93,27.12,34.735,4.23,8.238,2.382,0.52,2.02,0,0
116,25.36,35.952,3.56,8.196,2.388,0.89,2.07,0.18,4.5
139,21.12,34.778,3.42,8.154,2.378,1.07,2.11,0.04,7.8
184,15.29,34.621,3.19,8.097,2.377,1.46,2.16,0.02,15.3
231,11.67,34.543,2.57,7.995,2.381,2.03,2.23,0,22
278,10.18,34.591,1.66,7.945,2.403,2.49,2.26,,28.9
325,9.01,34.619,1.89,7.944,2.405,2.57,2.28,,28.9
372,8.55,34.632,1.38,7.878,2.405,2.73,2.31,,31.4
464,7.74,34.597,1.75,7.884,2.409,2.78,2.32,,31.5
557,7.06,34.581,1.75,7.872,2.409,2.82,2.33,,32.1
648,6.34,34.566,,,,,,,
736,5.54,34.548,2.09,7.875,2.42,2.93,2.34,,34.9
827,5.16,34.555,,,,,,,
920,4.78,34.558,1.9,7.925,2.459,3.08,2.36,,34.6
1109,3.94,34.575,2.02,7.853,2.458,3.11,2.39,,34.3


STATION,62,,,,,,,,,123,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
4,18,,N,170,0,,E,6,27,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,12,0,,local,,,,,,,,
AIRTEMP,25.8,C,,,,,,,,,,
RELAT HUMID,98,percent,,,,,,,,,,
BARPRESS,1009.5,mbar,,,,,,,,,,
WAVEDIR,40,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,7,sec,,,,,,,,,,
WINDDIR,0,degrees,,,,,,,,,,
WINDSP,3.1,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.4,,,,,,,,,,,


STATION,15A,,,,,,,,,124,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
3,30,,N,170,13,,E,6,27,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TOW DISTANCE,6240,m,,,,,,,,,,
TIME,12,55,,local,,,,,,,,


DETAILS,TAX COUNT B620,TAX WET WT B620,TAX NAME
DEPTH,#/haul,mg/haul,
decimal places,0,0,
,31,1325,AMPHIPODES
,17,7457,CARIDES
,3,2484,CEPHALOPODES
,34,781,CHETOGNATHES
,147,1735,COPEPODES
,170,10266,EUPHAUSIACES
,12,2672,HETEROPODES
,3,67,CRUSTACEA LARVA
,35,3563,FISH LARVA
,1,419,STOMATOPODA LARVA
,3,3762,LEPTOCERHALES
,,29662,GELATINOUS ANIMALS
,13,3881,PENEIDES
,244,57906,FISH,,,,,,,,,
,12,248,PTEROPODES THECOSOMES,,,,,,,,,
,60,14749,SERGESTIDES,,,,,,,,,


STATION,63,,,,,,,,,125,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,0,,N,170,0,,E,6,27,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,18,0,,local,,,,,,,,
AIRTEMP,26.6,C,,,,,,,,,,
RELAT HUMID,87,percent,,,,,,,,,,
BARPRESS,1008.9,mbar,,,,,,,,,,
WAVEDIR,40,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,7,sec,,,,,,,,,,
WINDDIR,0,degrees,,,,,,,,,,
WINDSP,0,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.2,,,,,,,,,,,


STATION,15 / B,,,,,,,,,126,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
4,0,,N,170,20,,E,6,27,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,19,35,,local,,,,,,,,
BOTTOM DEPTH,4400,M,,,,,,,

DETAILS,TEMP,SAL,OXY,PH,ALK,PO4,TCO2,NO2,NO3
DEPTH,C,psu,ml/l,,meq/l,ug-at/l,MMOL/L,ug-at/l,ug-at/l
decimal places,2,3,2,2,3,2,2,2,2
0,29.48,34.359,4.5,8.265,2.352,0.57,1.96,0,0
10,29.5,34.352,4.53,8.28,2.366,0.57,1.96,0,0.02
25,29.51,34.358,4.55,8.278,2.359,0.52,1.96,0,0
49,29.49,34.367,4.5,8.278,2.356,0.5,1.95,0,0.01
73,28.4,34.638,4.59,8.266,2.372,0.51,1.99,0,0
98,26.23,34.854,4.03,8.218,2.387,0.68,2.04,0.11,0.8
122,23.96,34.808,3.67,8.195,2.38,0.85,2.08,0.14,4.2
146,20.42,34.78,3.41,8.157,2.378,1.08,2.11,0.02,8
169,17.47,34.709,3.32,8.143,2.38,1.27,2.14,0,11.9
191,15.26,34.619,3.23,8.111,2.378,1.49,2.16,0,14.3
214,13.29,34.574,2.82,8.063,2.379,1.84,2.2,,19.4
236,11.48,34.57,1.98,7.973,2.384,2.27,2.24,,24,,,
258,10.66,34.638,1.45,7.923,2.395,2.49,2.27,,26.8,,,
279,9.5,34.592,1.95,7.927,2.394,2.49,2.27,,26.5,,,
325,8.87,34.61,1.84,7.899,2.395,2.54,2.29,,28.4,,,
370,8.48,34.624,1.7,,,2.65,,,31.6,,,
418,8.06,34.615,1.7,7.875,2.401,2.76,2.32,,31.3,,,
466,7.75,34.608,1.7,7.921,2.412,2.81,2.32,,31.7,,,


STATION,15B,,,,,,,,,127,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
4,0,,N,170,21,,E,6,27,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TOW DISTANCE,4410,m,,,,,,,,,,
TIME,20,49,,local,,,,,,,,


DETAILS,TAX COUNT B730,TAX WET WT B730,TAX NAME
DEPTH,#/haul,mg/haul,
decimal places,0,0,
,28,2149,AMPHIPODES
,21,13634,CARIDES
,23,1117,CHETOGNATHES
,32,1648,COPEPODES
,95,9981,EUPHAUSIACES
,15,252,FISH LARVA
,1,500,STOMATOPODA LARVA
,1,144,LEPTOCERHALES
,4,1212,MYSIDACES
,,38343,GELATINOUS ANIMALS
,28,5366,PENEIDES
,221,212612,FISH,,,,,,,,,
,48,13157,SERGESTIDES,,,,,,,,,


STATION,64,,,,,,,,,128,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,6,,N,170,30,,E,6,28,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,0,0,,local,,,,,,,,
AIRTEMP,27.8,C,,,,,,,,,,
RELAT HUMID,85,percent,,,,,,,,,,
BARPRESS,1010.6,mbar,,,,,,,,,,
WAVEDIR,60,degrees,,,,,,,,,,
WAVEHT,1,m,,,,,,,,,,
WAVEPER,7,sec,,,,,,,,,,
WINDDIR,0,degrees,,,,,,,,,,
WINDSP,0,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.3,,,,,,,,,,,


STATION,65,,,,,,,,,129,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,0,,N,169,36,,E,6,28,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,6,0,,local,,,,,,,,
AIRTEMP,25,C,,,,,,,,,,
RELAT HUMID,90,percent,,,,,,,,,,
BARPRESS,1010.6,mbar,,,,,,,,,,
WAVEDIR,160,degrees,,,,,,,,,,
WAVEHT,2,m,,,,,,,,,,
WAVEPER,7,sec,,,,,,,,,,
WINDDIR,160,degrees,,,,,,,,,,
WINDSP,18,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.6,,,,,,,,,,,


STATION,16,,,,,,,,,130,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,4,,N,170,34,,E,6,28,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,8,39,,local,,,,,,,,
BOTTOM DEPTH,3800,M,,,,,,,,,,

DETAILS,TEMP,SAL,OXY,PH,ALK,PO4,TCO2,NO2,NO3,,,
DEPTH,C,psu,ml/l,,meq/l,ug-at/l,MMOL/L,ug-at/l,ug-at/l,,,
decimal places,2,3,2,2,3,2,2,2,2,,,
0,28.84,33.772,4.41,8.271,2.309,0.55,1.93,0,0,,,
9,29.23,,,,,,,,,,,
22,29.25,34.274,4.42,8.249,2.342,0.52,1.96,0,0,,,
45,29.19,34.404,4.45,8.267,2.342,0.54,1.95,0,0,,,
68,28.33,34.458,4.55,8.269,,0.6,,0,0,,,
90,26.82,34.675,4.42,8.255,2.365,0.58,1.99,0,0,,,
111,23.51,34.779,4.02,8.211,2.364,0.73,2.01,0.26,1.34,,,
134,18.71,34.761,3.54,8.15,2.37,1.11,2.07,0.05,7.6,
179,13.97,34.589,2.46,8.03,,1.79,,0.02,19.3,
223,10.84,34.65,0.77,7.823,2.375,2.64,2.29,0.01,29.4,
268,9.72,34.671,0.84,7.901,2.362,2.57,2.24,0.01,32.9,
313,9.11,34.653,1.13,7.856,2.393,2.73,2.3,0,32.3,
358,8.85,34.641,1.2,7.86,2.402,2.74,2.32,,29.3,
447,8.22,34.62,1.38,7.875,2.399,2.75,2.31,,30.6,
538,7.35,34.586,1.18,7.825,2.402,2.92,2.33,,31.5,
630,6.58,34.576,,,,,,,,
720,6,34.559,1.51,7.813,2.408,2.95,2.34,,36.7,
812,5.34,34.558,,,,,,,,
905,4.88,34.559,1.69,7.912,2.453,3,2.36,,31.8,
1092,4.21,34.574,1.77,7.83,2.449,3.05,2.38,,31.8,


STATION,66,,,,,,,,,131
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,12,,N,168,30,,E,6,28,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,12,0,,local,,,,,,,,
AIRTEMP,27.3,C,,,,,,,,,,
RELAT HUMID,82,percent,,,,,,,,,,
BARPRESS,1010.7,mbar,,,,,,,,,,
WAVEDIR,200,degrees,,,,,,,,,,
WAVEHT,2,m,,,,,,,,,,
WAVEPER,7,sec,,,,,,,,,,
WINDDIR,210,degrees,,,,,,,,,,
WINDSP,6.1,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.5,,,,,,,,,,,


STATION,67,,,,,,,,,132,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,18,,N,167,48,,E,6,28,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,18,0,,local,,,,,,,,
AIRTEMP,27.5,C,,,,,,,,,,
RELAT HUMID,87,percent,,,,,,,,,,
BARPRESS,1009.2,mbar,,,,,,,,,,
WAVEDIR,160,degrees,,,,,,,,,,
WAVEHT,1,m,,,,,,,,,,
WAVEPER,9,sec,,,,,,,,,,
WINDDIR,220,degrees,,,,,,,,,,
WINDSP,3.6,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.6,,,,,,,,,,,


STATION,68,,,,,,,,,133,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,18,,N,166,42,,E,6,29,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,0,0,,local,,,,,,,,
AIRTEMP,28.8,C,,,,,,,,,,
RELAT HUMID,80,percent,,,,,,,,,,
BARPRESS,1011.4,mbar,,,,,,,,,,
WAVEDIR,200,degrees,,,,,,,,,,
WAVEHT,1,m,,,,,,,,,,
WAVEPER,9,sec,,,,,,,,,,
WINDDIR,210,degrees,,,,,,,,,,
WINDSP,5.1,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.3,,,,,,,,,,,


STATION,69,,,,,,,,,134,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,18,,N,165,48,,E,6,29,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,6,0,,local,,,,,,,,
AIRTEMP,27.7,C,,,,,,,,,,
RELAT HUMID,77,percent,,,,,,,,,,
BARPRESS,1010.2,mbar,,,,,,,,,,
WAVEDIR,150,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,9,sec,,,,,,,,,,
WINDDIR,280,degrees,,,,,,,,,,
WINDSP,4.1,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.3,,,,,,,,,,,


STATION,70,,,,,,,,,135,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,18,,N,164,48,,E,6,29,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,12,0,,local,,,,,,,,
AIRTEMP,27.5,C,,,,,,,,,,
RELAT HUMID,88,percent,,,,,,,,,,
BARPRESS,1012.5,mbar,,,,,,,,,,
WAVEDIR,150,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,9,sec,,,,,,,,,,
WINDDIR,280,degrees,,,,,,,,,,
WINDSP,4.1,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.3,,,,,,,,,,,


STATION,71,,,,,,,,,136,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,18,,N,163,48,,E,6,29,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,18,0,,local,,,,,,,,
AIRTEMP,27,C,,,,,,,,,,
RELAT HUMID,85,percent,,,,,,,,,,
BARPRESS,1010.1,mbar,,,,,,,,,,
WAVEDIR,170,degrees,,,,,,,,,,
WAVEHT,1,m,,,,,,,,,,
WAVEPER,9,sec,,,,,,,,,,
WINDDIR,0,degrees,,,,,,,,,,
WINDSP,0,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.2,,,,,,,,,,,


STATION,72,,,,,,,,,137,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,12,,N,162,18,,E,7,3,1966,BORA III,4111

HEADERS,,,,
TIME,6,0,,local
AIRTEMP,29.1,C,,
RELAT HUMID,78,percent,,
BARPRESS,1007.9,mbar,,
WAVEDIR,20,degrees,,
WAVEHT,1,m,,
WAVEPER,11,sec,,
WINDDIR,0,degrees,,
WINDSP,0,m/sec,,

DETAILS,TEMP,,,
DEPTH,C,,,
decimal places,2,,,
0,30.2,,,


STATION,73,,,,,,,,,138,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,6,,N,161,18,,E,7,3,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,12,0,,local,,,,,,,,
AIRTEMP,27.9,C,,,,,,,,,,
RELAT HUMID,85,percent,,,,,,,,,,
BARPRESS,1010.5,mbar,,,,,,,,,,
WAVEDIR,20,degrees,,,,,,,,,,
WAVEHT,1,m,,,,,,,,,,
WAVEPER,11,sec,,,,,,,,,,
WINDDIR,220,degrees,,,,,,,,,,
WINDSP,5.1,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,30,,,,,,,,,,,


STATION,74,,,,,,,,,139,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,0,,N,160,12,,E,7,3,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,18,0,,local,,,,,,,,
AIRTEMP,28.1,C,,,,,,,,,,
RELAT HUMID,83,percent,,,,,,,,,,
BARPRESS,1008.9,mbar,,,,,,,,,,
WAVEDIR,160,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,13,sec,,,,,,,,,,
WINDDIR,220,degrees,,,,,,,,,,
WINDSP,2.6,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.8,,,,,,,,,,,


STATION,75,,,,,,,,,140,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,0,,N,160,0,,E,7,4,1966,BORA III,4111

HEADERS,,,,
TIME,0,0,,local
AIRTEMP,28.5,C,,
RELAT HUMID,82,percent,,
BARPRESS,1010.3,mbar,,
WAVEDIR,140,degrees,,
WAVEHT,1.5,m,,
WAVEPER,11,sec,,
WINDDIR,0,degrees,,
WINDSP,0,m/sec,,

DETAILS,TEMP,,,
DEPTH,C,,,
decimal places,2,,,
0,29.7,,,


STATION,76,,,,,,,,,141,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
4,18,,N,160,0,,E,7,4,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,6,0,,local,,,,,,,,
AIRTEMP,25.4,C,,,,,,,,,,
RELAT HUMID,97,percent,,,,,,,,,,
BARPRESS,1008.6,mbar,,,,,,,,,,
WAVEDIR,150,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,13,sec,,,,,,,,,,
WINDDIR,250,degrees,,,,,,,,,,
WINDSP,5.1,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,30.1,,,,,,,,,,,


STATION,17 / A,,,,,,,,,142,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,1,,N,160,4,,E,7,4,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,6,45,,local,,,,,,,,

DETAILS,CHL A,CHL B/A,CHL C/A,LC14,PRIM PROD_INT,,,,,,,
DEPTH,mg/m3,,,mgC/m3/hr,GC/M2/DAY,,,,,,,
decimal places,2,1,1,2,2,,,,,,,
0,0.02,,,0.05,
20,,,,0.05,0.01
25,0.03,,,,
40,,,,0.05,0.02
50,0.04,,,,
60,,,,0.03,0.03
75,0.06,0.3,0.5,,
80,,,,0.04,0.04
90,0.22,0.5,0.7,,
100,0.21,0.6,0.8,0.04,0.04
110,0.15,0.9,1.4,,
125,0.12,1,1.3,0.01,0.05
150,0.06,0.9,,0,0.05
200,,,,0.01,


STATION,17 / A,,,,,,,,,143,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,1,,N,160,4,,E,7,4,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,8,35,,local,,,,,,,,
BOTTOM DEPTH,4100,M,,,,,,,,,,

DETAILS,TEMP,SAL,OXY,PH,ALK,PO4,TCO2,NO2,NO3,,,
DEPTH,C,psu,ml/l,,meq/l,ug-at/l,MMOL/L,ug-at/l,ug-at/l,,,
decimal places,2,3,2,2,3,2,2,2,2,,,
0,29.47,34.026,4.44,8.257,2.315,0.46,1.93,0,0.01,,,
10,29.45,34.016,4.44,8.265,2.326,0.41,1.94,0.01,0,,,
24,29.27,34.057,4.46,8.268,2.326,0.45,1.95,0,0,,,
47,29.25,34.236,4.49,8.257,2.328,0.41,1.97,0,0.05,,,
71,28.79,34.437,4.57,8.252,2.344,0.45,2.01,0,0.01,,,
94,26.83,34.713,4.29,8.23,2.361,0.5,2.01,0.06,0.08
117,22.19,34.788,3.52,8.163,2.372,0.86,2.09,0.05,5.8
139,17.65,34.725,3.1,8.1,2.264,1.33,2.05,0.04,12.8
186,11.77,34.557,1.88,7.921,2.273,2.1,2.25,0,25.2
233,10.4,34.619,1.5,7.874,2.386,2.39,2.28,0.02,25.9
281,9.32,34.654,0.83,7.916,2.425,2.57,2.31,,32.3
328,8.74,34.633,1.15,7.843,2.393,2.78,2.31,,30.5
376,8.23,34.614,1.52,7.851,2.393,2.64,2.32,,30.1
470,7.51,34.597,1.69,7.874,2.406,2.78,2.33,,29.2
562,6.87,34.572,1.4,7.808,2.401,2.87,2.34,,31.9
654,6.36,34.559,,,,,,,
744,5.73,34.552,1.86,7.838,2.412,2.85,2.34,,33.4
835,5.21,34.555,,,,,,,
928,4.81,34.559,1.6,7.9,2.469,2.99,2.38,,33.8
1121,4.02,34.575,1.84,7.852,2.455,2.98,2.38,,32


STATION,77,,,,,,,,,144,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
3,54,,N,160,12,,E,7,4,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,12,0,,local,,,,,,,,
AIRTEMP,27.9,C,,,,,,,,,,
RELAT HUMID,85,percent,,,,,,,,,,
BARPRESS,1010.8,mbar,,,,,,,,,,
WAVEDIR,150,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,13,sec,,,,,,,,,,
WINDDIR,0,degrees,,,,,,,,,,
WINDSP,0,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,30,,,,,,,,,,,


STATION,17A,,,,,,,,,145,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
5,3,,N,160,5,,E,7,4,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TOW DISTANCE,3160,m,,,,,,,,,,
TIME,12,37,,local,,,,,,,,


DETAILS,TAX COUNT B510,TAX WET WT B510,TAX NAME,,,,,,,,,
DEPTH,#/haul,mg/haul,
decimal places,0,0,
,34,1268,AMPHIPODES
,4,896,CARIDES
,32,720,CHETOGNATHES
,74,341,COPEPODES
,137,10233,EUPHAUSIACES
,1,453,HETEROPODES
,6,59,FISH LARVA
,3,530,LEPTOCERHALES
,,1529,GELATINOUS ANIMALS
,76,10227,FISH
,5,92,PTEROPODES THECOSOMES
,7,2776,SERGESTIDES


STATION,78,,,,,,,,,146,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
3,0,,N,160,0,,E,7,4,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,18,0,,local,,,,,,,,
AIRTEMP,27.8,C,,,,,,,,,,
RELAT HUMID,82,percent,,,,,,,,,,
BARPRESS,1009,mbar,,,,,,,,,,
WAVEDIR,140,degrees,,,,,,,,,,
WAVEHT,1.5,m,,,,,,,,,,
WAVEPER,9,sec,,,,,,,,,,
WINDDIR,0,degrees,,,,,,,,,,
WINDSP,0,m/sec,,,,,,,,,,

DETAILS,TEMP,,,,,,,,,,,
DEPTH,C,,,,,,,,,,,
decimal places,2,,,,,,,,,,,
0,29.2,,,,,,,,,,,


STATION,17 / B,,,,,,,,,147,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
4,3,,N,160,16,,E,7,4,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TIME,19,34,,local,,,,,,,,
BOTTOM DEPTH,3800,M,,,,,,,,,,

DETAILS,TEMP,SAL,OXY,PH,ALK,PO4,TCO2,NO2,NO3,,,
DEPTH,C,psu,ml/l,,meq/l,ug-at/l,MMOL/L,ug-at/l,ug-at/l,,,
decimal places,2,3,2,2,3,2,2,2,2,,,
0,30.11,34.023,4.52,8.259,2.315,0.49,1.92,0,0.17
10,29.57,33.993,4.6,8.275,2.334,0.5,1.94,0,0.17
24,29.41,34.004,4.55,8.271,2.327,0.49,1.94,0,0.22
47,29.29,34.034,4.56,8.275,2.323,0.47,1.93,0,0.18
71,28.99,34.42,4.65,8.262,2.348,0.49,1.96,0.01,0.16
94,26.9,34.832,4.21,8.228,2.371,0.62,2.02,0.03,0.21
117,25.19,34.792,3.81,8.2,2.364,0.79,2.05,0.39,3.3
141,22.45,34.768,3.59,8.172,2.364,0.95,2.08,0.06,6.1
187,14.53,34.602,3.11,8.086,2.367,1.57,2.17,0.01,16
232,10.92,34.512,2.37,7.977,2.377,2.2,2.23,0,23.3
278,10.1,34.584,1.72,7.908,2.384,2.47,2.26,,27.9
323,9.25,34.611,1.57,7.906,2.388,2.59,2.28,,27.8
368,8.96,34.63,1.25,7.852,2.387,2.69,2.3,,28.7
459,7.86,34.594,2.25,7.936,2.398,2.52,2.29,,24.1
549,7.1,34.568,2.51,7.929,2.397,2.58,2.3,,27.2
731,5.86,34.554,1.83,7.832,2.409,2.95,2.34,,29.9
908,4.74,34.56,1.8,7.837,2.441,3.1,2.37,,33.5,,,
1090,3.87,34.576,2.16,,,3.06,,,29.3,,,


STATION,17B,,,,,,,,,148,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
4,3,,N,160,16,,E,7,4,1966,BORA III,4111

HEADERS,,,,,,,,,,,,
TOW DISTANCE,6220,m,,,,,,,,,,
TIME,20,48,,local,,,,,,,,


DETAILS,TAX COUNT B700,TAX WET WT B700,TAX NAME,,,,,,,,,
DEPTH,#/haul,mg/haul,,,,,,,,,,
decimal places,0,0,,,,,,,,,,
,38,1801,AMPHIPODES
,20,8046,CARIDES
,2,158,CEPHALOPODES
,17,439,CHETOGNATHES
,252,1464,COPEPODES
,160,11550,EUPHAUSIACES
,14,244,CRUSTACEA LARVA
,55,1268,FISH LARVA
,11,3168,LEPTOCERHALES
,3,337,MYSIDACES
,,23008,GELATINOUS ANIMALS
,9,1331,PENEIDES
,216,55160,FISH
,11,10859,SERGESTIDES


STATION,79,,,,,,,,,149,,
LAT DEG,LAT MIN,LAT SEC,LAT HEM,LON DEG,LON MIN,LON SEC,LON HEM,MONTH,DAY,YEAR,CRUISE,SHIP
