# StationID,Lat(deg.NAD27),Lon(deg.NAD27),Elev(m.NGVD29),Obs_grav(mGal),Free_air_anom(mGal),Inner_terr_corr(mGal),Total_terr_corr(mGal),Complete_Bouguer_anom(mGal),Isostatic_anom(mGal) -- see USGS OFR2006-1396 for more info
675041ih,37.2322,-114.0938,1152.7,979549.60,-19.74,0.23,0.63,-149.31,1.39
675042ji,37.1625,-114.0753,1032.6,979577.46,-22.85,0.16,0.49,-139.04,6.60
675043kj,37.1637,-114.0605,1015.5,979580.22,-25.47,0.07,0.44,-139.78,6.26
675044mk,37.1628,-114.0495,1008.2,979581.03,-26.84,0.21,0.61,-140.16,6.00
675045nl,37.1515,-114.0462,988.7,979582.68,-30.22,0.25,0.67,-141.28,4.12
675046om,37.1382,-114.0365,962.5,979582.14,-37.68,0.78,1.22,-145.24,-0.61
675047pn,37.1388,-114.0235,847.3,979609.14,-46.27,0.41,1.48,-140.58,4.48
675048qo,37.1307,-114.0147,899.1,979596.72,-42.01,0.40,1.19,-142.45,2.13
675049rp,37.1220,-114.0102,938.1,979589.57,-36.37,0.19,0.86,-141.54,2.51
675050sr,37.2718,-114.6072,1210.0,979514.64,-40.48,0.16,1.56,-175.56,-24.65
675051ts,37.2513,-114.6330,1158.8,979527.71,-41.42,0.21,1.61,-170.69,-21.22
675052ut,37.2610,-114.6395,1200.9,979520.01,-36.97,0.15,1.44,-171.15,-21.01
675053vu,37.2750,-114.6485,1305.1,979495.82,-30.25,0.71,2.07,-175.52,-24.45
675054xv,37.2550,-114.6432,1186.2,979522.49,-38.51,0.12,1.37,-171.10,-21.38
675055yw,37.2467,-114.6547,1169.2,979525.72,-39.79,0.21,1.41,-170.43,-21.28
675056zx,37.2267,-114.6510,1115.2,979539.29,-41.13,0.12,1.37,-165.74,-18.03
675057ay,37.2147,-114.6595,1095.4,979545.47,-40.02,0.08,1.27,-162.49,-15.64
675058bz,37.2035,-114.6795,1075.0,979546.36,-44.45,0.02,1.05,-164.85,-18.74
675059ca,37.2048,-114.6885,1076.5,979545.93,-44.53,0.02,1.05,-165.10,-18.86
675060db,37.2225,-114.6872,1131.4,979534.90,-40.17,0.07,1.18,-166.79,-19.35
675061ec,37.2432,-114.6757,1189.0,979524.22,-34.88,0.14,1.37,-167.79,-18.90
675062fd,37.2027,-114.7032,1070.1,979548.93,-43.32,0.02,1.14,-163.08,-16.97
675063ge,37.2217,-114.7037,1111.9,979542.24,-38.76,0.14,1.59,-162.78,-15.35
675064if,37.2027,-114.7393,1097.8,979551.43,-32.27,0.30,1.99,-154.30,-8.07
675065jg,37.1925,-114.7408,1084.4,979552.85,-34.10,0.41,1.86,-154.75,-9.24
675066kh,37.1757,-114.7280,1043.0,979560.22,-38.03,0.03,1.05,-154.83,-10.55
675067li,37.1422,-114.7220,999.7,979574.47,-34.22,0.07,1.20,-145.99,-4.10
675068mj,37.1440,-114.7427,1004.0,979569.47,-38.05,0.03,1.01,-150.50,-8.37
675069nk,37.1665,-114.6997,1023.2,979563.79,-39.77,0.01,0.99,-154.40,-10.91
675070om,37.1843,-114.6953,1041.1,979556.40,-43.19,0.01,0.96,-159.86,-15.07
675071pn,37.1958,-114.7007,1056.7,979551.61,-44.17,0.01,1.04,-162.52,-16.88
675072qo,37.1903,-114.6798,1056.1,979555.72,-39.77,0.03,1.08,-158.01,-12.83
675073rp,37.1207,-114.7475,976.2,979577.24,-36.83,0.05,1.09,-146.06,-5.57
675076sq,37.0788,-114.7718,1006.4,979581.47,-19.65,0.58,1.45,-131.92,5.92
675077tr,37.0897,-114.8197,988.1,979576.85,-30.85,0.32,1.42,-141.10,-2.07
675078us,37.0670,-114.8102,919.5,979585.93,-40.97,0.05,1.28,-143.61,-6.14
675079vt,37.0577,-114.8250,909.2,979590.97,-38.29,0.09,1.32,-139.75,-2.68
675080wu,37.0390,-114.8477,889.4,979604.04,-29.70,0.24,1.36,-128.88,7.34
675081xv,37.0257,-114.8563,897.3,979600.60,-29.55,0.13,1.06,-129.92,5.62
675082yw,37.0160,-114.8692,870.8,979607.53,-29.95,0.19,1.07,-127.32,7.88
675083zx,37.0085,-114.8867,857.1,979609.85,-31.21,0.09,0.82,-127.29,7.83
675086by,37.0097,-114.9488,841.2,979603.18,-42.89,0.03,0.68,-137.31,-0.91
675089cz,37.0050,-114.2755,854.0,979615.65,-26.06,0.08,0.63,-121.98,10.30
675090db,37.0440,-114.2452,924.7,979605.97,-17.32,0.26,0.56,-121.28,13.77
675091ec,37.0512,-114.2387,952.8,979599.96,-15.28,0.37,0.62,-122.35,13.25
675092fd,37.0205,-114.2275,912.5,979608.51,-16.50,0.33,0.56,-119.08,14.50
675093ge,37.0173,-114.2173,897.6,979610.85,-18.48,0.31,0.55,-119.39,14.09
675094hf,37.0063,-114.2307,858.6,979618.64,-21.77,0.08,0.34,-118.49,14.18
675095ig,37.0010,-114.2257,866.2,979615.43,-22.16,0.06,0.29,-119.80,12.56
675096jh,37.0000,-114.1737,833.9,979613.68,-33.79,0.03,0.23,-127.84,5.06
675097ki,37.0048,-114.1628,844.6,979611.36,-33.23,0.04,0.22,-128.50,4.86
675098lj,37.0110,-114.1478,851.6,979610.43,-32.54,0.08,0.24,-128.57,5.35
675099mk,37.0145,-114.1357,864.7,979609.97,-29.27,0.04,0.19,-126.83,7.55
675099nl,37.0145,-114.1357,864.7,979609.98,-29.26,0.04,0.19,-126.82,7.56
675101qr,37.0083,-114.1195,875.9,979605.24,-30.00,0.17,0.32,-128.70,5.60
675102st,37.0138,-114.1087,830.5,979612.53,-37.20,0.21,0.39,-130.71,4.18
675103tu,37.0365,-114.1027,861.9,979609.53,-32.48,0.23,0.45,-129.46,6.90
675104ww,37.0473,-114.0897,850.6,979607.90,-38.54,0.05,0.34,-134.36,2.99
675105yy,37.0592,-114.0758,848.2,979604.07,-44.14,0.01,0.34,-139.69,-1.29
675106bb,37.0857,-114.0430,886.3,979593.47,-45.29,0.07,0.46,-145.02,-4.17
675107dd,37.0793,-114.0510,881.4,979589.72,-50.00,0.01,0.37,-149.27,-9.05
675148ji,37.3222,-114.9688,1383.4,979486.22,-19.81,0.28,0.70,-175.24,-21.56
675149lk,37.2988,-114.9602,1383.1,979485.26,-18.83,0.04,0.58,-174.36,-21.96
675150nn,37.3263,-114.8762,1431.3,979472.40,-19.21,0.01,0.70,-180.04,-25.98
675151pp,37.3190,-114.8772,1429.5,979475.46,-16.07,0.03,0.79,-176.60,-23.00
675152qq,37.3190,-114.8950,1414.5,979479.86,-16.30,0.02,0.67,-175.27,-21.69
675153ss,37.3190,-114.9115,1399.6,979482.51,-18.24,0.06,0.63,-175.58,-22.01
675154vu,37.3075,-114.9295,1384.1,979485.39,-19.14,0.07,0.65,-174.72,-21.81
675155xw,37.3260,-114.8663,1444.7,979470.21,-17.25,0.02,0.79,-179.49,-25.45
675158dc,37.3045,-114.8365,1502.3,979462.07,-5.75,0.28,1.36,-173.88,-21.13
675275dx,37.1000,-114.9943,839.1,979607.71,-46.85,0.07,1.92,-139.80,2.03
675848xq,37.3302,-114.0345,1285.9,979513.72,-23.08,0.24,0.89,-167.37,-8.22
675849zt,37.3192,-114.0242,1217.6,979526.39,-30.51,0.40,1.07,-166.94,-8.44
675850bw,37.3128,-114.0110,1233.2,979521.07,-30.47,0.46,1.07,-168.66,-10.44
675851dy,37.3047,-114.0075,1166.4,979534.35,-37.08,0.45,1.09,-167.73,-10.03
675852fa,37.2902,-114.0108,1130.5,979543.47,-37.77,0.47,1.10,-164.37,-7.84
675853gb,37.2808,-114.0185,1115.5,979549.35,-35.70,0.38,0.99,-160.72,-5.02
675854jc,37.2843,-114.0248,1168.8,979538.85,-30.07,0.07,0.58,-161.50,-5.65
675855kd,37.2920,-114.0323,1204.8,979532.35,-26.13,0.16,0.69,-161.50,-5.20
675856le,37.2975,-114.0405,1217.9,979529.07,-25.85,0.14,0.69,-162.69,-6.08
675857mf,37.3040,-114.0523,1246.0,979525.07,-21.75,0.18,0.78,-161.66,-4.77
675858oh,37.2997,-114.0600,1247.8,979525.07,-20.82,0.13,0.73,-160.99,-4.53
675859pi,37.2933,-114.0677,1238.4,979526.86,-21.37,0.14,0.71,-160.50,-4.63
675860ql,37.2762,-114.0377,1139.9,979545.90,-31.22,0.26,0.78,-159.19,-4.16
675861rm,37.2845,-114.0502,1186.2,979538.43,-25.14,0.14,0.67,-158.43,-3.00
675862sn,37.2575,-114.0508,1158.8,979544.82,-24.85,0.04,0.44,-155.29,-1.98
675863to,37.2712,-114.0568,1171.6,979537.78,-29.13,0.06,0.52,-160.93,-6.65
675864vp,37.2673,-114.0740,1151.5,979548.86,-23.91,0.13,0.66,-153.31,0.48
675865wq,37.2593,-114.0888,1162.5,979547.28,-21.40,0.14,0.62,-152.08,0.86
675866xr,37.2553,-114.0947,1181.3,979543.10,-19.43,0.29,0.73,-152.11,0.39
675867ys,37.2645,-114.0993,1205.1,979537.68,-18.31,0.48,0.94,-153.46,-0.28
675870av,37.2880,-114.1237,1211.8,979527.85,-28.12,0.48,1.23,-163.75,-8.94
675871bw,37.2977,-114.1157,1268.2,979515.22,-24.20,0.40,1.06,-166.32,-10.76
675872dy,37.2963,-114.1070,1271.3,979515.72,-22.63,0.27,0.91,-165.26,-9.67
675873fa,37.3060,-114.1040,1311.8,979505.90,-20.80,0.64,1.28,-167.62,-11.29
675874jc,37.3045,-114.0948,1295.4,979509.93,-21.70,0.59,1.24,-166.70,-10.35
675875le,37.2960,-114.0815,1257.6,979521.85,-20.69,0.16,0.78,-161.91,-6.05
675876ng,37.2900,-114.0942,1264.9,979521.39,-18.38,0.10,0.68,-160.52,-5.30
675877pi,37.2520,-114.1197,1105.2,979557.85,-27.86,0.81,1.73,-150.99,1.03
675878rk,37.2550,-114.1527,1201.8,979536.22,-19.96,0.41,1.03,-154.65,-2.84
675879sl,37.2580,-114.1703,1248.4,979522.28,-19.79,0.42,0.99,-159.77,-7.89
675880to,37.2577,-114.1867,1328.3,979496.07,-21.33,0.19,0.78,-170.50,-18.85
675881up,37.2698,-114.2258,1374.0,979481.47,-22.89,0.14,0.95,-177.03,-24.80
675882vq,37.2577,-114.2223,1338.3,979487.14,-27.18,0.18,0.87,-177.38,-26.05
675884yr,37.2857,-114.2370,1415.4,979476.21,-16.76,0.35,1.39,-175.11,-21.73
675885zs,37.2923,-114.2320,1440.7,979472.43,-13.32,0.19,1.29,-174.62,-20.65
675886at,37.3100,-114.2315,1530.4,979453.74,-5.89,0.21,1.63,-176.91,-21.62
675912ge,37.3153,-114.5883,1348.7,979484.53,-31.60,0.21,1.11,-182.73,-28.77
675913hf,37.3248,-114.5952,1346.9,979486.22,-31.29,0.51,1.58,-181.75,-27.12
675915lh,37.2930,-114.5848,1269.4,979504.22,-34.42,0.16,1.23,-176.52,-24.07
675916mi,37.2775,-114.5592,1433.4,979479.28,-7.43,0.63,1.70,-167.49,-16.31
675917nj,37.2508,-114.5368,1270.7,979512.04,-22.52,0.50,1.42,-164.58,-15.20
675918ok,37.3052,-114.5640,1349.9,979485.49,-29.39,0.39,1.27,-180.49,-27.18
675919pl,37.3172,-114.5672,1339.2,979484.60,-34.62,0.57,1.45,-184.35,-30.20
675920qo,37.3290,-114.5443,1147.2,979524.44,-55.03,2.00,3.87,-180.74,-25.52
675938pi,37.3195,-114.4888,992.7,979563.93,-62.37,3.53,7.56,-166.99,-12.10
675939qj,37.3113,-114.4780,969.5,979567.60,-65.14,4.79,8.71,-166.00,-11.64
675940rm,37.3033,-114.4683,956.1,979569.10,-67.08,6.39,9.93,-165.20,-11.37
675941sn,37.2818,-114.4702,924.4,979576.94,-67.15,2.24,5.27,-166.36,-14.14
675942to,37.2723,-114.4617,909.5,979576.82,-71.04,2.53,5.28,-168.56,-17.07
675943up,37.2588,-114.4665,893.9,979584.36,-67.13,0.62,3.11,-165.07,-14.57
675944yq,37.2470,-114.4640,879.0,979588.14,-66.91,1.00,3.33,-162.95,-13.39
675945zr,37.2323,-114.4638,865.9,979590.85,-66.97,1.15,3.28,-161.57,-13.15
675946as,37.2163,-114.4672,859.2,979591.89,-66.60,0.65,2.52,-161.22,-14.06
675947bt,37.2597,-114.4017,1284.7,979505.14,-25.88,0.21,1.21,-169.71,-19.27
675948cu,37.2678,-114.3950,1342.3,979493.60,-20.36,0.85,1.92,-169.97,-18.92
675949dv,37.2657,-114.4062,1319.1,979495.49,-25.44,0.98,2.01,-172.35,-21.49
675950ez,37.2682,-114.3853,1364.2,979489.97,-17.27,0.43,1.58,-169.68,-18.56
675951fa,37.2667,-114.3692,1458.4,979471.64,-6.42,0.88,2.22,-168.77,-17.77
675952gb,37.1900,-114.4695,832.7,979598.11,-66.26,0.27,1.89,-158.52,-13.33
675953hc,37.1775,-114.4648,822.3,979600.82,-65.68,0.58,2.09,-156.56,-12.35
675954kd,37.1708,-114.4647,821.4,979601.03,-65.16,0.56,1.96,-156.07,-12.38
675959le,37.1482,-114.4075,1027.1,979576.43,-24.33,0.12,0.58,-139.81,2.19
675960mh,37.1470,-114.3803,1054.9,979570.39,-21.69,0.06,0.49,-140.39,1.57
675961ni,37.1452,-114.3597,1042.1,979571.14,-24.73,0.04,0.47,-142.01,-0.11
675962oj,37.1485,-114.3447,1056.4,979566.40,-25.35,0.04,0.47,-144.24,-2.04
675963pk,37.1595,-114.3290,1094.2,979555.93,-25.12,0.06,0.54,-148.19,-5.11
675964sl,37.1817,-114.3222,1186.8,979532.43,-21.99,0.11,0.78,-155.24,-10.44
675965tm,37.1690,-114.3530,1124.1,979547.79,-24.87,0.10,0.74,-151.11,-7.42
675966un,37.1907,-114.3220,1225.2,979523.35,-20.01,0.25,1.01,-157.36,-11.89
675967vo,37.2185,-114.3347,1357.5,979499.60,-5.38,0.62,1.66,-156.96,-9.48
675968wp,37.2190,-114.3220,1364.8,979498.07,-4.70,0.27,1.36,-157.40,-9.84
675969xq,37.2343,-114.3140,1481.0,979472.36,4.09,0.66,2.09,-160.93,-12.18
675970yt,37.2227,-114.3007,1358.8,979498.35,-6.59,0.43,1.47,-158.50,-10.50
675971zu,37.2228,-114.2665,1289.0,979510.26,-16.22,0.10,0.82,-160.93,-12.68
711899cn,37.0123,-114.5537,1040.6,979592.17,7.38,1.25,2.87,-107.33,24.72
711900do,37.0620,-114.5117,979.0,979599.15,-8.96,1.10,2.17,-117.43,18.17
711901ep,37.2025,-114.5457,1136.9,979542.74,-28.88,0.05,0.63,-156.68,-10.89
72___2yf,37.1100,-114.4667,941.3,979589.89,-34.01,0.31,0.85,-139.55,-0.46
72___3zg,37.0595,-114.4375,1194.8,979555.57,14.24,0.43,1.71,-118.98,16.39
75bz,37.2605,-114.6195,1183.8,979520.30,-41.90,0.23,1.66,-173.94,-23.83
792228im,37.0733,-114.9867,807.7,979611.61,-50.33,0.44,2.24,-139.41,0.93
792229jn,37.0050,-114.9467,841.2,979603.11,-42.55,0.03,0.65,-137.00,-0.85
82gt,37.2938,-114.8192,1545.0,979449.00,-4.71,0.19,1.59,-177.42,-25.34
83iu,37.2947,-114.9407,1392.3,979483.79,-17.08,0.02,0.65,-173.58,-21.43
86jd,37.3178,-114.9572,1387.4,979483.95,-20.45,0.04,0.48,-176.57,-23.15
87lj,37.3217,-114.1888,1435.0,979470.51,-19.56,1.01,2.34,-179.16,-22.56
89np,37.3272,-114.8555,1458.2,979468.20,-15.20,0.05,0.89,-178.86,-24.75
90ww,37.3330,-114.9217,1387.4,979477.29,-28.43,0.00,0.45,-184.58,-30.19
99040de,37.0012,-114.1443,842.3,979609.10,-35.89,0.03,0.17,-130.95,2.46
99041ef,37.0075,-114.1370,867.0,979606.52,-31.39,0.03,0.17,-129.24,4.69
99042fg,37.0152,-114.1277,879.1,979605.05,-29.81,0.01,0.15,-129.03,5.50
99043gh,37.0215,-114.1202,894.0,979603.96,-26.83,0.10,0.27,-127.63,7.42
99044hi,37.0210,-114.1090,855.2,979613.02,-29.71,0.16,0.34,-126.06,9.22
99046ij,37.0438,-114.0940,865.9,979608.06,-33.34,0.20,0.45,-130.78,6.23
99047jk,37.0055,-114.0993,813.9,979615.16,-38.97,0.08,0.25,-130.74,3.77
997ll,37.1413,-114.2077,1125.6,979561.23,-8.55,0.28,0.56,-135.14,7.21
C864pl,37.2675,-114.0742,1151.5,979548.86,-23.91,0.12,0.65,-153.33,0.46
C869qm,37.3183,-114.1183,1416.4,979478.52,-16.99,0.47,1.27,-175.58,-18.53
C879rn,37.2580,-114.1705,1248.5,979522.27,-19.78,0.42,0.99,-159.76,-7.89
C883so,37.2532,-114.2277,1347.5,979485.26,-25.82,0.13,0.82,-177.10,-26.16
C915xt,37.2930,-114.5850,1269.5,979504.22,-34.39,0.16,1.23,-176.50,-24.05
C918yu,37.3052,-114.5642,1350.0,979485.49,-29.37,0.39,1.27,-180.48,-27.17
C920zv,37.3290,-114.5445,1147.2,979524.44,-55.02,1.96,3.83,-180.77,-25.54
C955ea,37.1542,-114.4690,819.3,979598.65,-66.74,0.21,1.39,-157.98,-15.55
C956fb,37.1545,-114.4592,856.5,979591.43,-62.51,0.37,1.31,-158.03,-15.56
C957gc,37.1537,-114.4452,921.4,979581.43,-52.41,0.31,0.98,-155.58,-13.22
C958hd,37.1527,-114.4305,1005.5,979570.41,-37.40,0.16,0.63,-150.39,-8.10
C959ie,37.1483,-114.4075,1027.2,979576.43,-24.32,0.12,0.58,-139.81,2.21
C970jf,37.2227,-114.3008,1358.8,979498.34,-6.60,0.42,1.46,-158.52,-10.52
MW039tu,37.0077,-114.6143,676.0,979659.25,-37.60,1.49,3.40,-110.67,21.38
MW040uv,37.0223,-114.5977,690.5,979655.53,-38.14,3.27,5.40,-110.84,22.14
MW041vw,37.0463,-114.5750,725.2,979651.42,-33.61,0.95,2.93,-112.70,21.94
MW042wx,37.0567,-114.5612,735.3,979648.98,-33.85,1.00,2.95,-114.06,21.28
MW043xy,37.0702,-114.5613,761.3,979638.60,-37.38,2.00,3.53,-119.94,16.33
MW044yz,37.0827,-114.5597,800.9,979626.78,-38.06,1.23,2.40,-126.22,10.90
MW045za,37.0942,-114.5497,846.0,979616.02,-35.90,0.38,1.20,-130.34,7.59
MW046ab,37.1065,-114.5400,884.3,979603.00,-38.17,0.35,0.97,-137.17,1.64
MW047bc,37.1203,-114.5353,917.4,979590.47,-41.71,0.29,0.79,-144.61,-4.83
MW048cd,37.1315,-114.5247,945.9,979579.37,-45.00,0.39,0.82,-151.08,-10.46
MW049de,37.1455,-114.5223,976.9,979572.13,-43.87,0.14,0.55,-153.73,-12.11
MW050ef,37.1570,-114.5353,1020.5,979567.91,-35.65,0.06,0.46,-150.51,-8.06
MW051fg,37.1352,-114.5047,917.9,979582.68,-50.63,0.61,1.12,-153.26,-12.38
MW052gh,37.1245,-114.4908,805.5,979610.23,-56.83,0.37,1.47,-146.44,-6.26
MW053hi,37.1428,-114.4725,805.7,979602.65,-65.93,0.26,1.46,-155.58,-13.99
RG642op,37.1787,-114.0618,1032.4,979580.33,-21.47,0.41,0.78,-137.33,9.79
RG645pq,37.1335,-114.0067,953.4,979585.07,-37.15,0.21,0.93,-143.97,0.95
RG646qr,37.1098,-114.0050,924.5,979594.01,-35.08,0.17,0.90,-138.68,4.66
RG647rs,37.0998,-114.0115,909.5,979594.28,-38.55,0.27,0.87,-140.49,2.02
RG648st,37.0900,-114.0287,831.5,979605.61,-50.43,0.48,1.11,-143.33,-1.80
RG650tu,37.0792,-114.0520,881.5,979593.50,-46.18,0.01,0.37,-145.46,-5.27
TD065cd,37.0262,-114.2992,875.9,979614.89,-21.89,0.31,1.00,-119.91,13.62
TD066de,37.0248,-114.2977,868.2,979617.09,-21.96,0.66,1.38,-118.72,14.75
TD067ef,37.0242,-114.2955,865.4,979617.03,-22.83,1.06,1.77,-118.89,14.54
TD068fg,37.0233,-114.2935,863.0,979617.04,-23.47,1.15,1.85,-119.19,14.21
TD069gh,37.0223,-114.2915,860.8,979617.53,-23.59,0.76,1.45,-119.46,13.86
TD070hi,37.0215,-114.2895,859.0,979617.47,-24.12,0.50,1.17,-120.06,13.21
TD071ij,37.0215,-114.2870,857.1,979616.06,-26.13,0.35,1.01,-122.02,11.28
TD072jk,37.0212,-114.2848,854.9,979616.39,-26.45,0.32,0.97,-122.13,11.13
TD073kl,37.0203,-114.2827,853.4,979617.13,-26.10,0.30,0.93,-121.65,11.57
TD074lm,37.0200,-114.2805,850.9,979618.06,-25.92,0.34,0.96,-121.15,12.05
TD075mn,37.0275,-114.3007,879.0,979613.54,-22.43,0.22,0.91,-120.88,12.73
TD076no,37.0283,-114.3028,887.5,979611.18,-22.22,0.14,0.81,-121.74,11.91
TD077op,37.0287,-114.3052,893.9,979609.88,-21.57,0.09,0.75,-121.87,11.80
TD078pq,37.0288,-114.3077,894.5,979609.75,-21.55,0.10,0.80,-121.86,11.82
TD079qr,37.0295,-114.3097,896.9,979609.17,-21.42,0.08,0.80,-122.01,11.70
TD080rs,37.0295,-114.3122,904.0,979607.77,-20.63,0.05,0.78,-122.04,11.67
TD081st,37.0297,-114.3143,905.4,979607.54,-20.45,0.07,0.83,-121.96,11.77
TD082tu,37.0303,-114.3165,915.3,979605.39,-19.60,0.04,0.79,-122.27,11.49
TD083uv,37.0312,-114.3185,919.2,979604.37,-19.50,0.04,0.81,-122.59,11.23
TD084vw,37.0320,-114.3207,922.6,979603.33,-19.55,0.05,0.85,-122.99,10.89
TD085wx,37.0327,-114.3227,928.8,979601.98,-19.06,0.06,0.87,-123.17,10.75
TD086xy,37.0333,-114.3247,936.4,979600.63,-18.13,0.08,0.89,-123.07,10.89
TD087yz,37.0340,-114.3267,946.0,979598.88,-16.98,0.11,0.93,-122.96,11.02
TD088za,37.0348,-114.3290,949.0,979598.14,-16.86,0.11,0.98,-123.14,10.88
TD089ab,37.0357,-114.3310,957.0,979596.28,-16.33,0.14,1.02,-123.46,10.60
TD090bc,37.0362,-114.3330,964.1,979594.41,-16.05,0.17,1.09,-123.92,10.17
TD091cd,37.0372,-114.3350,970.2,979592.76,-15.89,0.21,1.15,-124.39,9.76
TD092de,37.0378,-114.3370,979.5,979590.71,-15.15,0.26,1.22,-124.62,9.57
TD093ef,37.0380,-114.3392,986.1,979589.89,-13.95,0.41,1.41,-123.97,10.22
TD094fg,37.0187,-114.2787,848.8,979618.43,-26.06,0.25,0.87,-121.15,11.99
TD095gh,37.0175,-114.2772,847.0,979618.96,-25.99,0.21,0.83,-120.92,12.15
TD096hi,37.0155,-114.2767,844.8,979619.21,-26.25,0.23,0.85,-120.91,12.02
TD097ij,37.0147,-114.2742,841.5,979619.98,-26.42,0.20,0.82,-120.74,12.15
TD098jk,37.0137,-114.2725,840.4,979620.12,-26.54,0.16,0.76,-120.79,12.04
TD099kl,37.0170,-114.2693,872.5,979614.08,-22.96,0.08,0.51,-121.09,11.99
TD100lm,37.0158,-114.2675,863.5,979616.29,-23.42,0.09,0.53,-120.52,12.48
TD101mn,37.0153,-114.2642,873.8,979614.63,-21.86,0.06,0.43,-120.21,12.78
TD102no,37.0148,-114.2608,872.5,979615.38,-21.48,0.05,0.40,-119.71,13.29
TD103op,37.0177,-114.2570,876.9,979614.74,-20.99,0.05,0.38,-119.75,13.46
TD104pq,37.0143,-114.2540,875.4,979614.94,-20.98,0.04,0.35,-119.59,13.41
TD105qr,37.0123,-114.2520,872.3,979615.20,-21.51,0.05,0.35,-119.76,13.09
TD106rs,37.0895,-114.3230,946.3,979595.17,-25.40,0.01,0.35,-132.00,5.96
TD107st,37.0977,-114.2862,981.8,979585.58,-24.78,0.01,0.24,-135.49,3.17
TD108tu,37.1168,-114.2720,1018.7,979574.17,-26.45,0.02,0.25,-141.31,-1.19
TD109uv,37.1463,-114.2520,1080.7,979561.21,-22.86,0.02,0.30,-144.66,-2.20
TD110vw,37.1673,-114.2407,1124.5,979551.99,-20.40,0.03,0.35,-147.08,-2.95
TD111wx,37.1833,-114.2168,1177.7,979539.19,-18.19,0.03,0.37,-150.82,-5.28
TD112xy,37.1805,-114.1403,1129.3,979561.20,-10.84,0.35,0.68,-137.73,8.33
TD113yz,37.1900,-114.1913,1179.0,979543.39,-14.16,0.06,0.40,-146.92,-0.68
TD114za,37.1753,-114.2510,1139.6,979548.71,-19.70,0.03,0.39,-148.04,-3.35
TD115ab,37.1673,-114.2727,1110.3,979556.95,-19.81,0.03,0.42,-144.82,-0.87
TD116bc,37.1602,-114.2952,1094.5,979562.08,-18.93,0.04,0.45,-142.13,1.14
TD117cd,37.1538,-114.3173,1076.7,979563.16,-22.80,0.05,0.47,-143.97,-1.26
TD118de,37.1508,-114.3298,1066.4,979563.11,-25.77,0.05,0.47,-145.78,-3.34
TD119ef,37.1453,-114.3690,1049.1,979569.82,-23.92,0.04,0.46,-141.99,-0.11
TD120fg,37.1483,-114.3755,1057.2,979568.63,-22.86,0.05,0.49,-141.82,0.26
TD121gh,37.1472,-114.3987,1035.2,979575.57,-22.60,0.16,0.60,-138.97,2.96
TD122hi,37.1508,-114.4183,1011.1,979575.84,-30.09,0.05,0.54,-143.80,-1.62
TD127mn,37.1195,-114.3023,1002.4,979581.35,-24.55,0.02,0.28,-137.54,2.63
TD128no,37.1325,-114.2792,1040.7,979571.11,-24.09,0.02,0.28,-141.40,-0.10
TD129op,37.1668,-114.3258,1126.1,979547.65,-24.20,0.08,0.62,-150.79,-7.15
TD130pq,37.1758,-114.3237,1163.1,979537.74,-23.49,0.09,0.71,-154.14,-9.82
TD131qr,37.1982,-114.3228,1253.2,979517.92,-17.46,0.44,1.27,-157.69,-11.67
TD132rs,37.2028,-114.3223,1272.8,979514.56,-15.17,0.39,1.27,-157.62,-11.22
TD133st,37.2073,-114.3243,1293.3,979509.69,-14.11,0.46,1.40,-158.72,-12.00
TD134tu,37.2115,-114.3287,1316.3,979504.46,-12.61,0.66,1.65,-159.56,-12.58
TD135uv,37.2150,-114.3327,1338.6,979501.75,-8.75,0.50,1.53,-158.33,-11.11
TD136vw,37.2190,-114.3352,1358.1,979499.15,-5.69,0.75,1.81,-157.18,-9.67
TD137wx,37.2197,-114.3413,1382.2,979494.34,-3.11,0.68,1.77,-157.36,-9.84
TD138xy,37.2212,-114.3465,1402.6,979489.72,-1.57,0.60,1.74,-158.14,-10.56
TD139yz,37.2253,-114.3568,1390.5,979492.03,-3.36,0.67,1.82,-158.48,-10.60
TD140za,37.2300,-114.3592,1385.5,979492.40,-4.95,0.51,1.69,-159.63,-11.39
TD141ab,37.2273,-114.3152,1429.2,979483.25,-0.39,0.39,1.66,-160.02,-11.79
TD142bc,37.2318,-114.3165,1463.4,979476.12,2.65,0.62,1.99,-160.49,-11.93
TD143cd,37.2400,-114.3137,1528.5,979460.76,6.63,1.22,2.81,-163.00,-13.84
TD144de,37.1487,-114.2893,1062.8,979568.49,-21.30,0.04,0.37,-141.01,1.43
TD145ef,37.0467,-114.3817,1153.0,979561.05,7.94,1.17,2.30,-119.99,14.62
TD146fg,37.0547,-114.3767,1112.8,979567.71,1.52,0.33,1.31,-122.88,12.32
TD147gh,37.0627,-114.3722,1071.8,979575.18,-4.35,0.29,1.07,-124.37,11.40
V127pt,37.2988,-114.9602,1383.2,979485.48,-18.58,0.04,0.58,-174.12,-21.72
V128qu,37.3285,-114.9683,1383.8,979485.62,-20.84,0.16,0.57,-176.46,-22.40
V134tx,37.3170,-114.9470,1383.2,979483.98,-21.66,0.01,0.45,-177.33,-23.91
V135uy,37.2797,-114.9478,1402.1,979481.20,-15.35,0.09,0.85,-172.75,-21.50
V138vz,37.2955,-114.9175,1515.5,979460.38,-2.58,1.30,2.37,-171.19,-19.10
V139wa,37.3052,-114.9355,1384.7,979484.37,-19.77,0.02,0.58,-175.48,-22.70
