UT	Glat	Glon	Radius	Dst	Kp	E22.7-29.8eV	E29.8-39.2eV	E39.2-51.5eV	E51.5-67.7eV	E67.7-88.9eV	E88.9-115.0eV	E115.0-151.0eV	E151.0-196.0eV	E196.0-259.0eV	E259.0-342.0eV	E342.0-447.0eV	E447.0-593.0eV	E593.0-776.0eV	E.776-1.03keV	E1.03-1.35kev	E1.35-1.77keV	E1.77-2.31keV	E2.31-3.05keV	E3.05-4.00keV	E4.00-5.28keV	E5.28-6.94keV	E6.94-9.12keV	E9.12-12.0keV	E12.0-15.8keV	E15.8-20.7keV	E20.7-27.3keV	E27.3-35.8keV	E35.8-47.1keV	E50-75keV	E75-105keV	E105-150keV	E150-225keV	E225-315keV	E315-500keV	E500-750keV	E0.75-1.1MeV	E1.1-1.5MeV	E>1.5MeV	E0.7-1.8MeV	E1.8-3.5MeV	E3.5-6.0MeV	E6.0-7.8MeV	E7.8-10.8	E10.8-25.8	P0.70-1.27eV	P1.27-2.3eV	P2.3-3.3eV	P3.3-3.9eV	P3.94.8eV	P4.8-6.1eV	P6.1-8.1eV	P8.1-10.5eV	P10.5-12.3eV	P12.3-15.8eV	P15.8-20.4eV	P20.4-26.2eV	P26.2-33.1eV	P33.1-42.7eV	P42.7-55.6eV	P55.6-72.2	P72.2-93.6eV	P93.6-124.0eV	P124.0-161.0eV	P161.0-211.0eV	P211.0-276.0eV	P276.0-365.0eV	P365.0-480.0eV	P480.0-626.0eV	P626.0-825.0eV	P.825-1.090keV	P1.09-1.42keV	P1.42-1.87keV	P1.87-2.45keV	P2.45-3.20keV	P3.20-4.20keV	P4.20-5.53keV	P5.53-7.26keV	P7.26-9.53keV	P9.53-12.5keV	P12.5-16.4keV	P16.4-21.6keV	P21.6-28.3keV	P28.3-37.1keV	P37.1-48.7keV	P50-75keV	P75-113keV	P113-170keV	P170-250keV	P250-400keV	P400-670keV	P0.67-1.2MeV	P1.2-1.9MeV	P1.9-3.1MeV	P3.1-5.0MeV	P5.0-7.7MeV	P7.7-50.0MeV	P11-14MeV	P14-20MeV	P>20Mev	DENLP	DENHP	DENHE	TPARHP	TPERHP	TPARHE	TPERHE	THETA_P	PHI_P	THETA_E	PHI_E	SC_POTEN
11.318500	-0.239360	103.870000	6.605400 -41	2.0	5.668e+07	2.8692e+07	1.3283e+07	8.0741e+06	6.8723e+06	4.5328e+06	2.055e+06	942070	2.2269e+06	1.3204e+06	913700	289080	367080	366990	256140	196120	121920	241480	248160	234080	270650	248480	184440	95326	66782	83474	53257	32984	86051.3	19455.8	10773.5	6695.93	3382.65	1485.92	546.932	201.731	72.6116	34.8565	65.1124	4.10591	0.132214	0.00582796	0.00151881	0.00149399	2.1364e+08	6.9394e+07	6.0451e+07	1.9819e+08	4.5522e+08	6.8241e+08	7.8292e+08	4.5869e+08	1.7133e+08	3.4921e+07	1.5198e+07	1.2819e+07	6.842e+06	6.304e+06	0.28674	1.8692e+06	1.296e+06	988310	1.0876e+06	1.2815e+06	195500	259700	393020	384840	97524	220790	111620	127050	170660	193970	128280	80286	75646	81153	78947	80377	82674	53745	55441	57316	53807.3	12810.3	3653.95	935.717	127.471	125.094	6.50332	1.0066	0.246201	0.113044	0.0987828	0.0106055	-999	-999	-999	15.466	0.49227	0.058365	5547.5	6220.9	1157.7	1308.6	101.55	9.7654	117.89	15.798	-0.10034	
11.342400	-0.240720	103.870000	6.605400 -41	2.0	9.3433e+07	4.1369e+07	2.5814e+07	1.3707e+07	9.3968e+06	5.3762e+06	3.6358e+06	3.0029e+06	2.2706e+06	1.4492e+06	889660	993710	734170	377190	360190	322640	222060	269080	263860	281390	284480	270500	194480	116400	94138	71826	67876	32138	85520.9	19428.5	10790.4	6654.04	3387.78	1478.03	539.924	205.266	73.3418	36.5389	65.4794	4.1612	0.128885	0.00573447	0.00127156	0.00149586	1.8851e+08	1.8042e+08	4.3179e+07	-999	7.3955e+07	3.7313e+07	2.358e+07	2.1869e+07	1.8805e+07	1.7035e+07	1.1894e+07	3.5892e+06	4.0247e+06	3.4672e+06	7.0509e+06	4.8598e+06	2.4479e+06	1.5374e+06	1.004e+06	832980	488760	742000	336870	406220	373840	208520	130230	232920	266660	198010	152710	100930	89400	90170	80873	81095	95476	53745	55441	53882	53432.4	12777.8	3632.13	898.062	122.346	124.209	6.7661	0.91684	0.255319	-999	0.108389	0.0116992	-999	-999	-999	3.9065	0.51659	0.069757	5340.5	5926.8	986.52	1124.8	110.68	16.457	154.42	1.8	-0.10274	
11.366300	-0.242080	103.870000	6.605400 -41	2.0	5.3137e+07	3.7699e+07	2.0551e+07	1.1078e+07	6.7321e+06	1.7921e+06	3.0825e+06	2.3552e+06	1.5283e+06	998320	985840	686560	326300	265050	272150	246730	213350	231130	204180	261470	242990	212310	161860	99340	94138	59531	52735	19029	86078.7	19348.4	10821.3	6702.14	3429.4	1500.98	538.262	207.753	74.5302	37.5402	66.0209	4.16355	0.126876	0.00564097	0.00112197	0.00157066	2.1364e+08	1.0409e+08	6.0451e+07	6.9367e+07	1.9174e+07	2.4144e+07	2.1896e+07	1.4151e+07	8.3578e+06	0.65104	3.9646e+06	5.1274e+06	2.4148e+06	3.152e+06	1.9451e+06	1.3084e+06	2.8799e+06	878500	2.008e+06	512600	635390	445200	477240	235180	178790	147190	65114	183510	229330	206090	119120	64229	111750	88882	110720	86118	94942	58487	57192	54096	53695.2	12859.7	3587.56	835.001	122.155	123.87	6.42475	1.21521	0.215447	0.110639	0.0957518	0.0104214	-999	-999	-999	3.31	0.53389	0.061045	5988.8	5566.1	1102	1282.8	37.321	26.537	109.48	1.5034	-0.10374	
11.390200	-0.244800	103.870000	6.605400 -41	2.0	6.1994e+07	3.7366e+07	1.8796e+07	1.0891e+07	3.5063e+06	3.3733e+06	3.0825e+06	2.8262e+06	1.6593e+06	869510	985840	397480	285510	305830	200110	196120	204640	165590	288990	246530	203480	187150	122960	115390	61150	72473	61611	27909	86071.2	19436.1	10777.5	6728.18	3427.59	1511.89	543.234	207.347	74.0269	35.2781	66.4523	4.14467	0.129287	0.00562539	0.00143051	0.00171837	7.5402e+07	7.6334e+07	1.2954e+07	2.9729e+07	1.6435e+07	3.9508e+07	2.0211e+07	1.2864e+07	7.3131e+06	5.1105e+06	2.6431e+06	3.5892e+06	8.0494e+06	4.728e+06	1.2157e+06	2.243e+06	863980	1.0981e+06	1.004e+06	0.08138	586510	0.030518	393020	128280	178790	85862	83718	162340	208000	185890	128280	98637	55016	106920	94352	71765	75207	57302	57775	50447	53549.7	12822.4	3450.87	788.706	122.746	124.398	6.44349	1.4072	0.192212	0.110639	0.0917801	0.0134994	-999	-999	-999	4.2852	0.55055	0.069917	5943.6	5371.9	1031.8	1198.1	15.342	1.0919	95.708	6.997	-0.10261	
11.414100	-0.247520	103.870000	6.605400 -41	2.0	7.882e+07	4.0368e+07	1.9298e+07	1.4083e+07	9.8176e+06	4.8491e+06	3.6358e+06	3.1206e+06	2.0086e+06	1.578e+06	1.2022e+06	867230	666190	366990	272150	240400	235120	120740	292130	221620	225210	206020	156840	136470	65977	53708	54823	29178	86270.2	19456.2	10727.4	6703.42	3400.51	1502.64	554.505	207.552	72.3781	33.3743	65.8052	4.12151	0.129848	0.0060617	0.00146791	0.00176325	2.2621e+08	2.29e+08	2.2022e+08	2.2132e+08	2.4926e+08	2.0413e+08	1.6338e+08	6.3034e+07	1.6716e+07	8.5174e+06	1.3215e+07	8.2039e+06	6.842e+06	0.36621	2.4314e+06	1.8692e+06	2.5919e+06	658880	920310	704830	782020	1.0388e+06	336870	299320	325080	183990	176740	155280	255990	181850	116060	110110	97996	77289	73171	96165	82674	49793	64487	47871	53342.4	12696.2	3375.17	754.355	122.556	122.458	6.42617	1.40763	0.192322	-999	0.0861857	0.0149837	-999	-999	-999	8.1797	0.53115	0.072304	5216.4	5732.1	921.03	1043.9	93.746	-25.268	117.7	-3.8889	-0.10075	
11.438000	-0.250240	103.870000	6.605400 -41	2.0	7.1397e+07	3.3362e+07	2.0049e+07	9.9518e+06	9.2566e+06	4.1112e+06	4.3471e+06	2.4141e+06	2.2269e+06	1.1915e+06	432810	722700	584610	448550	320170	208770	222060	217330	238730	229090	207430	206020	168130	99340	63563	56296	43336	16915	86561.5	19370.5	10758	6673.88	3409.78	1503.69	559.059	206.088	72.3589	34.644	64.8179	4.06847	0.126731	0.0062989	0.00129026	0.00180127	7.5402e+07	1.1103e+08	9.4995e+07	2.4444e+08	3.8347e+08	4.5038e+08	5.1235e+08	3.0538e+08	1.2223e+08	3.1514e+07	1.1894e+07	1.5382e+07	3.2198e+06	5.6736e+06	4.1333e+06	0.04069	3.0239e+06	768690	669320	192230	48876	371000	140360	192420	146290	245320	167440	303500	229330	145480	91627	119280	75646	91458	97240	83965	83208	50979	52815	55814	53275.7	12636.8	3352.85	747.931	122.841	121.353	6.66458	1.34125	0.19149	-999	0.0778132	0.0109198	-999	-999	-999	12.479	0.51085	0.067525	5607	6081.9	930.63	1041.4	120.48	9.7525	111.15	-5.0642	-0.10039	
11.461900	-0.251600	103.870000	6.605400 -41	2.0	4.8709e+07	2.8024e+07	2.03e+07	9.2007e+06	6.4516e+06	3.057e+06	2.055e+06	1.472e+06	829630	483060	673250	650430	516640	173300	192100	265710	178520	162140	257580	196720	223240	155690	129240	99340	61954	44002	59000	23258	86878.5	19511.5	10841.3	6681.49	3446.7	1497.02	550.79	200.395	72.0689	34.4163	64.492	4.06877	0.124776	0.0065136	0.00127156	0.00181747	5.0268e+07	5.5515e+07	1.5976e+08	2.5104e+08	3.4786e+08	4.373e+08	3.4119e+08	1.9039e+08	6.8952e+07	1.5331e+07	1.5198e+07	9.7421e+06	3.6222e+06	630400	3.8902e+06	2.4299e+06	1.008e+06	1.2079e+06	167330	256300	635390	519400	140360	-999	325080	85862	176740	211740	160000	129310	113010	96343	75646	74712	72208	68177	84275	52955	53107	53452	53371.5	12653.3	3360.77	764.393	125.57	118.418	7.09144	1.14131	0.19149	-999	0.0820792	0.00932916	-999	-999	-999	9.5218	0.48252	0.063805	6512.7	5820.2	958.07	1096.2	15.503	-19.481	104.04	23.653	-0.10055	
11.485800	-0.254320	103.870000	6.605400 -41	2.0	1.0282e+08	3.9367e+07	2.857e+07	1.3895e+07	7.4333e+06	6.5357e+06	2.3712e+06	1.1776e+06	1.9649e+06	1.3526e+06	769430	433620	706980	448550	336180	272030	239480	137990	223030	241550	213360	172990	148060	105360	42644	63414	55867	28755	87817.8	19575.4	10791.1	6732.51	3488.93	1493.7	539.631	196.13	72.6748	34.0188	64.5542	4.04572	0.123003	0.00604612	0.00151466	0.00169033	2.1364e+08	8.3273e+07	1.0795e+08	3.6335e+07	1.3148e+08	1.4486e+08	1.9779e+08	1.2993e+08	1.0134e+08	3.3218e+07	2.2466e+07	1.0255e+07	6.4395e+06	6.6192e+06	2.6745e+06	2.6168e+06	2.1599e+06	0.061035	1.6733e+06	1.73e+06	439890	371000	308800	171040	146290	183990	139530	232920	202660	129310	88573	105520	79085	95323	77985	78224	82141	44656	59526	57746	53546.8	12786.1	3402.57	782.917	127.181	118.879	6.99826	1.28856	0.19149	-999	0.0985409	0.0113891	-999	-999	-999	8.4888	0.57445	0.078476	5554.6	5096.2	1028.3	895.4	19.728	44.501	13.33	-23.041	-0.10073	
11.509700	-0.255680	103.870000	6.605400 -41	2.0	7.2726e+07	3.7366e+07	2.6315e+07	1.0891e+07	7.1528e+06	4.2166e+06	3.7148e+06	2.2963e+06	2.0959e+06	483060	913700	596220	489440	356800	312170	322640	274310	203530	223030	206680	231140	198160	122960	68233	57931	68591	39159	23258	87365.9	19486.2	10805.8	6742.55	3527.94	1491.03	540.179	197.483	71.9813	34.2562	64.2699	3.96831	0.123498	0.00557864	0.00145856	0.00150521	1.2567e+08	6.2455e+07	6.4769e+07	2.9729e+07	7.6694e+07	5.7067e+07	2.1896e+07	1.4151e+07	2.0894e+06	3.407e+06	1.4537e+07	5.6402e+06	-999	2.2064e+06	2.1882e+06	1.6822e+06	575990	0.019073	752980	320380	391010	667800	280730	128280	195050	306650	241850	310560	160000	125270	39705	57347	77366	83729	70282	95448	79474	52955	52231	53238	53507.2	12725.6	3345.65	781.92	128.685	125.867	6.65741	1.26189	0.193571	-999	0.0954195	0.0121118	-999	-999	-999	4.2425	0.52958	0.065107	6058	5352.7	921.88	1144.7	15.351	30.566	98.038	-2.6776	-0.10208	
11.533600	-0.258400	103.870000	6.605400 -41	2.0	6.9521e+07	3.87e+07	1.7543e+07	1.2581e+07	8.8358e+06	4.322e+06	3.7148e+06	1.1187e+06	1.9212e+06	1.5458e+06	721340	632360	639000	316020	280150	278360	182870	231130	270140	326210	278550	195010	159350	93319	79655	73120	55867	28332	87418.4	19557.3	10891.2	6831.89	3567	1474.54	532.644	197.34	69.1014	34.0049	63.6693	3.93731	0.124792	0.00576564	0.00117807	0.00150895	1.508e+08	1.8042e+08	1.0795e+08	2.4113e+08	3.643e+08	3.121e+08	2.8633e+08	1.4665e+08	5.3281e+07	1.5331e+07	2.3127e+07	6.1529e+06	5.6346e+06	4.4128e+06	0	0.030518	1.872e+06	1.6472e+06	1.004e+06	1.2815e+06	977520	890400	645670	171040	406350	159460	158130	331730	239990	96986	137440	105520	104870	72136	90501	97601	79474	58883	59526	54311	54386.4	12546.2	3208.01	770.652	125.97	126.646	6.00168	1.01604	0.192877	-999	0.104417	0.010141	-999	-999	-999	9.7262	0.57357	0.068867	5811.3	5324.6	1019.6	1137.4	19.403	-4.5152	111.83	1.6409	-0.10063	
11.557500	-0.259760	103.870000	6.605400 -41	2.0	1.2089e+08	7.2396e+07	3.233e+07	1.8965e+07	8.4151e+06	5.9032e+06	3.2406e+06	2.1197e+06	1.9212e+06	772890	817520	560090	516640	316020	272150	253050	178520	193190	213600	184270	177800	154120	117940	81278	81265	71179	49602	19452	88184.4	19696.5	10929.3	6995.58	3576.44	1458.68	523.342	197.17	69.2901	34.3479	63.6716	3.94217	0.124217	0.00591627	0.00153647	0.0017271	9.4401	6.9394e+06	5.6133e+07	4.2942e+07	4.6565e+07	4.6093e+07	1.179e+07	1.6723e+07	1.2537e+07	7.6657e+06	5.2862e+06	7.1784e+06	2.4148e+06	1.8912e+06	729410	934580	1.296e+06	768690	752980	961130	830890	408100	224580	192420	292570	196260	186040	190570	229330	101030	119120	36702	80804	72136	85687	71765	77874	60068	55733	48730	54925	12307.3	3083.24	736.575	122.889	123.786	5.76152	1.08576	0.192531	-999	0.093227	0.00937995	-999	-999	-999	2.8641	0.50178	0.084307	5219.9	6030.2	693.76	798.49	99.012	-18.284	108.21	24.1	-0.10369	
11.581300	-0.261120	103.870000	6.605400 -41	2.0	1.3337e+08	7.3731e+07	4.0349e+07	1.8777e+07	9.5371e+06	7.0628e+06	3.9519e+06	2.7085e+06	1.7029e+06	1.3526e+06	985840	831100	503040	530100	504270	297340	296080	293230	188470	283880	197550	206020	135510	107370	86092	64708	49080	27064	88984.5	19760.7	10989	7100.84	3559.74	1435.51	518.289	202.607	71.3595	32.8113	64.3366	3.9378	0.123024	0.00573447	0.00164555	0.00178382	1.3824e+08	2.0124e+08	6.9087e+07	3.3032e+07	3.8347e+07	3.5118e+07	2.0211e+07	2.9587e+07	1.3581e+07	1.1924e+07	1.3215e+07	9.7421e+06	5.6346e+06	2.8368e+06	2.4314e+06	747660	2.7359e+06	658880	0.035604	1.666e+06	1.0753e+06	927500	140360	384840	276320	306650	399990	345850	154660	133360	113010	66523	101430	99187	85687	78942	98676	70343	54274	64186	54387.5	11913.4	2986.34	716.195	130.179	121.394	5.90445	0.997261	0.224098	-999	0.0915902	0.010459	-999	-999	-999	4.1913	0.5916	0.088062	5170.9	5509.7	749.39	879.42	110.96	6.4413	120.33	18.459	-0.10232	
11.605200	-0.263840	103.870000	6.605400 -41	2.0	7.9811e+07	3.5364e+07	1.8546e+07	7.323e+06	4.9088e+06	4.4274e+06	2.5292e+06	1.5309e+06	1.048e+06	1.1593e+06	625160	289080	448660	387380	240130	291010	182870	231130	213600	209170	223240	182430	115430	84288	65977	76356	39159	20298	89884.9	19836.1	10967.8	7207.58	3511.35	1420.01	521.026	204.632	72.2629	32.3384	64.6231	3.91926	0.121316	0.00601496	0.00157075	0.00167537	5.0268e+07	9.0212e+07	1.5545e+08	1.8168e+08	3.4316e+08	3.1492e+08	1.9706e+08	1.0935e+08	3.5521e+07	1.448e+07	1.2555e+07	7.6911e+06	4.8297e+06	1.8912e+06	486270	2.0561e+06	2.5919e+06	658880	83665	1.2815e+06	439890	519400	308800	213800	32508	-999	306970	261150	239990	133360	91627	48172	96277	72136	80873	88271	86941	59673	56024	56887	54032.7	11709.7	2957.18	723.102	131.783	119.099	5.99728	0.968754	0.224098	0.110639	0.0921767	0.00979753	-999	-999	-999	8.4198	0.56911	0.066944	5164.7	5650.9	1147.5	986.97	96.764	13.438	15.755	-1.1502	-0.10069	
11.629100	-0.265200	103.870000	6.605400 -41	2.0	8.3691e+07	4.0035e+07	2.2054e+07	1.1829e+07	7.4333e+06	5.7978e+06	2.6873e+06	3.5917e+06	1.2663e+06	1.578e+06	841570	307150	367080	285440	304160	177140	195930	203530	185330	209170	201510	161990	133000	97333	72414	64061	43336	16069	89986.3	19790.2	10982.6	7330.88	3439.99	1416.4	523.555	198.374	71.3039	33.0207	63.9709	3.88334	0.120553	0.00649802	0.00149596	0.00164732	5.0268e+07	9.0213e+07	2.5908e+07	1.9819e+07	2.1913e+07	1.5364e+07	2.0211e+07	1.2864e+06	6.2683e+06	0.65104	660770	6.6657e+06	0.61035	1.576e+06	1.4588e+06	2.0561e+06	863980	1.5374e+06	1.0876e+06	768900	537640	333900	645670	106900	211300	134930	204640	268210	170660	149520	70248	94049	97996	117220	82798	85401	77874	52955	49897	64186	54188.8	11715	2952.49	725.792	125.929	120.942	6.17418	0.993392	0.192212	0.110639	0.0995291	0.0137915	-999	-999	-999	3.0414	0.5249	0.069413	6239	5690.2	849.37	957.95	27.199	34.139	97.253	-16.499	-0.10325	
11.653000	-0.267920	103.870000	6.605400 -41	2.0	9.4319e+07	5.5381e+07	2.6064e+07	1.1829e+07	9.5371e+06	6.5357e+06	3.0825e+06	1.1776e+06	785970	676280	553030	776900	639000	377190	224120	259380	178520	231130	185330	256490	211380	202870	122960	81278	61954	75709	34982	20721	90521.2	19791.2	11141	7378.75	3368.65	1416.83	522.349	194.72	69.2806	33.2091	63.1201	3.86889	0.119075	0.00618637	0.00147726	0.00163984	1.508e+08	8.3273e+07	9.0677e+07	4.2942e+07	3.5608e+07	1.0975e+07	3.8739e+07	1.4151e+07	4.1789e+06	2.5552e+06	7.2685e+06	4.1019e+06	3.2198e+06	3.7824e+06	4.1333e+06	1.8692e+06	1.152e+06	0.071208	836650	1.4737e+06	97752	333900	280730	149660	162540	98129	158130	268210	181330	64657	82465	59641	49858	68272	79910	94730	87475	54140	59234	68694	53516.6	11754.7	2954.81	730.37	117.392	121.834	6.68411	1.06267	0.191533	0.111841	0.110767	0.0149144	-999	-999	-999	3.1405	0.45134	0.071532	6181.3	6909.3	789.42	925.61	123.26	-2.0795	115.19	-2.6678	-0.10297	
11.676900	-0.269280	103.870000	6.605400 -41	2.0	9.6976e+07	4.971e+07	2.4059e+07	1.5585e+07	9.1163e+06	6.7466e+06	3.3196e+06	2.2374e+06	1.2226e+06	837300	1.1061e+06	523950	938100	468940	224120	227750	187230	206980	197900	194230	197550	174570	143040	108370	79655	89297	36027	18606	91183	19933.7	11266.3	7394.61	3345.87	1415.72	519.69	190.569	67.669	33.6991	62.7093	3.87249	0.118848	0.00582796	0.00157179	0.00162467	1.6337e+08	1.1797e+08	6.4769e+07	2.3122e+07	5.7521e+07	3.5118e+07	3.2001e+07	1.5437e+07	1.985e+07	1.2776e+07	1.1894e+07	7.1784e+06	8.0494e+06	2.5216e+06	5.5921e+06	2.4299e+06	1.728e+06	549060	1.506e+06	1.1534e+06	635390	-999	336870	342080	260060	318920	334870	254090	186660	101030	73302	75698	58454	77289	74133	86836	87475	62834	63611	61180	52479.3	11582	2939.78	732.296	113.18	122.458	6.52736	1.2388	0.229822	0.113044	0.0987062	0.0121535	-999	-999	-999	3.8642	0.55427	0.071579	5429.3	5886	886.39	947.75	112.25	15.553	105.73	7.9564	-0.10222	
11.700800	-0.273360	103.870000	6.605400 -41	2.0	8.8119e+07	5.1711e+07	2.5062e+07	1.6899e+07	1.0098e+07	5.4816e+06	4.11e+06	3.0029e+06	873290	1.0305e+06	721340	957570	584610	530100	264140	196120	243830	162140	267000	254000	213360	130530	122960	89305	62759	62120	48035	17338	92576.3	20154.4	11412.9	7402.74	3313.96	1406.14	521.758	189.01	68.2079	32.7875	62.8169	3.84974	0.119453	0.00620195	0.00152985	0.00154448	5.0268e+07	8.3273e+07	3.0226e+07	1.9819e+07	1.9174e+07	2.4144e+07	1.3326	9.0049e+06	1.0447e+06	1.2776e+07	1.0572e+07	0.65104	4.8297e+06	7.5648e+06	1.9451e+06	1.8692e+06	863980	1.0981e+06	836650	320380	733140	556500	140360	171040	81270	85862	241850	268210	170660	64657	79410	84874	70489	90170	56804	89707	89608	60463	65362	60966	51887.3	11302.3	2966.54	744.288	113.756	123.499	6.06911	1.15751	0.219465	-999	0.114778	0.0106658	-999	-999	-999	3.8333	0.52548	0.08337	5698.7	6326.9	944.74	791.65	102.55	20.435	24.059	-5.8689	-0.10253	
11.724700	-0.274720	103.870000	6.605400 -41	2.0	9.299e+07	4.7041e+07	2.3558e+07	1.3707e+07	9.6773e+06	5.7978e+06	3.9519e+06	2.7085e+06	2.5326e+06	837300	913700	451680	747760	591270	456240	316320	230770	244930	238730	231590	225210	209170	138020	89305	77242	79591	32372	24949	94134	20294.5	11715.1	7389.15	3281.89	1414.72	522.673	188.555	69.6107	32.3403	63.1642	3.84705	0.118136	0.00635778	0.00121196	0.00146969	2.7648e+08	1.0409e+08	9.0677e+07	1.1561e+08	1.2326e+08	7.2432e+07	4.3791e+07	4.5024e+07	1.985e+07	1.1073e+07	8.59e+06	4.6147e+06	8.0494e+06	3.7824e+06	4.3764e+06	2.243e+06	-999	1.8668e+06	250990	64075	928650	853300	421090	299320	276320	208520	213950	359970	229330	88904	97736	146810	97996	82441	93389	104060	93342	56116	58651	61395	51500.7	11288.4	2960.53	777.807	110.961	123.345	5.42295	1.22339	0.247415	-999	0.122367	0.00974874	-999	-999	-999	4.9679	0.54593	0.072467	5558.4	6051.1	851.85	1003.1	101.74	11.676	97.778	-9.5552	-0.10154	
11.748600	-0.276080	103.870000	6.605400 -41	2.0	6.5641e+07	3.3696e+07	1.7543e+07	1.0703e+07	5.4698e+06	4.9545e+06	2.055e+06	647680	1.7029e+06	837300	504940	740760	557420	285440	176090	303670	156750	241480	254440	239060	195580	154120	135510	72247	74828	78297	34982	23258	94814.4	20359.5	12033	7327.91	3272.99	1430.81	516.045	188.537	69.5864	33.4053	63.4842	3.86417	0.116456	0.00576563	0.00120611	0.00157066	8.7969e+07	4.1637e+07	7.3405e+07	1.1231e+08	1.123e+08	1.1852e+08	7.4108e+07	5.5316e+07	1.1492e+07	1.5331e+07	9.9116e+06	4.6147e+06	3.6222e+06	2.8368e+06	1.4588e+06	1.3084e+06	1.008e+06	988310	334660	-999	439890	482300	224580	106900	178790	183990	325570	197630	165330	84862	94682	71110	80804	79865	69320	80377	78407	61649	53398	63756	51383.1	11419.2	2941.21	787.223	108.726	122.257	5.52308	1.15366	0.24801	0.108333	0.0960989	0.0117091	-999	-999	-999	5.9273	0.47096	0.061631	7011.8	6531.7	988.38	1159.5	16.437	27.259	98.458	-7.0067	-0.10112	
11.772500	-0.278800	103.870000	6.605400 -41	2.0	5.1809e+07	3.0693e+07	2.1302e+07	8.4496e+06	1.0519e+07	5.7978e+06	4.5052e+06	2.0019e+06	1.2226e+06	966120	553030	794970	706980	611650	304160	259380	252540	244930	219890	224110	195580	158840	148060	95326	77242	82179	45425	24104	96086.8	20773.8	12378.7	7199.74	3292.11	1439.75	519.615	195.567	68.4974	32.5377	63.9172	3.89583	0.119708	0.00564097	0.00150531	0.00159683	2.3877e+08	1.3879e+08	1.209e+08	1.6516e+08	2.4378e+08	2.8534e+08	2.2401e+08	1.2478e+08	2.6118e+07	1.1073e+07	7.9292e+06	512740	8.0494e+06	5.3584e+06	1.2157e+06	2.0561e+06	1.44e+06	439250	0.0012716	448530	293260	556500	308800	427600	260060	257590	167440	268210	192000	72739	88573	77992	87681	81153	91463	81812	73607	69948	66821	66762	51294.2	11624.5	3027.44	780.769	109.047	123.446	5.66277	1.04631	0.224156	0.108333	0.0639802	0.0170673	-999	-999	-999	8.2114	0.47622	0.06311	6201.4	6806.5	965.85	1109.8	118.23	-21.505	114.19	4.4595	-0.10067	
11.796400	-0.280160	103.870000	6.605400 -41	2.0	5.9337e+07	3.8033e+07	1.8295e+07	1.1078e+07	7.9943e+06	4.4274e+06	3.4777e+06	2.944e+06	2.0959e+06	1.0627e+06	985840	794970	448660	540300	392210	272030	182870	265630	257580	211660	207430	174570	106650	84288	83678	74414	51168	23258	97868.3	21176.7	12792.4	7132.82	3314.12	1449.46	523.637	198.722	69.0087	32.3432	64.0331	3.93902	0.122801	0.00624004	0.00139519	0.00165646	8.797e+07	3.4697e+07	9.4995e+07	1.2883e+08	1.6161e+08	1.3828e+08	1.0106e+08	5.4029e+07	2.1939e+07	7.6657e+06	1.5858e+07	7.1784e+06	3.2198e+06	8.8256e+06	1.4588e+06	1.6822e+06	575990	0.020345	669320	1.2174e+06	684270	222600	224580	598630	325080	220790	186040	275270	79998	88903	85519	89462	106590	112070	66431	109080	81608	58487	70906	63756	50794.3	11593	3095.67	772.261	110.032	126.13	5.5602	0.95301	0.229025	-999	0.0748247	0.0156267	-999	-999	-999	6.012	0.5178	0.06535	5946.5	6512.9	1156.2	995.33	106.31	-8.5906	22.278	26.104	-0.10113	
11.820300	-0.282880	103.870000	6.605400 -41	2.0	1.9629e+08	7.74e+07	4.3607e+07	1.9716e+07	1.2623e+07	7.5899e+06	3.5567e+06	3.8272e+06	1.7466e+06	1.4814e+06	1.0339e+06	975640	788550	581070	432230	265710	304790	206980	282710	256490	183730	174570	129240	89305	97357	79591	43858	20721	99667.9	21490.7	13200.4	7077.12	3306.26	1458.15	525.326	198.339	70.4156	32.9915	64.3733	3.96067	0.122865	0.00632661	0.00142116	0.00167537	3.2674e+08	1.1797e+08	8.6359e+07	2.9729e+07	3.5608e+07	3.5118e+07	4.716e+07	2.9587e+07	1.4626e+07	2.2997e+07	1.2555e+07	1.3331e+07	-999	2.8368e+06	3.8902e+06	3.1776e+06	2.3039e+06	1.4276e+06	1.004e+06	1.4097e+06	195500	890400	364950	513110	373840	122660	167440	310560	229330	113150	128280	87168	82523	65695	71245	101190	75207	64020	87246	63542	50249.8	11458.7	3074.03	771.529	111.646	127.933	5.7429	0.823113	0.190492	-999	0.0786374	0.0116615	-999	-999	-999	4.4614	0.6044	0.097779	5368.6	5961.5	831.23	711.16	91.06	9.1935	25.528	48.449	-0.10203	
