Holstein
Changes in May 2006 productive life and Net Merit using formulas to be implemented August 2006
PL diff is NewPL - (1.4 x OldPL) [see: http://aipl.arsusda.gov/reference/changes/eval0608.html]
UNOFFICIAL - NOT TO BE USED FOR ADVERTISING!  

                   ________PL_______ _REL__   ___NM$___
Bull ID             New   Old  Diff  New Old  Old  Diff NAAB Code  Name
HOUSA000129931737   0.5   0.5  -0.2  67  70   298   -61 029HO10558 JOHANSSON SAILOR SPOTLITE
HOUSA000207485374  -1.4  -1.9   1.3  56  58   298   -62 001HO07252 REGANCREST-CR MUIR-ET
HOUSA000002290848   0.3   0.5  -0.4  83  85   297   -22 029HO08763 MONTHURST INFINITY ARUBA-ET
HOUSA000002297903   2.6   2.0  -0.2  57  58   297   -35 036HO00169 C&C-SMITH ORUDIS-ET
HOUSA000017005281   0.1   0.3  -0.3  66  68   297   -59 007HO05706 DA-NET BELLWOOD BEN
HOUSA000050459708   0.2   0.5  -0.5  65  68   297   -40 001HO08154 M-ROHE DAIRY DILL-TW
HOUSA000060050421   0.4   0.6  -0.4  58  60   297   -33 029HO10813 PARADISE-R EDDIE TRESSAL
HOUSA000060176420   0.6   0.4   0.0  60  64   297   -19 029HO10771 FULTONWAY BRETT ENDEAVOR
HOUSA000129143220   0.9   1.0  -0.5  66  70   297   -28 029HO10622 WEAVERLINE CONVIN ELGIN-ET
HOUSA000129865649  -1.1  -0.8   0.0  69  73   297   -82 029HO10615 DEN-K CUMULUS-ET
HOUSA000129898447   1.9   0.9   0.6  70  73   297   -11 029HO10489 MORNINGVIEW JINGLES-ET
HOCAN000006754099   1.7   1.3  -0.1  59  61   296   -18 200HO01082 WALKERBRAE LOGISTIC
HOFRA005092011829   2.2   1.7  -0.2  78  81   296     9 220HO09601 HELDOSTAR
HOUSA000002162948   3.1   2.3  -0.1  99  99   296    33 001HO04255 FUSTEAD LEADMAN CHARM-ET
HOUSA000002221585  -0.8  -0.8   0.3  99  99   296   -28 001HO03365 MAR-BIL OSCAR GLENWOOD-ET
HOUSA000002242315   0.9   0.8  -0.2  95  96   296    -5 001HO03423 SANDY-VALLEY FRANCISCO-ET
HOUSA000002286965   0.2   0.4  -0.4  92  94   296   -27 014HO02730 LEXVOLD BELLWOOD BELLSTAR
HOUSA000017189672   3.4   3.0  -0.8  63  65   296    -2 007HO05855 SLO-TRAIN SOLUTION RUNDOWN
HOUSA000060413273  -0.4  -0.1  -0.3  57  59   296   -72 007HO07192 PRIDE MARSHALL FAULK 504-ET
HOUSA000120854916   0.8   0.8  -0.3  77  80   296   -38 001HO05551 MORNINGVIEW JUSTINE-ET
HOUSA000123230089   1.2   1.2  -0.5  67  69   296   -34 100HO09014 PANACHE FANTASM-ET
HOUSA000126610183   0.7   0.6  -0.1  73  76   296   -24 029HO10258 CATALINA MARTY BOSS-ET
HOUSA000127972570   3.5   2.5   0.0  67  70   296    50 001HO06690 RHOMAN-WAI MANFRED DRAGON
HOUSA000129272724  -0.4  -0.8   0.7  65  68   296   -46 007HO06787 KEYSTONE PEGASUS-ET
HONLD000184252653   1.6   0.4   1.0  80  83   295     4 011HO06308 KIEVEST WELPER
HOUSA000002276250   2.6   2.0  -0.2  68  70   295    33 100HO08442 RON-DA-LYNN HT BAMA-ET
HOUSA000017358473   2.3   1.2   0.6  61  63   295    17 001HO06267 LOCUST-HILL BRONSON
HOUSA000051417290  -0.7  -0.3  -0.3  64  66   295   -45 014HO03854 DEV-LIN MAGIC DISCO-ET
HOUSA000051557661  -0.4   0.0  -0.4  58  60   295   -71 014HO03947 DEV-LIN DIME-ET
HOUSA000120780521   0.8   1.4  -1.2  81  85   295   -44 011HO05570 OPSAL FINLEY-ET
HOUSA000123586872   2.4   1.8  -0.1  70  74   295   -26 029HO10320 PARADISE-R MANFRED SENTEL
HOUSA000125670454   4.0   3.3  -0.6  60  62   295    21 151HO00329 HALO TERRY BET-ET
HOUSA000127705996   1.1   0.9  -0.2  68  71   295   -24 014HO03492 WILL-O-CREST SIGNATURE-ET
HOUSA000128423145   3.7   2.4   0.3  65  68   295     9 009HO02825 CHEL-BROOK-W MF MONTE-ET
HOUSA000130075844   1.1   0.9  -0.2  67  70   295   -11 014HO03837 JIMTOWN NATASHAS NITHAWK-ET
HOUSA000130447270   1.4   1.0  -0.0  70  73   295    12 029HO10556 RICKLAND DELIGHTFUL-ET
HOUSA000017253930   1.3   1.2  -0.4  91  93   294   -28 014HO03039 BULLCREST PATRON SABRE
HOUSA000060259625   0.0   0.5  -0.7  64  68   294   -57 011HO07114 HARTFORD BYRON-ET
HOUSA000060361970  -0.3  -0.3   0.1  53  54   294   -71 007HO07210 SOLID-GOLD-I LUCAS-ET
HOUSA000121008194   3.3   2.3   0.1  61  64   294    35 001HO06577 JUNGE MANFRED STERN-ET
HOUSA000121555502   1.7   0.9   0.4  60  62   294    -8 031HO00695 RIDLE-SIDE ZENITH-ET
HOUSA000123105703   1.7   1.3  -0.1  60  63   294   -10 151HO00325 LANGS-TWIN-ELM MARK-ET
HOUSA000123234597   3.0   2.5  -0.5  45  45   294    22 100HO09177 BER-CAL JUDGE KING
HOUSA000125037570   3.8   2.3   0.6  66  69   294    28 007HO06579 JEFFREY-WAY TRIPLE PLAY-ET
HOUSA000125535845   2.6   1.6   0.4  61  64   294    15 100HO10315 WELCOME T GUSTIN-ET
HOUSA000125856708  -0.5  -1.1   1.0  65  67   294   -44 001HO06444 SUNSHINE-DAIRY GX DREW-ET
HOUSA000127555443  -0.1  -0.3   0.3  68  71   294   -10 014HO03455 STARSTRUCK WNCSTR PEWTER-ET
HOUSA000127804042   0.2  -0.2   0.5  65  67   294   -47 001HO06623 FANTASY-FOUND CAPTAIN-ET
HOUSA000129879015  -1.7  -1.3   0.1  71  74   294   -83 011HO07298 SANDY-VALLEY ALLTIME-ET
HOUSA000060540228   1.5   1.3  -0.3  60  64   293     2 011HO07680 REGANCREST-KS EMMOT
HOUSA000122318137   3.6   1.9   0.9  71  74   293    30 007HO06339 DIRIGO TERRY JOHANN-ET
HOUSA000122358256   2.2   0.8   1.1  73  75   293    -8 001HO05579 O-BEE MANFRED JUSTIN-ET
HOUSA000123416605   2.4   1.9  -0.3  69  72   293   -18 001HO05574 HONEYCREST ZEB INNOVATION
HOUSA000123507354  -1.7  -1.0  -0.3  61  63   293   -95 007HO06281 PLUSHANSKI DEMAND NORTE
HOUSA000124917015   2.1   1.9  -0.6  63  67   293   -52 007HO07224 GRAF-ACRES DEMAND DILLON
HOUSA000128337530   1.4   1.4  -0.6  57  59   293   -23 138HO01910 VANTAGE-PT-F MENTOR-ET
HOUSA000128800144   2.0   1.9  -0.7  71  75   293     5 029HO10381 ONEGEN EMAIL
HOUSA000129275606   0.3   0.4  -0.3  71  74   293   -52 029HO10437 PEN-COL CISCO-ET
HOUSA000130779926   1.4   1.2  -0.3  57  59   293   -19 014HO03929 DOUGHTY-VALLEY SW STARKY-ET
HOUSA000130796703  -0.8  -0.5  -0.1  47  47   293   -50 076HO00414 CLAYTOP MARVELOUS-ET
HOUSA000207485477   0.4   0.5  -0.3  56  57   293   -37 007HO07037 REGANCREST-RB MILES-ET
HOUSA000207549931   0.2   0.3  -0.2  54  56   293   -28 029HO10750 CHAN-LEE KIRBY GARVIN-ET
HOUSA000060141590  -0.4  -0.3   0.0  57  60   292   -47 029HO10716 KINGS-RANSOM DAYLIGHT-ET
HOUSA000060250240   0.2   0.7  -0.8  65  68   292   -46 014HO03838 PLAIN-O CV MEADE 227
HOUSA000060429239  -0.3   0.0  -0.3  60  63   292   -67 001HO07207 TIDY-BROOK WEBSTER BRIAN-ET
HOUSA000121592356  -2.9  -1.9  -0.2  74  76   292   -90 011HO05863 HC-GEN UTAH-ETS
HOUSA000128041918  -0.4  -0.4   0.2  67  70   292    -4 009HO02766 RICKLAND GLENWOOD PROTON-ET
HOUSA000129407988   0.1   0.3  -0.3  65  69   292   -62 029HO10672 EASTVIEW DOUBLE DARE
HOUSA000131377163   1.0   0.7   0.0  60  61   292   -35 014HO03978 ROZ-ACRES RC MARS MARTIN-ET
HOUSA000207128707   1.5   1.3  -0.3  68  71   292    -2 014HO03739 KERNDT MATTIE TOTO LARK-ET
HOUSA000002205349   3.5   2.1   0.6  89  91   291    70 014HO02246 HI-VAL AMBITION LEXUS
HOUSA000002282632   3.6   2.6  -0.0  84  86   291    16 009HO02284 WELCOME GILROY-ET
HOUSA000120694523   0.2   0.8  -0.9  71  74   291   -43 011HO06648 EXRANCO BELIEVER-ET
HOUSA000120697218   1.0   0.7   0.0  78  83   291   -11 001HO06345 WA-DEL LABELLE COMET-ET
HOUSA000121384474   3.3   2.0   0.5  68  70   291    18 009HO02545 MARGENE DUSTER JAMIE-ET
HOUSA000125518611   2.5   1.4   0.5  76  79   291    17 029HO10005 PEN-COL CARMINE
HOUSA000130188553  -2.3  -1.5  -0.2  46  47   291   -96 100HO09665 VANTAGE-PT BLOOMFIELD-ET
HOUSA000130327231  -1.8  -0.1  -1.7  68  70   291  -105 011HO06916 DIXIE-LEE WHITIE
HOCAN000005794953   6.4   4.2   0.5  88  89   290   103 094HO07747 SUNSPARK DESTINY
HOUSA000002273700   5.4   3.3   0.8  80  82   290    56 029HO08476 GUELDENER E CNVRS JUNIOR-ET
HOUSA000002298009   1.5   1.5  -0.6  74  75   290   -20 007HO05401 TIDY-BROOK BAXTER-ET
HOUSA000017271201  -0.9  -0.3  -0.5  64  65   290   -76 100HO08882 ART-ACRES BELLWOOD STEVE-ET
HOUSA000018037252   0.3   0.2   0.0  70  72   290   -10 014HO03159 JAUQUET-SOUKUP GF STING-ET
HOUSA000060187780   0.4   0.7  -0.6  46  46   290   -70 100HO09493 RUANN CELSIUS MOTTO-2087-ET
HOUSA000120183687   2.4   2.1  -0.5  65  68   290    -7 031HO00689 NEYER MR MILK-ET
HOUSA000124046555   0.9   0.6   0.1  68  71   290    10 076HO00371 DARLAWN WIN PAWNEE-ET
HOUSA000127845238   3.1   2.2   0.0  58  60   290    15 100HO09420 WILCOXVIEW MANFRED CANDYMAN
HOUSA000128291096   3.5   2.2   0.4  70  73   290    21 029HO10135 TOLLENAARS CLAVA-ET
HOUSA000130422440   0.5   0.5  -0.2  73  77   290     5 029HO10567 HEAVENLEE TOTO DESPERADO-ET
HOUSA000131176584   4.7   3.4  -0.1  62  65   290    26 029HO10707 MICHIGAN BEAMER-ET
HOCAN000006647191   2.7   2.2  -0.4  69  71   289    13 070HO01196 BOSSIDE REX-ET
HOCAN000006906786  -1.0  -0.9   0.3  45  45   289   -34 200HO03070 BRAEDALE FREEMAN
HOUSA000017044645   0.7   0.3   0.3  96  97   289     2 007HO05851 SIKKEMA-STAR AIR MAGNA-ET
HOUSA000017392775   2.2   1.9  -0.5  84  87   289    -2 001HO08047 S&H&L NEIL
HOUSA000060174751   2.2   1.1   0.7  64  68   289    40 007HO06847 LANGS-TWIN-B S-M MAGIC
HOUSA000121592981   1.8   1.5  -0.3  72  74   289    -6 014HO03390 GCGR SCORE 1287 ABRAM-ETS
HOUSA000121709433   1.8   1.1   0.3  70  73   289     7 029HO09837 B-HIDDENHILLS FORWARD-ET
HOUSA000124644445   2.0   1.6  -0.2  61  65   289   -11 001HO06941 TRI-KOEBEL ADDISON WASP-ET
HOUSA000125380100   3.1   2.1   0.2  65  68   289    28 122HO01453 ARLINDA CANYON
HOUSA000125535797   5.2   3.7   0.0  65  67   289    36 001HO06531 WELCOME T GWYNN-ET
HOUSA000125892720   0.3   0.3  -0.1  64  67   289   -37 001HO06508 KLEIN-LINE METRO JAVA-ET
HOUSA000128321470   4.3   3.2  -0.2  70  73   289    47 029HO10189 CAERNARVON JAEGER-ET
HOUSA000130773788  -1.9  -0.9  -0.6  56  57   289   -80 091HO04450 MR AMERICA EMERSON BANDIT
HOUSA000002291288   4.0   2.6   0.4  74  75   288    27 007HO05496 WEG-WAY RC MATT SAXON-ET
HOUSA000060232117   0.0   0.2  -0.3  57  58   288   -70 007HO07240 EILDON-TWEED CHARTER-ET
HOUSA000121042507  -1.3  -0.7  -0.3  64  66   288   -85 001HO06409 AMMON FARM GIBBON DEREK-ET
HOUSA000125467988  -1.2  -0.7  -0.2  69  72   288   -47 014HO03393 MR WINCHESTER GEOFF-ET
HOUSA000126941922   3.6   2.4   0.2  65  67   288    39 007HO06408 MORNINGVIEW MANFRED JJ-ET
HOUSA000127686903   1.0   0.5   0.3  72  75   288    -9 014HO03480 VANTAGE-PT AMT MCKINLEY-ET
HOUSA000002191538   0.3   0.5  -0.4  97  97   287     2 014HO02146 RIDGE-HEIGHTS MALLOY
HOUSA000002215294   0.9   0.7  -0.1  73  78   287   -12 006HO00558 SFL CONCORD ROMEO-RED-ET
HOUSA000017229753   1.8   2.1  -1.1  60  61   287   -28 076HO00343 THUMB-KREST THAD TRITT
HOUSA000018055757  -0.4  -0.1  -0.3  65  67   287   -37 001HO06431 VEAZLAND DIXIE-ET
HOUSA000060134246   1.7   1.9  -1.0  51  52   287   -22 100HO09441 RUANN S-R BAYSHORE-94455-ET
HOUSA000121938271   1.5   1.2  -0.2  70  72   287    -6 001HO05536 SIR JWFL RUDOLPH N ABIDE-ET
HOUSA000129638997   0.2   0.1   0.1  64  67   287   -25 100HO09464 MORNINGVIEW AUTUMN-ET
HOUSA000129736202   0.4   0.3  -0.0  67  71   287   -72 011HO06203 WAY-DAY FOTO-ET
HOUSA000002276379  -1.7  -0.9  -0.4  71  72   286   -52 009HO02212 TIDY-BROOK STARMAN-ET
HOUSA000017273379   3.5   2.3   0.3  77  81   286    44 122HO01354 JAFRAL DUSTER FORREST-ET
HOUSA000018016325   3.2   2.3  -0.0  68  70   286    -5 200HO03023 SHEN-VAL FELIX-ET
HOUSA000018029076   2.2   0.9   0.9  69  71   286    13 001HO06330 NED-EL FORMATION LUTHER-ET
HOUSA000060077542   3.1   2.6  -0.5  66  68   286    27 007HO06834 ART-ACRES MTOTO DALE 448-ET
HOUSA000060270115  -1.6  -1.0  -0.2  54  55   286   -87 044HO00318 HENKESEEN-RS DEVINCER-ET
HOUSA000122586897   0.0  -0.4   0.6  64  67   286    -8 122HO01514 MICKLE-HOB MTOTO CHANCE-ET
HOUSA000122630420   0.9   0.5   0.2  49  49   286   -36 100HO09101 BESHORE MANFRED TORRE-ET
HOUSA000122679061   3.3   2.3   0.1  69  72   286    19 001HO06606 NED-EL AMEL GUTHRIE-ET
HOUSA000123784506   3.2   2.4  -0.2  64  67   286    10 001HO06478 BERKLINE MANFRED PADRE-ET
HOUSA000124265828  -0.5  -0.5   0.2  70  74   286   -47 009HO02694 NA-LAR MATTIE BECKON-ET
HOUSA000126859900   1.0   0.9  -0.3  67  70   286   -25 122HO01462 HILMAR O G ELLIS-ET
HOUSA000128987360  -0.3   0.3  -0.7  66  68   286   -66 001HO05798 FUSTEAD AMEL BUTCH-ET
HOUSA000129301321  -0.3   0.1  -0.4  67  71   286   -67 001HO06749 EVERGREEN-SC SUZY GARTH-ET
HOUSA000130686248  -1.0  -0.6  -0.2  65  67   286   -54 007HO07134 SANDY-VALLEY FORDON-ET
HOUSA000130806688   0.6  -0.3   1.0  66  69   286     4 007HO07028 B-LONG CNV AJ-ET
HOUSA000131946138   2.9   1.6   0.7  56  57   286    13 029HO10941 RICECREST HYATT-ET
HOUSA000207128190  -1.3  -0.9  -0.0  67  70   286   -69 029HO10791 KERNDT GINGHAM-ET
HOUSA000002273728   1.5   1.2  -0.2  87  89   285   -16 029HO08478 FUSTEAD GRAND SIGHT-ET
HOUSA000002287161   2.7   2.0  -0.1  98  99   285    50 014HO02736 BARBEE-M JUROR ITO-ET
HOUSA000017103501   2.3   1.9  -0.4  76  78   285     0 029HO09258 DUNCAN-D ROMEO ACHIEVER-ET
HOUSA000121486587   0.6   0.4   0.0  69  72   285   -24 007HO06357 WELCOME GARTH-ET
HOUSA000126540831   2.3   1.5   0.2  65  69   285     5 014HO03810 CREST-VIEW-ACRES TIGER-ET
HOUSA000128781094   2.9   2.3  -0.3  69  72   285     6 100HO09409 KRONHILL BREAKER-ET
HOUSA000130659521   1.5   1.0   0.1  56  58   285   -23 536HO00287 CLINTON-CAMP EMERSON GRADY
HOUSA000131398542   0.5   0.2   0.2  61  64   285   -48 001HO07197 HORSTYLE HURTLE-ET
HOCAN000006814262   2.1   1.3   0.3  73  75   284    -8 029HO09599 LACTOMONT CAPESTANG
HOUSA000017128228  -2.1  -1.7   0.3  92  94   284  -101 011HO05089 TESK-HOLM BOURDEAUX-ET
HOUSA000018024873   0.6   0.5  -0.1  56  57   284   -39 161HO00911 ORBE-VIEW RICK WILBUR-ET
HOUSA000018056523   1.1   0.6   0.3  75  77   284    15 001HO05529 L-L-M-DAIRY LABELL DEREK-ET
HOUSA000060346011  -2.3  -1.3  -0.5  50  50   284   -89 044HO00319 VER-HAGES CONV GAZ-ET
HOUSA000121181361   2.2   1.9  -0.5  48  49   284   -16 100HO09067 GEN-ACE BAYLEE
HOUSA000124568565   1.1   0.6   0.3  71  73   284   -28 014HO03388 MICHIGAN MET JOKER 9591-ET
HOUSA000124717307   1.2   1.0  -0.2  74  77   284   -23 011HO05778 APPLOUIS ORIGINAL-ET
HOUSA000125465708  -1.0  -0.1  -0.9  72  75   284   -63 029HO09950 ROCKLAN MATTIE SPITFIRE-ET
HOUSA000127164519   3.8   2.4   0.4  73  76   284    33 011HO05806 MERIT-ELM BODACIUS-ET
HOUSA000128201598   1.7   1.5  -0.4  64  67   284    -8 001HO05766 TREI-FOUR-ACES BULLSEYE
HOUSA000131020548  -0.5  -0.4   0.1  59  61   284   -57 007HO07180 FAR-O-LA MAR SABLE SHANE-ET
HOUSA000207170076   1.4   1.0  -0.0  74  77   284   -28 029HO10249 EL-DEE-JAY WIN NOR WALDO-ET
HOUSA000207184488  -2.0  -0.9  -0.7  46  47   284  -100 138HO02845 REGANCREST BR DORON-ET
HOCAN000006026421   4.2   2.6   0.6  99  99   283    71 073HO02479 COMESTAR OUTSIDE
HOCAN000009255135  -1.2  -0.2  -0.9  56  57   283  -103 011HO07785 ALTA-I GARRICK-ET
HOCAN000010640647  -0.5  -0.1  -0.4  54  57   283   -44 001HO08152 HOLLAND-I FINSTER
HOFRA002997025017   0.5   1.7  -1.9  61  62   283   -34 183HO00114 NUTRAL
HONLD000234851733   0.7   0.3   0.3  71  74   283   -37 029HO09976 KOLHORNER ELVIS
HOUSA000002227831   3.2   2.1   0.3  92  93   283    36 122HO02070 JO-WAL PRELUDE MENTOR-ET
HOUSA000002295926   2.5   2.4  -0.9  66  68   283    -6 001HO05233 CAR-MIN-VU HT BUTLER TCG-ET
HOUSA000017301123   2.1   1.8  -0.4  77  79   283   -24 011HO05128 SIKKEMA-STAR ZENITH-ET
HOUSA000017340099   1.9   1.3   0.1  68  70   283    22 001HO02292 ZIMMERVIEW ZEBO GREGORY-ET
HOUSA000060077530  -1.7  -0.1  -1.6  63  65   283   -89 007HO06833 ART-ACRES LANTZ STEVE436-ET
HOUSA000060250265   0.5   0.7  -0.5  63  66   283   -48 029HO10697 PLAIN-O SCOTCH
HOUSA000120085998   2.3   2.2  -0.8  71  74   283   -46 007HO06681 RI-VAL-RE CELSIUS MARC-ET
HOUSA000121181521   0.3   0.3  -0.1  74  76   283   -42 029HO09732 VISION-GEN MANNING-ET
HOUSA000121633091   1.1   1.2  -0.6  72  75   283   -16 029HO09565 DE-SU PATRON CARVER-ET
HOUSA000121863344   2.8   1.8   0.3  73  75   283    26 200HO01196 HARTLINE TAYLOR-ET
HOUSA000126306756  -0.7  -0.8   0.4  67  71   283   -39 011HO05718 COTEAU-WINDS DUKE WAYNE-ET
HOUSA000129388735   0.9   0.9  -0.4  63  66   283   -33 001HO06795 PLEASANT-MEADOW L APPEAL-ET
HOUSA000130466910  -1.5  -0.4  -0.9  55  56   283   -87 031HO00785 DEN-K LANTZ KID
HOUSA000130968092   2.3   1.4   0.3  62  65   283   -25 029HO10739 ZIMMERVIEW SAILOR SONOMA-ET
HOCAN000005897364   0.6   1.0  -0.8  59  62   282   -40 039HO00571 CEDARWAL AEROLYN
HOUSA000002147486   5.6   4.1  -0.1  99  99   282    43 029HO06995 PEN-COL DUSTER-ET
HOUSA000002250394   2.1   1.2   0.4  76  79   282   -22 044HO00235 JO-WAL MOUNT BIGHORN-ET
HOUSA000002297003   1.4   1.2  -0.3  95  96   282    10 001HO05170 EMERALD-ACR-SA TRUST-ET
HOUSA000017292891   1.7   1.1   0.2  79  82   282   -22 029HO09406 ART-ACRES CELSIUS JAKE-ET
HOUSA000124036820   2.5   1.6   0.3  72  74   282    22 011HO06248 LANGS-TWIN-B TERRIFIC-ET
HOUSA000124179709   1.5   1.3  -0.3  69  71   282    -1 001HO02361 QUIETCOVE-RAR M BUFFALO-ET
HOUSA000125169143   3.0   2.6  -0.6  72  75   282    15 011HO06668 MORNINGVIEW TITLE-ET
HOUSA000125740881   2.4   1.6   0.2  75  78   282     9 029HO09989 EMERALD-ACR-SA LEONARDO
HOUSA000127628565   0.2  -0.1   0.3  72  76   282   -38 011HO05958 CARROLL-PETTIT BRANDON-ET
HOUSA000129371106   0.7   1.3  -1.1  67  70   282   -49 011HO06516 VER-HAGES BRISTOL-ET
HOUSA000002282520  -0.4  -0.4   0.2  96  97   281   -32 007HO05408 PECKENSTEIN ELTON CURTIS-ET
HOUSA000060073805   3.7   3.1  -0.6  66  68   281    17 011HO06433 NUNESDALE DURHAM RUDY-ET
HOUSA000120304363   2.4   1.7   0.0  42  43   281    10 100HO09495 WESTSTEIJN MANFRED CELIUS
HOUSA000122428544   1.8   1.6  -0.4  69  72   281    -6 007HO06267 CLOVER-VALLEY PAT SLOAN-ET
HOUSA000122596522   0.4   0.3  -0.0  80  84   281   -27 007HO08425 MICHAEL STORM AVALANCHE
HOUSA000127202233   2.9   1.9   0.2  65  68   281    10 007HO06488 RICECREST ADAM-ET
HOUSA000127490960  -0.2   0.1  -0.3  65  67   281   -46 023HO05094 AGRIPRIZE FRED FLINTSTON-ET
HOUSA000127955364  -0.7  -0.3  -0.3  68  71   281   -52 007HO06685 ROYLANE PATRON BRYCE-ET
HOUSA000129445452   0.6   0.9  -0.7  57  59   281   -49 007HO06907 POOR-RICHS LANTZ JACKSON-ET
HOUSA000129733759  -1.3   0.3  -1.7  64  67   281   -87 001HO06832 CATALINA CONVINCER MIGHTY
HOUSA000002298353   0.9   0.8  -0.2  81  84   280   -56 029HO08858 FINEGOLD BESNE LORD-ET
HOUSA000060317788  -2.1  -1.4  -0.1  60  63   280   -72 001HO07018 SCHULTZ ADI RISE CRI-ET
HOUSA000128600717   0.8   0.9  -0.5  68  71   280   -23 001HO06666 TAYACRES MARTY POP-ET
HOUSA000130820435   2.8   2.3  -0.4  66  69   280    -4 007HO07120 HIDDEN-VIEW PARADISE-ET
HOUSA000207641969  -3.9  -2.7  -0.1  68  72   280   -93 029HO10690 GG ADDISON SENTINEL-ET
HOUSA000002161665   5.8   3.9   0.3  74  75   279    85 008HO02933 JOY-WIL LEADMAN PRELUDE-ET
HOUSA000002252427   0.1   0.2  -0.2  99  99   279   -33 001HO02159 DE-KA-ACRES SPENCR ECONO-ET
HOUSA000017071536   1.5   0.4   0.9  71  73   279   -16 001HO02253 LATUCH MATT MORRIS
HOUSA000017080323   1.2   0.6   0.4  63  64   279   -11 007HO05774 DIRIGO DOMINO
HOUSA000017140486  -1.0  -0.1  -0.9  67  68   279   -71 001HO06168 AMMON FARMS MICA DONNIE-ET
HOUSA000018009817  -0.9  -0.8   0.2  69  71   279   -45 029HO09544 BEACHLAWN RUDOLPH RADAR-ET
HOUSA000018054328   3.3   2.6  -0.3  68  70   279    24 001HO06336 HARVUE RUDOLPH CURTIS-ET
HOUSA000120566824  -1.3  -0.7  -0.3  78  80   279   -56 029HO09569 JEFFANA EMERY ABE-ET
HOUSA000121149482   1.2   0.8   0.1  74  76   279   -29 014HO03217 WIL-HART WADE LON-ET
HOUSA000122043819   2.5   1.7   0.1  69  72   279     7 007HO06407 MORNINGVIEW JANITOR-ET
HOUSA000124248788   1.3   1.0  -0.1  63  66   279   -32 009HO02682 MORNINGVIEW CUB JALAPENO-ET
HOUSA000128063848  -0.2   0.1  -0.3  63  66   279   -35 009HO02774 LIME-VALLEY GOLD JAFAR-ET
HOUSA000129752659  -0.1   0.6  -0.9  64  66   279   -78 007HO07317 SIKKEMA-STAR EM BILLION-ET
HOUSA000130025193  -0.1   0.1  -0.2  67  71   279   -61 029HO10472 PARKER AARON FAITH
HOUSA000130107499   3.3   2.5  -0.2  67  71   279    -2 014HO03797 LEPESKA SAILOR JACKPOT-TW
HOUSA000130522524  -0.2  -0.2   0.1  68  71   279   -41 029HO10635 POTTERS-FIELD SPARTACUS-ET
HOUSA000207487956   0.1   1.1  -1.4  66  69   279   -63 007HO07089 REGANCREST CONWAY-ET
HOCAN000009255029  -1.6  -1.1  -0.1  60  64   278   -46 011HO07473 ALTA ABUNDANT-ET
HOUSA000002267096   4.4   2.1   1.5  72  74   278    73 014HO02641 CARTERS-CORNER BASTILLE-ET
HOUSA000002269062   3.0   2.6  -0.6  70  71   278     0 007HO06204 OLD-KY-HOME ELECTION-ET
HOUSA000017254377   3.3   2.3   0.1  71  73   278    38 001HO05361 REGANCREST AIDAN-ET
HOUSA000017381031   1.1   0.9  -0.2  76  79   278   -28 029HO09646 PEN-COL VISION G SAVINGS-ET
HOUSA000051486417   0.8   0.0   0.8  73  78   278   -27 011HO06576 GLEN-D-HAVEN KURSY
HOUSA000121146519   1.0   0.9  -0.3  71  73   278    -9 007HO06262 GEN-ACE RUBYTOM KAT
HOUSA000124952399   3.7   2.8  -0.2  73  75   278    26 001HO05596 LEXVOLD TERRY ELIAS-ET
HOUSA000125322182   1.7   1.0   0.3  65  68   278    19 001HO06519 BRANDT-VIEW MATTIE MACK-ET
HOUSA000125430805   3.7   2.0   0.9  70  73   278    68 009HO02719 MERIT STAFFORD-ET
HOUSA000127049810   1.7   1.4  -0.3  68  71   278   -17 122HO01460 NEU-WAY GLENWOOD ALLY-ET
HOUSA000127950556   1.5   0.8   0.4  69  73   278   -11 011HO06200 TEEMAR OPPORTUNITY-ET
HOUSA000130050863   0.0   0.5  -0.7  62  65   278   -60 014HO03774 WHITTIER-FARMS KEAGEN-ET
HOUSA000130486286  -1.0  -0.3  -0.6  66  70   278   -72 014HO03872 HUMDINGER EMERSON PISTOL-ET
HOUSA000130733306  -0.8  -0.6   0.0  62  66   278   -85 011HO07493 EVER-GREEN-VIEW AHAB-ET
HOUSA000207487992  -1.8  -1.1  -0.3  68  70   278   -92 029HO10699 REGANCREST ORLAN-ET
HOUSA000017259131   2.1   2.0  -0.7  85  89   277   -31 029HO09320 NORRIELAKE GIBSON-ET
HOUSA000017304330   2.1   1.6  -0.1  62  64   277   -23 001HO06284 SCHULTZ FARM POWELL-ET
HOUSA000018005847   3.2   1.7   0.8  73  75   277    32 001HO08083 MERIT-SALEM SHERIDAN
HOUSA000050546486  -0.7  -0.3  -0.3  57  59   277   -85 029HO10870 SCHILLVIEW MARSH GILLON-ET
HOUSA000060238763  -1.9  -1.1  -0.4  60  64   277  -103 029HO10808 ROCKALLI BRADLEY
HOUSA000127279190  -0.5  -0.4   0.1  70  73   277   -26 011HO05784 HALO MG DEFINE-ET
HOUSA000127337881   3.0   1.7   0.6  69  72   277    -1 009HO02712 RABUR BENEFACTOR-ET
HOUSA000128108831   1.9   1.7  -0.5  69  72   277    -3 029HO10210 MORNINGVIEW WI GALVANIZE-ET
HOUSA000129017934   2.8   2.2  -0.3  68  71   277    39 001HO06731 WA-DEL BRENTON-ET
HOUSA000129482514   0.7   1.0  -0.7  61  64   277     5 001HO06852 SILDAHL GROUCHO-ET
