UT	Glat	Glon	Radius	Dst	Kp	E26.7-33.8eV	E33.8-43.8eV	E43.8-55.0eV	E55.0-72.9eV	E72.9-94.8eV	E94.8-121.0eV	E121.0-159.0eV	E159.0-207.0eV	E207.0-270.0eV	E270.0-353.0eV	E353.0-468.0eV	E468.0-607.0eV	E607.0-796.0eV	E.796-1.05keV	E1.05-1.39kev	E1.39-1.83keV	E1.83-2.40keV	E2.40-3.10keV	E3.10-4.11keV	E4.11-5.39keV	E5.39-7.08keV	E7.08-9.29keV	E9.29-12.2keV	E12.2-16.0keV	E16.0-21.0keV	E21.0-27.6keV	E27.6-36.2keV	E36.2-47.5keV	E50-75keV	E75-105keV	E105-150keV	E150-225keV	E225-315keV	E315-500keV	E500-750keV	E0.75-1.1MeV	E1.1-1.5MeV	E>1.5MeV	E0.7-1.8MeV	E1.8-3.5MeV	E3.5-6.0MeV	E6.0-7.8MeV	E7.8-10.8	E10.8-25.8	P1.35-1.8eV	P1.8-2.2eV	P2.2-2.9eV	P2.9-3.8eV	P3.8-5.0eV	P5.0-6.8eV	P6.8-9.1eV	P9.1-11.8eV	P11.8-14.8eV	P14.8-18.4eV	P18.4-22.8eV	P22.8-29.3eV	P29.3-35.9eV	P35.9-45.9eV	P45.9-59.1eV	P59.1-75.7eV	P75.7-97.6eV	P97.6-126.0eV	P126.0-163.0eV	P163.0-212.0eV	P212.0-276.0eV	P276.0-362.0eV	P362.0-475.0eV	P475.0-619.0eV	P619.0-811.0eV	P.811-1.070keV	P1.07-1.40keV	P1.40-1.84keV	P1.84-2.38keV	P2.38-3.13keV	P3.13-4.09keV	P4.09-5.37keV	P5.37-7.04keV	P7.04-9.21keV	P9.21-12.1keV	P12.1-15.8keV	P15.8-20.7keV	P20.7-27.1keV	P27.1-35.5keV	P35.5-46.5keV	P50-75keV	P75-113keV	P113-170keV	P170-250keV	P250-400keV	P400-670keV	P0.67-1.2MeV	P1.2-1.9MeV	P1.9-3.1MeV	P3.1-5.0MeV	P5.0-7.7MeV	P7.7-50.0MeV	P11-14MeV	P14-20MeV	P>20Mev	DENLP	DENHP	DENHE	TPARHP	TPERHP	TPARHE	TPERHE	THETA_P	PHI_P	THETA_E	PHI_E	SC_POTEN
10.760000	-0.424310	70.447000	6.605600 -15	3.0	2.8949e+08	2.1509e+08	1.5518e+08	1.0619e+08	7.0051e+07	4.9335e+07	3.1333e+07	2.0059e+07	1.1823e+07	7.7586e+06	5.5092e+06	4.4282e+06	2.8211e+06	1.9415e+06	1.1818e+06	564390	408750	433540	448460	413340	380390	359280	261140	157110	124020	63307	41520	41698	86170.3	6735.67	2786.49	1718.08	826.725	430.544	118.857	30.5411	8.23828	3.60347	11.3779	0.581296	0.0247405	0.00300228	0.00213693	0.00178714	1.8037e+07	2.5388e+07	1.1133e+07	3.4448e+06	5.211e+06	5.722e+06	1.1549e+07	1.4699e+07	1.4501e+07	2.3135e+07	1.5686e+07	1.0031e+07	3.9941e+06	3.2021e+06	2.3823e+06	1.5107e+06	785770	963590	749840	480380	671440	443130	189040	329770	250910	166800	80459	58094	62081	98602	120600	179850	265920	202490	148520	224950	185560	195660	200400	104240	138409	16486.1	2877.24	631.459	112.878	140.579	2.21909	0.258968	0.090635	-999	0.0436037	0.00423707	-999	-999	-999	1.693	0.78159	0.39337	7974.1	10039	264.11	424.63	105.67	-7.0229	104.54	-5.8184	-0.14566	
10.783900	-0.409350	70.447000	6.605600 -15	3.0	2.8002e+08	2.0149e+08	1.3929e+08	9.0883e+07	6.4416e+07	4.622e+07	3.2079e+07	1.9805e+07	1.1807e+07	7.7211e+06	5.7251e+06	3.6592e+06	2.9214e+06	1.9499e+06	1.1343e+06	633320	427320	438480	421930	407480	341070	357060	261070	162520	112750	74935	49702	35600	85596.8	6592.77	2750.92	1725.93	834.212	433.467	115.493	29.9149	8.8277	3.32861	11.3598	0.639108	0.0255152	0.00420735	0.00224393	0.0017913	1.8238e+07	5.365e+07	1.5722e+07	8.5649e+06	2.0916e+07	2.9148e+06	1.0782e+07	1.5772e+07	1.9678e+07	1.5968e+07	1.3479e+07	7.4266e+06	4.8557e+06	3.8981e+06	853200	2.6063e+06	1.1177e+06	515330	555160	511820	468240	514970	257720	433990	337930	142050	107450	54732	49355	83091	105580	186810	239160	172540	156510	252700	185280	188600	190850	112900	137262	16955.8	2874.22	635.034	110.246	138.399	2.4518	0.242783	0.0913657	-999	0.0396149	0.00357143	-999	-999	-999	1.6814	0.76903	0.36763	8041.2	9993.5	279.5	453.88	103.34	-4.2419	105.46	-4.7668	-0.14704	
10.807800	-0.401190	70.447000	6.605600 -15	3.0	2.9078e+08	2.107e+08	1.6123e+08	1.0216e+08	7.1213e+07	5.0704e+07	3.0757e+07	1.7921e+07	1.1396e+07	8.4159e+06	5.2696e+06	4.2901e+06	3.2063e+06	1.8048e+06	1.1519e+06	601850	453310	433540	421360	369230	358270	331930	259560	168530	98672	78875	44474	35303	82094.4	6227.34	2693.15	1704.81	822.976	430.648	113.882	30.5224	8.3914	3.38572	11.3343	0.626988	0.0249691	0.00439434	0.00213174	0.00180626	4.6676e+07	2.2436e+07	2.2017e+07	6.8897e+06	7.6547e+06	1.2425e+07	1.573e+07	1.516e+07	2.2071e+07	2.008e+07	1.3185e+07	9.1167e+06	3.2942e+06	3.4566e+06	1.6178e+06	2.2765e+06	1.6343e+06	652980	1.0241e+06	694580	577410	405240	537910	307790	320500	207630	130620	47535	90814	118060	118630	171530	243850	187700	165900	226710	188440	203570	191300	108910	137111	17317.3	2881.25	632.912	108.96	135.076	2.36437	0.227777	0.0913657	-999	0.0451701	0.00272657	-999	-999	-999	1.5933	0.79752	0.38601	7891.5	9891.3	264.28	423.58	103.74	-1.9035	105.89	-4.2824	-0.14905	
10.831700	-0.394390	70.447000	6.605600 -15	3.0	3.064e+08	2.352e+08	1.6902e+08	1.1201e+08	7.0963e+07	4.8383e+07	3.0413e+07	1.8461e+07	9.7588e+06	7.5058e+06	5.5501e+06	4.2928e+06	3.0042e+06	1.7061e+06	1.0769e+06	541950	451030	460930	424370	384170	327610	323840	248210	172420	91043	71254	43342	34904	79728.5	5936.8	2641.19	1691	819.475	424.567	113.946	29.9278	7.86732	3.46019	11.3774	0.558638	0.0240454	0.00327238	0.00198214	0.00174268	1.8339e+07	1.9799e+07	2.2017e+06	3.3505e+06	5.1391e+06	3.9222e+06	1.2923e+07	1.1434e+07	1.2374e+07	1.3614e+07	1.1792e+07	6.5422e+06	4.8653e+06	2.4985e+06	1.6208e+06	1.8474e+06	852160	554150	432460	604460	348120	459610	325660	381030	265290	196410	98950	51560	41531	73088	132520	182860	204500	195000	180920	228360	188550	198960	173860	108990	139116	17878	2909.24	630.827	103.241	135.882	2.16339	0.295575	0.0910003	-999	0.0509074	0.003181	-999	-999	-999	1.6873	0.78675	0.39704	8008.8	9825.4	261.23	406.32	105.46	-1.1034	105.08	-5.1997	-0.14287	
10.855600	-0.379430	70.447000	6.605600 -15	3.0	2.9862e+08	2.1209e+08	1.5252e+08	1.0542e+08	7.2401e+07	4.6479e+07	3.2722e+07	1.9218e+07	1.0588e+07	7.3711e+06	6.0218e+06	4.2783e+06	3.1698e+06	1.9683e+06	942810	430930	422950	433590	394280	379270	398180	354900	251290	148760	101300	62431	49736	43514	79159.2	5835.82	2620.77	1709.6	822.519	427.568	114.593	28.8311	7.82671	3.23748	11.2584	0.54848	0.0237773	0.00358404	0.00209434	0.00176138	1.0903e+07	5.6681e+06	2.4591e+07	1.3591e+07	1.3117e+06	5.722e+06	6.3818e+06	2.0707e+07	1.658e+07	1.8389e+07	1.1288e+07	5.0066e+06	5.5459e+06	2.4985e+06	2.5866e+06	2.1011e+06	1.2396e+06	1.1182e+06	544250	601940	418640	283940	351490	317350	266590	237740	130370	50613	59449	64921	98274	211240	238390	207230	192830	239960	180650	202530	177730	100350	139368	17909.4	2959.88	625.041	101.848	132.853	2.19697	0.276229	0.0913657	-999	0.054425	0.00327861	-999	-999	-999	1.5212	0.7914	0.3904	8058.2	9465.6	256.97	415.19	104.6	-1.2787	106.3	-6.7106	-0.15191	
10.879500	-0.371270	70.447000	6.605600 -15	3.0	2.9169e+08	1.9742e+08	1.4366e+08	9.5574e+07	6.2645e+07	4.3563e+07	3.2619e+07	1.8713e+07	1.236e+07	8.0737e+06	6.2599e+06	4.2734e+06	2.7673e+06	1.9075e+06	1.1113e+06	556870	395070	464560	465310	387930	340660	346130	262830	172960	108490	62989	38203	34155	78687.7	5798.31	2621.96	1713.08	821.419	425.418	115.591	28.2442	7.25699	3.02856	11.1563	0.557325	0.0227277	0.00342821	0.00238418	0.0018156	4.3912e+07	1.6926e+07	1.3583e+07	6.8425e+06	1.3117e+06	3.8147e+06	6.4216e+06	1.2417e+07	1.5004e+07	1.4026e+07	8.7723e+06	7.8385e+06	4.1606e+06	3.2137e+06	1.9618e+06	2.701e+06	848520	966410	746570	388580	393200	354800	338580	545770	203650	215140	84894	88348	61864	78706	113290	199790	229720	166240	206450	223500	177500	205760	174580	107100	139877	18389	3042.85	628.591	103.828	133.583	2.05339	0.217241	0.0920964	-999	0.0553334	0.00260438	-999	-999	-999	1.2375	0.76091	0.36171	8432.2	9988	269.29	444.59	105.67	-3.1358	104.76	-6.5553	-0.17574	
10.903400	-0.356310	70.447000	6.605600 -15	3.0	2.7533e+08	1.9789e+08	1.3848e+08	9.74e+07	6.2136e+07	4.4072e+07	3.1051e+07	1.8661e+07	1.262e+07	7.997e+06	5.3908e+06	4.1327e+06	2.7224e+06	1.9541e+06	1.0576e+06	571880	436890	442580	471250	403070	379840	353970	273200	175570	110080	66112	46338	40156	77342.2	5619.48	2580.95	1719.72	826.613	430.055	114.95	27.6161	7.51488	2.74897	11.1676	0.569803	0.0223175	0.00342821	0.00258988	0.0018904	6.8783e+07	3.3851e+07	-999	2.1967e+07	1.8256e+07	1.7408e+07	7.8354e+06	1.7843e+07	2.4749e+07	2.0416e+07	1.4029e+07	8.2565e+06	6.2651e+06	2.6392e+06	3.2415e+06	2.1959e+06	1.577e+06	1.114e+06	866000	544100	346830	566890	498420	359040	367550	244260	121130	88537	90958	67251	99661	222440	259140	161490	201920	223320	187230	210310	172250	104060	140220	18941.6	3119.04	638.268	101.292	134.006	2.14082	0.263297	0.090635	0.0522222	0.0474923	0.00268337	-999	-999	-999	1.6748	0.75951	0.35806	8260.8	9682.4	281.14	452.29	102.89	-9.1783	106.46	-7.2336	-0.14507	
10.927300	-0.349510	70.447000	6.605600 -15	3.0	3.0051e+08	1.9659e+08	1.352e+08	9.8458e+07	7.127e+07	4.834e+07	3.248e+07	1.9561e+07	1.1588e+07	7.7575e+06	5.7634e+06	4.1374e+06	2.9284e+06	2.011e+06	1.1077e+06	579560	437410	475220	442950	422590	364830	330660	250830	178870	110500	63975	41643	41146	75880.1	5434.02	2578.97	1720.99	829.015	434.952	114.77	27.1374	7.86667	3.17775	11.1664	0.571652	0.0234869	0.00355287	0.00263662	0.00186983	2.9241e+07	3.1293e+07	4.4035e+06	5.1673e+06	9.1102e+06	1.264e+07	7.8553e+06	1.4163e+07	1.6592e+07	2.322e+07	1.4292e+07	7.6296e+06	4.513e+06	3.3428e+06	3.1319e+06	1.43e+06	1.3042e+06	1.4817e+06	708940	665660	581270	443620	374700	288660	313640	207800	135430	95355	83063	68923	133650	182350	223510	191700	193560	227120	173370	226790	166370	102800	139318	18491.6	3127.63	625.099	102.869	129.237	2.26273	0.297689	0.090635	0.0522222	0.0528401	0.0042934	-999	-999	-999	1.4646	0.76785	0.37209	8390.2	9787.7	261.43	424.59	103.39	-10.745	107.29	-6.9024	-0.15356	
10.951200	-0.334550	70.447000	6.605600 -15	3.0	2.9399e+08	2.0384e+08	1.4465e+08	9.7384e+07	6.6805e+07	4.6563e+07	3.2755e+07	1.9495e+07	1.0804e+07	8.6246e+06	5.9108e+06	4.1054e+06	2.7643e+06	1.9062e+06	1.0545e+06	480180	429920	394110	430890	387640	357130	321500	256580	169420	87270	66438	42108	32705	74726.6	5379.91	2614	1735.73	833.215	424.797	113.518	27.7034	7.93611	3.57631	11.271	0.573302	0.0237474	0.00314772	0.00220653	0.00179878	3.2809e+07	1.421e+07	3.101e+07	1.6752e+06	1.407e+07	3.8416e+06	1.0175e+07	1.4178e+07	1.5881e+07	1.2595e+07	7.4095e+06	9.147e+06	2.5992e+06	3.6243e+06	3.4458e+06	2.2742e+06	1.3778e+06	1.0681e+06	857280	909620	580630	445100	390240	267820	188180	184370	85394	88537	67633	76815	114680	195640	217850	198600	218730	219440	189610	217230	163480	107640	140451	19003.6	3200.27	621.544	105.138	129.066	2.15201	0.236206	0.090635	-999	0.0544249	0.00479071	-999	-999	-999	1.3924	0.75973	0.36956	8336.4	9844.7	254.03	425.47	103	-6.9445	104.73	-3.981	-0.15685	
10.975100	-0.326390	70.447000	6.605600 -15	3.0	2.7311e+08	2.0178e+08	1.3787e+08	9.8502e+07	6.7029e+07	4.7488e+07	3.0599e+07	1.859e+07	1.187e+07	7.7857e+06	5.5451e+06	4.1776e+06	3.0665e+06	1.906e+06	1.0579e+06	514900	435190	428490	451880	365510	340040	334830	251910	151570	112050	66345	43599	35680	73311	5242.62	2594.17	1736.16	835.438	422.883	112.669	29.7666	8.34738	3.42347	11.5086	0.575825	0.0235902	0.00338493	0.00204863	0.00180833	2.5272e+07	3.1214e+07	0.97656	1.1868e+07	6.4508e+06	6.81e+06	1.2923e+07	2.1901e+07	3.2343e+07	1.7015e+07	1.4307e+07	7.4327e+06	3.8276e+06	4.86e+06	2.154e+06	1.0979e+06	1.7043e+06	1.3215e+06	907990	542420	670150	319370	525740	362750	313860	207470	94265	68652	41820	67196	119090	230350	207690	189140	244500	210660	178840	227600	167360	107750	140422	18587.8	3217.83	628.106	104.779	126.539	2.25148	0.228059	0.090635	-999	0.0496438	0.00300499	-999	-999	-999	1.5618	0.76984	0.36504	8296.7	9843	267.47	430.45	103.71	-7.0123	105.56	-4.3682	-0.14773	
10.998900	-0.319590	70.447000	6.605600 -15	3.0	2.7022e+08	2.0475e+08	1.4623e+08	1.0516e+08	7.2466e+07	4.9024e+07	3.0778e+07	1.8697e+07	1.2585e+07	7.6597e+06	5.9885e+06	4.0709e+06	3.1249e+06	1.8201e+06	1.0395e+06	517550	437470	428190	436840	394350	360830	310480	250170	149260	88620	63108	49439	36720	71251.8	5044.35	2567.17	1731.35	830.023	431.233	112.594	30.0643	8.79888	3.15205	11.6808	0.576897	0.0235268	0.00364637	0.00207564	0.00179878	2.1604e+07	8.4628e+06	6.7292e+06	8.3762e+06	6.4868e+06	980540	1.575e+07	1.6294e+07	1.6195e+07	1.5006e+07	9.0509e+06	6.9905e+06	6.4509e+06	3.4412e+06	959850	846540	1.2414e+06	914880	746570	333250	556470	334870	471090	370030	188180	136520	67528	87969	65289	65086	135620	212190	230640	181460	228550	205150	193110	235960	148210	107290	139763	18649	3262.95	634.078	102.817	124.826	2.57247	0.236904	0.090635	0.0522222	0.0485194	0.00239375	-999	-999	-999	1.7481	0.81613	0.38288	7725.4	9327.2	265.38	419.71	103.76	-7.0338	104.84	-4.4216	-0.14001	
11.022800	-0.304630	70.447000	6.605500 -14	3.0	2.7327e+08	2.0444e+08	1.5242e+08	9.918e+07	7.0488e+07	4.9507e+07	3.071e+07	1.7867e+07	1.1751e+07	8.7691e+06	5.5977e+06	4.2591e+06	2.7781e+06	1.9751e+06	1.1409e+06	480340	466730	377490	403730	380420	394980	340920	233740	161500	106350	66104	49945	36310	69467.3	4877.97	2588.42	1733.98	818.855	433.371	110.437	29.3604	8.62789	3.14801	11.5816	0.575928	0.023705	0.00314772	0.00199149	0.00167724	3.5873e+07	1.1494e+07	6.6052e+06	2.3736e+07	2.2156e+07	6.8369e+06	5.7546e+06	1.6876e+07	2.2575e+07	1.809e+07	1.1861e+07	7.4206e+06	3.9845e+06	3.3351e+06	2.3884e+06	2.0251e+06	981310	1.1683e+06	1.0198e+06	812790	786400	497010	565230	413150	305250	178680	94639	58094	70048	74979	147660	217980	224880	187770	226580	206420	187380	229740	154540	106600	139747	18447.6	3202.34	631.222	102.662	123.164	2.46087	0.236206	0.090635	0.0522222	0.0395238	0.00287251	-999	-999	-999	1.4394	0.77228	0.37668	8032.3	9566.7	265.02	412.92	107.02	-3.3732	107.82	-5.5421	-0.15398	
11.046700	-0.296480	70.447000	6.605500 -14	3.0	2.8663e+08	2.0413e+08	1.421e+08	9.6684e+07	6.2347e+07	5.1396e+07	3.1279e+07	1.7602e+07	1.2546e+07	8.4233e+06	5.6298e+06	4.137e+06	3.0299e+06	1.9537e+06	1.1441e+06	626330	462170	464510	446010	434200	369250	297490	233740	157820	115600	57348	45589	40949	69048.7	4838.23	2609.66	1742.34	814.304	429.262	112.012	29.8963	8.0145	3.57679	11.4333	0.583864	0.0242473	0.00302306	0.00210369	0.00163984	2.2006e+07	5.5894e+06	2.0312e+07	1.1963e+07	1.6909e+07	1.2613e+07	1.1509e+07	1.2046e+07	2.0087e+07	1.7465e+07	8.4936e+06	7.6477e+06	4.1799e+06	3.206e+06	1.6388e+06	1.6861e+06	651170	866170	1.1049e+06	811950	581270	620280	470720	493660	292400	195920	99450	54637	80503	88983	129830	205670	228240	179180	247620	199610	182260	231840	156600	101730	140423	17748.7	3119.35	622.773	107.74	121.838	2.15166	0.243333	0.090635	-999	0.0444643	0.00273206	-999	-999	-999	1.4104	0.76698	0.3686	8161.8	9701.1	271.84	421.27	107.57	1.4187	105.69	-6.6552	-0.15649	
11.070600	-0.281520	70.447000	6.605500 -14	3.0	2.7e+08	2.0894e+08	1.4505e+08	8.8399e+07	6.2557e+07	4.7288e+07	2.9785e+07	1.7474e+07	1.2459e+07	8.2251e+06	5.8054e+06	4.2729e+06	3.0365e+06	1.8108e+06	1.1987e+06	544510	462430	466950	386920	393560	367180	324830	246780	163100	98457	63632	43120	37671	68563.7	4775.69	2637.21	1755.83	817.079	428.852	114.536	28.9452	7.79264	3.5656	11.4588	0.595263	0.024453	0.00342821	0.00231873	0.00176138	3.5974e+07	1.724e+07	2.4653e+07	5.0729e+06	1.5453e+07	9.7517e+06	4.2413e+06	1.7367e+07	2.0389e+07	1.8417e+07	8.7265e+06	8.729e+06	5.0319e+06	3.4643e+06	2.3643e+06	1.527e+06	1.1768e+06	1.1252e+06	778750	723500	579340	480530	686700	286950	258640	155580	144800	71256	49499	102490	134030	194030	227720	177690	232500	182070	193260	221600	144500	99915	141558	17829.5	3122.12	624.999	109.506	122.114	2.07649	0.252444	0.120847	-999	0.0526985	0.00238644	-999	-999	-999	1.5447	0.74963	0.35642	8229	9831.7	274.62	430.39	99.924	2.677	105.32	-6.0189	-0.14702	
11.094500	-0.274720	70.447000	6.605500 -14	3.0	2.7891e+08	2.0848e+08	1.4138e+08	9.097e+07	6.0917e+07	4.5264e+07	3.0529e+07	2.027e+07	1.1907e+07	8.0236e+06	5.9399e+06	3.6621e+06	2.9961e+06	1.8423e+06	1.1165e+06	596890	411160	503890	416140	377850	323910	309030	237010	153960	96786	57598	47726	37497	67832.2	4725.8	2660.23	1757.98	823.565	426.531	111.068	28.1306	8.14945	3.44806	11.4913	0.592744	0.0238758	0.00364637	0.00228134	0.00167537	3.6175e+07	3.1214e+07	1.9878e+07	2.2391e+07	7.6547e+06	8.6099e+06	1.359e+07	1.6861e+07	1.3133e+07	1.909e+07	1.2342e+07	8.9198e+06	6.965e+06	2.7645e+06	3.2476e+06	1.7574e+06	713920	910650	1.0585e+06	749910	764180	441650	253980	401300	265940	201280	90329	50708	82919	90599	147370	220960	222730	208280	246590	174780	199990	233990	141870	102380	140405	17080.2	3052.76	622.461	108.413	119.224	2.286	0.276229	0.120847	-999	0.0452611	0.00291432	-999	-999	-999	1.5735	0.76588	0.36517	8225.6	9547	266.99	419.77	105.39	-2.1604	106.37	-7.2064	-0.14503	
11.118400	-0.259760	70.447000	6.605500 -14	3.0	1.8001e+08	1.3326e+08	8.174e+07	5.5529e+07	3.9785e+07	2.8491e+07	1.8704e+07	1.2663e+07	7.3736e+06	5.0904e+06	3.6568e+06	2.4242e+06	1.8691e+06	1.1965e+06	670500	353750	244640	252830	203930	224790	223890	186930	160920	87990	57730	42228	26845	18324	67531.6	4662.87	2668.7	1744.6	824.033	421.874	112.472	28.409	8.41106	3.03118	11.4639	0.578875	0.0235205	0.00367754	0.00185125	0.0017539	2.2006e+07	4.5109e+07	1.321e+07	1.0146e+07	1.0278e+07	1.5554e+07	1.1489e+07	1.1359e+07	2.3848e+07	2.0425e+07	1.2116e+07	6.524e+06	5.5749e+06	3.1828e+06	2.468e+06	2.1912e+06	913100	1.1111e+06	348470	722670	670150	335360	456680	286950	204300	159950	94265	51181	72031	72869	130920	206710	214680	190150	256120	201540	196000	222630	142530	108160	140445	16734.2	3073.57	618.299	108.379	118.881	2.3514	0.257864	0.120847	-999	0.0395818	0.00358103	-999	-999	-999	1.5747	0.78039	0.23123	8049	9570.3	163.65	430.36	105.15	-8.6179	111	-17.899	-0.11618	
11.142300	-0.247520	70.447000	6.605500 -14	3.0	2.7036e+08	1.9124e+08	1.4719e+08	1.0138e+08	6.6447e+07	4.5326e+07	2.9153e+07	1.8077e+07	1.1652e+07	8.1954e+06	5.5785e+06	3.716e+06	2.764e+06	1.7737e+06	1.0288e+06	528930	436180	464720	444520	367890	353670	344330	267750	173760	99234	64551	55091	41687	67980.9	4661.76	2710.75	1748.45	830.847	424.859	117.223	28.6256	7.54698	2.81298	11.4023	0.565366	0.0236315	0.0037087	0.00183255	0.00188853	2.1504e+07	3.1371e+07	1.1195e+07	1.5407e+07	7.6547e+06	4.9027e+06	1.8697e+07	1.4132e+07	1.879e+07	1.8772e+07	1.4758e+07	9.6134e+06	6.0551e+06	5.3015e+06	3.3482e+06	2.0205e+06	322860	1.0179e+06	978890	302650	555830	639230	419810	339910	384100	189570	90204	58283	59593	74979	123700	192920	200220	199580	225570	183160	208190	226700	134270	100020	141864	16331.6	3035	608.718	106.559	118.835	2.25402	0.242393	0.18127	0.0522222	0.0452611	0.0031938	-999	-999	-999	1.5327	0.72878	0.36322	8338.3	9965.1	272.74	431.84	102.75	-9.7833	106	-7.0907	-0.14995	
11.166200	-0.243440	70.447000	6.605500 -14	3.0	2.7433e+08	1.704e+08	1.2865e+08	8.543e+07	6.5367e+07	4.5478e+07	3.0384e+07	1.949e+07	1.2004e+07	7.8578e+06	5.623e+06	4.3399e+06	2.7913e+06	1.9605e+06	1.1415e+06	590300	458510	444350	417910	361970	351010	295460	239530	144050	105010	67022	51713	45308	68144.4	4744.75	2737.51	1780.49	831.614	427.697	116.432	29.4222	7.43911	2.96098	11.3588	0.563665	0.0229147	0.0036152	0.00205694	0.00181374	3.2507e+07	1.1494e+07	1.3458e+07	1.5313e+07	8.9305e+06	9.6442e+06	9.3089e+06	1.4208e+07	2.0531e+07	1.7399e+07	1.6537e+07	1.0892e+07	9.7548e+06	4.5863e+06	2.6107e+06	2.1865e+06	1.3023e+06	711570	1.6567e+06	392770	811200	602810	485500	432280	328670	172320	49038	37356	98637	68977	146070	225640	209400	216320	223910	178320	187390	234680	142090	105070	141347	15767.7	3004.47	611.593	104.439	119.336	2.30964	0.220561	0.090635	0.0522222	0.0462174	0.00310292	-999	-999	-999	1.7516	0.75786	0.33755	8156.8	9622	287.99	464.61	100	-6.0297	104.09	-5.3904	-0.13974	
11.190100	-0.228480	70.447000	6.605500 -14	3.0	2.7085e+08	1.9057e+08	1.2896e+08	9.1796e+07	6.135e+07	4.0183e+07	2.9364e+07	1.9387e+07	1.2222e+07	8.3043e+06	6.5627e+06	3.6023e+06	2.5728e+06	1.6151e+06	1.031e+06	602900	450510	404080	407830	381300	361870	307700	266230	149730	97127	53692	53669	39127	67022.4	4639.53	2747.81	1773.55	813.507	422.911	114.952	29.041	7.79302	3.01851	11.427	0.574285	0.0228532	0.00328191	0.00214576	0.00175182	7.3355e+06	2.2672e+07	4.4035e+06	1.5266e+07	8.9305e+06	1.0544e+07	1.5044e+07	1.6354e+07	3.579e+07	3.6133e+07	2.366e+07	1.024e+07	4.8702e+06	5.1184e+06	3.3572e+06	2.3596e+06	1.8962e+06	1.2671e+06	1.2156e+06	632540	904590	568860	564110	379600	299050	141890	98325	57620	72680	106330	166840	229760	200320	233340	253280	176750	197010	242130	142010	108210	141780	15117.9	3000.37	598.949	102.229	115.97	2.2978	0.231047	0.090635	-999	0.03963	0.00323678	-999	-999	-999	1.88	0.78393	0.33327	7835.6	9513.5	289.72	462.4	108.71	-9.3449	103.71	-6.6302	-0.13386	
11.214000	-0.221680	70.447000	6.605500 -14	3.0	2.4373e+08	1.7689e+08	1.1209e+08	7.9283e+07	5.8274e+07	4.2103e+07	3.0268e+07	1.8068e+07	1.2095e+07	8.4479e+06	5.8824e+06	3.6992e+06	2.6287e+06	1.8241e+06	1.1286e+06	558940	434550	463100	412530	358440	355570	332110	241350	156000	86524	59900	48157	41556	64716.5	4470.39	2762.9	1755.6	806.117	424.839	112.563	28.4225	7.62996	3.04665	11.501	0.592044	0.0228698	0.00306981	0.00206629	0.00180626	1.447e+07	2.2751e+07	9.055e+06	8.4234e+06	1.2758e+06	4.8221e+06	1.6517e+07	2.6564e+07	3.3314e+07	2.5181e+07	1.9488e+07	1.4202e+07	6.0455e+06	2.9052e+06	2.474e+06	1.5914e+06	1.0368e+06	813230	1.1747e+06	788900	624420	552860	402030	369750	266380	82986	71839	33900	51770	57084	140230	200260	202530	214480	227540	169470	209020	226270	132130	99443	140958	14262.6	2872.3	586.393	100.337	110.059	2.08982	0.22073	0.0913657	-999	0.0509074	0.00344342	-999	-999	-999	1.9245	0.77044	0.32505	7739.1	9561.5	294.37	466.48	103.9	-5.7046	105.63	-5.9509	-0.13153	
11.237900	-0.206720	70.447000	6.605500 -14	3.0	2.611e+08	1.8528e+08	1.3062e+08	9.3042e+07	6.1807e+07	4.5095e+07	2.8958e+07	1.7742e+07	1.1598e+07	8.3409e+06	5.3508e+06	3.9884e+06	2.721e+06	1.8621e+06	1.062e+06	582120	397410	444100	386880	380510	366470	320080	246340	155060	95283	65118	48246	38891	62864.1	4352.69	2772.54	1761.81	813.298	425.449	108.421	29.7653	7.6293	2.88365	11.6029	0.590026	0.0227838	0.00299189	0.00211304	0.00184739	1.0903e+07	3.3851e+07	1.1071e+07	1.6752e+07	2.0664e+07	7.7369e+06	1.357e+07	2.5075e+07	2.9026e+07	2.4921e+07	2.4481e+07	1.0683e+07	8.6833e+06	5.2861e+06	2.821e+06	2.1935e+06	1.0513e+06	1.2156e+06	862730	1.0576e+06	695590	639230	416810	484950	275420	165970	31921	47441	67056	118440	150310	231400	206880	221630	240840	186240	222040	211500	131930	112050	138145	13771	2778.53	586.894	99.3036	108.622	1.92313	0.200663	0.0913657	-999	0.067318	0.00358583	-999	-999	-999	1.9286	0.76201	0.3382	7942.9	9572	277.85	435.71	101.83	-2.1535	109.15	-6.3197	-0.12927	
