NASA Ames Airborne Tracking 14-Channel Sunphotometer, AATS-14
SAFARI-2000  8/29/2000
Date processed: 28-Jan-2002 by Beat Schmid, Version 1.6
NO2 [molec/cm2]: 2e+015
O3 [DU]: 291
Relative Std Dev Filter Aerosol[%]: 3.0
Relative Std Dev Filter H2O [%]: 6.0
Max m_aero: Inf
Max tau_aero: 5.0
Max tau_aero error: Inf
Min Alpha Angstrom: 0.00
H2O coeff.  a: 0.005994 b: 0.6356
aerosol wavelengths [10^-6 m] 0.3535 0.3800 0.4490 0.4994 0.5246 0.6057 0.6751 0.7784 0.8645 1.0191 1.2413 1.5574
UT[h] Lat[deg] Long[deg] GPS_Alt[km] p_Alt[km] p[hPa] H2O[cm] H2O_Err[cm] AOD_flag AOD0354 AOD0380 AOD0449 AOD0499 AOD0525 AOD0606 AOD0675 AOD0778 AOD0865 AOD1019 AOD1241 AOD1557  Err0354 Err0380 Err0449 Err0499 Err0525 Err0606 Err0675 Err0778 Err0865 Err1019 Err1241 Err1557  a2_fit a1_fit a0_fit
09.78972 -22.87411  28.86393   2.896   2.883  727.89  0.2503  0.1054             1  0.2073  0.1911  0.1482  0.1203  0.1191  0.0855  0.0656  0.0513  0.0425  0.0310  0.0237  0.0141  0.0111  0.0213  0.0248  0.0296  0.0510  0.0326  0.0048  0.0031  0.0038  0.0031  0.0039  0.0106 -0.0632 -1.8616 -3.3921
09.79083 -22.87585  28.86317   2.894   2.886  727.69  0.2497  0.1053             1  0.2063  0.1906  0.1473  0.1196  0.1175  0.0857  0.0657  0.0511  0.0426  0.0310  0.0239  0.0150  0.0106  0.0212  0.0243  0.0294  0.0508  0.0326  0.0046  0.0026  0.0035  0.0027  0.0036  0.0105 -0.0108 -1.7982 -3.3821
09.79194 -22.87585  28.86317   2.894   2.882  728.02  0.2550  0.1056             1  0.2156  0.1974  0.1543  0.1264  0.1274  0.0873  0.0670  0.0538  0.0436  0.0323  0.0242  0.0120  0.0127  0.0215  0.0265  0.0302  0.0518  0.0328  0.0057  0.0044  0.0049  0.0044  0.0050  0.0110 -0.2259 -2.0427 -3.3850
09.79417 -22.87585  28.86317   2.894   2.887  727.62  0.2488  0.1053             1  0.2038  0.1886  0.1455  0.1183  0.1157  0.0851  0.0652  0.0506  0.0424  0.0308  0.0239  0.0154  0.0107  0.0212  0.0244  0.0294  0.0508  0.0326  0.0046  0.0027  0.0035  0.0027  0.0036  0.0105  0.0124 -1.7672 -3.3848
09.79528 -22.88987  28.86004   2.897   2.893  727.08  0.2538  0.1054             1  0.2079  0.1932  0.1475  0.1211  0.1145  0.0886  0.0678  0.0518  0.0438  0.0317  0.0250  0.0183  0.0105  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0026  0.0035  0.0105  0.1300 -1.6262 -3.3329
09.79639 -22.89132  28.85984   2.899   2.885  727.76  0.2546  0.1054             1  0.2084  0.1939  0.1479  0.1216  0.1145  0.0892  0.0683  0.0522  0.0442  0.0320  0.0253  0.0190  0.0105  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0025  0.0035  0.0104  0.1491 -1.5979 -3.3199
09.79750 -22.89532  28.85925   2.898   2.891  727.22  0.2546  0.1054             1  0.2093  0.1942  0.1488  0.1216  0.1163  0.0886  0.0680  0.0522  0.0441  0.0321  0.0252  0.0180  0.0105  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0025  0.0035  0.0104  0.1104 -1.6450 -3.3280
09.79861 -22.89823  28.85880   2.896   2.892  727.15  0.2538  0.1054             1  0.2080  0.1933  0.1477  0.1210  0.1148  0.0884  0.0677  0.0519  0.0438  0.0318  0.0250  0.0183  0.0105  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0026  0.0035  0.0105  0.1287 -1.6270 -3.3324
09.79972 -22.90114  28.85833   2.895   2.887  727.55  0.2564  0.1054             1  0.2099  0.1950  0.1491  0.1222  0.1159  0.0893  0.0684  0.0524  0.0444  0.0322  0.0253  0.0186  0.0105  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0025  0.0035  0.0104  0.1311 -1.6214 -3.3202
09.80083 -22.90406  28.85784   2.896   2.888  727.49  0.2633  0.1056             1  0.2163  0.2009  0.1537  0.1260  0.1194  0.0920  0.0707  0.0542  0.0459  0.0334  0.0263  0.0193  0.0105  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0026  0.0035  0.0105  0.1348 -1.6122 -3.2851
09.80194 -22.90552  28.85759   2.891   2.889  727.42  0.2652  0.1056             1  0.2188  0.2031  0.1555  0.1275  0.1210  0.0931  0.0716  0.0550  0.0465  0.0339  0.0268  0.0196  0.0105  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0026  0.0035  0.0105  0.1338 -1.6092 -3.2701
09.80306 -22.90552  28.85759   2.891   2.882  728.02  0.2655  0.1056             1  0.2195  0.2037  0.1561  0.1280  0.1215  0.0933  0.0719  0.0552  0.0467  0.0340  0.0267  0.0196  0.0106  0.0212  0.0242  0.0294  0.0507  0.0326  0.0045  0.0025  0.0034  0.0026  0.0035  0.0105  0.1278 -1.6166 -3.2684
09.80417 -22.91136  28.85658   2.895   2.891  727.22  0.2614  0.1055             1  0.2154  0.2000  0.1529  0.1260  0.1183  0.0917  0.0704  0.0540  0.0455  0.0329  0.0260  0.0193  0.0107  0.0212  0.0244  0.0294  0.0508  0.0326  0.0046  0.0027  0.0035  0.0027  0.0036  0.0105  0.1355 -1.6155 -3.2925
09.80528 -22.91537  28.85586   2.898   2.887  727.62  0.2589  0.1055             1  0.2120  0.1971  0.1507  0.1240  0.1169  0.0908  0.0698  0.0534  0.0453  0.0329  0.0260  0.0194  0.0105  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0025  0.0035  0.0104  0.1432 -1.5959 -3.2960
09.80639 -22.91865  28.85525   2.894   2.890  727.28  0.2564  0.1055             1  0.2076  0.1932  0.1477  0.1214  0.1146  0.0889  0.0682  0.0522  0.0443  0.0321  0.0253  0.0189  0.0105  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0026  0.0035  0.0105  0.1407 -1.6024 -3.3202
09.80750 -22.92010  28.85500   2.896   2.878  728.36  0.2537  0.1054             1  0.2036  0.1895  0.1450  0.1192  0.1127  0.0875  0.0670  0.0512  0.0435  0.0315  0.0249  0.0185  0.0105  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0026  0.0035  0.0104  0.1368 -1.6038 -3.3373
09.80861 -22.92448  28.85420   2.897   2.890  727.28  0.2517  0.1054             1  0.2028  0.1886  0.1443  0.1184  0.1121  0.0868  0.0665  0.0509  0.0431  0.0312  0.0247  0.0182  0.0105  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0025  0.0035  0.0104  0.1351 -1.6115 -3.3474
09.80972 -22.92448  28.85420   2.897   2.897  726.68  0.2526  0.1054             1  0.2048  0.1903  0.1459  0.1194  0.1140  0.0873  0.0670  0.0514  0.0435  0.0317  0.0249  0.0179  0.0106  0.0212  0.0243  0.0294  0.0507  0.0326  0.0045  0.0026  0.0034  0.0026  0.0036  0.0105  0.1133 -1.6335 -3.3401
09.81083 -22.92990  28.85319   2.900   2.890  727.28  0.2558  0.1054             1  0.2070  0.1926  0.1473  0.1210  0.1144  0.0887  0.0680  0.0520  0.0441  0.0320  0.0253  0.0188  0.0105  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0025  0.0035  0.0104  0.1405 -1.6019 -3.3225
09.81194 -22.93353  28.85251   2.896   2.887  727.62  0.2552  0.1054             1  0.2064  0.1922  0.1470  0.1208  0.1142  0.0885  0.0679  0.0519  0.0440  0.0318  0.0251  0.0186  0.0105  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0026  0.0035  0.0105  0.1346 -1.6103 -3.3272
09.81306 -22.93535  28.85218   2.898   2.894  726.95  0.2545  0.1054             1  0.2054  0.1912  0.1460  0.1205  0.1131  0.0882  0.0676  0.0517  0.0438  0.0316  0.0249  0.0187  0.0108  0.0212  0.0245  0.0294  0.0508  0.0326  0.0046  0.0028  0.0036  0.0028  0.0037  0.0105  0.1412 -1.6037 -3.3320
09.81417 -22.93826  28.85163   2.897   2.884  727.82  0.2598  0.1055             1  0.2101  0.1955  0.1496  0.1232  0.1162  0.0900  0.0691  0.0530  0.0447  0.0325  0.0257  0.0190  0.0106  0.0212  0.0243  0.0294  0.0507  0.0326  0.0045  0.0026  0.0035  0.0027  0.0036  0.0105  0.1354 -1.6075 -3.3079
09.81528 -22.94190  28.85097   2.897   2.890  727.28  0.2612  0.1055             1  0.2121  0.1971  0.1509  0.1239  0.1173  0.0905  0.0695  0.0533  0.0451  0.0327  0.0259  0.0191  0.0105  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0026  0.0035  0.0104  0.1346 -1.6099 -3.3012
09.81639 -22.94371  28.85063   2.900   2.891  727.22  0.2578  0.1055             1  0.2084  0.1937  0.1483  0.1217  0.1154  0.0889  0.0682  0.0523  0.0442  0.0321  0.0254  0.0186  0.0106  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0026  0.0035  0.0105  0.1301 -1.6175 -3.3218
09.81750 -22.94553  28.85030   2.905   2.902  726.27  0.2553  0.1057             1  0.2073  0.1923  0.1474  0.1210  0.1156  0.0877  0.0673  0.0519  0.0437  0.0318  0.0250  0.0175  0.0132  0.0216  0.0270  0.0304  0.0521  0.0328  0.0060  0.0047  0.0053  0.0048  0.0053  0.0112  0.0936 -1.6631 -3.3395
09.81861 -22.95026  28.84939   2.898   2.887  727.62  0.2540  0.1055             1  0.2072  0.1909  0.1486  0.1208  0.1201  0.0853  0.0656  0.0516  0.0426  0.0312  0.0239  0.0137  0.0112  0.0213  0.0249  0.0296  0.0510  0.0326  0.0049  0.0032  0.0039  0.0032  0.0040  0.0106 -0.0907 -1.8852 -3.3906
09.81972 -22.95208  28.84903   2.904   2.890  727.35  0.2544  0.1055             1  0.2067  0.1914  0.1478  0.1205  0.1173  0.0865  0.0664  0.0515  0.0430  0.0314  0.0243  0.0157  0.0113  0.0213  0.0250  0.0296  0.0511  0.0326  0.0049  0.0032  0.0040  0.0033  0.0041  0.0106  0.0150 -1.7618 -3.3666
09.82083 -22.95536  28.84825   2.897   2.890  727.28  0.2557  0.1055             1  0.2072  0.1924  0.1473  0.1215  0.1148  0.0880  0.0673  0.0516  0.0434  0.0312  0.0245  0.0176  0.0116  0.0213  0.0253  0.0297  0.0512  0.0326  0.0051  0.0035  0.0042  0.0035  0.0043  0.0107  0.0994 -1.6672 -3.3470
09.82194 -22.95716  28.84766   2.894   2.891  727.22  0.2513  0.1054             1  0.2009  0.1877  0.1423  0.1185  0.1084  0.0872  0.0665  0.0503  0.0428  0.0304  0.0243  0.0194  0.0105  0.0212  0.0242  0.0293  0.0507  0.0326  0.0045  0.0025  0.0034  0.0026  0.0035  0.0104  0.1918 -1.5536 -3.3491
09.82306 -22.95716  28.84766   2.894   2.888  727.49  0.2499  0.1054             1  0.1972  0.1854  0.1388  0.1206  0.1017  0.0875  0.0664  0.0497  0.0422  0.0285  0.0232  0.0210  0.0116  0.0213  0.0253  0.0297  0.0512  0.0326  0.0051  0.0035  0.0042  0.0035  0.0043  0.0107  0.2636 -1.4879 -3.3617
09.82417 -22.95716  28.84766   2.885   2.886  727.69  0.2503  0.1054             1  0.1955  0.1844  0.1373  0.1213  0.0989  0.0869  0.0663  0.0490  0.0418  0.0273  0.0227  0.0215  0.0114  0.0213  0.0251  0.0297  0.0511  0.0326  0.0050  0.0033  0.0041  0.0034  0.0042  0.0107  0.2959 -1.4662 -3.3747
09.82528 -22.96613  28.84234   2.885   2.882  728.02  0.2486  0.1056             1  0.1910  0.1808  0.1337  0.1204  0.0945  0.0854  0.0654  0.0479  0.0410  0.0259  0.0222  0.0220  0.0137  0.0216  0.0276  0.0306  0.0524  0.0328  0.0063  0.0051  0.0056  0.0051  0.0056  0.0113  0.3350 -1.4296 -3.3948
09.82639 -22.96613  28.84234   2.885   2.892  727.15  0.2473  0.1055             1  0.1899  0.1798  0.1328  0.1193  0.0937  0.0847  0.0649  0.0473  0.0406  0.0255  0.0219  0.0218  0.0125  0.0214  0.0262  0.0301  0.0517  0.0327  0.0056  0.0042  0.0048  0.0042  0.0048  0.0110  0.3409 -1.4295 -3.4059
09.82750 -22.96613  28.84234   2.895   2.887  727.62  0.2510  0.1058             1  0.1853  0.1789  0.1284  0.1153  0.0859  0.0839  0.0658  0.0442  0.0412  0.0228  0.0217  0.0239  0.0152  0.0219  0.0293  0.0313  0.0533  0.0330  0.0071  0.0060  0.0065  0.0060  0.0065  0.0118  0.4610 -1.3170 -3.4260
09.82861 -22.97217  28.83412   2.895   2.889  727.42  0.2439  0.1053             1  0.1889  0.1784  0.1327  0.1174  0.0954  0.0844  0.0642  0.0475  0.0406  0.0265  0.0221  0.0210  0.0116  0.0213  0.0253  0.0297  0.0512  0.0326  0.0051  0.0035  0.0042  0.0036  0.0043  0.0107  0.3018 -1.4546 -3.4029
09.82972 -22.97375  28.83015   2.892   2.891  727.22  0.2459  0.1058             1  0.1840  0.1762  0.1280  0.1169  0.0868  0.0828  0.0643  0.0449  0.0401  0.0231  0.0213  0.0228  0.0154  0.0219  0.0295  0.0314  0.0534  0.0330  0.0072  0.0062  0.0066  0.0062  0.0066  0.0119  0.4208 -1.3606 -3.4377
09.83083 -22.97375  28.83015   2.892   2.894  727.01  0.2436  0.1059             1  0.1813  0.1740  0.1260  0.1151  0.0853  0.0818  0.0635  0.0441  0.0396  0.0226  0.0210  0.0227  0.0167  0.0221  0.0310  0.0321  0.0543  0.0332  0.0079  0.0069  0.0073  0.0070  0.0074  0.0123  0.4296 -1.3508 -3.4505
09.83194 -22.97477  28.82595   2.887   2.891  727.22  0.2448  0.1057             1  0.1807  0.1738  0.1255  0.1147  0.0843  0.0816  0.0637  0.0439  0.0397  0.0224  0.0210  0.0230  0.0149  0.0218  0.0289  0.0312  0.0531  0.0330  0.0069  0.0058  0.0063  0.0059  0.0063  0.0117  0.4439 -1.3358 -3.4519
09.83306 -22.97525  28.82027   2.882   2.887  727.55  0.2444  0.1057             1  0.1812  0.1736  0.1262  0.1159  0.0856  0.0818  0.0637  0.0447  0.0397  0.0231  0.0212  0.0229  0.0148  0.0218  0.0288  0.0311  0.0530  0.0330  0.0069  0.0058  0.0062  0.0058  0.0063  0.0117  0.4236 -1.3465 -3.4417
09.83417 -22.97517  28.81806   2.887   2.882  728.02  0.2441  0.1056             1  0.1818  0.1739  0.1268  0.1167  0.0867  0.0821  0.0637  0.0451  0.0397  0.0234  0.0212  0.0227  0.0144  0.0217  0.0283  0.0309  0.0528  0.0329  0.0066  0.0055  0.0059  0.0055  0.0060  0.0115  0.4088 -1.3605 -3.4379
09.83528 -22.97459  28.81365   2.894   2.890  727.35  0.2414  0.1055             1  0.1817  0.1729  0.1270  0.1161  0.0881  0.0818  0.0628  0.0454  0.0392  0.0239  0.0210  0.0217  0.0135  0.0216  0.0273  0.0305  0.0523  0.0328  0.0062  0.0049  0.0054  0.0050  0.0055  0.0113  0.3702 -1.4008 -3.4446
09.83639 -22.97344  28.80933   2.898   2.887  727.55  0.2383  0.1055             1  0.1783  0.1698  0.1246  0.1142  0.0862  0.0802  0.0616  0.0444  0.0384  0.0232  0.0205  0.0213  0.0139  0.0217  0.0278  0.0307  0.0525  0.0329  0.0064  0.0052  0.0057  0.0052  0.0057  0.0114  0.3750 -1.4005 -3.4666
09.83750 -22.97265  28.80723   2.901   2.885  727.76  0.2393  0.1053             1  0.1804  0.1713  0.1262  0.1142  0.0886  0.0809  0.0618  0.0451  0.0387  0.0241  0.0207  0.0209  0.0119  0.0214  0.0256  0.0298  0.0514  0.0327  0.0053  0.0037  0.0044  0.0038  0.0045  0.0108  0.3461 -1.4249 -3.4553
09.83861 -22.97065  28.80318   2.895   2.875  728.63  0.2388  0.1052             1  0.1789  0.1714  0.1256  0.1096  0.0887  0.0810  0.0624  0.0439  0.0396  0.0244  0.0217  0.0233  0.0109  0.0212  0.0246  0.0295  0.0509  0.0326  0.0047  0.0029  0.0037  0.0030  0.0038  0.0106  0.4387 -1.3066 -3.4319
09.83972 -22.96944  28.80127   2.888   2.863  729.71  0.2423  0.1055             1  0.1840  0.1741  0.1293  0.1145  0.0928  0.0818  0.0626  0.0461  0.0398  0.0256  0.0216  0.0204  0.0132  0.0216  0.0270  0.0304  0.0521  0.0328  0.0060  0.0047  0.0052  0.0047  0.0053  0.0112  0.3037 -1.4551 -3.4307
09.84083 -22.96695  28.79801   2.866   2.843  731.46  0.2553  0.1055             1  0.1933  0.1834  0.1354  0.1217  0.0951  0.0864  0.0665  0.0484  0.0420  0.0265  0.0228  0.0227  0.0113  0.0213  0.0250  0.0296  0.0511  0.0326  0.0049  0.0033  0.0040  0.0033  0.0041  0.0107  0.3482 -1.4073 -3.3740
09.84194 -22.96441  28.79539   2.849   2.837  731.99  0.2600  0.1056             1  0.2042  0.1907  0.1445  0.1219  0.1093  0.0891  0.0680  0.0517  0.0441  0.0311  0.0247  0.0203  0.0116  0.0213  0.0252  0.0297  0.0512  0.0326  0.0051  0.0034  0.0041  0.0035  0.0042  0.0107  0.2008 -1.5348 -3.3224
09.84306 -22.96086  28.79256   2.848   2.827  732.80  0.2590  0.1059             1  0.1977  0.1865  0.1386  0.1234  0.0989  0.0882  0.0675  0.0498  0.0429  0.0277  0.0232  0.0225  0.0141  0.0217  0.0280  0.0308  0.0526  0.0329  0.0065  0.0053  0.0058  0.0054  0.0059  0.0115  0.3166 -1.4344 -3.3522
09.84417 -22.95899  28.79132   2.845   2.819  733.54  0.2599  0.1056             1  0.1989  0.1870  0.1399  0.1219  0.1021  0.0882  0.0671  0.0502  0.0428  0.0288  0.0235  0.0215  0.0112  0.0213  0.0248  0.0296  0.0510  0.0326  0.0048  0.0031  0.0039  0.0031  0.0040  0.0106  0.2721 -1.4754 -3.3492
09.84528 -22.95899  28.79132   2.845   2.810  734.35  0.2628  0.1056             1  0.2010  0.1888  0.1415  0.1227  0.1038  0.0891  0.0678  0.0508  0.0433  0.0295  0.0239  0.0216  0.0115  0.0213  0.0252  0.0297  0.0512  0.0326  0.0050  0.0034  0.0041  0.0034  0.0042  0.0107  0.2651 -1.4775 -3.3353
09.84639 -22.95219  28.78801   2.826   2.807  734.62  0.2686  0.1058             1  0.2057  0.1929  0.1447  0.1255  0.1060  0.0912  0.0694  0.0520  0.0443  0.0302  0.0245  0.0222  0.0117  0.0213  0.0253  0.0298  0.0512  0.0327  0.0051  0.0035  0.0042  0.0036  0.0043  0.0107  0.2691 -1.4719 -3.3113
09.84750 -22.94795  28.78684   2.812   2.800  735.22  0.2702  0.1058             1  0.2063  0.1934  0.1454  0.1246  0.1078  0.0911  0.0694  0.0522  0.0446  0.0309  0.0249  0.0219  0.0116  0.0213  0.0252  0.0297  0.0512  0.0327  0.0051  0.0034  0.0041  0.0035  0.0042  0.0107  0.2522 -1.4827 -3.3053
09.84861 -22.94579  28.78647   2.813   2.786  736.44  0.2712  0.1058             1  0.2055  0.1926  0.1449  0.1244  0.1071  0.0907  0.0690  0.0519  0.0442  0.0306  0.0246  0.0218  0.0112  0.0213  0.0248  0.0296  0.0510  0.0326  0.0048  0.0031  0.0039  0.0031  0.0040  0.0106  0.2559 -1.4828 -3.3122
09.84972 -22.94145  28.78614   2.796   2.788  736.23  0.2740  0.1058             1  0.2113  0.1979  0.1487  0.1276  0.1099  0.0930  0.0709  0.0532  0.0453  0.0313  0.0252  0.0223  0.0112  0.0213  0.0248  0.0296  0.0510  0.0326  0.0048  0.0031  0.0039  0.0031  0.0040  0.0106  0.2555 -1.4870 -3.2887
09.85083 -22.93802  28.78633   2.786   2.773  737.58  0.2734  0.1059             1  0.2096  0.1973  0.1468  0.1303  0.1052  0.0929  0.0711  0.0527  0.0449  0.0294  0.0244  0.0234  0.0123  0.0214  0.0260  0.0300  0.0516  0.0327  0.0055  0.0040  0.0047  0.0041  0.0047  0.0109  0.3083 -1.4496 -3.3018
09.85194 -22.93591  28.78665   2.783   2.768  738.05  0.2762  0.1060             1  0.2146  0.2016  0.1507  0.1325  0.1088  0.0949  0.0724  0.0541  0.0460  0.0306  0.0251  0.0235  0.0125  0.0215  0.0262  0.0301  0.0517  0.0327  0.0056  0.0042  0.0048  0.0042  0.0048  0.0110  0.2894 -1.4645 -3.2774
09.85639 -22.92356  28.79265   2.752   2.736  740.81  0.2996  0.1062             1  0.2341  0.2182  0.1652  0.1400  0.1230  0.1019  0.0786  0.0590  0.0504  0.0352  0.0286  0.0247  0.0113  0.0213  0.0249  0.0296  0.0511  0.0326  0.0049  0.0032  0.0039  0.0032  0.0040  0.0106  0.2564 -1.4765 -3.1801
09.85750 -22.92090  28.79536   2.747   2.723  741.95  0.3036  0.1064             1  0.2300  0.2148  0.1616  0.1392  0.1188  0.1010  0.0775  0.0583  0.0494  0.0342  0.0277  0.0250  0.0118  0.0214  0.0254  0.0298  0.0513  0.0327  0.0052  0.0036  0.0043  0.0036  0.0044  0.0108  0.2763 -1.4583 -3.1963
09.85861 -22.91960  28.79704   2.738   2.717  742.49  0.3040  0.1064             1  0.2271  0.2123  0.1594  0.1378  0.1169  0.0998  0.0764  0.0574  0.0487  0.0337  0.0273  0.0246  0.0118  0.0214  0.0254  0.0298  0.0513  0.0327  0.0052  0.0036  0.0043  0.0036  0.0043  0.0108  0.2786 -1.4586 -3.2110
09.85972 -22.91704  28.80147   2.729   2.704  743.64  0.3016  0.1063             1  0.2269  0.2117  0.1595  0.1363  0.1184  0.0993  0.0760  0.0573  0.0487  0.0341  0.0276  0.0240  0.0114  0.0213  0.0250  0.0297  0.0511  0.0327  0.0050  0.0033  0.0040  0.0033  0.0041  0.0107  0.2604 -1.4723 -3.2109
09.86083 -22.91622  28.80345   2.717   2.681  745.72  0.3035  0.1063             1  0.2275  0.2124  0.1599  0.1370  0.1185  0.0998  0.0763  0.0575  0.0489  0.0341  0.0277  0.0242  0.0115  0.0214  0.0251  0.0297  0.0512  0.0327  0.0050  0.0034  0.0041  0.0034  0.0042  0.0107  0.2622 -1.4705 -3.2075
09.86194 -22.91622  28.80345   2.677   2.662  747.40  0.3073  0.1064             1  0.2309  0.2155  0.1625  0.1387  0.1208  0.1011  0.0774  0.0584  0.0496  0.0348  0.0281  0.0244  0.0115  0.0213  0.0251  0.0297  0.0511  0.0327  0.0050  0.0033  0.0040  0.0033  0.0041  0.0107  0.2547 -1.4778 -3.1932
09.86306 -22.91441  28.81227   2.666   2.651  748.35  0.3097  0.1064             1  0.2330  0.2174  0.1639  0.1396  0.1220  0.1018  0.0780  0.0589  0.0500  0.0351  0.0284  0.0245  0.0114  0.0213  0.0250  0.0297  0.0511  0.0327  0.0049  0.0032  0.0040  0.0033  0.0041  0.0107  0.2562 -1.4764 -3.1848
09.86417 -22.91440  28.81445   2.660   2.635  749.83  0.3112  0.1064             1  0.2325  0.2170  0.1636  0.1395  0.1216  0.1017  0.0778  0.0587  0.0498  0.0349  0.0283  0.0245  0.0115  0.0213  0.0251  0.0297  0.0511  0.0327  0.0050  0.0033  0.0040  0.0033  0.0041  0.0107  0.2565 -1.4780 -3.1880
09.86528 -22.91485  28.81871   2.643   2.629  750.37  0.3143  0.1065             1  0.2343  0.2186  0.1647  0.1406  0.1221  0.1024  0.0783  0.0591  0.0501  0.0350  0.0284  0.0247  0.0115  0.0214  0.0251  0.0297  0.0512  0.0327  0.0050  0.0033  0.0040  0.0034  0.0041  0.0107  0.2599 -1.4769 -3.1827
09.86639 -22.91594  28.82280   2.626   2.614  751.71  0.3232  0.1066             1  0.2418  0.2255  0.1701  0.1452  0.1266  0.1058  0.0811  0.0612  0.0519  0.0365  0.0296  0.0255  0.0115  0.0214  0.0251  0.0297  0.0512  0.0327  0.0050  0.0033  0.0041  0.0034  0.0041  0.0107  0.2544 -1.4762 -3.1458
09.86750 -22.91670  28.82475   2.622   2.602  752.72  0.3293  0.1067             1  0.2448  0.2283  0.1722  0.1471  0.1280  0.1071  0.0822  0.0620  0.0526  0.0369  0.0299  0.0259  0.0116  0.0214  0.0251  0.0297  0.0512  0.0327  0.0050  0.0034  0.0041  0.0034  0.0042  0.0107  0.2572 -1.4729 -3.1326
09.86861 -22.91821  28.82769   2.611   2.593  753.60  0.3299  0.1067             1  0.2419  0.2255  0.1701  0.1451  0.1265  0.1057  0.0810  0.0612  0.0519  0.0365  0.0297  0.0256  0.0115  0.0214  0.0250  0.0297  0.0511  0.0327  0.0050  0.0033  0.0040  0.0033  0.0041  0.0107  0.2597 -1.4699 -3.1446
09.86972 -22.91932  28.82938   2.607   2.588  754.00  0.3358  0.1068             1  0.2466  0.2297  0.1734  0.1475  0.1292  0.1075  0.0825  0.0624  0.0529  0.0373  0.0303  0.0260  0.0115  0.0214  0.0250  0.0297  0.0511  0.0327  0.0050  0.0033  0.0040  0.0033  0.0041  0.0107  0.2586 -1.4702 -3.1254
09.87083 -22.92187  28.83245   2.592   2.570  755.61  0.3423  0.1070             1  0.2483  0.2315  0.1744  0.1496  0.1291  0.1085  0.0833  0.0629  0.0534  0.0373  0.0304  0.0267  0.0116  0.0214  0.0251  0.0297  0.0512  0.0327  0.0050  0.0033  0.0040  0.0034  0.0041  0.0107  0.2720 -1.4567 -3.1165
09.87194 -22.92486  28.83504   2.576   2.567  755.95  0.3484  0.1071             1  0.2518  0.2345  0.1767  0.1513  0.1310  0.1098  0.0844  0.0637  0.0540  0.0379  0.0322  0.0269  0.0120  0.0214  0.0255  0.0299  0.0514  0.0327  0.0052  0.0037  0.0043  0.0037  0.0044  0.0108  0.2772 -1.4444 -3.0974
09.87639 -22.93507  28.83910   2.560   2.540  758.37  0.3545  0.1073             1  0.2577  0.2401  0.1810  0.1555  0.1337  0.1124  0.0866  0.0653  0.0553  0.0386  0.0315  0.0277  0.0124  0.0215  0.0259  0.0300  0.0516  0.0327  0.0055  0.0040  0.0046  0.0040  0.0047  0.0109  0.2710 -1.4593 -3.0809
09.87750 -22.93807  28.83923   2.555   2.530  759.25  0.3518  0.1072             1  0.2586  0.2409  0.1817  0.1560  0.1343  0.1129  0.0869  0.0656  0.0555  0.0387  0.0315  0.0277  0.0126  0.0215  0.0262  0.0301  0.0517  0.0328  0.0056  0.0041  0.0047  0.0042  0.0048  0.0110  0.2689 -1.4623 -3.0783
09.87861 -22.94107  28.83894   2.545   2.521  760.06  0.3498  0.1071             1  0.2622  0.2441  0.1842  0.1575  0.1365  0.1142  0.0877  0.0662  0.0559  0.0393  0.0316  0.0275  0.0117  0.0214  0.0253  0.0298  0.0512  0.0327  0.0051  0.0035  0.0042  0.0035  0.0043  0.0107  0.2557 -1.4811 -3.0714
