SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,10,005,Delaware,Sussex County,4,4,9333,5014,4319,3786,3175,1088,992,37,32,36,55,7,3,60,62,3840,3230,1123,1029,56,52,48,70,7,4,3515,3023,1062,973,25,27,34,53,4,3,57,61,3566,3077,1095,1009,43,47,46,68,4,4,271,152,26,19,12,5,2,2,3,0,3,1,274,153,28,20,13,5,2,2,3,0
050,10,005,Delaware,Sussex County,4,5,8858,4484,4374,3444,3358,909,892,49,30,31,47,6,3,45,44,3483,3396,938,918,64,46,38,56,6,3,2875,3044,873,871,16,17,29,47,2,2,37,40,2907,3078,897,894,27,32,36,56,2,2,569,314,36,21,33,13,2,0,4,1,8,4,576,318,41,24,37,14,2,0,4,1
050,10,005,Delaware,Sussex County,4,6,8307,4170,4137,3310,3336,740,704,41,38,47,28,7,3,25,28,3334,3361,753,719,49,49,52,33,7,3,2728,2949,688,681,15,20,47,27,2,0,18,25,2745,2971,696,694,21,30,52,32,2,0,582,387,52,23,26,18,0,1,5,3,7,3,589,390,57,25,28,19,0,1,5,3
050,10,005,Delaware,Sussex County,4,7,9802,4920,4882,3985,3884,819,897,38,31,46,45,5,2,27,23,4010,3904,832,907,49,42,51,50,5,2,3509,3614,787,881,19,19,44,45,1,1,20,23,3527,3634,795,891,28,30,49,50,1,1,476,270,32,16,19,12,2,0,4,1,7,0,483,270,37,16,21,12,2,0,4,1
050,10,005,Delaware,Sussex County,4,8,11539,5755,5784,4662,4626,971,1013,45,47,52,65,0,3,25,30,4683,4651,981,1026,60,64,56,70,0,3,4355,4414,952,997,35,44,49,65,0,2,23,29,4374,4438,961,1009,49,61,53,70,0,2,307,212,19,16,10,3,3,0,0,1,2,1,309,213,20,17,11,3,3,0,0,1
050,10,005,Delaware,Sussex County,4,9,12300,6114,6186,5046,5005,939,1053,51,46,48,52,2,1,28,29,5070,5029,948,1064,70,65,53,56,2,1,4836,4871,927,1040,41,38,48,52,2,1,24,27,4857,4893,934,1050,56,56,53,56,2,1,210,134,12,13,10,8,0,0,0,0,4,2,213,136,14,14,14,9,0,0,0,0
050,10,005,Delaware,Sussex County,4,10,11347,5562,5785,4723,4834,725,854,42,23,47,48,1,1,24,25,4742,4855,734,863,58,39,51,52,1,1,4578,4723,711,847,35,23,46,47,1,0,23,25,4596,4744,719,856,51,39,50,51,1,0,145,111,14,7,7,0,1,1,0,1,1,0,146,111,15,7,7,0,1,1,0,1
050,10,005,Delaware,Sussex County,4,11,11136,5391,5745,4696,4974,597,685,35,23,39,41,2,0,22,22,4714,4992,602,692,52,39,42,44,3,0,4595,4898,591,680,30,21,37,40,2,0,22,22,4613,4916,596,687,47,37,40,43,3,0,101,76,6,5,5,2,2,1,0,0,0,0,101,76,6,5,5,2,2,1,0,0
050,10,005,Delaware,Sussex County,4,12,9786,4695,5091,4213,4535,412,486,23,22,30,35,2,3,15,10,4226,4543,414,489,37,31,31,35,2,3,4157,4488,408,481,23,22,28,34,2,3,15,10,4170,4496,410,484,37,31,29,34,2,3,56,47,4,5,0,0,2,1,0,0,0,0,56,47,4,5,0,0,2,1,0,0
050,10,005,Delaware,Sussex County,4,13,9373,4389,4984,3976,4497,345,405,27,27,30,38,0,1,11,16,3986,4511,346,410,37,39,31,39,0,1,3932,4460,341,404,27,27,29,38,0,1,11,15,3942,4473,342,409,37,38,30,39,0,1,44,37,4,1,0,0,1,0,0,0,0,1,44,38,4,1,0,1,1,0,0,0
050,10,005,Delaware,Sussex County,4,14,8958,4178,4780,3864,4348,273,374,18,25,14,25,0,0,9,8,3873,4356,275,375,25,32,14,25,0,0,3827,4305,271,368,17,25,14,25,0,0,8,8,3835,4313,273,369,23,32,14,25,0,0,37,43,2,6,1,0,0,0,0,0,1,0,38,43,2,6,2,0,0,0,0,0
050,10,005,Delaware,Sussex County,4,15,8413,3998,4415,3715,4014,254,364,13,17,10,9,1,0,5,11,3720,4023,254,368,17,26,11,9,1,0,3689,3984,254,362,13,17,10,9,1,0,5,11,3694,3993,254,366,17,26,11,9,1,0,26,30,0,2,0,0,0,0,0,0,0,0,26,30,0,2,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,4,16,6049,2743,3306,2525,2979,194,310,11,10,8,3,0,0,5,4,2529,2983,195,310,15,14,9,3,0,0,2504,2964,193,307,11,8,8,3,0,0,5,4,2508,2968,194,307,15,12,9,3,0,0,21,15,1,3,0,2,0,0,0,0,0,0,21,15,1,3,0,2,0,0,0,0
050,10,005,Delaware,Sussex County,4,17,3838,1531,2307,1392,2086,121,201,11,11,3,2,0,1,4,6,1395,2091,122,202,15,17,3,2,0,1,1388,2078,118,201,11,11,3,2,0,1,4,6,1391,2083,119,202,15,17,3,2,0,1,4,8,3,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,4,18,2727,870,1857,779,1690,74,158,9,3,3,1,1,0,4,5,782,1694,76,160,12,7,3,1,1,0,777,1679,74,158,9,3,3,1,0,0,4,5,780,1683,76,160,12,7,3,1,0,0,2,11,0,0,0,0,0,0,1,0,0,0,2,11,0,0,0,0,0,0,1,0
050,10,005,Delaware,Sussex County,5,0,164171,80307,83864,66673,69384,11770,12583,557,494,612,676,41,44,654,683,67274,69992,12151,13000,784,741,717,788,41,46,62476,66398,11457,12346,399,390,598,665,21,23,595,631,63021,66955,11804,12728,598,619,702,775,21,25,4197,2986,313,237,158,104,14,11,20,21,59,52,4253,3037,347,272,186,122,15,13,20,21
050,10,005,Delaware,Sussex County,5,1,9651,4917,4734,3656,3506,1045,1001,23,29,47,43,3,5,143,150,3790,3648,1159,1122,39,45,70,67,3,5,3081,2992,1008,949,15,13,45,42,1,2,132,130,3205,3114,1114,1055,28,26,67,64,1,2,575,514,37,52,8,16,2,1,2,3,11,20,585,534,45,67,11,19,3,3,2,3
050,10,005,Delaware,Sussex County,5,2,9571,4868,4703,3619,3501,1051,993,35,38,48,62,1,4,114,105,3725,3596,1134,1070,58,59,66,83,1,4,3275,3180,1014,967,21,22,48,60,1,2,104,98,3371,3268,1091,1039,40,41,66,81,1,2,344,321,37,26,14,16,0,2,0,2,10,7,354,328,43,31,18,18,0,2,0,2
050,10,005,Delaware,Sussex County,5,3,10345,5325,5020,4052,3774,1114,1095,36,38,44,37,1,5,78,71,4124,3837,1167,1145,55,58,57,49,1,5,3792,3548,1090,1075,32,34,44,37,1,1,75,68,3861,3608,1141,1123,50,53,57,49,1,1,260,226,24,20,4,4,0,0,0,4,3,3,263,229,26,22,5,5,0,0,0,4
050,10,005,Delaware,Sussex County,5,4,9447,5086,4361,3866,3222,1086,986,26,31,40,52,5,4,63,66,3922,3279,1124,1026,46,51,52,68,5,6,3600,3077,1064,969,20,27,39,52,3,3,59,66,3652,3134,1100,1009,38,47,51,68,3,5,266,145,22,17,6,4,1,0,2,1,4,0,270,145,24,17,8,4,1,0,2,1
050,10,005,Delaware,Sussex County,5,5,9594,4796,4798,3665,3677,984,968,58,42,33,49,9,8,47,54,3710,3725,1011,999,74,63,39,59,9,8,3083,3366,951,940,23,28,32,48,3,3,38,49,3119,3409,974,968,34,47,38,58,3,3,582,311,33,28,35,14,1,1,6,5,9,5,591,316,37,31,40,16,1,1,6,5
050,10,005,Delaware,Sussex County,5,6,8644,4333,4311,3510,3492,693,708,43,35,54,38,4,5,29,33,3538,3522,706,727,55,47,59,43,4,5,2918,3113,636,686,11,17,54,35,1,1,20,27,2937,3137,644,701,19,27,59,40,1,1,592,379,57,22,32,18,0,3,3,4,9,6,601,385,62,26,36,20,0,3,3,4
050,10,005,Delaware,Sussex County,5,7,9833,4975,4858,4037,3926,811,819,40,31,53,53,5,2,29,27,4064,3948,824,834,53,44,58,58,5,2,3495,3608,777,806,19,16,51,52,2,1,23,23,3516,3627,787,818,29,26,56,57,2,1,542,318,34,13,21,15,2,1,3,1,6,4,548,321,37,16,24,18,2,1,3,1
050,10,005,Delaware,Sussex County,5,8,11405,5688,5717,4621,4559,942,1005,40,48,59,67,4,4,22,34,4641,4587,950,1020,51,68,64,73,4,4,4288,4346,921,989,29,44,57,67,1,4,21,33,4307,4373,928,1003,40,64,62,73,1,4,333,213,21,16,11,4,2,0,3,0,1,1,334,214,22,17,11,4,2,0,3,0
050,10,005,Delaware,Sussex County,5,9,12364,6124,6240,5048,5022,931,1083,66,41,44,59,3,2,32,33,5074,5050,943,1096,88,61,49,65,3,2,4827,4861,920,1072,55,34,44,58,2,1,30,30,4852,4886,931,1084,75,52,49,64,2,1,221,161,11,11,11,7,0,1,1,1,2,3,222,164,12,12,13,9,0,1,1,1
050,10,005,Delaware,Sussex County,5,10,11707,5830,5877,4921,4929,800,849,35,25,47,48,0,0,27,26,4943,4950,810,859,53,42,52,52,0,0,4760,4820,784,840,26,25,46,48,0,0,23,26,4779,4841,792,850,40,42,51,52,0,0,161,109,16,9,9,0,1,0,0,0,4,0,164,109,18,9,13,0,1,0,0,0
050,10,005,Delaware,Sussex County,5,11,10965,5298,5667,4614,4835,595,739,37,22,32,46,1,1,19,24,4631,4855,599,748,51,38,35,49,1,1,4505,4748,590,735,32,20,29,44,1,1,19,24,4522,4768,594,744,46,36,32,47,1,1,109,87,5,4,5,2,3,2,0,0,0,0,109,87,5,4,5,2,3,2,0,0
050,10,005,Delaware,Sussex County,5,12,10233,4862,5371,4368,4816,418,485,24,22,35,34,3,2,14,12,4382,4826,418,488,36,33,37,34,3,2,4297,4765,411,478,22,22,35,34,3,2,14,12,4311,4775,411,481,34,33,37,34,3,2,71,51,7,7,2,0,0,0,0,0,0,0,71,51,7,7,2,0,0,0,0,0
050,10,005,Delaware,Sussex County,5,13,9526,4474,5052,4032,4524,365,438,31,28,32,46,0,2,14,14,4045,4537,366,443,43,40,34,46,0,2,3994,4486,363,437,31,28,30,46,0,2,14,12,4007,4497,364,441,43,38,32,46,0,2,38,38,2,1,0,0,2,0,0,0,0,2,38,40,2,2,0,2,2,0,0,0
050,10,005,Delaware,Sussex County,5,14,8890,4141,4749,3814,4351,284,345,18,22,17,23,1,0,7,8,3821,4358,285,347,24,29,17,23,1,0,3780,4306,281,337,18,21,17,23,1,0,7,8,3787,4313,282,339,24,28,17,23,1,0,34,45,3,8,0,1,0,0,0,0,0,0,34,45,3,8,0,1,0,0,0,0
050,10,005,Delaware,Sussex County,5,15,8549,4154,4395,3870,3989,254,365,14,21,12,11,0,0,4,9,3874,3998,255,367,17,28,12,11,0,0,3835,3958,253,364,14,21,12,11,0,0,4,9,3839,3967,254,366,17,28,12,11,0,0,35,31,1,1,0,0,0,0,0,0,0,0,35,31,1,1,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,5,16,6394,2850,3544,2631,3215,194,311,11,9,8,4,0,0,6,5,2636,3219,195,312,16,14,9,4,0,0,2606,3196,194,310,11,7,8,4,0,0,6,5,2611,3200,195,311,16,12,9,4,0,0,25,19,0,1,0,2,0,0,0,0,0,0,25,19,0,1,0,2,0,0,0,0
050,10,005,Delaware,Sussex County,5,17,4052,1621,2431,1480,2204,124,209,10,10,4,1,1,0,2,7,1482,2211,124,211,12,15,4,1,1,0,1474,2195,121,209,10,9,4,1,1,0,2,6,1476,2201,121,211,12,13,4,1,1,0,6,9,3,0,0,1,0,0,0,0,0,1,6,10,3,0,0,2,0,0,0,0
050,10,005,Delaware,Sussex County,5,18,3001,965,2036,869,1842,79,184,10,2,3,3,0,0,4,5,872,1846,81,186,13,6,3,3,0,0,866,1833,79,183,10,2,3,3,0,0,4,5,869,1837,81,185,13,6,3,3,0,0,3,9,0,1,0,0,0,0,0,0,0,0,3,9,0,1,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,6,0,168400,82440,85960,68643,71314,11833,12669,592,532,640,697,42,43,690,705,69275,71947,12248,13102,815,776,752,812,43,45,64093,68033,11503,12432,427,413,623,682,21,25,630,649,64670,68610,11876,12824,628,642,734,796,22,27,4550,3281,330,237,165,119,17,15,21,18,60,56,4605,3337,372,278,187,134,18,16,21,18
050,10,005,Delaware,Sussex County,6,1,9942,5076,4866,3833,3636,1019,1006,22,25,50,40,3,3,149,156,3974,3784,1142,1135,34,39,73,63,3,3,3152,3017,980,961,16,10,47,39,1,1,136,135,3281,3144,1092,1072,26,22,69,61,1,1,681,619,39,45,6,15,3,1,2,2,13,21,693,640,50,63,8,17,4,2,2,2
050,10,005,Delaware,Sussex County,6,2,9416,4764,4652,3542,3460,1031,972,32,41,43,67,0,3,116,109,3649,3559,1119,1052,53,63,60,88,0,3,3196,3105,988,935,17,22,43,65,0,2,105,99,3293,3194,1068,1009,34,40,60,86,0,2,346,355,43,37,15,19,0,2,0,1,11,10,356,365,51,43,19,23,0,2,0,1
050,10,005,Delaware,Sussex County,6,3,10334,5334,5000,4067,3760,1094,1081,40,37,48,42,1,5,84,75,4144,3827,1152,1135,59,55,63,56,1,5,3786,3534,1068,1064,33,32,48,41,1,2,82,74,3861,3600,1124,1117,52,50,63,55,1,2,281,226,26,17,7,5,0,1,0,3,2,1,283,227,28,18,7,5,0,1,0,3
050,10,005,Delaware,Sussex County,6,4,9522,5101,4421,3887,3302,1077,964,28,33,39,50,5,6,65,66,3945,3361,1117,1004,46,54,53,63,5,8,3625,3148,1056,945,24,28,38,49,4,4,63,65,3681,3206,1095,984,41,49,52,62,4,6,262,154,21,19,4,5,1,1,1,2,2,1,264,155,22,20,5,5,1,1,1,2
050,10,005,Delaware,Sussex County,6,5,10207,5105,5102,3919,3954,1030,997,59,44,35,48,8,6,54,53,3970,4002,1062,1028,75,64,44,58,8,6,3324,3620,999,971,26,30,31,46,2,2,47,49,3368,3664,1027,999,39,49,40,56,2,2,595,334,31,26,33,14,4,2,6,4,7,4,602,338,35,29,36,15,4,2,6,4
050,10,005,Delaware,Sussex County,6,6,9500,4793,4707,3928,3824,715,763,53,39,60,38,4,7,33,36,3959,3857,730,783,67,53,66,44,4,7,3315,3437,657,744,18,18,59,35,2,1,25,30,3338,3464,667,760,29,30,65,41,2,1,613,387,58,19,35,21,1,3,2,6,8,6,621,393,63,23,38,23,1,3,2,6
050,10,005,Delaware,Sussex County,6,7,9942,5074,4868,4159,4009,773,736,46,35,61,60,8,1,27,27,4185,4034,787,750,55,46,66,65,8,1,3532,3667,740,720,19,17,61,59,2,1,20,22,3551,3687,749,731,26,25,66,64,2,1,627,342,33,16,27,18,0,1,6,0,7,5,634,347,38,19,29,21,0,1,6,0
050,10,005,Delaware,Sussex County,6,8,11249,5602,5647,4561,4493,922,997,34,51,56,66,5,4,24,36,4583,4524,931,1013,46,69,61,73,5,4,4202,4252,895,979,25,45,53,66,1,4,21,33,4221,4280,902,992,36,63,58,73,1,4,359,241,27,18,9,6,3,0,4,0,3,3,362,244,29,21,10,6,3,0,4,0
050,10,005,Delaware,Sussex County,6,9,12538,6238,6300,5163,5097,924,1076,70,38,47,58,3,1,31,30,5189,5122,934,1089,91,55,52,63,3,1,4918,4910,914,1066,57,30,47,57,3,1,29,27,4943,4932,923,1077,76,46,52,62,3,1,245,187,10,10,13,8,0,1,0,0,2,3,246,190,11,12,15,9,0,1,0,0
050,10,005,Delaware,Sussex County,6,10,12205,6074,6131,5106,5159,851,865,40,35,50,47,1,0,26,25,5127,5180,860,874,57,52,55,50,1,0,4922,5036,836,854,31,35,50,47,1,0,24,25,4942,5057,844,863,46,52,55,50,1,0,184,123,15,11,9,0,0,0,0,0,2,0,185,123,16,11,11,0,0,0,0,0
050,10,005,Delaware,Sussex County,6,11,11137,5389,5748,4674,4844,617,808,37,19,37,53,1,1,23,23,4694,4863,623,816,53,33,41,58,1,1,4549,4757,608,803,31,16,35,51,1,1,23,23,4569,4776,614,811,47,30,39,56,1,1,125,87,9,5,6,3,2,2,0,0,0,0,125,87,9,5,6,3,2,2,0,0
050,10,005,Delaware,Sussex County,6,12,10545,5021,5524,4502,4937,444,509,21,28,36,33,1,2,17,15,4517,4949,446,513,36,41,38,34,1,2,4432,4886,438,500,20,27,35,33,1,2,16,15,4446,4898,440,504,34,40,37,34,1,2,70,51,6,9,1,1,1,0,0,0,1,0,71,51,6,9,2,1,1,0,0,0
050,10,005,Delaware,Sussex County,6,13,9903,4620,5283,4179,4731,364,463,35,29,28,44,0,1,14,15,4191,4744,367,467,48,41,28,45,0,1,4135,4684,361,462,35,29,26,43,0,1,14,14,4147,4696,364,466,48,40,26,44,0,1,44,47,3,1,0,0,2,1,0,0,0,1,44,48,3,1,0,1,2,1,0,0
050,10,005,Delaware,Sussex County,6,14,8808,4142,4666,3784,4265,299,335,24,27,24,29,1,1,10,9,3794,4272,300,338,32,35,25,29,1,1,3750,4214,297,331,24,27,24,29,1,1,10,9,3760,4221,298,334,32,35,25,29,1,1,34,51,2,4,0,0,0,0,0,0,0,0,34,51,2,4,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,6,15,8844,4214,4630,3927,4207,256,378,14,17,11,15,1,0,5,13,3932,4218,257,383,17,26,12,16,1,0,3888,4172,253,378,14,17,11,15,1,0,5,13,3893,4183,254,383,17,26,12,16,1,0,39,35,3,0,0,0,0,0,0,0,0,0,39,35,3,0,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,6,16,6782,3132,3650,2914,3322,195,302,13,17,8,3,0,0,2,6,2916,3327,195,303,15,23,8,3,0,0,2879,3302,195,302,13,15,8,3,0,0,2,6,2881,3307,195,303,15,21,8,3,0,0,35,20,0,0,0,2,0,0,0,0,0,0,35,20,0,0,0,2,0,0,0,0
050,10,005,Delaware,Sussex County,6,17,4290,1651,2639,1500,2396,129,220,13,14,3,1,0,2,6,6,1504,2402,132,220,18,20,3,1,0,2,1493,2384,125,220,13,12,3,1,0,2,4,5,1496,2389,126,220,17,17,3,1,0,2,7,12,4,0,0,2,0,0,0,0,2,1,8,13,6,0,1,3,0,0,0,0
050,10,005,Delaware,Sussex County,6,18,3236,1110,2126,998,1918,93,197,11,3,4,3,0,0,4,5,1002,1922,94,199,13,7,4,3,1,0,995,1908,93,197,11,3,4,3,0,0,4,5,999,1912,94,199,13,7,4,3,1,0,3,10,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,7,0,172223,84386,87837,70443,73071,11915,12740,593,526,660,717,49,45,726,738,71111,73732,12363,13202,818,782,775,832,50,47,65478,69459,11563,12473,416,396,641,697,23,23,656,676,66080,70061,11963,12889,616,633,755,810,23,25,4965,3612,352,267,177,130,19,20,26,22,70,62,5031,3671,400,313,202,149,20,22,27,22
050,10,005,Delaware,Sussex County,7,1,10214,5239,4975,3944,3727,1052,1020,22,26,58,42,4,1,159,159,4093,3878,1185,1154,34,37,82,65,4,1,3163,3002,1000,969,16,10,53,41,1,0,144,136,3298,3130,1119,1083,26,20,77,62,1,0,781,725,52,51,6,16,5,1,3,1,15,23,795,748,66,71,8,17,5,3,3,1
050,10,005,Delaware,Sussex County,7,2,9323,4743,4580,3553,3425,1002,939,32,37,35,64,2,4,119,111,3664,3526,1093,1023,54,57,51,85,2,4,3176,3068,960,896,14,19,35,62,1,2,107,102,3276,3160,1044,974,31,36,50,83,1,2,377,357,42,43,18,18,0,2,1,2,12,9,388,366,49,49,23,21,1,2,1,2
050,10,005,Delaware,Sussex County,7,3,10439,5367,5072,4080,3843,1092,1060,42,38,55,46,1,5,97,80,4168,3915,1159,1118,64,58,74,60,1,5,3771,3578,1062,1038,35,31,55,43,1,1,93,79,3855,3649,1126,1095,56,51,74,57,1,1,309,265,30,22,7,7,0,3,0,4,4,1,313,266,33,23,8,7,0,3,0,4
050,10,005,Delaware,Sussex County,7,4,9600,5114,4486,3923,3342,1051,992,28,33,42,45,4,5,66,69,3983,3404,1093,1035,45,54,55,58,4,7,3653,3164,1029,973,22,28,42,45,4,3,63,68,3710,3225,1070,1015,37,49,55,58,4,5,270,178,22,19,6,5,0,0,0,2,3,1,273,179,23,20,8,5,0,0,0,2
050,10,005,Delaware,Sussex County,7,5,10167,5139,5028,3941,3920,1042,966,54,32,31,48,13,9,58,53,3996,3967,1075,1001,73,51,39,56,14,9,3349,3608,1012,941,28,21,27,45,3,4,48,48,3394,3650,1040,972,43,39,35,53,3,4,592,312,30,25,26,11,4,3,10,5,10,5,602,317,35,29,30,12,4,3,11,5
050,10,005,Delaware,Sussex County,7,6,10753,5444,5309,4487,4362,794,807,62,48,64,43,4,5,33,44,4518,4401,812,831,73,69,70,49,4,5,3817,3941,734,786,18,25,63,40,2,1,27,38,3842,3974,748,807,27,43,69,46,2,1,670,421,60,21,44,23,1,3,2,4,6,6,676,427,64,24,46,26,1,3,2,4
050,10,005,Delaware,Sussex County,7,7,10026,5093,4933,4235,4090,710,706,42,39,67,64,7,5,32,29,4266,4115,725,721,54,53,73,69,7,5,3552,3698,674,687,16,16,64,59,2,2,24,22,3575,3718,684,698,25,24,70,64,2,2,683,392,36,19,26,23,3,5,5,3,8,7,691,397,41,23,29,29,3,5,5,3
050,10,005,Delaware,Sussex County,7,8,11116,5582,5534,4554,4422,913,971,32,43,54,63,5,3,24,32,4577,4451,924,985,41,57,59,70,5,3,4151,4150,879,958,22,33,51,63,1,3,21,30,4171,4177,887,970,31,47,56,70,1,3,403,272,34,13,10,10,3,0,4,0,3,2,406,274,37,15,10,10,3,0,4,0
050,10,005,Delaware,Sussex County,7,9,12714,6265,6449,5185,5261,917,1041,81,47,48,65,3,3,31,32,5211,5289,928,1053,102,65,52,71,3,3,4902,5045,910,1027,62,38,48,64,2,2,27,28,4925,5069,919,1037,80,54,52,70,2,2,283,216,7,14,19,9,0,1,1,1,4,4,286,220,9,16,22,11,0,1,1,1
050,10,005,Delaware,Sussex County,7,10,12391,6166,6225,5213,5205,849,912,33,33,45,45,1,1,25,29,5234,5229,859,923,48,52,50,49,1,1,5007,5083,837,899,25,33,44,45,1,1,22,28,5026,5106,845,909,37,52,49,49,1,1,206,122,12,13,8,0,1,0,0,0,3,1,208,123,14,14,11,0,1,0,0,0
050,10,005,Delaware,Sussex County,7,11,11455,5575,5880,4825,4947,648,836,36,19,41,53,1,1,24,24,4845,4966,655,845,54,34,44,58,1,1,4693,4842,635,830,31,17,41,52,1,1,24,24,4713,4861,642,839,49,32,44,57,1,1,132,105,13,6,5,2,0,1,0,0,0,0,132,105,13,6,5,2,0,1,0,0
050,10,005,Delaware,Sussex County,7,12,10853,5198,5655,4628,5001,490,567,24,32,37,37,1,1,18,17,4643,5014,493,573,39,46,40,38,1,1,4544,4950,485,556,23,31,36,36,1,1,18,17,4559,4963,488,562,38,45,39,37,1,1,84,51,5,11,1,1,1,1,0,0,0,0,84,51,5,11,1,1,1,1,0,0
050,10,005,Delaware,Sussex County,7,13,10099,4727,5372,4283,4832,379,452,29,23,26,47,0,1,10,17,4293,4848,379,456,39,37,26,48,0,1,4233,4784,376,450,29,23,25,47,0,1,10,17,4243,4800,376,454,39,37,25,48,0,1,50,48,3,2,0,0,1,0,0,0,0,0,50,48,3,2,0,0,1,0,0,0
050,10,005,Delaware,Sussex County,7,14,9059,4200,4859,3837,4436,299,363,27,25,26,26,1,1,10,8,3847,4443,300,365,35,32,27,26,1,1,3799,4378,296,359,26,23,26,26,1,1,10,8,3809,4385,297,361,34,30,27,26,1,1,38,58,3,4,1,2,0,0,0,0,0,0,38,58,3,4,1,2,0,0,0,0
050,10,005,Delaware,Sussex County,7,15,8994,4279,4715,3998,4300,248,363,12,20,14,18,0,0,7,14,4005,4312,250,367,16,31,15,19,0,0,3961,4260,248,362,12,20,14,18,0,0,6,14,3967,4272,249,366,16,31,15,19,0,0,37,40,0,1,0,0,0,0,0,0,1,0,38,40,1,1,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,7,16,6947,3264,3683,3045,3360,193,301,12,11,9,5,1,0,4,6,3048,3365,194,303,16,17,9,5,1,0,3007,3336,193,298,12,10,9,5,1,0,4,4,3010,3339,194,299,16,14,9,5,1,0,38,24,0,3,0,1,0,0,0,0,0,2,38,26,0,4,0,3,0,0,0,0
050,10,005,Delaware,Sussex County,7,17,4522,1770,2752,1633,2501,119,225,9,16,5,2,1,0,3,8,1636,2507,120,228,11,23,5,2,1,0,1625,2486,116,225,9,14,5,2,1,0,2,7,1627,2492,116,227,11,20,5,2,1,0,8,15,3,0,0,2,0,0,0,0,1,1,9,15,4,1,0,3,0,0,0,0
050,10,005,Delaware,Sussex County,7,18,3551,1221,2330,1079,2097,117,219,16,4,3,4,0,0,6,6,1084,2102,119,221,20,9,4,4,0,0,1075,2086,117,219,16,4,3,4,0,0,6,6,1080,2091,119,221,20,9,4,4,0,0,4,11,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,8,0,176548,86630,89918,72431,74984,12072,12850,600,521,705,757,56,50,766,756,73137,75667,12547,13328,826,764,833,883,56,51,67157,71149,11694,12575,417,387,681,735,28,29,690,697,67791,71776,12116,13008,618,613,806,860,28,30,5274,3835,378,275,183,134,24,22,28,21,76,59,5346,3891,431,320,208,151,27,23,28,21
050,10,005,Delaware,Sussex County,8,1,10483,5423,5060,4037,3766,1127,1056,16,27,66,46,5,2,172,163,4200,3921,1269,1195,25,35,96,70,5,2,3184,2991,1063,1001,16,11,61,44,2,2,155,141,3330,3124,1190,1119,25,19,89,67,2,2,853,775,64,55,0,16,5,2,3,0,17,22,870,797,79,76,0,16,7,3,3,0
050,10,005,Delaware,Sussex County,8,2,9327,4730,4597,3557,3457,978,912,33,42,33,65,4,3,125,118,3673,3566,1075,1001,54,61,51,88,4,3,3172,3077,942,865,12,19,31,63,1,2,111,108,3276,3176,1029,946,27,36,48,86,1,2,385,380,36,47,21,23,2,2,3,1,14,10,397,390,46,55,27,25,3,2,3,1
050,10,005,Delaware,Sussex County,8,3,10245,5282,4963,4017,3746,1070,1032,40,35,55,54,1,7,99,89,4106,3825,1139,1097,60,54,75,73,1,7,3686,3478,1039,1010,30,27,55,51,1,3,92,86,3768,3554,1104,1073,47,45,75,70,1,3,331,268,31,22,10,8,0,3,0,4,7,3,338,271,35,24,13,9,0,3,0,4
050,10,005,Delaware,Sussex County,8,4,9763,5178,4585,4009,3451,1023,988,28,31,42,43,4,4,72,68,4075,3512,1070,1033,46,52,56,55,4,5,3708,3248,998,972,23,27,42,42,4,3,69,67,3771,3308,1042,1016,41,48,56,54,4,4,301,203,25,16,5,4,0,1,0,1,3,1,304,204,28,17,5,4,0,1,0,1
