UTMX,UTMY,Line,Shot,Lon,Lat,YEAR,DOY:HR:MIN:SEC
647031,3081777,tx711_05d,1000,-97.50672500,27.85266667,1996,193:18:56:44
646917,3081791,tx711_05d,1500,-97.50788333,27.85280278,1996,193:18:57:46
646803,3081804,tx711_05d,2000,-97.50904167,27.85293889,1996,193:18:58:47
646691,3081821,tx711_05d,2500,-97.51017778,27.85309722,1996,193:18:59:48
646600,3081863,tx711_05d,3000,-97.51108889,27.85348889,1996,193:19:00:50
646510,3081905,tx711_05d,3500,-97.51200278,27.85387778,1996,193:19:01:51
646419,3081947,tx711_05d,4000,-97.51291667,27.85426944,1996,193:19:02:52
646329,3081989,tx711_05d,4500,-97.51383056,27.85465833,1996,193:19:03:54
646245,3082041,tx711_05d,5000,-97.51467500,27.85513333,1996,193:19:04:55
646184,3082125,tx711_05d,5500,-97.51528333,27.85590000,1996,193:19:05:57
646123,3082209,tx711_05d,6000,-97.51588889,27.85666667,1996,193:19:06:58
646063,3082293,tx711_05d,6500,-97.51649722,27.85743333,1996,193:19:07:59
646002,3082378,tx711_05d,7000,-97.51710278,27.85820278,1996,193:19:09:01
645923,3082449,tx711_05d,7500,-97.51789167,27.85885556,1996,193:19:10:02
645810,3082496,tx711_05d,8000,-97.51903611,27.85929167,1996,193:19:11:03
645697,3082543,tx711_05d,8500,-97.52018056,27.85972778,1996,193:19:12:05
645583,3082590,tx711_05d,9000,-97.52132500,27.86016389,1996,193:19:13:06
645470,3082637,tx711_05d,9500,-97.52246944,27.86060000,1996,193:19:14:07
645338,3082668,tx711_05d,10000,-97.52381111,27.86089167,1996,193:19:15:09
645184,3082681,tx711_05d,10500,-97.52537222,27.86102500,1996,193:19:16:10
645030,3082694,tx711_05d,11000,-97.52693611,27.86115833,1996,193:19:17:12
644876,3082706,tx711_05d,11500,-97.52849722,27.86128889,1996,193:19:18:13
644722,3082719,tx711_05d,12000,-97.53006111,27.86142222,1996,193:19:19:14
644571,3082741,tx711_05d,12500,-97.53158889,27.86163056,1996,193:19:20:16
644423,3082770,tx711_05d,13000,-97.53308611,27.86190833,1996,193:19:21:17
644275,3082798,tx711_05d,13500,-97.53458611,27.86218333,1996,193:19:22:18
644127,3082827,tx711_05d,14000,-97.53608333,27.86245833,1996,193:19:23:20
643979,3082856,tx711_05d,14500,-97.53758333,27.86273333,1996,193:19:24:21
655475,3079070,tx712_06,0,-97.42135000,27.82728056,1996,194:13:01:37
655486,3079184,tx712_06,500,-97.42122500,27.82830833,1996,194:13:02:38
655497,3079298,tx712_06,1000,-97.42110000,27.82933889,1996,194:13:03:40
655507,3079412,tx712_06,1500,-97.42097500,27.83036667,1996,194:13:04:42
655518,3079526,tx712_06,2000,-97.42085000,27.83139722,1996,194:13:05:44
655528,3079640,tx712_06,2500,-97.42073611,27.83242222,1996,194:13:06:46
655532,3079752,tx712_06,3000,-97.42068333,27.83342778,1996,194:13:07:48
655535,3079863,tx712_06,3500,-97.42063056,27.83443611,1996,194:13:08:50
655539,3079975,tx712_06,4000,-97.42057778,27.83544167,1996,194:13:09:52
655543,3080087,tx712_06,4500,-97.42052500,27.83645000,1996,194:13:10:54
655550,3080197,tx712_06,5000,-97.42043611,27.83745000,1996,194:13:11:56
655567,3080306,tx712_06,5500,-97.42025278,27.83843056,1996,194:13:12:58
655583,3080416,tx712_06,6000,-97.42007222,27.83941389,1996,194:13:14:00
655600,3080524,tx712_06,6500,-97.41988889,27.84039444,1996,194:13:15:02
655616,3080634,tx712_06,7000,-97.41970833,27.84137778,1996,194:13:16:04
655627,3080743,tx712_06,7500,-97.41958889,27.84236667,1996,194:13:17:06
655629,3080854,tx712_06,8000,-97.41954722,27.84336944,1996,194:13:18:08
655632,3080965,tx712_06,8500,-97.41950556,27.84436944,1996,194:13:19:10
655635,3081076,tx712_06,9000,-97.41946111,27.84536944,1996,194:13:20:11
655638,3081187,tx712_06,9500,-97.41941944,27.84637222,1996,194:13:21:13
655638,3081299,tx712_06,10000,-97.41940000,27.84738056,1996,194:13:22:15
655637,3081411,tx712_06,10500,-97.41939722,27.84839167,1996,194:13:23:17
655636,3081523,tx712_06,11000,-97.41939167,27.84940278,1996,194:13:24:19
655635,3081635,tx712_06,11500,-97.41938889,27.85041667,1996,194:13:25:21
655634,3081748,tx712_06,12000,-97.41938333,27.85142778,1996,194:13:26:23
655638,3081858,tx712_06,12500,-97.41932778,27.85242500,1996,194:13:27:25
655644,3081968,tx712_06,13000,-97.41925556,27.85341667,1996,194:13:28:27
655649,3082078,tx712_06,13500,-97.41918333,27.85440833,1996,194:13:29:29
655655,3082188,tx712_06,14000,-97.41911111,27.85540000,1996,194:13:30:31
655661,3082298,tx712_06,14500,-97.41904167,27.85639167,1996,194:13:31:33
655659,3082410,tx712_06,15000,-97.41904722,27.85740000,1996,194:13:32:35
655656,3082522,tx712_06,15500,-97.41905833,27.85841111,1996,194:13:33:37
655653,3082634,tx712_06,16000,-97.41907222,27.85942222,1996,194:13:34:39
655651,3082746,tx712_06,16500,-97.41908333,27.86043333,1996,194:13:35:41
655648,3082858,tx712_06,17000,-97.41909167,27.86144444,1996,194:13:36:43
655651,3082970,tx712_06,17500,-97.41905278,27.86245833,1996,194:13:37:44
655653,3083082,tx712_06,18000,-97.41901389,27.86346944,1996,194:13:38:46
655656,3083195,tx712_06,18500,-97.41897222,27.86448333,1996,194:13:39:48
655658,3083307,tx712_06,19000,-97.41893333,27.86549444,1996,194:13:40:50
655407,3083697,tx712_07,0,-97.42143611,27.86904444,1996,194:13:47:37
655335,3083652,tx712_07,500,-97.42217222,27.86865278,1996,194:13:48:38
655263,3083608,tx712_07,1000,-97.42290833,27.86826389,1996,194:13:49:39
655191,3083564,tx712_07,1500,-97.42364444,27.86787222,1996,194:13:50:40
655119,3083520,tx712_07,2000,-97.42438056,27.86748333,1996,194:13:51:41
655048,3083482,tx712_07,2500,-97.42510833,27.86715000,1996,194:13:52:42
654986,3083548,tx712_07,3000,-97.42572500,27.86775000,1996,194:13:53:43
654924,3083614,tx712_07,3500,-97.42634444,27.86835000,1996,194:13:54:44
654863,3083680,tx712_07,4000,-97.42696111,27.86895278,1996,194:13:55:45
654801,3083745,tx712_07,4500,-97.42758056,27.86955278,1996,194:13:56:47
654733,3083803,tx712_07,5000,-97.42826111,27.87007778,1996,194:13:57:48
654632,3083817,tx712_07,5500,-97.42928611,27.87021944,1996,194:13:58:49
654531,3083831,tx712_07,6000,-97.43030833,27.87036111,1996,194:13:59:50
654430,3083846,tx712_07,6500,-97.43133333,27.87050278,1996,194:14:00:51
654329,3083860,tx712_07,7000,-97.43235556,27.87064167,1996,194:14:01:52
654233,3083866,tx712_07,7500,-97.43333056,27.87070833,1996,194:14:02:53
654152,3083848,tx712_07,8000,-97.43416111,27.87055556,1996,194:14:03:54
654070,3083830,tx712_07,8500,-97.43499444,27.87040000,1996,194:14:04:56
653988,3083812,tx712_07,9000,-97.43582500,27.87024722,1996,194:14:05:57
653907,3083794,tx712_07,9500,-97.43665556,27.87009167,1996,194:14:06:58
653775,3083623,tx712_08,0,-97.43801667,27.86856389,1996,194:14:10:37
653762,3083521,tx712_08,500,-97.43815556,27.86765278,1996,194:14:11:38
653750,3083421,tx712_08,1000,-97.43829444,27.86674444,1996,194:14:12:39
653737,3083320,tx712_08,1500,-97.43843611,27.86583333,1996,194:14:13:40
653725,3083218,tx712_08,2000,-97.43857500,27.86492222,1996,194:14:14:41
653712,3083118,tx712_08,2500,-97.43871667,27.86401667,1996,194:14:15:42
653700,3083020,tx712_08,3000,-97.43885833,27.86313056,1996,194:14:16:43
653687,3082921,tx712_08,3500,-97.43900000,27.86224444,1996,194:14:17:45
653674,3082823,tx712_08,4000,-97.43914167,27.86136111,1996,194:14:18:46
653662,3082725,tx712_08,4500,-97.43928333,27.86047500,1996,194:14:19:47
653647,3082627,tx712_08,5000,-97.43944167,27.85959444,1996,194:14:20:48
653626,3082531,tx712_08,5500,-97.43967222,27.85872778,1996,194:14:21:49
653604,3082434,tx712_08,6000,-97.43990278,27.85786111,1996,194:14:22:50
653583,3082338,tx712_08,6500,-97.44013333,27.85699444,1996,194:14:23:51
653561,3082242,tx712_08,7000,-97.44036389,27.85612778,1996,194:14:24:53
653540,3082145,tx712_08,7500,-97.44058889,27.85525278,1996,194:14:25:54
653520,3082045,tx712_08,8000,-97.44080556,27.85435833,1996,194:14:26:55
653500,3081946,tx712_08,8500,-97.44102500,27.85346667,1996,194:14:27:56
653480,3081847,tx712_08,9000,-97.44124167,27.85257500,1996,194:14:28:57
653460,3081748,tx712_08,9500,-97.44145833,27.85168056,1996,194:14:29:58
653444,3081648,tx712_08,10000,-97.44163333,27.85078611,1996,194:14:31:00
653434,3081548,tx712_08,10500,-97.44174167,27.84988333,1996,194:14:32:01
653425,3081448,tx712_08,11000,-97.44184722,27.84898056,1996,194:14:33:02
653416,3081348,tx712_08,11500,-97.44195556,27.84807778,1996,194:14:34:03
653407,3081248,tx712_08,12000,-97.44206389,27.84717500,1996,194:14:35:04
653397,3081146,tx712_08,12500,-97.44216944,27.84626111,1996,194:14:36:05
653389,3081044,tx712_08,13000,-97.44227222,27.84533611,1996,194:14:37:06
653380,3080941,tx712_08,13500,-97.44237222,27.84440833,1996,194:14:38:08
653371,3080838,tx712_08,14000,-97.44247500,27.84348056,1996,194:14:39:09
653363,3080735,tx712_08,14500,-97.44257500,27.84255278,1996,194:14:40:10
653356,3080631,tx712_08,15000,-97.44265833,27.84161944,1996,194:14:41:11
653350,3080527,tx712_08,15500,-97.44272778,27.84067778,1996,194:14:42:12
653345,3080423,tx712_08,16000,-97.44279722,27.83973889,1996,194:14:43:13
653339,3080319,tx712_08,16500,-97.44286667,27.83880000,1996,194:14:44:15
653334,3080214,tx712_08,17000,-97.44293611,27.83785833,1996,194:14:45:16
653094,3079701,tx712_09,0,-97.44543333,27.83325556,1996,194:14:51:37
652981,3079709,tx712_09,500,-97.44658056,27.83334167,1996,194:14:52:38
652868,3079717,tx712_09,1000,-97.44772778,27.83342500,1996,194:14:53:40
652755,3079725,tx712_09,1500,-97.44887500,27.83350833,1996,194:14:54:41
652642,3079733,tx712_09,2000,-97.45002222,27.83359167,1996,194:14:55:43
652529,3079741,tx712_09,2500,-97.45116944,27.83368056,1996,194:14:56:44
652417,3079754,tx712_09,3000,-97.45230556,27.83380556,1996,194:14:57:46
652305,3079766,tx712_09,3500,-97.45344167,27.83393056,1996,194:14:58:47
652192,3079779,tx712_09,4000,-97.45457778,27.83405833,1996,194:14:59:49
652080,3079791,tx712_09,4500,-97.45571389,27.83418333,1996,194:15:00:50
651968,3079804,tx712_09,5000,-97.45685000,27.83431389,1996,194:15:01:52
651855,3079818,tx712_09,5500,-97.45799722,27.83445278,1996,194:15:02:53
651742,3079832,tx712_09,6000,-97.45914167,27.83459167,1996,194:15:03:55
651629,3079846,tx712_09,6500,-97.46028889,27.83473056,1996,194:15:04:57
651516,3079860,tx712_09,7000,-97.46143333,27.83486944,1996,194:15:05:58
651349,3080003,tx712_10,0,-97.46310833,27.83617778,1996,194:15:11:37
651373,3080115,tx712_10,500,-97.46285000,27.83718889,1996,194:15:12:38
651398,3080228,tx712_10,1000,-97.46258889,27.83820000,1996,194:15:13:40
651422,3080340,tx712_10,1500,-97.46232778,27.83920833,1996,194:15:14:42
651446,3080452,tx712_10,2000,-97.46206667,27.84021944,1996,194:15:15:43
651469,3080564,tx712_10,2500,-97.46182222,27.84122778,1996,194:15:16:45
651483,3080675,tx712_10,3000,-97.46166667,27.84222500,1996,194:15:17:47
651497,3080785,tx712_10,3500,-97.46151111,27.84321944,1996,194:15:18:49
651511,3080896,tx712_10,4000,-97.46135556,27.84421667,1996,194:15:19:50
651525,3081007,tx712_10,4500,-97.46119722,27.84521389,1996,194:15:20:52
651542,3081116,tx712_10,5000,-97.46101389,27.84620000,1996,194:15:21:54
651565,3081223,tx712_10,5500,-97.46076389,27.84716111,1996,194:15:22:56
651588,3081330,tx712_10,6000,-97.46051111,27.84812222,1996,194:15:23:57
651612,3081437,tx712_10,6500,-97.46026111,27.84908611,1996,194:15:24:59
651635,3081544,tx712_10,7000,-97.46000833,27.85004722,1996,194:15:26:01
651654,3081651,tx712_10,7500,-97.45980833,27.85101111,1996,194:15:27:03
651666,3081758,tx712_10,8000,-97.45966944,27.85197778,1996,194:15:28:04
651679,3081865,tx712_10,8500,-97.45952778,27.85294444,1996,194:15:29:06
651691,3081973,tx712_10,9000,-97.45938889,27.85391111,1996,194:15:30:08
651704,3082080,tx712_10,9500,-97.45924722,27.85487778,1996,194:15:31:10
651716,3082187,tx712_10,10000,-97.45910278,27.85584444,1996,194:15:32:11
651730,3082294,tx712_10,10500,-97.45895556,27.85680556,1996,194:15:33:13
651743,3082401,tx712_10,11000,-97.45880556,27.85776944,1996,194:15:34:15
651756,3082508,tx712_10,11500,-97.45865833,27.85873333,1996,194:15:35:17
651769,3082615,tx712_10,12000,-97.45851111,27.85969722,1996,194:15:36:18
651792,3082720,tx712_10,12500,-97.45826389,27.86064167,1996,194:15:37:20
651820,3082823,tx712_10,13000,-97.45797222,27.86157500,1996,194:15:38:22
651847,3082927,tx712_10,13500,-97.45768056,27.86250833,1996,194:15:39:23
651875,3083031,tx712_10,14000,-97.45738889,27.86344444,1996,194:15:40:25
651902,3083135,tx712_10,14500,-97.45710000,27.86437778,1996,194:15:41:27
651940,3083231,tx712_10,15000,-97.45669722,27.86523889,1996,194:15:42:29
651981,3083325,tx712_10,15500,-97.45627222,27.86608611,1996,194:15:43:30
652021,3083420,tx712_10,16000,-97.45585000,27.86693611,1996,194:15:44:32
652062,3083514,tx712_10,16500,-97.45542500,27.86778333,1996,194:15:45:34
652103,3083609,tx712_10,17000,-97.45500000,27.86863056,1996,194:15:46:36
652102,3083469,tx712_11,0,-97.45502222,27.86736667,1996,194:15:48:37
652033,3083394,tx712_11,500,-97.45573611,27.86669722,1996,194:15:49:38
651963,3083318,tx712_11,1000,-97.45645000,27.86602500,1996,194:15:50:40
651894,3083243,tx712_11,1500,-97.45716111,27.86535556,1996,194:15:51:42
651825,3083168,tx712_11,2000,-97.45787500,27.86468611,1996,194:15:52:44
651757,3083094,tx712_11,2500,-97.45857778,27.86402778,1996,194:15:53:45
651694,3083029,tx712_11,3000,-97.45922222,27.86344167,1996,194:15:54:47
651631,3082963,tx712_11,3500,-97.45986667,27.86285556,1996,194:15:55:49
651569,3082898,tx712_11,4000,-97.46050833,27.86227222,1996,194:15:56:51
651506,3082832,tx712_11,4500,-97.46115278,27.86168611,1996,194:15:57:53
651431,3082777,tx712_11,5000,-97.46192222,27.86120278,1996,194:15:58:54
651324,3082751,tx712_11,5500,-97.46301667,27.86097500,1996,194:15:59:56
651216,3082724,tx712_11,6000,-97.46411111,27.86075000,1996,194:16:00:58
651109,3082698,tx712_11,6500,-97.46520278,27.86052500,1996,194:16:02:00
651002,3082672,tx712_11,7000,-97.46629722,27.86029722,1996,194:16:03:01
650892,3082642,tx712_11,7500,-97.46741111,27.86004167,1996,194:16:04:03
650781,3082608,tx712_11,8000,-97.46855000,27.85974444,1996,194:16:05:05
650669,3082573,tx712_11,8500,-97.46968889,27.85944722,1996,194:16:06:07
650557,3082539,tx712_11,9000,-97.47082778,27.85915278,1996,194:16:07:09
650446,3082505,tx712_11,9500,-97.47196667,27.85885556,1996,194:16:08:10
660821,3081711,tx712_13a,0,-97.36672778,27.85048611,1996,194:18:32:37
660871,3081743,tx712_13a,500,-97.36621667,27.85076667,1996,194:18:33:38
660921,3081775,tx712_13a,1000,-97.36570556,27.85105000,1996,194:18:34:40
660971,3081807,tx712_13a,1500,-97.36519444,27.85133056,1996,194:18:35:41
661021,3081838,tx712_13a,2000,-97.36468056,27.85161111,1996,194:18:36:43
661059,3081871,tx712_13a,2500,-97.36428889,27.85190278,1996,194:18:37:45
661026,3081908,tx712_13a,3000,-97.36462222,27.85223889,1996,194:18:38:46
660992,3081945,tx712_13a,3500,-97.36495833,27.85257778,1996,194:18:39:48
660959,3081982,tx712_13a,4000,-97.36529167,27.85291389,1996,194:18:40:49
660925,3082019,tx712_13a,4500,-97.36562500,27.85325278,1996,194:18:41:51
660915,3082075,tx712_13a,5000,-97.36572222,27.85376111,1996,194:18:42:53
660962,3082179,tx712_13a,5500,-97.36523611,27.85469167,1996,194:18:43:54
661008,3082283,tx712_13a,6000,-97.36475000,27.85562222,1996,194:18:44:56
661055,3082387,tx712_13a,6500,-97.36426389,27.85655278,1996,194:18:45:57
661101,3082490,tx712_13a,7000,-97.36377778,27.85748333,1996,194:18:46:59
661156,3082540,tx712_13a,7500,-97.36321111,27.85792778,1996,194:18:48:01
661223,3082513,tx712_13a,8000,-97.36253333,27.85767778,1996,194:18:49:02
661291,3082487,tx712_13a,8500,-97.36185278,27.85742778,1996,194:18:50:04
661358,3082460,tx712_13a,9000,-97.36117500,27.85717778,1996,194:18:51:06
661425,3082433,tx712_13a,9500,-97.36049444,27.85692778,1996,194:18:52:07
661469,3082448,tx712_13a,10000,-97.36005000,27.85706111,1996,194:18:53:09
661492,3082501,tx712_13a,10500,-97.35981111,27.85753056,1996,194:18:54:10
661514,3082553,tx712_13a,11000,-97.35957222,27.85799722,1996,194:18:55:12
661537,3082605,tx712_13a,11500,-97.35933333,27.85846389,1996,194:18:56:14
661560,3082657,tx712_13a,12000,-97.35909167,27.85893056,1996,194:18:57:15
661596,3082746,tx712_13a,12500,-97.35871667,27.85972778,1996,194:18:58:17
661638,3082854,tx712_13a,13000,-97.35827222,27.86070000,1996,194:18:59:18
661681,3082962,tx712_13a,13500,-97.35782500,27.86166944,1996,194:19:00:20
661724,3083070,tx712_13a,14000,-97.35737778,27.86264167,1996,194:19:01:22
661766,3083178,tx712_13a,14500,-97.35693333,27.86361111,1996,194:19:02:23
661833,3083266,tx712_13a,15000,-97.35623611,27.86439722,1996,194:19:03:25
661908,3083349,tx712_13a,15500,-97.35547222,27.86513333,1996,194:19:04:26
661982,3083432,tx712_13a,16000,-97.35470833,27.86587222,1996,194:19:05:28
662056,3083514,tx712_13a,16500,-97.35394444,27.86660833,1996,194:19:06:30
662130,3083597,tx712_13a,17000,-97.35318056,27.86734722,1996,194:19:07:31
662136,3083604,tx712_13b,0,-97.35311667,27.86740556,1996,194:19:07:37
662230,3083651,tx712_13b,500,-97.35215556,27.86781667,1996,194:19:08:38
662324,3083697,tx712_13b,1000,-97.35119722,27.86822778,1996,194:19:09:40
662418,3083744,tx712_13b,1500,-97.35023611,27.86863611,1996,194:19:10:41
662512,3083791,tx712_13b,2000,-97.34927778,27.86904722,1996,194:19:11:43
662605,3083840,tx712_13b,2500,-97.34832500,27.86947778,1996,194:19:12:44
662693,3083904,tx712_13b,3000,-97.34742222,27.87005000,1996,194:19:13:46
662781,3083969,tx712_13b,3500,-97.34651944,27.87062500,1996,194:19:14:47
662869,3084034,tx712_13b,4000,-97.34561389,27.87120000,1996,194:19:15:49
662957,3084099,tx712_13b,4500,-97.34471111,27.87177500,1996,194:19:16:50
663045,3084164,tx712_13b,5000,-97.34381389,27.87235000,1996,194:19:17:52
663131,3084229,tx712_13b,5500,-97.34292500,27.87292222,1996,194:19:18:53
663218,3084293,tx712_13b,6000,-97.34203889,27.87349444,1996,194:19:19:55
663304,3084358,tx712_13b,6500,-97.34115278,27.87406667,1996,194:19:20:56
663391,3084422,tx712_13b,7000,-97.34026389,27.87463889,1996,194:19:21:58
663476,3084487,tx712_13b,7500,-97.33938611,27.87521667,1996,194:19:22:59
663561,3084553,tx712_13b,8000,-97.33852222,27.87580000,1996,194:19:24:01
663645,3084619,tx712_13b,8500,-97.33765833,27.87638333,1996,194:19:25:02
663729,3084685,tx712_13b,9000,-97.33679444,27.87696667,1996,194:19:26:04
663813,3084751,tx712_13b,9500,-97.33593056,27.87755000,1996,194:19:27:05
660821,3081711,tx712_13,0,-97.366728,27.850486,1996,194:18:32:37
660871,3081743,tx712_13,500,-97.366217,27.850767,1996,194:18:33:38
660921,3081775,tx712_13,1000,-97.365706,27.851050,1996,194:18:34:40
660971,3081807,tx712_13,1500,-97.365192,27.851331,1996,194:18:35:41
661021,3081838,tx712_13,2000,-97.364681,27.851611,1996,194:18:36:43
661059,3081871,tx712_13,2500,-97.364292,27.851903,1996,194:18:37:44
661025,3081908,tx712_13,3000,-97.364625,27.852239,1996,194:18:38:46
660992,3081945,tx712_13,3500,-97.364958,27.852578,1996,194:18:39:48
660959,3081982,tx712_13,4000,-97.365292,27.852914,1996,194:18:40:49
660925,3082019,tx712_13,4500,-97.365625,27.853253,1996,194:18:41:51
660915,3082075,tx712_13,5000,-97.365722,27.853761,1996,194:18:42:52
660962,3082179,tx712_13,5500,-97.365236,27.854692,1996,194:18:43:54
661008,3082283,tx712_13,6000,-97.364750,27.855622,1996,194:18:44:55
661055,3082387,tx712_13,6500,-97.364264,27.856553,1996,194:18:45:57
661101,3082490,tx712_13,7000,-97.363778,27.857483,1996,194:18:46:59
661156,3082540,tx712_13,7500,-97.363211,27.857928,1996,194:18:48:00
661223,3082514,tx712_13,8000,-97.362533,27.857678,1996,194:18:49:02
661291,3082487,tx712_13,8500,-97.361853,27.857428,1996,194:18:50:03
661358,3082460,tx712_13,9000,-97.361175,27.857178,1996,194:18:51:05
661425,3082433,tx712_13,9500,-97.360494,27.856928,1996,194:18:52:06
661469,3082448,tx712_13,10000,-97.360050,27.857061,1996,194:18:53:08
661492,3082501,tx712_13,10500,-97.359811,27.857531,1996,194:18:54:10
661514,3082553,tx712_13,11000,-97.359572,27.857997,1996,194:18:55:11
661537,3082605,tx712_13,11500,-97.359333,27.858464,1996,194:18:56:13
661560,3082657,tx712_13,12000,-97.359092,27.858931,1996,194:18:57:14
661596,3082746,tx712_13,12500,-97.358717,27.859728,1996,194:18:58:16
661638,3082854,tx712_13,13000,-97.358272,27.860700,1996,194:18:59:17
661681,3082962,tx712_13,13500,-97.357825,27.861669,1996,194:19:00:19
661724,3083070,tx712_13,14000,-97.357378,27.862642,1996,194:19:01:21
661766,3083178,tx712_13,14500,-97.356933,27.863611,1996,194:19:02:22
661833,3083266,tx712_13,15000,-97.356236,27.864397,1996,194:19:03:24
661907,3083349,tx712_13,15500,-97.355475,27.865133,1996,194:19:04:25
661981,3083431,tx712_13,16000,-97.354711,27.865869,1996,194:19:05:27
662056,3083514,tx712_13,16500,-97.353947,27.866606,1996,194:19:06:28
662130,3083597,tx712_13,17000,-97.353183,27.867342,1996,194:19:07:30
662222,3083646,tx712_13,17500,-97.352242,27.867781,1996,194:19:08:32
662316,3083693,tx712_13,18000,-97.351281,27.868192,1996,194:19:09:33
662410,3083740,tx712_13,18500,-97.350322,27.868600,1996,194:19:10:35
662504,3083787,tx712_13,19000,-97.349361,27.869011,1996,194:19:11:36
662597,3083834,tx712_13,19500,-97.348403,27.869425,1996,194:19:12:38
662685,3083899,tx712_13,20000,-97.347500,27.870000,1996,194:19:13:39
662773,3083964,tx712_13,20500,-97.346597,27.870575,1996,194:19:14:41
662861,3084028,tx712_13,21000,-97.345694,27.871150,1996,194:19:15:43
662949,3084093,tx712_13,21500,-97.344792,27.871725,1996,194:19:16:44
663037,3084158,tx712_13,22000,-97.343892,27.872300,1996,194:19:17:46
663124,3084223,tx712_13,22500,-97.343003,27.872872,1996,194:19:18:47
663210,3084287,tx712_13,23000,-97.342117,27.873444,1996,194:19:19:49
663297,3084352,tx712_13,23500,-97.341231,27.874017,1996,194:19:20:50
663383,3084417,tx712_13,24000,-97.340342,27.874589,1996,194:19:21:52
663469,3084482,tx712_13,24500,-97.339461,27.875164,1996,194:19:22:54
663553,3084547,tx712_13,25000,-97.338597,27.875747,1996,194:19:23:55
663638,3084613,tx712_13,25500,-97.337733,27.876333,1996,194:19:24:57
663722,3084679,tx712_13,26000,-97.336869,27.876917,1996,194:19:25:58
663806,3084745,tx712_13,26500,-97.336006,27.877500,1996,194:19:27:00
663724,3084942,tx712_14a,0,-97.33680556,27.87928889,1996,194:19:29:37
663608,3084971,tx712_14a,500,-97.33798056,27.87956389,1996,194:19:30:38
663492,3085000,tx712_14a,1000,-97.33915556,27.87983889,1996,194:19:31:40
663376,3085029,tx712_14a,1500,-97.34033056,27.88011389,1996,194:19:32:42
663260,3085058,tx712_14a,2000,-97.34150278,27.88038889,1996,194:19:33:44
663156,3085082,tx712_14a,2500,-97.34255833,27.88061667,1996,194:19:34:46
663123,3085075,tx712_14a,3000,-97.34289167,27.88055833,1996,194:19:35:47
663091,3085068,tx712_14a,3500,-97.34322222,27.88050278,1996,194:19:36:49
663058,3085061,tx712_14a,4000,-97.34355556,27.88044444,1996,194:19:37:51
663025,3085054,tx712_14a,4500,-97.34388889,27.88038611,1996,194:19:38:53
663004,3085052,tx712_14a,5000,-97.34410833,27.88036667,1996,194:19:39:55
663010,3085060,tx712_14a,5500,-97.34404444,27.88043889,1996,194:19:40:56
663016,3085068,tx712_14a,6000,-97.34398056,27.88051389,1996,194:19:41:58
663023,3085077,tx712_14a,6500,-97.34391389,27.88058889,1996,194:19:43:00
663029,3085085,tx712_14a,7000,-97.34385000,27.88066389,1996,194:19:44:02
663011,3085100,tx712_14a,7500,-97.34403056,27.88079722,1996,194:19:45:04
662961,3085123,tx712_14a,8000,-97.34452778,27.88101389,1996,194:19:46:05
662912,3085146,tx712_14a,8500,-97.34502500,27.88123056,1996,194:19:47:07
662863,3085169,tx712_14a,9000,-97.34552222,27.88144444,1996,194:19:48:09
662814,3085193,tx712_14a,9500,-97.34601667,27.88166111,1996,194:19:49:11
662731,3085183,tx712_14a,10000,-97.34686389,27.88158611,1996,194:19:50:13
662623,3085151,tx712_14a,10500,-97.34796111,27.88130556,1996,194:19:51:15
662515,3085118,tx712_14a,11000,-97.34905833,27.88102500,1996,194:19:52:16
662408,3085085,tx712_14a,11500,-97.35015556,27.88074167,1996,194:19:53:18
662300,3085053,tx712_14a,12000,-97.35125000,27.88046111,1996,194:19:54:20
662209,3085010,tx712_14a,12500,-97.35218889,27.88008889,1996,194:19:55:22
662122,3084964,tx712_14a,13000,-97.35307222,27.87968056,1996,194:19:56:24
662036,3084917,tx712_14a,13500,-97.35395556,27.87927222,1996,194:19:57:25
661950,3084871,tx712_14a,14000,-97.35483889,27.87886667,1996,194:19:58:27
661863,3084825,tx712_14a,14500,-97.35572222,27.87845833,1996,194:19:59:29
661792,3084758,tx712_14a,15000,-97.35645833,27.87786389,1996,194:20:00:31
661722,3084689,tx712_14a,15500,-97.35717500,27.87724444,1996,194:20:01:33
661652,3084619,tx712_14a,16000,-97.35789444,27.87662778,1996,194:20:02:34
661582,3084550,tx712_14a,16500,-97.35861111,27.87600833,1996,194:20:03:36
661514,3084482,tx712_14b,0,-97.35931111,27.87540556,1996,194:20:04:06
661439,3084432,tx712_14b,500,-97.36008611,27.87496111,1996,194:20:05:08
661363,3084382,tx712_14b,1000,-97.36086111,27.87451944,1996,194:20:06:10
661287,3084331,tx712_14b,1500,-97.36163611,27.87407500,1996,194:20:07:13
661212,3084281,tx712_14b,2000,-97.36241111,27.87363056,1996,194:20:08:15
661130,3084236,tx712_14b,2500,-97.36324722,27.87323611,1996,194:20:09:18
661014,3084222,tx712_14b,3000,-97.36442778,27.87311944,1996,194:20:10:20
660898,3084207,tx712_14b,3500,-97.36560556,27.87300000,1996,194:20:11:23
660782,3084193,tx712_14b,4000,-97.36678611,27.87288333,1996,194:20:12:25
660666,3084178,tx712_14b,4500,-97.36796667,27.87276389,1996,194:20:13:28
660549,3084165,tx712_14b,5000,-97.36915278,27.87266389,1996,194:20:14:30
660431,3084157,tx712_14b,5500,-97.37035833,27.87260556,1996,194:20:15:33
660312,3084149,tx712_14b,6000,-97.37156389,27.87255000,1996,194:20:16:35
