2005 Colorado River interpolated elevation		
easting (m)	northing (m)	elev (ft)
624048.251	4273855.688	3941.268488
624050.251	4273855.688	3941.232399
624052.251	4273855.688	3941.183187
624054.251	4273855.688	3941.124132
624056.251	4273855.688	3941.202872
624058.251	4273855.688	3941.153659
624060.251	4273855.688	3940.914158
624062.251	4273855.688	3940.625445
624064.251	4273855.688	3940.602479
624066.251	4273855.688	3940.654972
624068.251	4273855.688	3940.530301
624070.251	4273855.688	3940.510616
624072.251	4273855.688	3940.326889
624074.251	4273855.688	3940.274396
624076.251	4273855.688	3940.271115
624078.251	4273855.688	3940.310485
624080.251	4273855.688	3940.303923
624082.251	4273855.688	3940.126758
624084.251	4273855.688	3940.143162
624086.251	4273855.688	3940.320327
624088.251	4273855.688	3940.664815
624090.251	4273855.688	3940.969932
624092.251	4273855.688	3941.055234
624094.251	4273855.688	3941.268488
624096.251	4273855.688	3941.360352
624098.251	4273855.688	3941.498147
624100.251	4273855.688	3941.773737
624102.251	4273855.688	3942.193683
624104.251	4273855.688	3942.459431
624106.251	4273855.688	3942.465993
624108.251	4273855.688	3942.826884
624110.251	4273855.688	3943.017173
624112.251	4273855.688	3943.433838
624114.251	4273855.688	3943.407592
624116.251	4273855.688	3943.368222
624118.251	4273855.688	3943.446962
624120.251	4273855.688	3943.443681
624122.251	4273855.688	3943.561791
624124.251	4273855.688	3943.732394
624126.251	4273855.688	3943.709428
624128.251	4273855.688	3943.650373
624130.251	4273855.688	3943.473208
624132.251	4273855.688	3943.407592
624134.251	4273855.688	3943.345256
624136.251	4273855.688	3943.309167
624138.251	4273855.688	3943.24355
624140.251	4273855.688	3943.273078
624142.251	4273855.688	3943.220584
624144.251	4273855.688	3943.230427
624146.251	4273855.688	3943.253393
624148.251	4273855.688	3943.233708
624150.251	4273855.688	3943.191057
624152.251	4273855.688	3943.194338
624154.251	4273855.688	3943.305886
624156.251	4273855.688	3943.250112
624158.251	4273855.688	3943.210742
624160.251	4273855.688	3943.227146
624162.251	4273855.688	3943.128721
624164.251	4273855.688	3943.118878
624166.251	4273855.688	3943.072947
624168.251	4273855.688	3943.145125
624170.251	4273855.688	3943.158248
624172.251	4273855.688	3943.230427
624174.251	4273855.688	3943.233708
624176.251	4273855.688	3943.368222
624178.251	4273855.688	3943.568353
624180.251	4273855.688	3943.71599
624182.251	4273855.688	3943.837381
624184.251	4273855.688	3943.863628
624186.251	4273855.688	3943.935806
624188.251	4273855.688	3943.958772
624190.251	4273855.688	3944.106409
623564.251	4273853.688	3944.769138
623566.251	4273853.688	3944.673993
623568.251	4273853.688	3944.529637
623570.251	4273853.688	3944.467301
623572.251	4273853.688	3944.687117
623574.251	4273853.688	3944.34591
623576.251	4273853.688	3944.283574
623578.251	4273853.688	3944.339348
623580.251	4273853.688	3944.234362
623582.251	4273853.688	3944.185149
623584.251	4273853.688	3944.090005
623586.251	4273853.688	3944.047354
623588.251	4273853.688	3943.985018
623590.251	4273853.688	3944.050635
623592.251	4273853.688	3943.935806
623594.251	4273853.688	3943.965333
623596.251	4273853.688	3943.971895
623598.251	4273853.688	3944.106409
623600.251	4273853.688	3943.765203
623602.251	4273853.688	3943.581476
623604.251	4273853.688	3943.341975
623606.251	4273853.688	3943.259954
623608.251	4273853.688	3943.109036
623610.251	4273853.688	3943.112317
623612.251	4273853.688	3943.027015
623614.251	4273853.688	3942.944994
623616.251	4273853.688	3942.922028
623618.251	4273853.688	3942.984364
623620.251	4273853.688	3942.935152
623622.251	4273853.688	3943.056543
623624.251	4273853.688	3943.030296
623626.251	4273853.688	3943.259954
623628.251	4273853.688	3943.423996
623630.251	4273853.688	3943.509298
623632.251	4273853.688	3943.338694
623634.251	4273853.688	3942.994207
623636.251	4273853.688	3942.767829
623638.251	4273853.688	3942.954837
623640.251	4273853.688	3943.40103
623642.251	4273853.688	3943.033577
623644.251	4273853.688	3942.846569
623646.251	4273853.688	3942.452869
623648.251	4273853.688	3942.390533
623650.251	4273853.688	3942.459431
623652.251	4273853.688	3942.820323
623654.251	4273853.688	3943.483051
623656.251	4273853.688	3943.174653
623658.251	4273853.688	3943.08607
623660.251	4273853.688	3942.826884
623662.251	4273853.688	3942.784233
623664.251	4273853.688	3942.96796
623666.251	4273853.688	3942.905624
623668.251	4273853.688	3942.390533
623670.251	4273853.688	3942.177279
623672.251	4273853.688	3942.367568
623674.251	4273853.688	3942.203526
623676.251	4273853.688	3941.557202
623678.251	4273853.688	3941.327543
623680.251	4273853.688	3942.14119
623682.251	4273853.688	3942.128067
623684.251	4273853.688	3941.744209
623686.251	4273853.688	3941.862319
623688.251	4273853.688	3942.10182
623690.251	4273853.688	3941.996833
623692.251	4273853.688	3941.960744
623694.251	4273853.688	3942.554575
623696.251	4273853.688	3942.518486
623698.251	4273853.688	3941.757332
623700.251	4273853.688	3941.914813
623702.251	4273853.688	3942.472554
623704.251	4273853.688	3942.413499
623706.251	4273853.688	3941.914813
623708.251	4273853.688	3942.032923
623710.251	4273853.688	3942.643158
623712.251	4273853.688	3942.57426
623714.251	4273853.688	3942.262581
623716.251	4273853.688	3942.10182
623718.251	4273853.688	3942.036203
623720.251	4273853.688	3941.931217
623722.251	4273853.688	3941.954183
623724.251	4273853.688	3942.564418
623726.251	4273853.688	3942.990926
623728.251	4273853.688	3942.538171
623730.251	4273853.688	3942.324917
623732.251	4273853.688	3942.131348
623734.251	4273853.688	3942.206807
623736.251	4273853.688	3942.429903
623738.251	4273853.688	3942.53489
623740.251	4273853.688	3942.472554
623742.251	4273853.688	3942.603788
623744.251	4273853.688	3942.669404
623746.251	4273853.688	3942.705493
623748.251	4273853.688	3942.705493
623750.251	4273853.688	3942.748144
623752.251	4273853.688	3942.803918
623754.251	4273853.688	3942.800638
623756.251	4273853.688	3942.912186
623758.251	4273853.688	3943.033577
623760.251	4273853.688	3942.96796
623762.251	4273853.688	3942.954837
623764.251	4273853.688	3942.853131
623766.251	4273853.688	3942.92859
623768.251	4273853.688	3943.200899
623770.251	4273853.688	3943.145125
623772.251	4273853.688	3943.423996
623774.251	4273853.688	3943.51914
623776.251	4273853.688	3943.617565
623778.251	4273853.688	3943.633969
623780.251	4273853.688	3943.614284
623782.251	4273853.688	3943.640531
623784.251	4273853.688	3944.004703
623786.251	4273853.688	3944.234362
623788.251	4273853.688	3944.634623
623790.251	4273853.688	3944.733048
623792.251	4273853.688	3944.752733
623794.251	4273853.688	3945.107063
623796.251	4273853.688	3944.85772
623798.251	4273853.688	3944.641185
623800.251	4273853.688	3944.490267
623802.251	4273853.688	3944.398403
623804.251	4273853.688	3944.273732
623806.251	4273853.688	3944.231081
623808.251	4273853.688	3944.175307
623810.251	4273853.688	3943.925963
623812.251	4273853.688	3943.768483
623814.251	4273853.688	3943.289482
623816.251	4273853.688	3943.240269
623818.251	4273853.688	3943.279639
623820.251	4273853.688	3943.456804
623822.251	4273853.688	3943.463366
623824.251	4273853.688	3943.522421
623826.251	4273853.688	3943.51914
623828.251	4273853.688	3943.528983
623830.251	4273853.688	3943.384626
623832.251	4273853.688	3943.4404
623834.251	4273853.688	3943.571633
623836.251	4273853.688	3943.417434
623838.251	4273853.688	3943.309167
623840.251	4273853.688	3942.944994
623842.251	4273853.688	3942.797357
623844.251	4273853.688	3942.557856
623846.251	4273853.688	3942.551294
623848.251	4273853.688	3942.147752
623850.251	4273853.688	3941.760613
623852.251	4273853.688	3941.55064
623854.251	4273853.688	3941.803264
623856.251	4273853.688	3941.875443
623858.251	4273853.688	3942.085416
623860.251	4273853.688	3942.036203
623862.251	4273853.688	3941.996833
623864.251	4273853.688	3941.891847
623866.251	4273853.688	3941.599852
623868.251	4273853.688	3941.599852
623870.251	4273853.688	3941.714682
623872.251	4273853.688	3941.488304
623874.251	4273853.688	3941.51127
623876.251	4273853.688	3941.829511
623878.251	4273853.688	3941.845915
623880.251	4273853.688	3942.003395
623882.251	4273853.688	3942.114943
623884.251	4273853.688	3942.584103
623886.251	4273853.688	3942.744863
623888.251	4273853.688	3942.643158
623890.251	4273853.688	3942.551294
623892.251	4273853.688	3942.735021
623894.251	4273853.688	3942.735021
623896.251	4273853.688	3942.449588
623898.251	4273853.688	3942.347883
623900.251	4273853.688	3942.328198
623902.251	4273853.688	3942.282266
623904.251	4273853.688	3942.380691
623906.251	4273853.688	3942.367568
623908.251	4273853.688	3942.511924
623910.251	4273853.688	3942.584103
623912.251	4273853.688	3942.531609
623914.251	4273853.688	3942.14119
623916.251	4273853.688	3941.924655
623918.251	4273853.688	3941.829511
623920.251	4273853.688	3941.806545
623922.251	4273853.688	3941.842634
623924.251	4273853.688	3941.895128
623926.251	4273853.688	3942.239615
623928.251	4273853.688	3942.472554
623930.251	4273853.688	3942.465993
623932.251	4273853.688	3942.531609
623934.251	4273853.688	3942.538171
623936.251	4273853.688	3942.390533
623938.251	4273853.688	3942.269143
623940.251	4273853.688	3942.055888
623942.251	4273853.688	3941.964025
623944.251	4273853.688	3942.265862
623946.251	4273853.688	3942.531609
623948.251	4273853.688	3942.584103
623950.251	4273853.688	3942.091978
623952.251	4273853.688	3942.111663
623954.251	4273853.688	3941.711401
623956.251	4273853.688	3940.901035
623958.251	4273853.688	3940.779644
623960.251	4273853.688	3940.779644
623962.251	4273853.688	3940.730432
623964.251	4273853.688	3940.753397
623966.251	4273853.688	3940.668096
623968.251	4273853.688	3940.674657
623970.251	4273853.688	3941.27505
623972.251	4273853.688	3941.4719
623974.251	4273853.688	3941.537517
623976.251	4273853.688	3941.777017
623978.251	4273853.688	3942.29867
623980.251	4273853.688	3942.653
623982.251	4273853.688	3942.767829
623984.251	4273853.688	3942.784233
623986.251	4273853.688	3942.521767
623988.251	4273853.688	3942.341321
623990.251	4273853.688	3942.403657
623992.251	4273853.688	3942.403657
623994.251	4273853.688	3942.160875
623996.251	4273853.688	3942.085416
623998.251	4273853.688	3942.036203
624000.251	4273853.688	3942.170718
624002.251	4273853.688	3942.151033
624004.251	4273853.688	3942.282266
624006.251	4273853.688	3942.600507
624008.251	4273853.688	3943.214023
624010.251	4273853.688	3943.364941
624012.251	4273853.688	3943.200899
624014.251	4273853.688	3942.787514
624016.251	4273853.688	3942.469273
624018.251	4273853.688	3942.387253
624020.251	4273853.688	3942.485678
624022.251	4273853.688	3942.515205
624024.251	4273853.688	3942.767829
624026.251	4273853.688	3942.754706
624028.251	4273853.688	3942.626753
624030.251	4273853.688	3942.502082
624032.251	4273853.688	3942.41678
624034.251	4273853.688	3942.242896
624036.251	4273853.688	3942.131348
624038.251	4273853.688	3941.813107
624040.251	4273853.688	3941.632661
624042.251	4273853.688	3941.366913
624044.251	4273853.688	3941.298016
624046.251	4273853.688	3941.298016
624048.251	4273853.688	3941.366913
624050.251	4273853.688	3941.330824
624052.251	4273853.688	3941.248803
624054.251	4273853.688	3941.242242
624056.251	4273853.688	3941.19631
624058.251	4273853.688	3941.088042
624060.251	4273853.688	3940.966652
624062.251	4273853.688	3940.779644
624064.251	4273853.688	3940.99946
624066.251	4273853.688	3940.963371
624068.251	4273853.688	3940.835418
624070.251	4273853.688	3940.746836
624072.251	4273853.688	3940.625445
624074.251	4273853.688	3940.559828
624076.251	4273853.688	3940.507335
624078.251	4273853.688	3940.60576
624080.251	4273853.688	3940.681219
624082.251	4273853.688	3940.671377
624084.251	4273853.688	3940.454842
624086.251	4273853.688	3940.700904
624088.251	4273853.688	3940.835418
624090.251	4273853.688	3941.252084
624092.251	4273853.688	3941.406283
624094.251	4273853.688	3941.603133
624096.251	4273853.688	3941.721243
624098.251	4273853.688	3941.931217
624100.251	4273853.688	3942.173998
624102.251	4273853.688	3942.459431
624104.251	4273853.688	3942.656281
624106.251	4273853.688	3942.813761
624108.251	4273853.688	3943.105755
624110.251	4273853.688	3943.230427
624112.251	4273853.688	3943.348537
624114.251	4273853.688	3943.433838
624116.251	4273853.688	3943.437119
624118.251	4273853.688	3943.263235
624120.251	4273853.688	3943.273078
624122.251	4273853.688	3943.617565
624124.251	4273853.688	3943.778326
624126.251	4273853.688	3943.75536
624128.251	4273853.688	3943.437119
624130.251	4273853.688	3943.302605
624132.251	4273853.688	3943.273078
624134.251	4273853.688	3943.273078
624136.251	4273853.688	3943.345256
624138.251	4273853.688	3943.338694
624140.251	4273853.688	3943.105755
624142.251	4273853.688	3943.115598
624144.251	4273853.688	3943.207461
624146.251	4273853.688	3943.20418
624148.251	4273853.688	3943.154968
624150.251	4273853.688	3943.177933
624152.251	4273853.688	3943.115598
624154.251	4273853.688	3943.266516
624156.251	4273853.688	3943.394468
624158.251	4273853.688	3943.174653
624160.251	4273853.688	3943.141844
624162.251	4273853.688	3943.168091
624164.251	4273853.688	3942.964679
624166.251	4273853.688	3942.964679
624168.251	4273853.688	3942.948275
624170.251	4273853.688	3942.951556
624172.251	4273853.688	3942.899063
624174.251	4273853.688	3942.813761
624176.251	4273853.688	3943.197618
624178.251	4273853.688	3943.187776
624180.251	4273853.688	3943.240269
624182.251	4273853.688	3943.181214
624184.251	4273853.688	3943.102474
624186.251	4273853.688	3943.158248
624188.251	4273853.688	3943.512578
624190.251	4273853.688	3943.542106
623564.251	4273851.688	3944.952864
623566.251	4273851.688	3944.988953
623568.251	4273851.688	3944.828193
623570.251	4273851.688	3944.867563
623572.251	4273851.688	3944.713363
623574.251	4273851.688	3944.526356
623576.251	4273851.688	3944.562445
623578.251	4273851.688	3944.372157
623580.251	4273851.688	3944.260608
623582.251	4273851.688	3944.194992
623584.251	4273851.688	3944.14906
623586.251	4273851.688	3944.201553
623588.251	4273851.688	3944.191711
623590.251	4273851.688	3943.955491
623592.251	4273851.688	3943.95221
623594.251	4273851.688	3943.962053
623596.251	4273851.688	3944.083443
623598.251	4273851.688	3944.158903
623600.251	4273851.688	3943.962053
623602.251	4273851.688	3943.706148
623604.251	4273851.688	3943.588038
623606.251	4273851.688	3943.502736
623608.251	4273851.688	3943.325571
623610.251	4273851.688	3943.345256
623612.251	4273851.688	3943.210742
623614.251	4273851.688	3943.171372
623616.251	4273851.688	3943.191057
623618.251	4273851.688	3943.220584
623620.251	4273851.688	3943.112317
623622.251	4273851.688	3943.292763
623624.251	4273851.688	3943.394468
623626.251	4273851.688	3943.138563
623628.251	4273851.688	3943.338694
623630.251	4273851.688	3943.273078
623632.251	4273851.688	3943.473208
623634.251	4273851.688	3943.148406
623636.251	4273851.688	3943.072947
623638.251	4273851.688	3943.236988
623640.251	4273851.688	3943.535544
623642.251	4273851.688	3943.384626
623644.251	4273851.688	3943.092632
623646.251	4273851.688	3942.833446
623648.251	4273851.688	3942.800638
623650.251	4273851.688	3942.931871
623652.251	4273851.688	3943.210742
623654.251	4273851.688	3943.696305
623656.251	4273851.688	3943.348537
