SUMLEV,STATE,COUNTY,STNAME,CTYNAME,Sex,Origin,Race,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005
050,17,013,Illinois,Calhoun County,0,2,6,3,3,1,1,1,2,1,2
050,17,013,Illinois,Calhoun County,1,0,1,2522,2522,2537,2527,2508,2559,2561,2556
050,17,013,Illinois,Calhoun County,1,0,2,3,3,3,4,4,4,4,4
050,17,013,Illinois,Calhoun County,1,0,3,9,9,6,8,10,8,10,10
050,17,013,Illinois,Calhoun County,1,0,4,1,1,1,1,1,1,1,1
050,17,013,Illinois,Calhoun County,1,0,5,0,0,0,0,0,0,0,0
050,17,013,Illinois,Calhoun County,1,0,6,17,17,10,10,10,10,10,10
050,17,013,Illinois,Calhoun County,1,1,1,2509,2509,2518,2508,2489,2540,2542,2537
050,17,013,Illinois,Calhoun County,1,1,2,0,0,0,1,1,1,1,1
050,17,013,Illinois,Calhoun County,1,1,3,8,8,5,7,9,7,9,9
050,17,013,Illinois,Calhoun County,1,1,4,1,1,1,1,1,1,1,1
050,17,013,Illinois,Calhoun County,1,1,5,0,0,0,0,0,0,0,0
050,17,013,Illinois,Calhoun County,1,1,6,14,14,9,9,9,9,9,9
050,17,013,Illinois,Calhoun County,1,2,1,13,13,19,19,19,19,19,19
050,17,013,Illinois,Calhoun County,1,2,2,3,3,3,3,3,3,3,3
050,17,013,Illinois,Calhoun County,1,2,3,1,1,1,1,1,1,1,1
050,17,013,Illinois,Calhoun County,1,2,4,0,0,0,0,0,0,0,0
050,17,013,Illinois,Calhoun County,1,2,5,0,0,0,0,0,0,0,0
050,17,013,Illinois,Calhoun County,1,2,6,3,3,1,1,1,1,1,1
050,17,013,Illinois,Calhoun County,2,0,1,2508,2508,2513,2488,2452,2520,2544,2555
050,17,013,Illinois,Calhoun County,2,0,2,1,1,1,1,1,1,1,1
050,17,013,Illinois,Calhoun County,2,0,3,7,7,3,5,6,6,6,7
050,17,013,Illinois,Calhoun County,2,0,4,8,8,12,12,12,13,13,12
050,17,013,Illinois,Calhoun County,2,0,5,0,0,0,0,0,0,0,0
050,17,013,Illinois,Calhoun County,2,0,6,8,8,6,6,6,7,6,7
050,17,013,Illinois,Calhoun County,2,1,1,2498,2498,2502,2476,2440,2507,2530,2541
050,17,013,Illinois,Calhoun County,2,1,2,0,0,0,0,0,0,0,0
050,17,013,Illinois,Calhoun County,2,1,3,6,6,2,4,5,5,5,6
050,17,013,Illinois,Calhoun County,2,1,4,8,8,12,12,12,13,13,12
050,17,013,Illinois,Calhoun County,2,1,5,0,0,0,0,0,0,0,0
050,17,013,Illinois,Calhoun County,2,1,6,8,8,6,6,6,6,6,6
050,17,013,Illinois,Calhoun County,2,2,1,10,10,11,12,12,13,14,14
050,17,013,Illinois,Calhoun County,2,2,2,1,1,1,1,1,1,1,1
050,17,013,Illinois,Calhoun County,2,2,3,1,1,1,1,1,1,1,1
050,17,013,Illinois,Calhoun County,2,2,4,0,0,0,0,0,0,0,0
050,17,013,Illinois,Calhoun County,2,2,5,0,0,0,0,0,0,0,0
050,17,013,Illinois,Calhoun County,2,2,6,0,0,0,0,0,1,0,1
050,17,015,Illinois,Carroll County,0,0,1,16333,16333,16311,16117,16044,15991,15876,15751
050,17,015,Illinois,Carroll County,0,0,2,92,92,101,126,126,147,139,137
050,17,015,Illinois,Carroll County,0,0,3,41,41,23,18,19,17,16,19
050,17,015,Illinois,Carroll County,0,0,4,70,70,75,76,79,84,77,79
050,17,015,Illinois,Carroll County,0,0,5,5,5,0,0,0,0,0,0
050,17,015,Illinois,Carroll County,0,0,6,133,133,113,108,106,114,104,100
050,17,015,Illinois,Carroll County,0,1,1,16009,16009,15975,15775,15686,15652,15535,15369
050,17,015,Illinois,Carroll County,0,1,2,90,90,99,124,124,145,136,132
050,17,015,Illinois,Carroll County,0,1,3,31,31,14,9,11,10,8,10
050,17,015,Illinois,Carroll County,0,1,4,70,70,75,76,79,84,77,79
050,17,015,Illinois,Carroll County,0,1,5,5,5,0,0,0,0,0,0
050,17,015,Illinois,Carroll County,0,1,6,129,129,112,107,105,113,104,98
050,17,015,Illinois,Carroll County,0,2,1,324,324,336,342,358,339,341,382
050,17,015,Illinois,Carroll County,0,2,2,2,2,2,2,2,2,3,5
050,17,015,Illinois,Carroll County,0,2,3,10,10,9,9,8,7,8,9
050,17,015,Illinois,Carroll County,0,2,4,0,0,0,0,0,0,0,0
050,17,015,Illinois,Carroll County,0,2,5,0,0,0,0,0,0,0,0
050,17,015,Illinois,Carroll County,0,2,6,4,4,1,1,1,1,0,2
050,17,015,Illinois,Carroll County,1,0,1,8081,8081,8071,7983,7956,7919,7842,7757
050,17,015,Illinois,Carroll County,1,0,2,51,51,55,80,81,91,86,84
050,17,015,Illinois,Carroll County,1,0,3,20,20,13,11,12,10,10,11
050,17,015,Illinois,Carroll County,1,0,4,22,22,31,31,31,31,29,28
050,17,015,Illinois,Carroll County,1,0,5,2,2,0,0,0,0,0,0
050,17,015,Illinois,Carroll County,1,0,6,67,67,57,54,53,57,50,47
050,17,015,Illinois,Carroll County,1,1,1,7904,7904,7888,7796,7760,7734,7655,7549
050,17,015,Illinois,Carroll County,1,1,2,50,50,54,79,80,90,85,83
050,17,015,Illinois,Carroll County,1,1,3,16,16,9,7,8,7,6,7
050,17,015,Illinois,Carroll County,1,1,4,22,22,31,31,31,31,29,28
050,17,015,Illinois,Carroll County,1,1,5,2,2,0,0,0,0,0,0
050,17,015,Illinois,Carroll County,1,1,6,65,65,57,54,53,57,50,47
050,17,015,Illinois,Carroll County,1,2,1,177,177,183,187,196,185,187,208
050,17,015,Illinois,Carroll County,1,2,2,1,1,1,1,1,1,1,1
050,17,015,Illinois,Carroll County,1,2,3,4,4,4,4,4,3,4,4
050,17,015,Illinois,Carroll County,1,2,4,0,0,0,0,0,0,0,0
050,17,015,Illinois,Carroll County,1,2,5,0,0,0,0,0,0,0,0
050,17,015,Illinois,Carroll County,1,2,6,2,2,0,0,0,0,0,0
050,17,015,Illinois,Carroll County,2,0,1,8252,8252,8240,8134,8088,8072,8034,7994
050,17,015,Illinois,Carroll County,2,0,2,41,41,46,46,45,56,53,53
050,17,015,Illinois,Carroll County,2,0,3,21,21,10,7,7,7,6,8
050,17,015,Illinois,Carroll County,2,0,4,48,48,44,45,48,53,48,51
050,17,015,Illinois,Carroll County,2,0,5,3,3,0,0,0,0,0,0
050,17,015,Illinois,Carroll County,2,0,6,66,66,56,54,53,57,54,53
050,17,015,Illinois,Carroll County,2,1,1,8105,8105,8087,7979,7926,7918,7880,7820
050,17,015,Illinois,Carroll County,2,1,2,40,40,45,45,44,55,51,49
050,17,015,Illinois,Carroll County,2,1,3,15,15,5,2,3,3,2,3
050,17,015,Illinois,Carroll County,2,1,4,48,48,44,45,48,53,48,51
050,17,015,Illinois,Carroll County,2,1,5,3,3,0,0,0,0,0,0
050,17,015,Illinois,Carroll County,2,1,6,64,64,55,53,52,56,54,51
050,17,015,Illinois,Carroll County,2,2,1,147,147,153,155,162,154,154,174
050,17,015,Illinois,Carroll County,2,2,2,1,1,1,1,1,1,2,4
050,17,015,Illinois,Carroll County,2,2,3,6,6,5,5,4,4,4,5
050,17,015,Illinois,Carroll County,2,2,4,0,0,0,0,0,0,0,0
050,17,015,Illinois,Carroll County,2,2,5,0,0,0,0,0,0,0,0
050,17,015,Illinois,Carroll County,2,2,6,2,2,1,1,1,1,0,2
050,17,017,Illinois,Cass County,0,0,1,13494,13494,13518,13509,13450,13608,13564,13602
050,17,017,Illinois,Cass County,0,0,2,62,62,69,74,78,103,127,148
050,17,017,Illinois,Cass County,0,0,3,25,25,5,12,22,16,12,17
050,17,017,Illinois,Cass County,0,0,4,39,39,44,47,48,49,53,70
050,17,017,Illinois,Cass County,0,0,5,4,4,2,2,3,2,2,2
050,17,017,Illinois,Cass County,0,0,6,71,71,47,47,50,54,55,59
050,17,017,Illinois,Cass County,0,1,1,12358,12358,12375,12208,12019,11967,11704,11541
050,17,017,Illinois,Cass County,0,1,2,39,39,46,52,55,79,98,108
050,17,017,Illinois,Cass County,0,1,3,24,24,4,11,21,15,11,16
050,17,017,Illinois,Cass County,0,1,4,39,39,44,47,48,49,52,69
050,17,017,Illinois,Cass County,0,1,5,3,3,1,0,1,0,0,0
050,17,017,Illinois,Cass County,0,1,6,70,70,47,47,49,54,53,59
050,17,017,Illinois,Cass County,0,2,1,1136,1136,1143,1301,1431,1641,1860,2061
050,17,017,Illinois,Cass County,0,2,2,23,23,23,22,23,24,29,40
050,17,017,Illinois,Cass County,0,2,3,1,1,1,1,1,1,1,1
050,17,017,Illinois,Cass County,0,2,4,0,0,0,0,0,0,1,1
050,17,017,Illinois,Cass County,0,2,5,1,1,1,2,2,2,2,2
050,17,017,Illinois,Cass County,0,2,6,1,1,0,0,1,0,2,0
050,17,017,Illinois,Cass County,1,0,1,6697,6697,6716,6738,6732,6832,6847,6889
050,17,017,Illinois,Cass County,1,0,2,40,40,43,47,48,62,74,80
050,17,017,Illinois,Cass County,1,0,3,9,9,1,4,9,6,4,6
050,17,017,Illinois,Cass County,1,0,4,14,14,14,15,15,15,16,25
050,17,017,Illinois,Cass County,1,0,5,3,3,1,2,2,2,2,2
050,17,017,Illinois,Cass County,1,0,6,40,40,19,19,22,25,24,26
050,17,017,Illinois,Cass County,1,1,1,6033,6033,6047,5970,5876,5855,5743,5669
050,17,017,Illinois,Cass County,1,1,2,23,23,26,32,33,47,56,57
050,17,017,Illinois,Cass County,1,1,3,8,8,0,3,8,5,3,5
050,17,017,Illinois,Cass County,1,1,4,14,14,14,15,15,15,15,24
050,17,017,Illinois,Cass County,1,1,5,2,2,0,0,0,0,0,0
050,17,017,Illinois,Cass County,1,1,6,39,39,19,19,21,25,22,26
050,17,017,Illinois,Cass County,1,2,1,664,664,669,768,856,977,1104,1220
050,17,017,Illinois,Cass County,1,2,2,17,17,17,15,15,15,18,23
050,17,017,Illinois,Cass County,1,2,3,1,1,1,1,1,1,1,1
050,17,017,Illinois,Cass County,1,2,4,0,0,0,0,0,0,1,1
050,17,017,Illinois,Cass County,1,2,5,1,1,1,2,2,2,2,2
050,17,017,Illinois,Cass County,1,2,6,1,1,0,0,1,0,2,0
050,17,017,Illinois,Cass County,2,0,1,6797,6797,6802,6771,6718,6776,6717,6713
050,17,017,Illinois,Cass County,2,0,2,22,22,26,27,30,41,53,68
050,17,017,Illinois,Cass County,2,0,3,16,16,4,8,13,10,8,11
050,17,017,Illinois,Cass County,2,0,4,25,25,30,32,33,34,37,45
050,17,017,Illinois,Cass County,2,0,5,1,1,1,0,1,0,0,0
050,17,017,Illinois,Cass County,2,0,6,31,31,28,28,28,29,31,33
050,17,017,Illinois,Cass County,2,1,1,6325,6325,6328,6238,6143,6112,5961,5872
050,17,017,Illinois,Cass County,2,1,2,16,16,20,20,22,32,42,51
050,17,017,Illinois,Cass County,2,1,3,16,16,4,8,13,10,8,11
050,17,017,Illinois,Cass County,2,1,4,25,25,30,32,33,34,37,45
050,17,017,Illinois,Cass County,2,1,5,1,1,1,0,1,0,0,0
050,17,017,Illinois,Cass County,2,1,6,31,31,28,28,28,29,31,33
050,17,017,Illinois,Cass County,2,2,1,472,472,474,533,575,664,756,841
050,17,017,Illinois,Cass County,2,2,2,6,6,6,7,8,9,11,17
050,17,017,Illinois,Cass County,2,2,3,0,0,0,0,0,0,0,0
050,17,017,Illinois,Cass County,2,2,4,0,0,0,0,0,0,0,0
050,17,017,Illinois,Cass County,2,2,5,0,0,0,0,0,0,0,0
050,17,017,Illinois,Cass County,2,2,6,0,0,0,0,0,0,0,0
050,17,019,Illinois,Champaign County,0,0,1,144347,144347,144088,144327,145034,145702,145437,145481
050,17,019,Illinois,Champaign County,0,0,2,20249,20249,20276,20459,20571,20701,20677,20687
050,17,019,Illinois,Champaign County,0,0,3,487,487,445,468,453,478,485,478
050,17,019,Illinois,Champaign County,0,0,4,11755,11755,11970,12375,12963,13589,14126,14615
050,17,019,Illinois,Champaign County,0,0,5,82,82,54,60,64,67,66,71
050,17,019,Illinois,Champaign County,0,0,6,2749,2749,2970,3086,3196,3345,3474,3573
050,17,019,Illinois,Champaign County,0,1,1,139741,139741,139369,139268,139674,139984,139447,139125
050,17,019,Illinois,Champaign County,0,1,2,19999,19999,20005,20173,20266,20383,20347,20343
050,17,019,Illinois,Champaign County,0,1,3,353,353,330,351,330,352,356,340
050,17,019,Illinois,Champaign County,0,1,4,11688,11688,11898,12301,12888,13515,14044,14529
050,17,019,Illinois,Champaign County,0,1,5,69,69,48,51,55,55,53,54
050,17,019,Illinois,Champaign County,0,1,6,2616,2616,2892,3000,3104,3248,3369,3457
050,17,019,Illinois,Champaign County,0,2,1,4606,4606,4719,5059,5360,5718,5990,6356
050,17,019,Illinois,Champaign County,0,2,2,250,250,271,286,305,318,330,344
050,17,019,Illinois,Champaign County,0,2,3,134,134,115,117,123,126,129,138
050,17,019,Illinois,Champaign County,0,2,4,67,67,72,74,75,74,82,86
050,17,019,Illinois,Champaign County,0,2,5,13,13,6,9,9,12,13,17
050,17,019,Illinois,Champaign County,0,2,6,133,133,78,86,92,97,105,116
050,17,019,Illinois,Champaign County,1,0,1,72362,72362,72256,72358,72873,73336,73319,73499
050,17,019,Illinois,Champaign County,1,0,2,9734,9734,9764,9833,9891,9956,9926,9931
050,17,019,Illinois,Champaign County,1,0,3,264,264,236,248,244,258,263,262
050,17,019,Illinois,Champaign County,1,0,4,6472,6472,6544,6773,7116,7428,7716,7986
050,17,019,Illinois,Champaign County,1,0,5,47,47,33,32,36,35,34,37
050,17,019,Illinois,Champaign County,1,0,6,1427,1427,1521,1582,1641,1717,1789,1837
050,17,019,Illinois,Champaign County,1,1,1,69742,69742,69585,69504,69840,70097,69918,69882
050,17,019,Illinois,Champaign County,1,1,2,9614,9614,9630,9698,9747,9806,9774,9773
050,17,019,Illinois,Champaign County,1,1,3,179,179,170,181,175,188,189,183
050,17,019,Illinois,Champaign County,1,1,4,6439,6439,6505,6734,7079,7393,7678,7945
050,17,019,Illinois,Champaign County,1,1,5,36,36,29,27,31,31,30,30
050,17,019,Illinois,Champaign County,1,1,6,1350,1350,1480,1536,1595,1669,1736,1774
050,17,019,Illinois,Champaign County,1,2,1,2620,2620,2671,2854,3033,3239,3401,3617
050,17,019,Illinois,Champaign County,1,2,2,120,120,134,135,144,150,152,158
050,17,019,Illinois,Champaign County,1,2,3,85,85,66,67,69,70,74,79
050,17,019,Illinois,Champaign County,1,2,4,33,33,39,39,37,35,38,41
050,17,019,Illinois,Champaign County,1,2,5,11,11,4,5,5,4,4,7
050,17,019,Illinois,Champaign County,1,2,6,77,77,41,46,46,48,53,63
050,17,019,Illinois,Champaign County,2,0,1,71985,71985,71832,71969,72161,72366,72118,71982
050,17,019,Illinois,Champaign County,2,0,2,10515,10515,10512,10626,10680,10745,10751,10756
050,17,019,Illinois,Champaign County,2,0,3,223,223,209,220,209,220,222,216
050,17,019,Illinois,Champaign County,2,0,4,5283,5283,5426,5602,5847,6161,6410,6629
050,17,019,Illinois,Champaign County,2,0,5,35,35,21,28,28,32,32,34
050,17,019,Illinois,Champaign County,2,0,6,1322,1322,1449,1504,1555,1628,1685,1736
050,17,019,Illinois,Champaign County,2,1,1,69999,69999,69784,69764,69834,69887,69529,69243
050,17,019,Illinois,Champaign County,2,1,2,10385,10385,10375,10475,10519,10577,10573,10570
050,17,019,Illinois,Champaign County,2,1,3,174,174,160,170,155,164,167,157
050,17,019,Illinois,Champaign County,2,1,4,5249,5249,5393,5567,5809,6122,6366,6584
050,17,019,Illinois,Champaign County,2,1,5,33,33,19,24,24,24,23,24
050,17,019,Illinois,Champaign County,2,1,6,1266,1266,1412,1464,1509,1579,1633,1683
050,17,019,Illinois,Champaign County,2,2,1,1986,1986,2048,2205,2327,2479,2589,2739
050,17,019,Illinois,Champaign County,2,2,2,130,130,137,151,161,168,178,186
050,17,019,Illinois,Champaign County,2,2,3,49,49,49,50,54,56,55,59
050,17,019,Illinois,Champaign County,2,2,4,34,34,33,35,38,39,44,45
050,17,019,Illinois,Champaign County,2,2,5,2,2,2,4,4,8,9,10
050,17,019,Illinois,Champaign County,2,2,6,56,56,37,40,46,49,52,53
050,17,021,Illinois,Christian County,0,0,1,34245,34245,34290,34087,34055,33952,34011,33926
050,17,021,Illinois,Christian County,0,0,2,768,768,789,821,825,849,860,874
050,17,021,Illinois,Christian County,0,0,3,63,63,65,65,66,64,63,66
050,17,021,Illinois,Christian County,0,0,4,136,136,142,153,166,173,195,198
050,17,021,Illinois,Christian County,0,0,5,11,11,3,3,4,5,4,4
050,17,021,Illinois,Christian County,0,0,6,149,149,73,83,90,93,95,108
050,17,021,Illinois,Christian County,0,1,1,33936,33936,33976,33771,33729,33610,33671,33574
050,17,021,Illinois,Christian County,0,1,2,754,754,775,807,811,835,846,860
050,17,021,Illinois,Christian County,0,1,3,49,49,52,51,53,51,49,52
050,17,021,Illinois,Christian County,0,1,4,135,135,140,150,164,171,192,196
050,17,021,Illinois,Christian County,0,1,5,9,9,0,0,0,0,0,0
050,17,021,Illinois,Christian County,0,1,6,144,144,72,82,89,92,94,107
050,17,021,Illinois,Christian County,0,2,1,309,309,314,316,326,342,340,352
050,17,021,Illinois,Christian County,0,2,2,14,14,14,14,14,14,14,14
050,17,021,Illinois,Christian County,0,2,3,14,14,13,14,13,13,14,14
050,17,021,Illinois,Christian County,0,2,4,1,1,2,3,2,2,3,2
050,17,021,Illinois,Christian County,0,2,5,2,2,3,3,4,5,4,4
050,17,021,Illinois,Christian County,0,2,6,5,5,1,1,1,1,1,1
050,17,021,Illinois,Christian County,1,0,1,16732,16732,16766,16721,16703,16698,16766,16746
050,17,021,Illinois,Christian County,1,0,2,725,725,735,765,768,778,784,794
050,17,021,Illinois,Christian County,1,0,3,41,41,39,40,41,39,37,39
050,17,021,Illinois,Christian County,1,0,4,67,67,72,76,82,86,98,100
050,17,021,Illinois,Christian County,1,0,5,6,6,0,0,0,0,0,0
050,17,021,Illinois,Christian County,1,0,6,80,80,43,48,50,53,56,59
050,17,021,Illinois,Christian County,1,1,1,16502,16502,16531,16483,16459,16446,16515,16488
050,17,021,Illinois,Christian County,1,1,2,711,711,721,751,754,764,770,780
050,17,021,Illinois,Christian County,1,1,3,32,32,31,31,33,31,28,30
050,17,021,Illinois,Christian County,1,1,4,67,67,72,76,82,86,98,100
050,17,021,Illinois,Christian County,1,1,5,6,6,0,0,0,0,0,0
050,17,021,Illinois,Christian County,1,1,6,75,75,42,47,49,52,55,58
050,17,021,Illinois,Christian County,1,2,1,230,230,235,238,244,252,251,258
050,17,021,Illinois,Christian County,1,2,2,14,14,14,14,14,14,14,14
050,17,021,Illinois,Christian County,1,2,3,9,9,8,9,8,8,9,9
050,17,021,Illinois,Christian County,1,2,4,0,0,0,0,0,0,0,0
050,17,021,Illinois,Christian County,1,2,5,0,0,0,0,0,0,0,0
050,17,021,Illinois,Christian County,1,2,6,5,5,1,1,1,1,1,1
050,17,021,Illinois,Christian County,2,0,1,17513,17513,17524,17366,17352,17254,17245,17180
050,17,021,Illinois,Christian County,2,0,2,43,43,54,56,57,71,76,80
050,17,021,Illinois,Christian County,2,0,3,22,22,26,25,25,25,26,27
050,17,021,Illinois,Christian County,2,0,4,69,69,70,77,84,87,97,98
050,17,021,Illinois,Christian County,2,0,5,5,5,3,3,4,5,4,4
050,17,021,Illinois,Christian County,2,0,6,69,69,30,35,40,40,39,49
050,17,021,Illinois,Christian County,2,1,1,17434,17434,17445,17288,17270,17164,17156,17086
050,17,021,Illinois,Christian County,2,1,2,43,43,54,56,57,71,76,80
050,17,021,Illinois,Christian County,2,1,3,17,17,21,20,20,20,21,22
050,17,021,Illinois,Christian County,2,1,4,68,68,68,74,82,85,94,96
050,17,021,Illinois,Christian County,2,1,5,3,3,0,0,0,0,0,0
050,17,021,Illinois,Christian County,2,1,6,69,69,30,35,40,40,39,49
050,17,021,Illinois,Christian County,2,2,1,79,79,79,78,82,90,89,94
050,17,021,Illinois,Christian County,2,2,2,0,0,0,0,0,0,0,0
050,17,021,Illinois,Christian County,2,2,3,5,5,5,5,5,5,5,5
050,17,021,Illinois,Christian County,2,2,4,1,1,2,3,2,2,3,2
050,17,021,Illinois,Christian County,2,2,5,2,2,3,3,4,5,4,4
050,17,021,Illinois,Christian County,2,2,6,0,0,0,0,0,0,0,0
050,17,023,Illinois,Clark County,0,0,1,16830,16830,16859,16801,16818,16738,16780,16786
050,17,023,Illinois,Clark County,0,0,2,34,34,36,53,55,57,60,61
050,17,023,Illinois,Clark County,0,0,3,30,30,13,26,22,22,23,23
050,17,023,Illinois,Clark County,0,0,4,23,23,22,21,23,22,24,24
050,17,023,Illinois,Clark County,0,0,5,5,5,11,11,12,12,10,11
050,17,023,Illinois,Clark County,0,0,6,86,86,55,58,63,62,69,71
050,17,023,Illinois,Clark County,0,1,1,16782,16782,16811,16750,16764,16657,16707,16706
050,17,023,Illinois,Clark County,0,1,2,33,33,35,53,55,57,60,61
050,17,023,Illinois,Clark County,0,1,3,30,30,13,26,22,22,23,23
050,17,023,Illinois,Clark County,0,1,4,22,22,22,21,23,22,24,24
050,17,023,Illinois,Clark County,0,1,5,1,1,0,0,0,0,0,0
050,17,023,Illinois,Clark County,0,1,6,86,86,55,58,63,62,69,71
050,17,023,Illinois,Clark County,0,2,1,48,48,48,51,54,81,73,80
050,17,023,Illinois,Clark County,0,2,2,1,1,1,0,0,0,0,0
050,17,023,Illinois,Clark County,0,2,3,0,0,0,0,0,0,0,0
050,17,023,Illinois,Clark County,0,2,4,1,1,0,0,0,0,0,0
050,17,023,Illinois,Clark County,0,2,5,4,4,11,11,12,12,10,11
050,17,023,Illinois,Clark County,0,2,6,0,0,0,0,0,0,0,0
050,17,023,Illinois,Clark County,1,0,1,8184,8184,8194,8175,8196,8163,8199,8219
050,17,023,Illinois,Clark County,1,0,2,23,23,23,36,36,36,36,36
050,17,023,Illinois,Clark County,1,0,3,17,17,7,14,12,13,14,14
050,17,023,Illinois,Clark County,1,0,4,6,6,7,5,5,5,6,6
050,17,023,Illinois,Clark County,1,0,5,3,3,8,7,7,7,6,7
050,17,023,Illinois,Clark County,1,0,6,38,38,27,29,30,31,35,36
050,17,023,Illinois,Clark County,1,1,1,8165,8165,8175,8155,8174,8129,8168,8185
050,17,023,Illinois,Clark County,1,1,2,22,22,22,36,36,36,36,36
050,17,023,Illinois,Clark County,1,1,3,17,17,7,14,12,13,14,14
050,17,023,Illinois,Clark County,1,1,4,5,5,7,5,5,5,6,6
050,17,023,Illinois,Clark County,1,1,5,1,1,0,0,0,0,0,0
050,17,023,Illinois,Clark County,1,1,6,38,38,27,29,30,31,35,36
050,17,023,Illinois,Clark County,1,2,1,19,19,19,20,22,34,31,34
050,17,023,Illinois,Clark County,1,2,2,1,1,1,0,0,0,0,0
050,17,023,Illinois,Clark County,1,2,3,0,0,0,0,0,0,0,0
050,17,023,Illinois,Clark County,1,2,4,1,1,0,0,0,0,0,0
050,17,023,Illinois,Clark County,1,2,5,2,2,8,7,7,7,6,7
050,17,023,Illinois,Clark County,1,2,6,0,0,0,0,0,0,0,0
050,17,023,Illinois,Clark County,2,0,1,8646,8646,8665,8626,8622,8575,8581,8567
050,17,023,Illinois,Clark County,2,0,2,11,11,13,17,19,21,24,25
050,17,023,Illinois,Clark County,2,0,3,13,13,6,12,10,9,9,9
050,17,023,Illinois,Clark County,2,0,4,17,17,15,16,18,17,18,18
050,17,023,Illinois,Clark County,2,0,5,2,2,3,4,5,5,4,4
050,17,023,Illinois,Clark County,2,0,6,48,48,28,29,33,31,34,35
050,17,023,Illinois,Clark County,2,1,1,8617,8617,8636,8595,8590,8528,8539,8521
050,17,023,Illinois,Clark County,2,1,2,11,11,13,17,19,21,24,25
050,17,023,Illinois,Clark County,2,1,3,13,13,6,12,10,9,9,9
050,17,023,Illinois,Clark County,2,1,4,17,17,15,16,18,17,18,18
050,17,023,Illinois,Clark County,2,1,5,0,0,0,0,0,0,0,0
050,17,023,Illinois,Clark County,2,1,6,48,48,28,29,33,31,34,35
050,17,023,Illinois,Clark County,2,2,1,29,29,29,31,32,47,42,46
050,17,023,Illinois,Clark County,2,2,2,0,0,0,0,0,0,0,0
050,17,023,Illinois,Clark County,2,2,3,0,0,0,0,0,0,0,0
050,17,023,Illinois,Clark County,2,2,4,0,0,0,0,0,0,0,0
050,17,023,Illinois,Clark County,2,2,5,2,2,3,4,5,5,4,4
050,17,023,Illinois,Clark County,2,2,6,0,0,0,0,0,0,0,0
050,17,025,Illinois,Clay County,0,0,1,14382,14382,14384,14184,14117,14067,13974,13929
050,17,025,Illinois,Clay County,0,0,2,16,16,18,24,23,24,25,23
050,17,025,Illinois,Clay County,0,0,3,36,36,37,37,34,34,36,38
050,17,025,Illinois,Clay County,0,0,4,76,76,78,82,87,94,97,105
050,17,025,Illinois,Clay County,0,0,5,2,2,0,0,0,0,0,0
050,17,025,Illinois,Clay County,0,0,6,48,48,35,31,30,33,28,27
050,17,025,Illinois,Clay County,0,1,1,14303,14303,14305,14105,14039,13987,13889,13818
050,17,025,Illinois,Clay County,0,1,2,16,16,18,24,23,24,25,23
050,17,025,Illinois,Clay County,0,1,3,27,27,28,28,25,26,27,29
050,17,025,Illinois,Clay County,0,1,4,76,76,78,82,87,94,97,105
050,17,025,Illinois,Clay County,0,1,5,2,2,0,0,0,0,0,0
050,17,025,Illinois,Clay County,0,1,6,48,48,32,31,30,31,27,27
050,17,025,Illinois,Clay County,0,2,1,79,79,79,79,78,80,85,111
050,17,025,Illinois,Clay County,0,2,2,0,0,0,0,0,0,0,0
050,17,025,Illinois,Clay County,0,2,3,9,9,9,9,9,8,9,9
050,17,025,Illinois,Clay County,0,2,4,0,0,0,0,0,0,0,0
050,17,025,Illinois,Clay County,0,2,5,0,0,0,0,0,0,0,0
050,17,025,Illinois,Clay County,0,2,6,0,0,3,0,0,2,1,0
050,17,025,Illinois,Clay County,1,0,1,6900,6900,6905,6807,6791,6771,6711,6675
050,17,025,Illinois,Clay County,1,0,2,9,9,9,14,13,14,14,13
050,17,025,Illinois,Clay County,1,0,3,19,19,20,20,19,19,19,20
050,17,025,Illinois,Clay County,1,0,4,34,34,34,36,39,42,42,48
050,17,025,Illinois,Clay County,1,0,5,0,0,0,0,0,0,0,0
050,17,025,Illinois,Clay County,1,0,6,25,25,15,15,15,16,14,14
050,17,025,Illinois,Clay County,1,1,1,6861,6861,6866,6768,6753,6732,6670,6618
050,17,025,Illinois,Clay County,1,1,2,9,9,9,14,13,14,14,13
050,17,025,Illinois,Clay County,1,1,3,15,15,16,16,15,16,15,16
050,17,025,Illinois,Clay County,1,1,4,34,34,34,36,39,42,42,48
050,17,025,Illinois,Clay County,1,1,5,0,0,0,0,0,0,0,0
050,17,025,Illinois,Clay County,1,1,6,25,25,14,15,15,15,14,14
050,17,025,Illinois,Clay County,1,2,1,39,39,39,39,38,39,41,57
050,17,025,Illinois,Clay County,1,2,2,0,0,0,0,0,0,0,0
050,17,025,Illinois,Clay County,1,2,3,4,4,4,4,4,3,4,4
050,17,025,Illinois,Clay County,1,2,4,0,0,0,0,0,0,0,0
050,17,025,Illinois,Clay County,1,2,5,0,0,0,0,0,0,0,0
050,17,025,Illinois,Clay County,1,2,6,0,0,1,0,0,1,0,0
050,17,025,Illinois,Clay County,2,0,1,7482,7482,7479,7377,7326,7296,7263,7254
