UT	Glat	Glon	Radius	Dst	Kp	E23.1-30.5eV	E30.5-42.5eV	E42.5-55.2eV	E55.2-71.9eV	E71.9-93.6eV	E93.6-122.0eV	E122.0-161.0eV	E161.0-210.0eV	E210.0-275.0eV	E275.0-360.0eV	E360.0-471.0eV	E471.0-617.0eV	E617.0-815.0eV	E.815-1.07keV	E1.07-1.40kev	E1.40-1.82keV	E1.82-2.39keV	E2.39-3.12keV	E3.12-4.09keV	E4.09-5.36keV	E5.36-7.02keV	E7.02-9.19keV	E9.19-12.0keV	E12.0-15.8keV	E15.8-20.6keV	E20.6-27.0keV	E27.0-35.4keV	E35.4-46.4-43.37keV	E50-75keV	E75-105keV	E105-150keV	E150-225keV	E225-315keV	E315-500keV	E500-750keV	E0.75-1.1MeV	E1.1-1.5MeV	E>1.5MeV	E0.7-1.8MeV	E1.8-3.5MeV	E3.5-6.0MeV	E6.0-7.8MeV	E7.8-10.8	E10.8-25.8	P.03-.06eV	P.06-.13eV	P13-.25V	P.25-.52eV	P.52-1.0eV	P1.0-2.3eV	P2.3-4.1eV	P4.1-6.1eV	P6.1-9.0eV	P9.0-12.9eV	P12.9-18.5eV	P18.5-25.5eV	P25.5-34.5eV	P34.5-45.8eV	P45.8-61.2eV	P61.2-80.9eV	P80.9-105.0eV	P105.0-139.0eV	P139.0-182.0eV	P182.0-237.0eV	P237.0-314.0eV	P314.0-408.0eV	P408.0-538.0eV	P538.0-703.0eV	P703.0-925.0eV	P.925-1.22keV	P1.22-1.51keV	P1.51-1.98keV	P1.98-2.58keV	P2.58-3.36keV	P3.36-4.36keV	P4.36-5.82keV	P5.82-7.60keV	P7.60-9.92keV	P9.92-13.0keV	P13.0-16.9keV	P16.9-22.1keV	P22.1-28.8keV	P28.8-37.6keV	P37.6-49.1keV	P50-75keV	P75-113keV	P113-170keV	P170-250keV	P250-400keV	P400-670keV	P0.67-1.2MeV	P1.2-1.9MeV	P1.9-3.1MeV	P3.1-5.0MeV	P5.0-7.7MeV	P7.7-50.0MeV	P11-14MeV	P14-20MeV	P>20Mev	DENLP	DENHP	DENHE	TPARHP	TPERHP	TPARHE	TPERHE	THETA_P	PHI_P	THETA_E	PHI_E	SC_POTEN
11.566100	1.287200	69.587000	6.609800   0	1.0	3.5348e+08	1.8066e+08	1.1004e+08	6.6699e+07	4.3739e+07	3.1333e+07	2.2502e+07	1.8725e+07	1.1271e+07	8.3625e+06	7.0861e+06	5.0022e+06	2.5533e+06	1.872e+06	1.6782e+06	1.2916e+06	1.0303e+06	966810	746190	305440	174540	122000	99847	79021	47650	-999	-999	-999	82226.3	16743.4	5466.66	2899.45	1144.18	602.035	239.21	88.5177	33.6779	6333.47	25.9414	1.42414	0.0481506	0.00523582	0.00420738	0.00222136	0	0	0	0	0	1.6976e+07	5.5816e+07	4.1277e+08	9.9692e+08	3.0532e+08	7.578e+07	3.3541e+07	2.1117e+07	1.3284e+07	6.7421e+06	4.1124e+06	3.0148e+06	1.9506e+06	1.2842e+06	1.3035e+06	410210	312080	105620	220580	124830	81650	75355	49132	29466	54104	56497	54845	91278	165370	199440	111180	50087	57323	46758	35441	95344.7	10588.6	3830.33	1380.4	300.029	82.9604	2.39702	0.789678	0.233548	-999	0.149785	0.0144554	-999	-999	-999	7.6569	0.44536	0.31624	5450.1	7437.1	235.92	330.41	100.61	-7.5053	101.52	-9.3534	-5.001	
11.589900	1.299400	69.587000	6.609800   0	1.0	2.9238e+08	1.5873e+08	9.8241e+07	5.5903e+07	4.1158e+07	3.0438e+07	2.4371e+07	1.7628e+07	1.2082e+07	7.5698e+06	6.0844e+06	4.482e+06	2.6619e+06	1.8939e+06	1.4254e+06	1.2367e+06	1.0366e+06	1.0143e+06	636710	317350	148150	100410	105390	77985	46098	-999	-999	-999	82332.8	16622.5	5414.25	2891.99	1139.22	597.606	240.573	86.069	34.1207	6265.16	25.9601	1.42882	0.0472256	0.00483067	0.00402038	0.00217648	0	0	0	0	0	3.6632e+06	1.0479e+07	3.1815e+08	1.0346e+09	3.7736e+08	7.6109e+07	3.5521e+07	2.1304e+07	1.2674e+07	8.7232e+06	5.2121e+06	2.5996e+06	1.4171e+06	815260	375630	349490	230210	128520	102300	148700	37454	28538	28000	36552	14945	26990	55545	89224	138230	199120	103140	44365	52467	46454	38527	95381.4	10599.2	3810.93	1360.95	297.422	83.9311	2.67094	0.551971	0.233548	0.120645	0.131597	0.0149821	-999	-999	-999	8.2637	0.4313	0.29311	5462.2	7900.5	243.88	365.95	96.294	-9.245	99.953	-9.5415	-5.001	
11.613800	1.306200	69.587000	6.609800   0	1.0	2.8624e+08	1.5527e+08	9.77e+07	6.4369e+07	3.9425e+07	3.0057e+07	2.4805e+07	1.7892e+07	1.2126e+07	8.7189e+06	6.3876e+06	4.7963e+06	2.3656e+06	1.8994e+06	1.5307e+06	1.3412e+06	1.0363e+06	1.0609e+06	692620	308350	179310	133110	106070	78231	62758	-999	-999	-999	82888.6	16484.8	5346.86	2851.1	1145.74	594.912	245.5	85.8457	34.0521	6668.06	26	1.42349	0.0467754	0.00568079	0.00390299	0.00221097	0	0	0	0	0	0.32552	1.8091e+06	4.2732e+08	1.1363e+09	3.9112e+08	9.9893e+07	3.7794e+07	1.7828e+07	1.443e+07	8.7232e+06	5.5399e+06	3.328e+06	1.8516e+06	1.451e+06	779180	733050	243160	232290	153940	140520	133650	100730	99745	87909	35850	37493	68825	85677	176260	231190	120300	44915	55855	49860	37922	95729.4	10587.4	3842.33	1348.17	288.503	85.1197	2.56883	0.427527	0.354215	0.120645	0.221315	0.014266	-999	-999	-999	9.0615	0.46658	0.29945	5289	7327.1	251.72	354.61	101.44	-9.7545	102.54	-7.1214	-5.001	
11.637700	1.317100	69.587000	6.609900   0	1.0	2.8625e+08	1.4321e+08	8.799e+07	5.5897e+07	3.9783e+07	3.2199e+07	2.2094e+07	1.7589e+07	1.1759e+07	9.2126e+06	6.2275e+06	4.3802e+06	2.8366e+06	1.8256e+06	1.4916e+06	1.2635e+06	1.0805e+06	1.0749e+06	742310	334450	157160	135120	93099	77836	49160	-999	-999	-999	82351.1	16419.2	5323.16	2815.31	1139.09	587.687	243.311	87.0502	34.2419	6613.38	26.2112	1.42154	0.0471009	0.00582796	0.00385209	0.00221762	0	0	0	0	0	2.4302e+07	1.6767e+07	4.5464e+08	1.0675e+09	3.9843e+08	8.2427e+07	4.4404e+07	2.4271e+07	1.404e+07	1.1019e+07	4.2325e+06	2.9575e+06	2.5445e+06	884860	912290	538060	440140	247170	287230	235360	102940	132430	40937	35428	36704	55847	75089	92930	164880	212640	119420	50431	59360	46418	35045	95511.1	10563.7	3832.33	1328.27	289.571	83.7968	2.42061	0.546201	0.394438	0.124666	0.218312	0.0132659	-999	-999	-999	9.3286	0.44402	0.28072	5427.5	7643.4	267.63	368.34	99.143	-6.4254	100.82	-6.175	-5.001	
11.661600	1.323900	69.587000	6.609900   0	1.0	2.7628e+08	1.4818e+08	8.6243e+07	5.6861e+07	3.8848e+07	3.1245e+07	2.4008e+07	1.7098e+07	1.2915e+07	9.2869e+06	6.4953e+06	4.2948e+06	2.6847e+06	1.6196e+06	1.573e+06	1.2766e+06	1.0861e+06	1.0836e+06	663600	346050	199630	100760	95224	94888	53811	-999	-999	-999	81984.8	16468.8	5230.34	2852.66	1129.66	590.994	246.982	89.0354	36.5664	6217.35	26.3693	1.42323	0.0478576	0.00589029	0.00390819	0.00222884	0	0	0	0	0	1.6976e+07	2.3143e+07	3.2943e+08	1.146e+09	4.311e+08	1.005e+08	4.5816e+07	2.5e+07	1.5048e+07	8.6682e+06	5.8513e+06	3.4358e+06	2.3588e+06	1.5024e+06	609710	716020	299120	276230	106980	162250	144450	80800	63550	54583	51934	41960	48042	85275	152830	218480	106880	50126	61863	48857	33533	95282.5	10386.4	3779.35	1319.77	282.786	82.8691	2.66321	0.593307	0.233548	0.123326	0.194787	0.0124624	-999	-999	-999	9.589	0.45613	0.28437	5346.8	7385.9	266.67	367.96	100.02	-6.641	100.35	-7.1017	-5.001	
11.685500	1.336100	69.587000	6.609900   0	1.0	2.7446e+08	1.4765e+08	8.774e+07	5.5797e+07	3.7878e+07	3.1559e+07	2.4164e+07	1.765e+07	1.2724e+07	9.5173e+06	6.1275e+06	4.3212e+06	2.7661e+06	1.7672e+06	1.3816e+06	1.2608e+06	1.0807e+06	1.0547e+06	575550	311010	175420	104340	99876	93131	45242	-999	-999	-999	81285	16289.9	5139.92	2858.5	1118.64	594.457	251.404	89.1497	35.4231	5875.79	26.2309	1.4243	0.0478913	0.00584354	0.00443177	0.00215217	0	0	0	0	0	4.0295e+07	4.1917e+06	4.0686e+08	1.1952e+09	4.6139e+08	1.1716e+08	4.3287e+07	2.5671e+07	1.7018e+07	8.3154e+06	4.046e+06	3.7241e+06	1.9338e+06	1.4272e+06	658740	657520	299120	221840	184930	224700	74908	134960	60439	58443	34908	44694	47392	118930	166220	224180	101910	43228	60253	42016	34809	95360.7	10262.5	3753.81	1325.27	276.996	80.6993	2.26568	0.568698	0.233548	0.120645	0.189757	0.0132932	-999	-999	-999	10.017	0.45865	0.28471	5385.8	7232.8	258.63	360.82	101.3	-7.1698	100.36	-13.514	-5.001	
11.709400	1.341500	69.587000	6.609900   0	1.0	2.683e+08	1.3808e+08	8.5318e+07	5.2699e+07	4.0122e+07	2.9394e+07	2.1353e+07	1.816e+07	1.4012e+07	9.4389e+06	6.6714e+06	4.6818e+06	2.7438e+06	1.8028e+06	1.5209e+06	1.3288e+06	1.2281e+06	956140	735100	301470	188420	116610	104990	80979	61464	-999	-999	-999	80909.9	16289.4	5166.54	2845.66	1131.6	597.759	242.639	85.7857	34.165	6058.52	25.9843	1.41616	0.0472592	0.00493974	0.00435697	0.00214843	0	0	0	0	0	-999	1.9238e+07	4.0113e+08	1.2489e+09	4.1759e+08	9.8797e+07	4.5803e+07	2.4931e+07	1.4379e+07	8.3985e+06	5.9263e+06	2.3656e+06	1.7263e+06	1.1836e+06	702240	880150	620960	333620	165680	167620	108050	95287	96482	46259	32168	69234	56358	88057	176660	209560	105420	48019	56029	43132	34695	95358.5	10236.9	3718.68	1365.41	278.964	82.4862	2.16637	0.581828	0.231116	0.120645	0.20272	0.0161832	-999	-999	-999	9.6349	0.45783	0.27889	5154	7151.9	262.72	371.42	100.94	-7.7444	95.73	-7.6548	-5.001	
11.733300	1.352400	69.587000	6.610000   0	1.0	2.5683e+08	1.4274e+08	8.4593e+07	5.4722e+07	3.7789e+07	2.9113e+07	2.0964e+07	1.6247e+07	1.2808e+07	9.2635e+06	6.2137e+06	4.0845e+06	2.5997e+06	1.7845e+06	1.4798e+06	1.3122e+06	1.1901e+06	1.0476e+06	611510	279230	134380	95261	110620	78431	39656	-999	-999	-999	81540	16409.8	5141.92	2873.26	1139.99	601.308	243.996	85.8257	34.8159	6448.55	25.9359	1.40924	0.0481894	0.00468003	0.00450345	0.00223569	0	0	0	0	0	1.2732e+07	1.8091e+06	4.1908e+08	1.096e+09	4.2781e+08	9.7837e+07	4.5884e+07	2.494e+07	1.2827e+07	8.0228e+06	5.0669e+06	2.7962e+06	1.492e+06	872130	658730	427240	419110	175470	168940	134820	53622	100730	65523	33326	51649	29507	58896	98372	172350	201170	95758	46779	49193	45521	29039	95286.1	10275.1	3706.25	1383.03	271.776	83.1038	2.30172	0.673772	0.2299	0.121986	0.196459	0.0145035	-999	-999	-999	9.5256	0.44339	0.27472	5302.2	7370.8	257.09	376.74	99.914	-11.277	97.766	-4.8373	-5.001	
11.757200	1.359200	69.587000	6.610000   0	1.0	2.741e+08	1.3509e+08	8.5695e+07	5.4173e+07	3.9314e+07	2.9567e+07	2.2005e+07	1.7367e+07	1.2788e+07	9.5611e+06	6.1139e+06	4.1485e+06	2.7669e+06	1.7273e+06	1.5696e+06	1.3411e+06	1.2053e+06	1.0609e+06	646050	306600	169400	101340	105050	68248	47747	-999	-999	-999	80734.3	16197.6	5091.2	2873.09	1137.79	602.636	247.541	87.2188	34.1749	6851.95	25.9542	1.41952	0.0483301	0.00473717	0.00471226	0.00226249	0	0	0	0	0	4.3199e+07	1.7716e+07	4.7183e+08	1.0547e+09	4.1884e+08	9.0244e+07	3.964e+07	2.5819e+07	1.6209e+07	9.0274e+06	5.7023e+06	3.4167e+06	1.5306e+06	1.4985e+06	1.2249e+06	493390	488020	271220	310710	201160	93510	46185	40444	67026	47486	65199	62948	86284	170710	229220	100360	44584	62224	46978	35343	95425.6	10304.4	3733.61	1362.51	271.493	81.9836	2.18713	0.661387	0.233711	0.121986	0.173412	0.0127484	-999	-999	-999	9.1699	0.47298	0.27539	5075.9	7050.4	273.59	376.12	98.81	-7.7774	101.02	-5.4765	-5.001	
11.781100	1.359200	69.587000	6.610000   0	1.0	2.7772e+08	1.4583e+08	8.6515e+07	5.2297e+07	3.8841e+07	3.0769e+07	2.368e+07	1.6578e+07	1.1443e+07	9.161e+06	7.3102e+06	4.6581e+06	2.685e+06	1.8118e+06	1.5561e+06	1.2334e+06	1.0844e+06	1.0615e+06	652670	285880	146080	104460	95531	76726	48981	-999	-999	-999	80643.5	16208.7	5106.53	2877.16	1125.28	612.532	246.306	87.2083	34.4933	6905.92	25.8612	1.42484	0.0465387	0.0047995	0.00396429	0.00219892	0	0	0	0	0	2.122e+07	1.0854e+07	3.3504e+08	1.0081e+09	3.7909e+08	8.3637e+07	2.8911e+07	2.2537e+07	1.2887e+07	6.9581e+06	5.0256e+06	2.8277e+06	2.1005e+06	600940	534070	224850	368030	302130	283970	151590	101060	108510	66168	19644	34535	50813	56683	86321	144630	215410	98918	45744	59757	43931	36133	95730.3	10290.9	3759.84	1377.64	265.837	86.3202	2.31252	0.528866	0.233711	0.120645	0.260385	0.0136803	-999	-999	-999	8.2579	0.47107	0.28577	5176.2	7285.3	262.83	375.94	97.389	-4.5137	99.115	-10.156	-5.001	
11.805000	1.372800	69.587000	6.610000   0	1.0	2.8688e+08	1.4742e+08	7.9802e+07	5.5159e+07	3.8694e+07	3.0322e+07	2.2338e+07	1.7416e+07	1.1874e+07	8.1593e+06	5.5954e+06	4.6499e+06	2.7918e+06	1.791e+06	1.4867e+06	1.2132e+06	1.0206e+06	1.0311e+06	669090	383570	164150	97382	98799	87183	43216	-999	-999	-999	81953.2	16312.5	5150.69	2882.88	1125.88	615.249	247.281	86.2777	34.9822	6515.18	25.848	1.4187	0.0473078	0.00509557	0.00367444	0.00204372	0	0	0	0	0	1.4653e+07	2.0672e+07	4.3567e+08	1.0726e+09	3.7303e+08	8.5434e+07	3.9166e+07	2.0261e+07	1.1329e+07	7.3057e+06	3.8307e+06	2.6062e+06	1.2337e+06	351820	653220	365540	66471	227420	197100	146220	76281	46380	25230	19270	34820	35559	55495	85481	156380	219580	102580	44773	52601	42043	30600	96198.3	10350.4	3782.35	1403.67	263.625	85.8421	2.03584	0.543002	0.358108	-999	0.271378	0.0135326	-999	-999	-999	8.827	0.47115	0.28702	5088.5	7258.3	267.35	385.71	99.208	-9.3966	96.996	-13.884	-5.001	
11.828900	1.386400	69.587000	6.610100   0	1.0	2.8121e+08	1.4714e+08	1.0008e+08	5.7458e+07	3.988e+07	3.0683e+07	2.3982e+07	1.7896e+07	1.1982e+07	8.6279e+06	6.4882e+06	4.4127e+06	2.7934e+06	1.8563e+06	1.5129e+06	1.2166e+06	1.1841e+06	1.0088e+06	682670	327130	170930	119380	111330	84756	54170	-999	-999	-999	82328.7	16239.9	5208.8	2888.14	1146.51	614.196	242.454	87.2247	33.3299	6229.13	25.9638	1.42424	0.0474973	0.00528257	0.00359964	0.00195771	0	0	0	0	0	2.9306e+07	1.0479e+07	4.3187e+08	1.0538e+09	2.9798e+08	7.0085e+07	3.7566e+07	2.3306e+07	9.9088e+06	8.2106e+06	3.6144e+06	2.6883e+06	1.067e+06	659510	332130	400590	386620	278660	255810	219330	80838	102000	79105	61928	34908	43761	57383	116460	164150	199320	112200	47892	59788	39789	34998	96689.2	10420.5	3770.54	1395.75	277.666	84.1012	1.9775	0.56785	0.319183	-999	0.218766	0.011366	-999	-999	-999	8.1376	0.48194	0.28985	5102.3	7219.4	264.61	376.15	97.353	-10.815	98.255	-7.7092	-5.001	
11.852800	1.386400	69.587000	6.610100   0	1.0	2.6626e+08	1.416e+08	8.2748e+07	5.5872e+07	4.101e+07	3.0303e+07	2.2366e+07	1.6151e+07	1.2327e+07	8.5782e+06	6.5294e+06	4.6614e+06	2.5893e+06	1.8665e+06	1.4432e+06	1.1518e+06	1.206e+06	1.0171e+06	677590	306290	177340	109960	103360	99559	51523	-999	-999	-999	81916.6	16111.4	5209.37	2871.51	1155.17	610.495	238.74	86.3411	32.8026	6167.58	25.9903	1.4205	0.0462196	0.00515098	0.00379703	0.00215446	0	0	0	0	0	2.9306e+07	1.0479e+07	3.6282e+08	1.1776e+09	4.2255e+08	9.6224e+07	3.7915e+07	2.2902e+07	1.6048e+07	6.6104e+06	4.2864e+06	2.7705e+06	2.2257e+06	705340	759700	742680	510740	181620	320060	181170	65232	126990	43897	44012	18166	30157	51769	99138	191840	215290	98031	47279	60006	41760	31818	96196	10364.5	3720.19	1374.96	276.901	85.5346	2.53881	0.538173	0.34862	-999	0.150543	0.0111432	-999	-999	-999	9.5535	0.43328	0.27829	5211.1	7573.5	253.65	359.61	97.765	-8.0493	99.215	-4.6048	-5.001	
11.876700	1.399900	69.587000	6.610100   0	1.0	2.8247e+08	1.4933e+08	9.1342e+07	5.6615e+07	3.9763e+07	2.6638e+07	2.0846e+07	1.5836e+07	1.2134e+07	8.3597e+06	6.0348e+06	4.3911e+06	2.8711e+06	1.848e+06	1.4779e+06	1.1426e+06	1.0548e+06	1.0663e+06	735330	321460	173100	121580	90602	86560	43731	-999	-999	-999	82799.3	16290.6	5211.76	2877.24	1151.89	606.462	239.847	87.2807	33.7134	6499.81	25.9696	1.412	0.0467992	0.00504882	0.00387079	0.0022064	0	0	0	0	0	2.0058e+07	2.076e+07	4.282e+08	1.1304e+09	3.9446e+08	9.3742e+07	4.4968e+07	1.8407e+07	1.4128e+07	7.592e+06	2.8714e+06	2.2482e+06	1.6078e+06	491020	605490	278160	321090	237870	260480	74515	38265	85418	84682	18895	39729	33825	68287	82895	181180	216430	95568	48901	58959	42934	31802	95493.9	10328.5	3749.94	1357.7	278.389	86.5028	2.3933	0.514516	0.384382	-999	0.18341	0.0124989	-999	-999	-999	8.9864	0.40304	0.27898	5508	8048.5	260.01	358.65	98.991	-4.2902	100.34	-7.1496	-5.001	
11.900600	1.413500	69.587000	6.610100   0	1.0	2.9076e+08	1.612e+08	9.088e+07	5.6933e+07	4.2272e+07	3.0194e+07	2.321e+07	1.6245e+07	1.1715e+07	8.772e+06	5.6476e+06	4.3671e+06	2.6322e+06	1.6114e+06	1.5164e+06	1.3022e+06	1.1093e+06	1.0905e+06	685650	327380	169210	123340	101540	84957	50947	-999	-999	-999	83286.9	16255	5199.7	2877.18	1153.57	605.836	241.728	87.5463	32.7769	6083.62	25.9626	1.41164	0.04791	0.00493974	0.00352485	0.00232981	0	0	0	0	0	1.5234e+07	-999	3.8581e+08	8.7633e+08	3.5369e+08	9.1042e+07	3.7067e+07	1.9768e+07	1.0409e+07	5.6723e+06	4.6065e+06	3.4864e+06	2.3007e+06	1.4841e+06	720420	564720	135380	336770	272220	80959	157370	78077	33577	34449	22702	23172	63535	110460	167460	212250	112130	42424	58322	39583	34484	95594.8	10299.5	3722.47	1341.05	285.484	86.5522	2.25097	0.519355	0.2299	-999	0.17894	0.0131993	-999	-999	-999	8.3647	0.45666	0.28799	5079.2	7291.8	266.23	360.56	98.845	-7.1102	100.11	-12.242	-5.001	
11.924500	1.413500	69.587000	6.610100   0	1.0	2.6701e+08	1.4717e+08	8.6813e+07	5.7242e+07	4.0122e+07	2.9279e+07	2.3558e+07	1.7213e+07	1.2348e+07	9.2026e+06	6.1532e+06	4.5037e+06	3.1138e+06	1.7556e+06	1.355e+06	1.3544e+06	1.1052e+06	1.158e+06	743390	320500	192130	128970	108040	94796	58425	-999	-999	-999	81437.2	15961.4	5174.65	2857.77	1156.35	600.812	242.801	86.3419	31.9305	6296.58	25.9761	1.41734	0.0486006	0.00534489	0.00389884	0.00232607	0	0	0	0	0	2.9297	5.5155e+07	4.6275e+08	1.0743e+09	3.1094e+08	6.4693e+07	3.953e+07	2.0754e+07	1.3107e+07	8.4701e+06	4.0999e+06	3.1255e+06	1.9411e+06	1.2715e+06	737300	514620	293490	303990	195250	262120	45819	90669	102700	43897	39159	49729	55495	111710	170070	200280	91212	51404	53135	36787	35269	95176.8	10260.1	3647.58	1317.14	284.542	86.8184	2.44526	0.519355	0.231116	0.120645	0.142931	0.0115337	-999	-999	-999	8.1418	0.45026	0.28089	5151.9	7311.1	264.07	374.02	98.636	-8.8429	101.85	-10.772	-5.001	
11.948300	1.427100	69.587000	6.610200   0	1.0	3.2348e+08	1.7455e+08	1.0267e+08	6.3655e+07	4.0773e+07	3.0487e+07	2.2638e+07	1.5767e+07	1.2259e+07	9.6869e+06	6.7349e+06	4.29e+06	2.6339e+06	1.7961e+06	1.4344e+06	1.235e+06	1.0743e+06	1.0591e+06	661030	334560	180140	119310	103790	94442	41328	-999	-999	-999	78904.9	15913.5	5143.71	2834.73	1156.31	599.74	243.378	86.4643	31.8317	6594.93	26.0001	1.42089	0.047991	0.00576563	0.00450657	0.00230737	0	0	0	0	0	3.7435	3.8101e+07	5.1256e+08	9.755e+08	2.3322e+08	6.1001e+07	2.7418e+07	1.8556e+07	1.0232e+07	6.296e+06	4.9756e+06	3.2143e+06	1.4752e+06	1.2201e+06	787620	816230	355830	410900	356700	161920	102940	126550	66016	64290	70473	48729	40377	93014	174560	226790	94614	44696	55238	43733	36165	94651.9	10134.1	3664.98	1313.58	282.6	86.3804	2.37447	0.558244	0.230629	0.120645	0.141761	0.0130072	-999	-999	-999	6.9465	0.45962	0.30741	4819.9	7109	233.67	335.8	103.05	-5.4355	97.999	-7.3184	-5.001	
11.972200	1.427100	69.587000	6.610200   0	1.0	2.491e+08	1.32e+08	7.7214e+07	5.4619e+07	3.649e+07	2.9587e+07	2.2059e+07	1.6993e+07	1.2214e+07	9.7312e+06	6.2462e+06	4.1779e+06	2.655e+06	2.0255e+06	1.5025e+06	1.3509e+06	1.2135e+06	1.0553e+06	573810	270940	184660	117150	104830	99931	51665	-999	-999	-999	79145.4	15795.6	5127.43	2835.85	1150.87	599.779	242.752	85.8069	32.0485	6403.55	25.8897	1.40744	0.0477667	0.00565136	0.0045741	0.0023134	0	0	0	0	0	2.2786	1.9238e+07	4.368e+08	1.099e+09	3.8023e+08	9.7701e+07	3.949e+07	2.5335e+07	1.521e+07	9.0159e+06	4.8304e+06	3.1666e+06	2.0401e+06	1.1196e+06	592830	561510	524450	388010	195690	110200	177840	97184	54861	27479	52789	54697	70988	118600	208900	235220	80712	46359	54687	38072	33423	94795.4	10001.8	3668.48	1312.06	281.62	85.6201	2.4225	0.554481	0.2299	0.120645	0.184111	0.0157823	-999	-999	-999	9.3179	0.46597	0.27052	4958.1	7241.8	279.51	374.95	99.636	-8.0079	100.53	-7.7834	-5.001	
11.996100	1.440700	69.587000	6.610200   0	1.0	2.6342e+08	1.4195e+08	7.9762e+07	5.7643e+07	3.7073e+07	2.8311e+07	2.1658e+07	1.6932e+07	1.2406e+07	8.2878e+06	6.3886e+06	4.3652e+06	2.6658e+06	1.818e+06	1.5351e+06	1.1839e+06	1.2254e+06	1.0746e+06	648940	300600	174830	99762	94854	87475	44546	-999	-999	-999	79955.5	15687	5139.42	2849.38	1137.64	592.745	242.461	86.1082	33.8532	6377.87	25.7526	1.40575	0.0478763	0.00542281	0.00448787	0.00221762	0	0	0	0	0	3.3952e+07	3.8476e+07	5.1143e+08	1.1333e+09	3.2791e+08	9.0638e+07	3.8037e+07	2.1767e+07	1.3665e+07	8.4586e+06	4.1624e+06	2.0993e+06	1.7744e+06	976530	685360	229050	322590	364530	146880	77737	186210	107250	28000	18895	32629	37493	71263	107600	196330	214560	86544	47253	60262	35739	38616	94749.4	9923.71	3669.06	1314.37	279.936	82.2853	2.5635	0.458065	0.233548	-999	0.203012	0.0162419	-999	-999	-999	8.9974	0.45499	0.27365	5185.5	7372.5	267.54	364.28	99.779	-2.7251	101.83	-10.485	-5.001	
12.020000	1.454300	69.587000	6.610300  -2	2.0	3.0071e+08	1.5064e+08	9.3341e+07	5.3468e+07	3.7336e+07	2.9121e+07	2.221e+07	1.654e+07	1.319e+07	9.6836e+06	6.3838e+06	4.2324e+06	2.8145e+06	1.7811e+06	1.4436e+06	1.1993e+06	1.0389e+06	1.037e+06	647420	313420	168670	103020	94640	97704	37211	-999	-999	-999	80428	15707.8	5174.25	2847.17	1137.5	587.574	243.148	85.6791	34.592	6195.48	25.8681	1.42198	0.0472094	0.00500208	0.00381469	0.00224754	0	0	0	0	0	-999	1.9525e+07	4.1155e+08	1.1517e+09	3.6587e+08	8.3334e+07	3.9072e+07	1.617e+07	1.0946e+07	6.8699e+06	4.1662e+06	3.1981e+06	753280	555110	494780	625440	222130	370110	254400	172240	61986	60867	39799	31338	36135	28074	73089	116660	181570	195010	101650	46679	47652	36729	31275	94914.5	9988.03	3664.06	1333.61	280.145	82.0718	2.61395	0.560753	0.233548	-999	0.159481	0.0195363	-999	-999	-999	8.8978	0.43615	0.28807	5161.6	7200.2	248.09	353.21	98.851	-10.693	99.781	-11.546	-5.001	
12.043900	1.454300	69.587000	6.610300  -2	2.0	2.5335e+08	1.3122e+08	7.9046e+07	5.0447e+07	3.5441e+07	3.0605e+07	2.3277e+07	1.8111e+07	1.2953e+07	9.6706e+06	6.6971e+06	4.2676e+06	2.4845e+06	1.8026e+06	1.5987e+06	1.3603e+06	1.2126e+06	1.0723e+06	626480	353900	175990	134200	112220	94911	50371	-999	-999	-999	80235.9	15624.1	5187.53	2842.44	1126.35	588.13	242.705	85.7979	33.074	6463.87	25.9529	1.4279	0.0473076	0.00557778	0.00372639	0.00217918	0	0	0	0	0	7.3265e+06	3.6579e+07	4.661e+08	1.1567e+09	3.372e+08	7.404e+07	3.8455e+07	2.1188e+07	1.4115e+07	6.7919e+06	4.9218e+06	3.7145e+06	2.955e+06	1.3576e+06	887300	366530	539090	260770	279290	200410	175970	144200	32439	60430	67361	53180	80329	120250	164420	215110	77778	49194	52420	44262	34585	95663.5	10038.3	3649.55	1315.61	282.634	87.2062	2.26461	0.557332	0.233548	0.120645	0.15246	0.0175597	-999	-999	-999	8.9082	0.46917	0.27096	4787.1	6859.1	269	379.08	100.46	-10.496	101.43	-6.3546	-5.001	
12.067800	1.467900	69.587000	6.610300  -2	2.0	2.7155e+08	1.5464e+08	8.9633e+07	5.4539e+07	4.2547e+07	2.9287e+07	2.188e+07	1.6521e+07	1.0983e+07	8.0406e+06	6.4334e+06	4.1102e+06	2.678e+06	1.7764e+06	1.4664e+06	1.2447e+06	1.0916e+06	1.0104e+06	663390	314630	165110	115190	121560	85003	33334	-999	-999	-999	80620.7	15499.9	5210	2803.66	1107.18	581.537	242.468	84.0819	34.0607	6617.82	25.9068	1.42504	0.0470274	0.00604612	0.00403909	0.00216152	0	0	0	0	0	-999	3.0666e+07	3.8744e+08	1.1277e+09	3.4865e+08	7.1032e+07	3.5075e+07	2.0555e+07	1.3018e+07	7.7301e+06	4.1537e+06	2.1404e+06	1.072e+06	1.145e+06	657440	306800	498530	323740	166120	179350	88641	80800	9333.3	56081	30372	50162	72226	107470	174560	197270	85194	44850	55551	36919	34935	96069.6	9983.28	3620.41	1281.84	274.784	86.789	2.10939	0.539678	-999	0.120645	0.148448	0.015044	-999	-999	-999	8.4692	0.44921	0.2788	4943.9	7483	263.24	361.94	100.7	-7.5045	98.314	-7.1275	-5.001	
