_LRT_EF_COVERAGE_SRC_EZ.PGM_SYS_ACRNM,V_LRT_EF_COVERAGE_SRC_EZ.PGM_SYS_ID,V_LRT_EF_COVERAGE_SRC_EZ.REGISTRY_ID,V_LRT_EF_COVERAGE_SRC_EZ.COUNTY_NAME,V_LRT_EF_COVERAGE_SRC_EZ.STATE_CODE
SDWIS,WI6490343,110013064478,POLK,WI
WI-ESR,410771,110016917318,VILAS,WI
WI-ESR,410524,110016918120,DOUGLAS,WI
WI-ESR,414919,110016910574,GREEN LAKE,WI
WI-ESR,111160,110008233161,ST. CROIX,WI
WI-ESR,152381,110005409897,DOUGLAS,WI
WI-ESR,153608,110005411321,SHAWANO,WI
WI-ESR,153300,110005411731,ROCK,WI
WI-ESR,200158,110005531665,WAUKESHA,WI
WI-ESR,178481,110005532977,DANE,WI
RCRAINFO,WIR000035055,110005533100,WAUKESHA,WI
WI-ESR,174174,110005535046,OZAUKEE,WI
RCRAINFO,WI0000233932,110005412446,CHIPPEWA,WI
WI-ESR,11493513,110016879136,WOOD,WI
WI-ESR,403760,110016879984,ONEIDA,WI
WI-ESR,403753,110016880026,ONEIDA,WI
WI-ESR,403737,110016880115,ONEIDA,WI
WI-ESR,404275,110016880856,VILAS,WI
WI-ESR,404466,110016883185,WOOD,WI
WI-ESR,404303,110016884013,VILAS,WI
WI-ESR,404922,110016884317,DOUGLAS,WI
WI-ESR,404899,110016884861,DOUGLAS,WI
WI-ESR,404495,110016883050,WOOD,WI
WI-ESR,404494,110016883069,WOOD,WI
WI-ESR,403774,110016879911,ONEIDA,WI
WI-ESR,404087,110016881597,PORTAGE,WI
WI-ESR,159666,110009521044,WAUKESHA,WI
WI-ESR,404893,110016884905,DOUGLAS,WI
WI-ESR,405297,110016886360,SAWYER,WI
WI-ESR,405684,110016888082,IRON,WI
RCRAINFO,MND981778533,110007612743,WAUKESHA,WI
WI-ESR,404036,110016882177,PORTAGE,WI
WI-ESR,35698377,110016896064,BARRON,WI
WI-ESR,35017719,110016896135,VILAS,WI
WI-ESR,412881,110016843905,SHEBOYGAN,WI
RCRAINFO,WID037839677,110009517923,WAUKESHA,WI
WI-ESR,124508,110009518539,ROCK,WI
RCRAINFO,WID988615548,110009519896,WAUKESHA,WI
WI-ESR,399991,110016858943,MANITOWOC,WI
WI-ESR,400505,110016859997,OCONTO,WI
WI-ESR,402310,110016869030,EAU CLAIRE,WI
WI-ESR,403080,110016870901,ADAMS,WI
WI-ESR,403131,110016871198,FOREST,WI
WI-ESR,400639,110016863474,OUTAGAMIE,WI
WI-ESR,401768,110016865392,BARRON,WI
WI-ESR,402137,110016866989,CRAWFORD,WI
WI-ESR,403934,110016874168,ONEIDA,WI
RCRAINFO,WIR000120964,110020897305,DANE,WI
WI-ESR,157506,110009521026,WAUKESHA,WI
RCRAINFO,WIR000106054,110013362146,BURNETT,WI
RCRAINFO,WIR000110338,110013362164,RACINE,WI
WI-ESR,38029360,110013362191,ONEIDA,WI
RCRAINFO,WID988580965,110006462363,ONEIDA,WI
RCRAINFO,WID988634804,110006463371,WAUKESHA,WI
RCRAINFO,WID988596839,110009519413,WAUKESHA,WI
WI-ESR,111376,110008233367,IOWA,WI
RCRAINFO,WID089581284,110008235551,WOOD,WI
WI-ESR,116693,110008235551,WOOD,WI
RCRAINFO,WID988593745,110008243409,ROCK,WI
WI-ESR,21754809,110006536837,GRANT,WI
RCRAINFO,WID988638292,110009520660,WASHINGTON,WI
RCRAINFO,WID988640546,110008247655,ONEIDA,WI
RCRAINFO,WIR000014365,110008249528,WALWORTH,WI
RCRAINFO,WIR000021253,110008250105,SHEBOYGAN,WI
NEI,NEIWI19989,110022406895,PORTABLE SOURCE,WI
AIRS/AFS,5577732293,110022407046,PORTABLE SOURCE,WI
AIRS/AFS,5577733547,110022407055,PORTABLE SOURCE,WI
RCRAINFO,WI0001005222,110009513785,WAUKESHA,WI
WI-ESR,415089,110016851673,OCONTO,WI
RCRAINFO,WID988621884,110009520063,WAUKESHA,WI
WI-ESR,146295,110009520367,WAUKESHA,WI
WI-ESR,150465,110009520811,GRANT,WI
WI-ESR,175690,110009521437,WAUKESHA,WI
WI-ESR,408722,110016855134,WASHINGTON,WI
WI-ESR,454446,110016853779,WOOD,WI
WI-ESR,126317,110016853840,ONEIDA,WI
AIRS/AFS,5512502049,110022399457,VILAS,WI
NEI,NEIWI19987,110022404771,PORTABLE SOURCE,WI
AIRS/AFS,5577729829,110022404959,PORTABLE SOURCE,WI
AIRS/AFS,5577704326,110022403068,PORTABLE SOURCE,WI
WI-ESR,30421685,110012558525,MARINETTE,WI
RCRAINFO,WIR000109272,110012558525,MARINETTE,WI
WI-ESR,24268674,110012559007,KENOSHA,WI
RCRAINFO,WID982640682,110006462201,WOOD,WI
RCRAINFO,WIR000122044,110022434542,WAUKESHA,WI
AIRS/AFS,5577703534,110022937722,PORTABLE SOURCE,WI
ICIS,8029841,110023789239,WAUKESHA,WI
WI-ESR,163585,110016927959,OUTAGAMIE,WI
ICIS,7195500,110020501330,MONROE,WI
NCDB,I05#19900912WI002 1,110022244356,MARINETTE,WI
WI-ESR,146848,110010172712,OZAUKEE,WI
RCRAINFO,WID981959844,110005460134,RUSK,WI
WI-ESR,44418976,110014436262,WALWORTH,WI
WI-ESR,408053,110016904466,LINCOLN,WI
RCRAINFO,WIR000130633,110032961631,TREMPEALEAU,WI
WI-ESR,397784,110016934380,OZAUKEE,WI
WI-ESR,402559,110016870064,MONROE,WI
RCRAINFO,WID988581724,110008242614,MENOMINEE,WI
WI-ESR,402073,110016866505,CLARK,WI
TRIS,53218HNTZN6937W,110000418904,MILWAUKEE,WI
TRIS,53177RDLGH15009,110000417889,RACINE,WI
RCRAINFO,WIR000005751,110000417889,RACINE,WI
TRIS,53177SCJHN2512W,110033028685,RACINE,WI
TRIS,53950WLKRS625ST,110000420580,JUNEAU,WI
TRIS,53963CMTCH401IN,110000420624,DODGE,WI
WI-ESR,8721,110000421605,BROWN,WI
TRIS,54601THTRN1700H,110009514935,LA CROSSE,WI
WI-ESR,9281,110000605916,LA CROSSE,WI
TRIS,54632DRYLNS4651,110000422597,VERNON,WI
TRIS,54914SRFCM5660T,110015679899,OUTAGAMIE,WI
TRIS,53051RBNDCN92W1,110009520802,WAUKESHA,WI
TRIS,53154CRCHS7929S,110000417674,MILWAUKEE,WI
TRIS,53020BRMRMW22HW,110005425343,SHEBOYGAN,WI
TRIS,53538MTLCN105EA,110000419654,JEFFERSON,WI
TRIS,53058DCKTNN44W3,110009514597,WAUKESHA,WI
TRIS,53522RQSFNHWYMA,110001921939,GREEN,WI
TRIS,53404CSTYB1600G,110000419397,RACINE,WI
TRIS,53578MLWKV1075W,110000419994,SAUK,WI
AIRS/AFS,5507300012,110007332118,MARATHON,WI
TRIS,54451HRDML520SW,110000422016,TAYLOR,WI
TRIS,53132CHRMT10020,110000417344,MILWAUKEE,WI
TRIS,53094RSSND319HA,110000417059,JEFFERSON,WI
TRIS,53545QLTYW305BU,110000419716,ROCK,WI
TRIS,53545NVRSL1118H,110000859063,ROCK,WI
RCRAINFO,WID981531262,110000859063,ROCK,WI
WI-ESR,9033,110000416942,SHEBOYGAN,WI
NEI,NEIWIT$8245,110000416942,SHEBOYGAN,WI
WI-ESR,494354,110000497347,WAUKESHA,WI
TRIS,53520STGHT30223,110009513302,GREEN,WI
TRIS,53201MLLRB4000W,110000418174,MILWAUKEE,WI
RCRAINFO,WI0000118067,110000594054,ROCK,WI
TRIS,53901RYVCC2851P,110000420394,COLUMBIA,WI
TRIS,53704SCRMY910MA,110000420205,DANE,WI
TRIS,54143WPCPL301ER,110002037572,MARINETTE,WI
WI-ESR,457337,110002034879,POLK,WI
ICIS,16964,110000422070,CLARK,WI
ICIS,2591064,110000855110,WAUPACA,WI
RCRAINFO,WID097901359,110000594269,CHIPPEWA,WI
TRIS,54748MPNRTMAINS,110000605934,CHIPPEWA,WI
TRIS,54952GNRLP450MI,110000423391,WINNEBAGO,WI
TRIS,53115BRGMT820WI,110000417246,WALWORTH,WI
WI-ESR,180701,110013359294,MARINETTE,WI
TRIS,54217PCKRL2074T,110000421268,KEWAUNEE,WI
AIRS/AFS,5503300749,110000594278,DUNN,WI
AIRS/AFS,5503300032,110000594278,DUNN,WI
WI-ESR,42971535,110000594278,DUNN,WI
TRIS,54556JHNBW400RE,110000422418,PRICE,WI
TRIS,54601HYDRT701SU,110000550555,LA CROSSE,WI
TRIS,54912WHTCLN8495,110000594321,CALUMET,WI
TRIS,54914SRFCM2135W,110012704840,OUTAGAMIE,WI
TRIS,54914GLFSTW6365,110005439301,OUTAGAMIE,WI
TRIS,54646FRNMS900FA,110000422622,JUNEAU,WI
TRIS,54915FXRVR430ES,110005452688,OUTAGAMIE,WI
TRIS,54880HPPRSJUNCT,110000877953,DOUGLAS,WI
TRIS,54983BNSNC512NM,110000423587,WAUPACA,WI
TRIS,54983PRSTP204ET,110001929548,WAUPACA,WI
TRIS,54956KMBRL249NO,110005427323,WINNEBAGO,WI
RCRAINFO,WIR000012674,110002122159,WINNEBAGO,WI
TRIS,53027CDMTL749NW,110005407791,WASHINGTON,WI
TRIS,53213GRDFN6432W,110000418717,MILWAUKEE,WI
TRIS,54453WSCNS2294R,110002036403,MARATHON,WI
RCRAINFO,WID054925722,110000594287,CLARK,WI
TRIS,54952GLBRT430AH,110000768116,WINNEBAGO,WI
TRIS,54952JMSRV160WA,110009514114,WINNEBAGO,WI
TRIS,54476CRYST2608R,110001928175,MARATHON,WI
TRIS,54829DCMFG1745I,110005540897,BARRON,WI
TRIS,54868MRSFD100WC,110000540237,BARRON,WI
TRIS,53027MNSHP621WA,110000767849,WASHINGTON,WI
TRIS,53027NCMPM857WE,110001925418,WASHINGTON,WI
RCRAINFO,WID080486319,110000417077,JEFFERSON,WI
TRIS,53095BNDND1020S,110015781947,WASHINGTON,WI
TRIS,53095SRGRP1859D,110000417139,WASHINGTON,WI
TRIS,54457MCRBN841MA,110000422061,WOOD,WI
TRIS,54730WDSRN305WE,110000422819,DUNN,WI
TRIS,54732GLBBL50BRI,110002033941,CHIPPEWA,WI
TRIS,54469VLCNMSTATE,110000594198,WOOD,WI
TRIS,54806LRSNJ4223R,110000422837,ASHLAND,WI
TRIS,54952NRTHW1457E,110002122113,WINNEBAGO,WI
TRIS,53034TWBLT419WG,110015680155,DODGE,WI
RCRAINFO,WID988578571,110012704449,JEFFERSON,WI
ICIS,956,110000419814,JEFFERSON,WI
TRIS,53558MBLLM4516S,110000419832,DANE,WI
TRIS,54011FLYWD412IN,110000420713,PIERCE,WI
TRIS,53051SLGNCN90W1,110009515872,WAUKESHA,WI
TRIS,54115RMNC 800HE,110001130785,BROWN,WI
TRIS,53223SPRST7100W,110000885365,MILWAUKEE,WI
TRIS,54307FRTHWPOBOX,110000620686,BROWN,WI
TRIS,53948LLNBR295NO,110002445792,JUNEAU,WI
TRIS,53204RLBLP644SO,110000418334,MILWAUKEE,WI
TRIS,53566MRBSN35017,110002038385,GREEN,WI
TRIS,54915SNTKC2901N,110009516531,OUTAGAMIE,WI
TRIS,53581WSCNS684SO,110000420027,RICHLAND,WI
TRIS,53589NRYLP501SW,110000420045,DANE,WI
TRIS,53086SLNGR203HA,110012704948,WASHINGTON,WI
TRIS,53086SLNGR760HI,110012704957,WASHINGTON,WI
TRIS,53223MRQTT8200W,110013847212,MILWAUKEE,WI
TRIS,53589STGHT416SO,110001921458,DANE,WI
TRIS,53589ZLKJS400IN,110000420063,DANE,WI
RCRAINFO,WI0000901439,110022523367,SHEBOYGAN,WI
RCRAINFO,WID006074959,110002120543,SHEBOYGAN,WI
ICIS,7731363,110023128792,MILWAUKEE,WI
TRIS,53224MLWKC8500W,110000419128,MILWAUKEE,WI
WI-ESR,494825,110000419244,MILWAUKEE,WI
TRIS,53227MDLND11217,110000855183,MILWAUKEE,WI
TRIS,53594PRRYP161NJ,110000420116,JEFFERSON,WI
TRIS,53703MDSND1018E,110000420143,DANE,WI
TRIS,54603NRTHR2325E,110005449639,LA CROSSE,WI
TRIS,53204WYNPG300SB,110000418361,MILWAUKEE,WI
TRIS,53224STRKC8399N,110005436466,MILWAUKEE,WI
TRIS,53590THGDYGOODY,110000420081,DANE,WI
WI-ESR,22366437,110012704911,JACKSON,WI
RCRAINFO,WID048030712,110002472832,JUNEAU,WI
TRIS,53094FSHRB201FR,110001130589,JEFFERSON,WI
TRIS,53213HRLYD11800,110015680191,MILWAUKEE,WI
TRIS,53094WSPKN860WE,110000417095,JEFFERSON,WI
RCRAINFO,WID988600201,110001164677,WALWORTH,WI
TRIS,53208HRLYD3700W,110001922607,MILWAUKEE,WI
TRIS,53227THMCR9800W,110001923848,MILWAUKEE,WI
TRIS,54650MTLLCRT2BO,110000594241,LA CROSSE,WI
TRIS,53184SGNTR208AD,110000417923,WALWORTH,WI
TRIS,53184SLCMP402NO,110002035100,WALWORTH,WI
TRIS,53186BBLCT400SP,110000417932,WAUKESHA,WI
TRIS,53209JHNSN5400N,110000418593,MILWAUKEE,WI
TRIS,53209JHNSNJRMEV,110000418593,MILWAUKEE,WI
TRIS,53233LDRCH230SO,110000419280,MILWAUKEE,WI
TRIS,54136SLCNC422SW,110000421017,OUTAGAMIE,WI
TRIS,53177NDSC 1800R,110005530611,RACINE,WI
TRIS,54130RLFFM400GE,110001924428,OUTAGAMIE,WI
TRIS,53403JCBSN1721P,110000857680,RACINE,WI
TRIS,54143KSGND1731I,110000421062,MARINETTE,WI
TRIS,54153CRSRS804PE,110009515818,OCONTO,WI
TRIS,54656FRMST427EW,110000422640,MONROE,WI
TRIS,54153CNTMT617FA,110022523401,OCONTO,WI
RCRAINFO,WID122712029,110002121846,MONROE,WI
TRIS,53718SFTYK2325D,110000420330,DANE,WI
TRIS,53719SBZRF6061B,110005542822,DANE,WI
TRIS,54402GRNBY6845P,110002121668,MARATHON,WI
WI-ESR,148668,110002121285,ROCK,WI
TRIS,53545LLNTP2643W,110000875900,ROCK,WI
TRIS,54221JNCTN2267H,110005421542,PORTAGE,WI
TRIS,54481CNSLD2627W,110017419792,PORTAGE,WI
TRIS,54848CNWDD800GU,110000422891,RUSK,WI
TRIS,54880BCRLC2700W,110000422953,DOUGLAS,WI
TRIS,54880BRKHYONEBA,110000855646,DOUGLAS,WI
TRIS,54494SFGPN23301,110009519422,WOOD,WI
TRIS,54481STLKN2700C,110000422230,PORTAGE,WI
TRIS,54901NTRPR101WS,110002121917,WINNEBAGO,WI
TRIS,53032NSCRN263KA,110002120339,DODGE,WI
TRIS,53204HYDRT229NA,110005427573,MILWAUKEE,WI
TRIS,53219CHRMT4430W,110001924071,MILWAUKEE,WI
WI-ESR,118202,110001924071,MILWAUKEE,WI
TRIS,53085BMSMF300MI,110010887479,SHEBOYGAN,WI
TRIS,53052MRCNSN91W1,110008058537,WAUKESHA,WI
TRIS,53925MRCNP850WE,110000420492,COLUMBIA,WI
WI-ESR,127095,110002121551,MANITOWOC,WI
TRIS,53959PLTC 1375I,110000855762,SAUK,WI
TRIS,54241HMLTN400CO,110000421446,MANITOWOC,WI
TRIS,54889SSCTD180MA,110001920743,BARRON,WI
TRIS,53219PLTNG1928S,110000883697,MILWAUKEE,WI
TRIS,53222STRLN3000N,110024423863,MILWAUKEE,WI
TRIS,53201NRDBR3073S,110000418192,MILWAUKEE,WI
TRIS,53204PLFLG624WE,110009514631,MILWAUKEE,WI
TRIS,53072QDGRPW224N,110000564915,WAUKESHA,WI
TRIS,54220CKNDS1602N,110000850776,MANITOWOC,WI
TRIS,53566SPTCH40518,110000419958,GREEN,WI
TRIS,53562PRFNS8001U,110000419887,DANE,WI
TRIS,53563CRGLL1425E,110022523394,ROCK,WI
ICIS,6681977,110000539285,MARQUETTE,WI
TRIS,54304GRNBY865LO,110024422613,BROWN,WI
TRIS,54481NNHPP3243W,110000850945,PORTAGE,WI
TRIS,54304PPRCN2300S,110000421598,BROWN,WI
TRIS,54304TFCND3161S,110001926364,BROWN,WI
TRIS,54901HYDRT191WE,110000547926,WINNEBAGO,WI
TRIS,54302GRNBY1728I,110002121604,BROWN,WI
RCRAINFO,WIR000035923,110002404835,BROWN,WI
TRIS,54494STRLN700DU,110005426654,WOOD,WI
TRIS,54901THBCK1127S,110001925917,WINNEBAGO,WI
TRIS,54901WLDWR846WI,110002121944,WINNEBAGO,WI
TRIS,54555MRQPNNORTH,110000768143,PRICE,WI
RCRAINFO,WIR000031328,110002339023,WINNEBAGO,WI
RFS,70120,110022523438,WINNEBAGO,WI
TRIS,53151GMDCL16800,110001925613,WAUKESHA,WI
TRIS,53151LCTRC17000,110000417549,WAUKESHA,WI
TRIS,53151MNFCT2300S,110000742616,WAUKESHA,WI
TRIS,53007MMPKF47N13,110000554338,WAUKESHA,WI
RCRAINFO,WID040785578,110001926765,OZAUKEE,WI
TRIS,53154MRCNN7620S,110001922965,MILWAUKEE,WI
TRIS,53406CMDCS56262,110000419440,RACINE,WI
RCRAINFO,WID003967619,110000416602,WAUKESHA,WI
NCDB,C05#GM01FI677,110000416602,WAUKESHA,WI
TRIS,53012SMDRRW57N1,110002451971,OZAUKEE,WI
RCRAINFO,WID006096929,110002451971,OZAUKEE,WI
TRIS,54540NGLLM5135C,110006551089,VILAS,WI
TRIS,54501LKSHR3600L,110000422365,ONEIDA,WI
TRIS,54601MDWST615SU,110005439864,LA CROSSE,WI
TRIS,53204GBHRD1228W,110009514588,MILWAUKEE,WI
TRIS,53073LWNBYHIGHW,110005418360,SHEBOYGAN,WI
TRIS,53073SCRNP1700S,110002044216,SHEBOYGAN,WI
TRIS,53154CCTC 10001,110000417656,MILWAUKEE,WI
TRIS,53805DVNCT212CH,110000850730,GRANT,WI
TRIS,53022HCWRMW194N,110000416158,WASHINGTON,WI
TRIS,54912BSSTT117SO,110002148505,OUTAGAMIE,WI
TRIS,54912KMBRL425WE,110000423131,OUTAGAMIE,WI
TRIS,53140MRCNB14206,110000417380,KENOSHA,WI
TRIS,53140FNSHN10115,110002120641,KENOSHA,WI
TRIS,53066WSMRQ930AR,110000858652,WAUKESHA,WI
TRIS,53066PRMLD5657F,110006530539,WAUKESHA,WI
TRIS,53151SMRTG2650S,110000417601,WAUKESHA,WI
TRIS,53154MDMRC8570S,110000417736,MILWAUKEE,WI
TRIS,53154RPRDC701WE,110001130865,MILWAUKEE,WI
TRIS,53154TLKPC2025W,110000767938,MILWAUKEE,WI
WI-ESR,154955,110002120473,SHEBOYGAN,WI
TRIS,53209VLCNL3111W,110000418628,MILWAUKEE,WI
TRIS,53212MLLWS3704N,110002121007,MILWAUKEE,WI
WI-ESR,37563295,110013287095,OZAUKEE,WI
TRIS,53403BNJMN2600C,110002121196,RACINE,WI
TRIS,53716MLSNC3322V,110000420312,DANE,WI
TRIS,53805PCHNY91MRR,110000856173,GRANT,WI
AIRS/AFS,5504300013,110000856173,GRANT,WI
TRIS,53806RPDDM203EF,110000420349,GRANT,WI
WI-ESR,201672,110007868780,OUTAGAMIE,WI
TRIS,53222TNCRP4212N,110000418986,MILWAUKEE,WI
TRIS,53151SCHMD1905S,110001925490,WAUKESHA,WI
TRIS,53404WSTRN1220M,110002121221,RACINE,WI
TRIS,53186NVSTR1401P,110000418003,WAUKESHA,WI
GNIS,1576706,110025490074,WAUKESHA,WI
GNIS,1576794,110027122619,IOWA,WI
RCRAINFO,WID988596326,110008243579,SAUK,WI
RCRAINFO,WIR000100990,110005546258,ONEIDA,WI
NEI,NEIWI19959,110014006869,GREEN,WI
RBLC,25138,110017418846,OUTAGAMIE,WI
GNIS,1572380,110026556171,TREMPEALEAU,WI
GNIS,1572414,110026588814,ROCK,WI
GNIS,1572418,110026588903,ADAMS,WI
GNIS,1572472,110026589216,ROCK,WI
GNIS,1568475,110026567034,MILWAUKEE,WI
GNIS,1568271,110026924149,WAUKESHA,WI
GNIS,1573499,110026731794,DODGE,WI
GNIS,1573501,110026663910,PORTAGE,WI
GNIS,1562514,110026912731,COLUMBIA,WI
GNIS,1846280,110026079927,MONROE,WI
RCRAINFO,WIR000113001,110014434923,RUSK,WI
GNIS,1571947,110027099823,MONROE,WI
NPDES,WI0024601,110000549078,MANITOWOC,WI
GNIS,1563726,110026629245,EAU CLAIRE,WI
GNIS,1563738,110026749810,GREEN,WI
GNIS,1563896,110026784406,KENOSHA,WI
GNIS,1564565,110026009227,MONROE,WI
GNIS,1566843,110026646547,JEFFERSON,WI
GNIS,1850776,110026771401,DODGE,WI
GNIS,1850777,110026317867,DODGE,WI
GNIS,1850799,110026830357,DODGE,WI
GNIS,1576257,110026949765,KENOSHA,WI
GNIS,1563911,110027063950,RACINE,WI
GNIS,1563916,110026798927,RACINE,WI
GNIS,1563976,110026380672,BROWN,WI
GNIS,1569002,110026720430,MILWAUKEE,WI
GNIS,1569005,110026826380,JEFFERSON,WI
GNIS,1850835,110026227170,DODGE,WI
GNIS,1850853,110026243410,DODGE,WI
GNIS,1850888,110026931266,DODGE,WI
GNIS,1850930,110026873186,RACINE,WI
GNIS,1565563,110025939830,ROCK,WI
GNIS,1565614,110026923676,TAYLOR,WI
GNIS,1564581,110026920045,BROWN,WI
GNIS,1571047,110026743193,BROWN,WI
GNIS,1571085,110026822348,DOUGLAS,WI
GNIS,1566398,110026401506,KENOSHA,WI
GNIS,1566580,110026319954,WASHINGTON,WI
GNIS,1570232,110026115488,IOWA,WI
GNIS,1876554,110026431458,MILWAUKEE,WI
GNIS,1565364,110026757588,LINCOLN,WI
GNIS,1565390,110026757720,DANE,WI
GNIS,1565409,110026763704,DOOR,WI
GNIS,1565497,110026010313,OUTAGAMIE,WI
GNIS,1575704,110025996153,SAUK,WI
GNIS,1842792,110027147308,CHIPPEWA,WI
GNIS,1842793,110025852049,CHIPPEWA,WI
GNIS,1842794,110025792024,CHIPPEWA,WI
GNIS,1876471,110026675113,MILWAUKEE,WI
GNIS,1876497,110026792898,MILWAUKEE,WI
GNIS,1876507,110026793423,MILWAUKEE,WI
GNIS,1570929,110026542819,BAYFIELD,WI
GNIS,1575853,110026750736,OUTAGAMIE,WI
GNIS,1570120,110026880089,SHAWANO,WI
GNIS,1570745,110026116744,DANE,WI
GNIS,1570852,110026836798,CRAWFORD,WI
GNIS,1562738,110025678835,LAFAYETTE,WI
NEI,NEIWILF4964,110014013441,MARATHON,WI
AIRS/AFS,5507300025,110014013441,MARATHON,WI
GNIS,1576427,110025489576,MONROE,WI
GNIS,1576509,110027122263,GRANT,WI
GNIS,1576539,110026738154,LAFAYETTE,WI
GNIS,1576546,110025931393,MONROE,WI
GNIS,1576557,110027113111,DANE,WI
GNIS,1564017,110026380707,FOND DU LAC,WI
GNIS,1562888,110027053024,GRANT,WI
GNIS,1572083,110026711681,RACINE,WI
GNIS,1572177,110026118369,WALWORTH,WI
GNIS,1562118,110026953633,MILWAUKEE,WI
GNIS,1562125,110026953679,ROCK,WI
GNIS,1562137,110026953740,FOND DU LAC,WI
GNIS,1576586,110026738822,MARATHON,WI
GNIS,1562395,110025646665,KENOSHA,WI
GNIS,1567763,110026757864,DODGE,WI
GNIS,1574035,110026947099,EAU CLAIRE,WI
GNIS,1567690,110026321629,MILWAUKEE,WI
GNIS,1567694,110026731348,POLK,WI
GNIS,1560699,110026675729,EAU CLAIRE,WI
GNIS,1573131,110027001526,FOND DU LAC,WI
GNIS,1562026,110026846377,MONROE,WI
GNIS,1567253,110027134205,OUTAGAMIE,WI
GNIS,1567331,110026537175,MILWAUKEE,WI
GNIS,1567804,110026758220,MILWAUKEE,WI
GNIS,1560958,110026664544,WOOD,WI
GNIS,1560960,110026664553,WAUKESHA,WI
GNIS,1567832,110026758694,POLK,WI
GNIS,1572986,110026431877,MANITOWOC,WI
GNIS,1561788,110025602667,GRANT,WI
GNIS,1561839,110025791864,LAFAYETTE,WI
GNIS,1561911,110025601463,WAUKESHA,WI
GNIS,1561920,110025851941,WAUPACA,WI
GNIS,1578061,110026792754,BROWN,WI
GNIS,1578130,110025857632,DOOR,WI
GNIS,1578158,110026657204,BROWN,WI
GNIS,1567622,110026142751,MARATHON,WI
GNIS,1572896,110026071257,CHIPPEWA,WI
GNIS,1572919,110026001494,MILWAUKEE,WI
GNIS,1577934,110027118839,DOOR,WI
GNIS,1567596,110026532081,KEWAUNEE,WI
GNIS,1572938,110026421094,MILWAUKEE,WI
GNIS,1572941,110027001517,DANE,WI
GNIS,1572943,110026430743,MILWAUKEE,WI
GNIS,1565154,110026009842,BROWN,WI
GNIS,1572916,110026794128,RACINE,WI
GNIS,1561053,110026670779,BROWN,WI
GNIS,1561210,110026905124,MILWAUKEE,WI
GNIS,1576263,110026949952,WASHINGTON,WI
GNIS,1571898,110025897714,VERNON,WI
GNIS,1576268,110026949710,FOND DU LAC,WI
GNIS,1576272,110026949890,OUTAGAMIE,WI
GNIS,1576273,110026548083,WOOD,WI
GNIS,1576292,110025489335,FOND DU LAC,WI
GNIS,1577113,110026830062,LAFAYETTE,WI
GNIS,1567043,110026320602,DODGE,WI
GNIS,1567076,110026320657,OUTAGAMIE,WI
GNIS,1567078,110026091208,PORTAGE,WI
GNIS,1561493,110026786869,RACINE,WI
GNIS,1567118,110026531929,MILWAUKEE,WI
GNIS,1567122,110026040870,MILWAUKEE,WI
GNIS,1566888,110026320443,DODGE,WI
GNIS,1576859,110026714063,DANE,WI
GNIS,1576385,110027114156,MILWAUKEE,WI
GNIS,1572579,110025582448,MILWAUKEE,WI
GNIS,1576976,110026557278,BURNETT,WI
GNIS,1838213,110026751842,DUNN,WI
GNIS,1838330,110026588020,LINCOLN,WI
GNIS,1572698,110025908793,ROCK,WI
GNIS,1572797,110026791979,MANITOWOC,WI
GNIS,1566615,110026409376,MARATHON,WI
GNIS,1566664,110026645469,RACINE,WI
GNIS,1566690,110026320229,MILWAUKEE,WI
GNIS,1566764,110026990656,LAFAYETTE,WI
GNIS,1566776,110026525883,DOUGLAS,WI
GNIS,1566800,110026040656,MILWAUKEE,WI
GNIS,1576896,110025931927,COLUMBIA,WI
GNIS,1569021,110025800275,COLUMBIA,WI
GNIS,1843369,110025810326,LA CROSSE,WI
GNIS,1851381,110025590732,OUTAGAMIE,WI
GNIS,1876309,110026757819,MILWAUKEE,WI
GNIS,1850249,110026954516,WAUKESHA,WI
GNIS,1569796,110026730027,GRANT,WI
GNIS,1569824,110026707357,MILWAUKEE,WI
GNIS,1831602,110026685987,PIERCE,WI
GNIS,1834636,110026836690,SHEBOYGAN,WI
GNIS,1834637,110027013185,SHEBOYGAN,WI
GNIS,1566164,110026589430,MILWAUKEE,WI
GNIS,1837405,110026851841,CALUMET,WI
GNIS,1562908,110026009995,WALWORTH,WI
GNIS,1842623,110025897661,DANE,WI
GNIS,1842645,110025909257,DANE,WI
GNIS,1842656,110026001715,DANE,WI
GNIS,1842732,110026373038,DANE,WI
GNIS,1570101,110026879858,BUFFALO,WI
GNIS,1850234,110025678531,WAUKESHA,WI
GNIS,1845747,110025792710,FOND DU LAC,WI
GNIS,1845756,110025679665,FOND DU LAC,WI
GNIS,1838001,110026588510,BARRON,WI
GNIS,1838024,110026238863,BARRON,WI
GNIS,1846120,110025583269,MANITOWOC,WI
GNIS,1568022,110027038872,DODGE,WI
GNIS,1568065,110026743451,MILWAUKEE,WI
GNIS,1568074,110026321923,MILWAUKEE,WI
GNIS,1568079,110026916862,LA CROSSE,WI
GNIS,1568092,110026111062,MILWAUKEE,WI
GNIS,1846165,110027055549,MANITOWOC,WI
GNIS,1846166,110026925433,MANITOWOC,WI
GNIS,1833788,110026711627,SAWYER,WI
GNIS,1833819,110027123100,JUNEAU,WI
GNIS,1851601,110026664483,LAFAYETTE,WI
GNIS,1851612,110026974978,LAFAYETTE,WI
GNIS,1842521,110027112354,DANE,WI
GNIS,1842527,110027112452,DANE,WI
