UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
C,5,2000,24,3580698,1805303,1775395,1431125,1372814,235813,261111,21054,19648,88130,90708,4383,4119,24798,26995,1451773,1395244,243748,270517,30454,29465,98599,102057,7821,7659,1432560,1464369,1083736,1086619,223671,247994,14952,14975,86047,88563,3222,3214,20932,23004,1100999,1105617,229838,255624,22773,23172,95499,98769,6202,6242,372743,311026,347389,286195,12142,13117,6102,4673,2083,2145,1161,905,3866,3991,350774,289627,13910,14893,7681,6293,3100,3288,1619,1417
C,5,2000,25,3693477,1862329,1831148,1478798,1417403,238567,265409,20692,19334,95298,98334,4419,4008,24555,26660,1499082,1439584,246402,274581,30012,29042,105729,109611,7775,7461,1485600,1515626,1127142,1126628,226532,252211,14725,14719,93215,96201,3279,3149,20707,22718,1144095,1145384,232587,259533,22441,22840,102654,106437,6211,6172,376729,315522,351656,290775,12035,13198,5967,4615,2083,2133,1140,859,3848,3942,354987,294200,13815,15048,7571,6202,3075,3174,1564,1289
C,5,2000,26,3580641,1797278,1783363,1424294,1377080,230177,258923,19991,18971,95541,99135,4115,3865,23160,25389,1443452,1398148,237327,267548,28915,28387,105575,109987,7261,7084,1439395,1477314,1089880,1094734,218822,246179,14372,14547,93504,97113,3141,3041,19676,21700,1105953,1112568,224339,253065,21875,22477,102633,106995,5916,5820,357883,306049,334414,282346,11355,12744,5619,4424,2037,2022,974,824,3484,3689,337499,285580,12988,14483,7040,5910,2942,2992,1345,1264
C,5,2000,27,3731071,1869363,1861708,1477242,1435000,242538,272214,20680,19432,101015,105647,4193,3853,23695,25562,1496762,1456127,249721,280903,29969,29187,111178,116471,7430,7043,1505568,1548979,1137471,1146559,230912,259130,14951,14946,98910,103536,3170,3038,20154,21770,1153858,1164395,236498,265994,22777,23191,108189,113321,6016,5798,363795,312729,339771,288441,11626,13084,5729,4486,2105,2111,1023,815,3541,3792,342904,291732,13223,14909,7192,5996,2989,3150,1414,1245
C,5,2000,28,3928987,1967174,1961813,1567040,1523661,249487,281479,20663,19991,102030,107062,4067,3903,23887,25717,1586700,1544861,256599,289894,30273,29864,112236,118061,7329,7295,1609186,1650301,1232540,1236528,238047,268386,15155,15403,100012,104919,3078,3052,20354,22013,1249082,1254490,243527,275095,23307,23807,109363,114900,5965,6020,357988,311512,334500,287133,11440,13093,5508,4588,2018,2143,989,851,3533,3704,337618,290371,13072,14799,6966,6057,2873,3161,1364,1275
C,5,2000,29,4184401,2090295,2094106,1676272,1637755,261019,297501,21456,20682,102525,107736,4176,4051,24847,26381,1696734,1659556,268410,306245,31651,31154,112972,118622,7575,7522,1730841,1779302,1340979,1347936,249221,283978,15803,16141,100450,105552,3218,3156,21170,22539,1358250,1366387,254918,290923,24436,25094,109966,115359,6203,6194,359454,314804,335293,289819,11798,13523,5653,4541,2075,2184,958,895,3677,3842,338484,293169,13492,15322,7215,6060,3006,3263,1372,1328
C,5,2000,30,4254047,2140984,2113063,1721550,1657425,264632,295411,21181,20348,105050,109761,4305,4072,24266,26046,1741489,1678721,271784,303774,31215,31102,115183,120464,7717,7568,1775468,1799004,1380476,1367975,252552,282130,15547,15776,102942,107605,3359,3244,20592,22274,1397191,1386034,258018,288786,24095,24973,112137,117249,6358,6266,365516,314059,341074,289450,12080,13281,5634,4572,2108,2156,946,828,3674,3772,344298,292687,13766,14988,7120,6129,3046,3215,1359,1302
C,5,2000,31,3993222,1998115,1995107,1611771,1571600,242514,272629,20266,19210,97747,103938,3769,3696,22048,24034,1629890,1591275,248703,280174,29891,29550,106735,113591,6896,6916,1665026,1703339,1301137,1302505,231492,260637,14939,14787,95872,101897,2908,2943,18678,20570,1316269,1319187,236130,266587,23172,23677,104012,110622,5692,5794,333089,291768,310634,269095,11022,11992,5327,4423,1875,2041,861,753,3370,3464,313621,272088,12573,13587,6719,5873,2723,2969,1204,1122
C,5,2000,32,3960300,1978753,1981547,1596320,1558010,244217,277658,19794,19334,93498,100166,3704,3732,21220,22647,1613751,1576470,250184,284639,29172,29193,102029,109143,6714,6897,1648973,1691909,1288622,1290897,233248,265571,14688,15028,91626,98183,2856,2964,17933,19266,1303140,1306452,237678,270953,22717,23516,99390,106271,5539,5747,329780,289638,307698,267113,10969,12087,5106,4306,1872,1983,848,768,3287,3381,310611,270018,12506,13686,6455,5677,2639,2872,1175,1150
C,5,2000,33,3987910,1985321,2002589,1609415,1585004,243926,278306,19721,19689,88019,93569,3642,3644,20598,22377,1626279,1603184,249613,285251,29077,29805,96213,102266,6552,6674,1669237,1721349,1314478,1325599,233398,266680,14692,15366,86281,91719,2863,2883,17525,19102,1328666,1340996,237647,272050,22764,24137,93732,99551,5419,5539,316084,281240,294937,259405,10528,11626,5029,4323,1738,1850,779,761,3073,3275,297613,262188,11966,13201,6313,5668,2481,2715,1133,1135
C,5,2000,34,4136592,2061107,2075485,1664470,1636944,259773,294489,20706,20388,91134,96653,3774,3697,21250,23314,1681753,1655917,265622,301517,30569,31076,99455,105573,6778,6935,1740825,1792190,1366173,1376038,248819,282549,15542,15962,89346,94800,2920,2922,18025,19919,1380666,1392070,253140,287945,24065,25277,96895,102834,5580,5777,320282,283295,298297,260906,10954,11940,5164,4426,1788,1853,854,775,3225,3395,301087,263847,12482,13572,6504,5799,2560,2739,1198,1158
C,5,2000,35,4453918,2219498,2234420,1800862,1771312,276120,313515,21669,21809,94965,99791,3843,3928,22039,24065,1818897,1790744,281784,320408,32237,33402,103498,108865,7006,7286,1895882,1945536,1499060,1504595,265357,301808,16367,17318,93125,97844,3044,3137,18929,20834,1514432,1521262,269659,307259,25555,27523,100889,106057,5840,6099,323616,288884,301802,266717,10763,11707,5302,4491,1840,1947,799,791,3110,3231,304465,269482,12125,13149,6682,5879,2609,2808,1166,1187
C,5,2000,36,4477306,2216828,2260478,1807836,1802675,268095,307783,21707,22099,93263,99982,3843,3828,22084,24111,1825925,1822130,273761,314629,32635,33884,101560,109007,6972,7146,1911851,1980820,1523872,1544775,257622,296458,16620,17564,91573,98106,3103,3057,19061,20860,1539313,1561398,261966,301857,26195,27947,99143,106282,5883,5997,304977,279658,283964,257900,10473,11325,5087,4535,1690,1876,740,771,3023,3251,286612,260732,11795,12772,6440,5937,2417,2725,1089,1149
C,5,2000,37,4479163,2215314,2263849,1809905,1811328,265862,304606,21311,21511,92729,98422,3633,3815,21874,24167,1827728,1830906,271203,311246,32423,33879,101002,107157,6649,7049,1924453,1993714,1539077,1562337,255878,293468,16475,17166,91035,96584,2949,3131,19039,21028,1554465,1579231,259964,298736,26317,28166,98597,104503,5661,5978,290861,270135,270828,248991,9984,11138,4836,4345,1694,1838,684,684,2835,3139,273263,251675,11239,12510,6106,5713,2405,2654,988,1071
C,5,2000,38,4514320,2234122,2280198,1839763,1836647,262839,302719,21156,21588,85044,91841,3616,3585,21704,23818,1857486,1855984,268045,309195,32411,33998,93103,100344,6632,6761,1952852,2020483,1577628,1597030,253511,292327,16436,17342,83425,90094,2894,2893,18958,20797,1592959,1613754,257533,297474,26408,28398,90818,97811,5602,5705,281270,259715,262135,239617,9328,10392,4720,4246,1619,1747,722,692,2746,3021,264527,242230,10512,11721,6003,5600,2285,2533,1030,1056
C,5,2000,39,4575650,2259222,2316428,1861592,1867345,267184,305926,20792,21919,84345,93784,3565,3664,21744,23790,1879317,1886512,272389,312378,32137,34624,92436,102141,6578,6770,1988483,2061368,1609523,1631894,258044,295708,16222,17868,82727,92051,2884,2999,19083,20848,1624964,1648532,262116,300898,26339,29232,90147,99634,5585,5766,270739,255060,252069,235451,9140,10218,4570,4051,1618,1733,681,665,2661,2942,254353,237980,10273,11480,5798,5392,2289,2507,993,1004
C,5,2000,40,4680915,2326886,2354029,1911092,1890789,279691,316089,21303,22222,88831,96911,3751,3733,22218,24285,1929205,1910283,285033,322708,33044,35307,97006,105394,6676,6835,2053409,2100321,1656396,1656861,270328,305765,16790,18102,87220,95161,3091,3074,19584,21358,1672192,1673855,274512,311095,27339,29884,94779,102855,5708,5828,273477,253708,254696,233928,9363,10324,4513,4120,1611,1750,660,659,2634,2927,257013,236428,10521,11613,5705,5423,2227,2539,968,1007
C,5,2000,41,4460894,2203266,2257628,1819293,1823950,258129,295358,19737,20701,81884,91256,3348,3224,20875,23139,1836265,1842672,263122,301463,30911,33645,89496,98923,6068,6214,1962866,2027770,1595856,1612118,249853,285969,15608,16862,80403,89679,2760,2696,18386,20446,1610670,1628524,253791,290908,25611,28556,87393,96663,5217,5320,240400,229858,223437,211832,8276,9389,4129,3839,1481,1577,588,528,2489,2693,225595,214148,9331,10555,5300,5089,2103,2260,851,894
C,5,2000,42,4521044,2236782,2284262,1850473,1852655,259328,293511,20027,20760,82710,91491,3264,3076,20980,22769,1867478,1870949,264195,299520,31480,33635,90256,99067,6120,5945,2001463,2059125,1631822,1644952,251165,284418,15899,17113,81289,89972,2706,2551,18582,20119,1646762,1660968,255036,289277,26231,28724,88225,96886,5289,5124,235319,225137,218651,207703,8163,9093,4128,3647,1421,1519,558,525,2398,2650,220716,209981,9159,10243,5249,4911,2031,2181,831,821
C,5,2000,43,4416431,2177854,2238577,1805133,1815653,251101,287531,19084,20083,79114,90006,3075,3077,20347,22227,1821779,1833511,255792,293369,30456,32901,86256,97185,5655,5806,1956947,2023295,1599894,1617107,243336,278701,15206,16599,77792,88602,2583,2556,18136,19730,1614592,1632803,247083,283459,25551,28243,84381,95156,4941,4985,220907,215282,205239,198546,7765,8830,3878,3484,1322,1404,492,521,2211,2497,207187,200708,8709,9910,4905,4658,1875,2029,714,821
C,5,2000,44,4297224,2118294,2178930,1757809,1767569,241644,276977,18351,19407,78119,90301,2928,3002,19443,21674,1773587,1784932,246159,282673,29463,32018,84845,97294,5380,5652,1907415,1972499,1562028,1577210,234068,268579,14686,16130,76843,88859,2445,2485,17345,19236,1575989,1592494,237688,273185,24759,27575,83090,95250,4653,4874,210879,206431,195781,190359,7576,8398,3665,3277,1276,1442,483,517,2098,2438,197598,192438,8471,9488,4704,4443,1755,2044,727,778
C,5,2000,45,4330043,2141636,2188407,1778178,1777893,243102,276513,18422,19019,79542,90816,2946,3010,19446,21156,1793920,1794848,247722,281966,29462,31537,86131,97484,5460,5661,1933856,1986499,1585538,1591689,235446,268137,14865,15885,78279,89419,2461,2534,17267,18835,1599401,1606680,239085,272524,24862,27292,84378,95548,4735,4928,207780,201908,192640,186204,7656,8376,3557,3134,1263,1397,485,476,2179,2321,194519,188168,8637,9442,4600,4245,1753,1936,725,733
C,5,2000,46,4102023,2014764,2087259,1683060,1706785,221559,255946,17080,18145,72526,83866,2654,2801,17885,19716,1697634,1722676,225676,260964,27503,30110,78467,89841,4967,5189,1829248,1901797,1511198,1535735,214636,248431,13855,15167,71370,82584,2249,2369,15940,17511,1524058,1549732,217912,252486,23352,26048,76832,88050,4350,4521,185516,185462,171862,171050,6923,7515,3225,2978,1156,1282,405,432,1945,2205,173576,172944,7764,8478,4151,4062,1635,1791,617,668
C,5,2000,47,4014335,1970806,2043529,1650963,1675532,211734,245593,16276,17276,71699,83341,2569,2631,17565,19156,1665240,1690901,215682,250444,26699,28906,77465,89235,4815,4976,1796578,1866572,1489487,1512130,205248,238465,13292,14448,70644,82137,2166,2216,15741,17176,1502191,1525784,208390,242437,22820,25161,75994,87519,4221,4362,174228,176957,161476,163402,6486,7128,2984,2828,1055,1204,403,415,1824,1980,163049,165117,7292,8007,3879,3745,1471,1716,594,614
C,5,2000,48,3883760,1907000,1976760,1604713,1625456,201623,236631,15409,16431,66658,77643,2439,2524,16158,18075,1617862,1639997,205260,241288,25231,27761,71708,82800,4461,4716,1743524,1811225,1453004,1472445,195637,230073,12716,13819,65668,76521,2047,2185,14452,16182,1464670,1485341,198546,233905,21716,24229,70329,81228,3877,4183,163476,165535,151709,153011,5986,6558,2693,2612,990,1122,392,339,1706,1893,153192,154656,6714,7383,3515,3532,1379,1572,584,533
C,5,2000,49,3769180,1846430,1922750,1545332,1573915,201371,234245,15273,15849,66125,78743,2445,2426,15884,17572,1558330,1587992,204983,238848,24947,26853,71002,83758,4438,4531,1687502,1760598,1397789,1424258,195600,227683,12683,13347,65112,77630,2061,2053,14257,15627,1409382,1436651,198470,231403,21577,23430,69622,82171,3893,3946,158928,162152,147543,149657,5771,6562,2590,2502,1013,1113,384,373,1627,1945,148948,151341,6513,7445,3370,3423,1380,1587,545,585
C,5,2000,50,3801685,1866415,1935270,1560290,1582667,202896,234509,15159,15740,70094,82428,2491,2478,15485,17448,1572842,1596587,206473,239079,24666,26690,74786,87430,4565,4574,1709573,1773896,1414709,1433347,197080,228057,12613,13358,69125,81361,2144,2141,13902,15632,1425901,1445705,199933,231791,21363,23462,73438,85915,4047,4043,156842,161374,145581,149320,5816,6452,2546,2382,969,1067,347,337,1583,1816,146941,150882,6540,7288,3303,3228,1348,1515,518,531
C,5,2000,51,3628661,1774299,1854362,1498219,1533213,181863,213451,13875,14517,63296,74417,2203,2267,14843,16497,1510406,1546628,185163,217687,23254,25053,67595,78894,4020,4165,1634988,1708913,1368793,1398541,176771,207764,11710,12409,62462,73481,1875,1939,13377,14779,1379698,1410471,179424,211235,20389,22137,66408,77537,3537,3637,139311,145449,129426,134672,5092,5687,2165,2108,834,936,328,328,1466,1718,130708,136157,5739,6452,2865,2916,1187,1357,483,528
C,5,2000,52,3680885,1801231,1879654,1537680,1573749,173159,203190,13643,14300,60182,69987,2123,2041,14444,16387,1549596,1587076,176307,207206,22845,24921,64296,74382,3880,3969,1666952,1738329,1412836,1442526,168402,197864,11513,12284,59361,69095,1828,1741,13012,14819,1423505,1454490,170925,201202,20051,22139,63126,73106,3427,3493,134279,141325,124844,131223,4757,5326,2130,2016,821,892,295,300,1432,1568,126091,132586,5382,6004,2794,2782,1170,1276,453,476
C,5,2000,53,3692420,1805942,1886478,1560510,1601030,160033,188578,13345,13615,55776,65006,1880,1975,14398,16274,1572585,1614561,162990,192500,22799,24468,59585,69025,3605,3671,1680344,1753458,1443640,1477702,155615,183448,11339,11705,55045,64174,1628,1667,13077,14762,1454555,1489896,158028,186693,20109,21852,58539,67859,3223,3213,125598,133020,116870,123328,4418,5130,2006,1910,731,832,252,308,1321,1512,118030,124665,4962,5807,2690,2616,1046,1166,382,458
C,5,2000,54,2830397,1378371,1452026,1172480,1210970,133778,160244,10564,11025,48487,55189,1815,1795,11247,12803,1181764,1221413,136256,163428,17574,19103,51711,58740,3291,3381,1266508,1332422,1068243,1099803,129873,155673,8875,9408,47861,54490,1551,1554,10105,11494,1076517,1109109,131844,158254,15347,16880,50825,57730,2913,3005,111863,119604,104237,111167,3905,4571,1689,1617,626,699,264,241,1142,1309,105247,112304,4412,5174,2227,2223,886,1010,378,376
C,5,2000,55,2850441,1386432,1464009,1183450,1225548,132828,159605,10181,10972,47169,53695,1663,1792,11141,12397,1192655,1235725,135187,162531,17241,18985,50290,57004,3153,3312,1280381,1350788,1084352,1119951,129289,155557,8632,9388,46572,53033,1445,1550,10091,11309,1092635,1129174,131198,158007,15175,16881,49451,56079,2816,2958,106051,113221,99098,105597,3539,4048,1549,1584,597,662,218,242,1050,1088,100020,106551,3989,4524,2066,2104,839,925,337,354
C,5,2000,56,2829220,1370975,1458245,1179734,1233410,125780,151571,9938,10306,43543,49137,1521,1584,10459,12237,1188381,1243544,127994,154452,16700,18383,46400,52283,2903,3068,1273903,1350841,1089071,1133149,122426,147765,8500,8928,43027,48501,1338,1368,9541,11130,1096926,1142323,124244,150161,14832,16465,45661,51374,2589,2728,97072,107404,90663,100261,3354,3806,1438,1378,516,636,183,216,918,1107,91455,101221,3750,4291,1868,1918,739,909,314,340
C,5,2000,57,2879357,1391653,1487704,1205252,1266769,123607,151047,9373,10049,41402,46672,1450,1463,10569,11704,1214175,1276521,125781,153822,16350,17860,44166,49527,2745,2785,1300362,1385029,1119958,1171027,120398,147272,8138,8697,40934,46059,1266,1289,9668,10685,1128089,1179886,122181,149603,14675,16007,43481,48702,2466,2513,91291,102675,85294,95742,3209,3775,1235,1352,468,613,184,174,901,1019,86086,96635,3600,4219,1675,1853,685,825,279,272
C,5,2000,58,2552437,1228527,1323910,1058637,1120531,111289,138185,8655,9037,39252,44495,1352,1314,9342,10348,1066431,1129102,113216,140585,14837,15865,41695,47155,2458,2517,1144724,1230799,980126,1033507,108528,134852,7497,7874,38814,43964,1182,1128,8577,9474,987248,1041301,110139,136893,13305,14294,41075,46397,2193,2247,83803,93111,78511,87024,2761,3333,1158,1163,438,531,170,186,765,874,79183,87801,3077,3692,1532,1571,620,758,265,270
C,5,2000,59,2383891,1143112,1240779,980486,1046030,106827,132779,8133,8519,37726,42474,1300,1312,8640,9665,987698,1053972,108579,135077,13734,14814,40126,45006,2372,2506,1062842,1151128,905315,962174,104056,129528,7054,7491,37316,42003,1136,1132,7965,8800,911951,969360,105505,131443,12341,13379,39541,44334,2128,2232,80270,89651,75171,83856,2771,3251,1079,1028,410,471,164,180,675,865,75747,84612,3074,3634,1393,1435,585,672,244,274
C,5,2000,60,2325541,1113981,1211560,951595,1017286,107215,133593,7746,8228,37774,41665,1251,1346,8400,9442,958621,1025040,108939,135843,13101,14244,40159,44241,2244,2481,1035028,1122424,877722,933899,104451,130352,6715,7205,37337,41185,1090,1171,7713,8612,884151,940934,105862,132237,11749,12807,39556,43572,2014,2235,78953,89136,73873,83387,2764,3241,1031,1023,437,480,161,175,687,830,74470,84106,3077,3606,1352,1437,603,669,230,246
C,5,2000,61,2223398,1063104,1160294,915776,983940,97009,121547,7234,7636,34163,37491,1121,1177,7801,8503,922293,990986,98637,123492,12334,13082,36285,39772,2022,2210,990657,1077573,847886,906585,94547,118458,6277,6696,33784,37041,983,1011,7180,7782,853875,912989,95913,120065,11059,11829,35751,39147,1821,1966,72447,82721,67890,77355,2462,3089,957,940,379,450,138,166,621,721,68418,77997,2724,3427,1275,1253,534,625,201,244
C,5,2000,62,2176750,1036177,1140573,892238,965136,95664,121130,6785,7364,32939,37445,1107,1209,7444,8289,898475,971937,97219,123149,11578,12646,35004,39682,2034,2187,966508,1060150,826907,890047,93292,118086,5922,6372,32580,37005,968,1066,6839,7574,832610,896224,94603,119763,10440,11364,34493,39070,1816,1964,69669,80423,65331,75089,2372,3044,863,992,359,440,139,143,605,715,65865,75713,2616,3386,1138,1282,511,612,218,223
C,5,2000,63,2057865,973696,1084169,839420,919348,89332,113976,6267,6752,30845,35360,1005,1022,6827,7711,845091,925654,90802,115785,10625,11648,32779,37529,1798,1953,908591,1007334,778352,847373,87129,111208,5437,5844,30529,34947,866,903,6278,7059,783547,853111,88363,112730,9537,10454,32320,36940,1605,1763,65105,76835,61068,71975,2203,2768,830,908,316,413,139,119,549,652,61544,72543,2439,3055,1088,1194,459,589,193,190
C,5,2000,64,2037855,957864,1079991,826897,914496,88685,115404,5941,6607,28861,34978,883,985,6597,7521,832364,920672,90106,117224,10155,11415,30726,37075,1659,1820,895213,1004776,768031,844035,86520,112635,5193,5785,28574,34583,787,862,6108,6876,773068,849661,87741,114198,9176,10273,30314,36509,1520,1637,62651,75215,58866,70461,2165,2769,748,822,287,395,96,123,489,645,59296,71011,2365,3026,979,1142,412,566,139,183
C,5,2000,65,2032380,951420,1080960,822702,917569,87619,114308,5617,6450,28200,34281,952,1031,6330,7321,828012,923567,88919,116063,9647,11006,29976,36389,1715,1908,889440,1006532,764434,847731,85568,111721,4884,5585,27898,33919,856,882,5800,6694,769271,853183,86635,113203,8686,9863,29533,35855,1561,1698,61980,74428,58268,69838,2051,2587,733,865,302,362,96,149,530,627,58741,70384,2284,2860,961,1143,443,534,154,210
C,5,2000,66,1865217,866774,998443,752166,848735,77795,104480,4954,5684,25168,31968,844,879,5847,6697,757105,854280,78972,106078,8634,9869,26844,33853,1542,1663,812158,931685,700749,786140,76031,102072,4310,4946,24904,31633,761,755,5403,6139,705307,791192,77023,103418,7802,8884,26445,33380,1412,1481,54616,66758,51417,62595,1764,2408,644,738,264,335,83,124,444,558,51798,63088,1949,2660,832,985,399,473,130,182
C,5,2000,67,1891372,872060,1019312,758691,868455,77611,105556,4805,5674,24583,32137,814,865,5556,6625,763322,873872,78820,107162,8245,9818,26190,33969,1497,1699,819837,953836,709600,807040,75877,103222,4188,4957,24324,31789,713,759,5135,6069,713863,811974,76904,104579,7427,8854,25835,33489,1349,1528,52223,65476,49091,61415,1734,2334,617,717,259,348,101,106,421,556,49459,61898,1916,2583,818,964,355,480,148,171
C,5,2000,68,1865037,856105,1008932,753727,870757,69835,96533,4314,5243,22379,29457,703,792,5147,6150,758066,875874,70930,97989,7600,9126,23796,31127,1318,1486,805610,946102,705965,811595,68329,94430,3772,4580,22171,29139,616,683,4757,5675,709950,816301,69276,95682,6868,8246,23491,30687,1190,1324,50495,62830,47762,59162,1506,2103,542,663,208,318,87,109,390,475,48116,59573,1654,2307,732,880,305,440,128,162
C,5,2000,69,1873405,851703,1021702,752260,885050,67597,94829,4228,4871,21951,30021,728,787,4939,6144,756398,890147,68667,96254,7266,8658,23416,31756,1351,1558,802082,959133,705417,826178,66077,92685,3653,4211,21753,29720,640,677,4542,5662,709206,830861,66972,93908,6519,7777,23113,31327,1216,1395,49621,62569,46843,58872,1520,2144,575,660,198,301,88,110,397,482,47192,59286,1695,2346,747,881,303,429,135,163
C,5,2000,70,1877522,845549,1031973,746240,892784,67739,97909,4157,4865,21931,29605,655,754,4827,6056,750317,897759,68737,99399,7181,8638,23328,31299,1247,1472,796944,969663,700346,834092,66206,95843,3619,4190,21724,29287,576,657,4473,5594,704111,838653,67068,97131,6458,7758,23033,30879,1131,1325,48605,62310,45894,58692,1533,2066,538,675,207,318,79,97,354,462,46206,59106,1669,2268,723,880,295,420,116,147
C,5,2000,71,1787416,798446,988970,709352,861498,60794,89742,3595,4407,19618,26989,593,679,4494,5655,713179,866134,61721,91165,6448,7952,20845,28546,1142,1368,754700,931764,667965,807722,59510,87753,3109,3773,19437,26715,524,590,4155,5211,671486,811988,60296,88971,5805,7125,20577,28147,1046,1229,43746,57206,41387,53776,1284,1989,486,634,181,274,69,89,339,444,41693,54146,1425,2194,643,827,268,399,96,139
C,5,2000,72,1787776,789548,998228,703440,872716,58799,88895,3379,4243,19080,26158,550,672,4300,5544,707144,877282,59600,90241,6107,7709,20314,27682,1040,1358,748345,944060,664399,821671,57631,87073,2940,3698,18890,25894,487,596,3998,5128,667826,825884,58333,88238,5513,6976,20052,27316,936,1222,41203,54168,39041,51045,1168,1822,439,545,190,264,63,76,302,416,39318,51398,1267,2003,594,733,262,366,104,136
C,5,2000,73,1727890,753126,974764,672389,855405,55609,85189,3080,3990,17629,24258,453,668,3966,5254,675773,859732,56377,86480,5617,7369,18729,25665,903,1304,715236,924112,636496,807684,54475,83492,2691,3465,17475,24016,402,581,3697,4874,639639,811685,55137,84615,5110,6668,18499,25335,819,1172,37890,50652,35893,47721,1134,1697,389,525,154,242,51,87,269,380,36134,48047,1240,1865,507,701,230,330,84,132
C,5,2000,74,1674173,716687,957486,640037,841058,53179,83685,2808,3771,16495,23263,423,575,3745,5134,643240,845275,53981,84990,5191,7012,17513,24599,834,1169,681448,909194,606632,795507,52141,82104,2475,3311,16363,23023,364,507,3473,4742,609603,799401,52830,83221,4721,6389,17312,24261,749,1059,35239,48292,33405,45551,1038,1581,333,460,132,240,59,68,272,392,33637,45874,1151,1769,470,623,201,338,85,110
C,5,2000,75,1650684,695643,955041,622361,843794,50245,80300,2776,3686,16348,21813,424,540,3489,4908,625305,847858,50979,81515,4966,6844,17346,23079,834,1109,662890,908963,591324,800356,49337,78760,2411,3199,16198,21591,380,474,3240,4583,594056,804145,49969,79826,4477,6212,17131,22769,758,1003,32753,46078,31037,43438,908,1540,365,487,150,222,44,66,249,325,31249,43713,1010,1689,489,632,215,310,76,106
C,5,2000,76,1559961,648831,911130,582510,809548,45431,73613,2478,3314,14910,19601,365,487,3137,4567,585193,813408,46095,74678,4485,6289,15758,20750,713,1002,618492,869875,553682,770598,44619,72273,2168,2900,14782,19428,315,424,2926,4252,556189,774193,45181,73200,4080,5733,15581,20492,639,895,30339,41255,28828,38950,812,1340,310,414,128,173,50,63,211,315,29004,39215,914,1478,405,556,177,258,74,107
C,5,2000,77,1464434,601796,862638,540515,767180,41925,69562,2169,3024,13986,18154,328,479,2873,4239,542926,770687,42519,70633,3976,5781,14800,19242,685,953,574356,825132,514477,731787,41163,68311,1889,2670,13878,17986,278,426,2671,3952,516715,735052,41682,69243,3590,5294,14644,19004,609,871,27440,37506,26038,35393,762,1251,280,354,108,168,50,53,202,287,26211,35635,837,1390,386,487,156,238,76,82
C,5,2000,78,1426875,577385,849490,521503,760904,38298,64938,2055,2886,12498,16271,269,379,2762,4112,523860,764319,38892,65919,3763,5617,13299,17256,602,870,552788,814240,498157,727607,37612,63813,1809,2549,12406,16102,229,328,2575,3841,500356,730782,38134,64683,3433,5165,13153,17011,537,774,24597,35250,23346,33297,686,1125,246,337,92,169,40,51,187,271,23504,33537,758,1236,330,452,146,245,65,96
C,5,2000,79,1319816,524020,795796,474781,714218,33918,59868,1699,2645,10939,15026,267,349,2416,3690,476833,717318,34453,60778,3194,5052,11658,15951,548,759,502840,763498,454728,683795,33275,58725,1473,2339,10878,14906,222,305,2264,3428,456649,686665,33747,59502,2903,4632,11552,15769,484,685,21180,32298,20053,30423,643,1143,226,306,61,120,45,44,152,262,20184,30653,706,1276,291,420,106,182,64,74
C,5,2000,80,1214583,470050,744533,423091,663492,32720,60553,1559,2500,10309,14117,224,337,2147,3534,424870,666410,33183,61453,2897,4854,10942,14964,482,721,450956,714884,404989,635577,32201,59512,1350,2205,10231,13990,189,292,1996,3308,406640,638307,32597,60313,2607,4452,10828,14778,437,655,19094,29649,18102,27915,519,1041,209,295,78,127,35,45,151,226,18230,28103,586,1140,290,402,114,186,45,66
C,5,2000,81,1069779,405895,663884,368005,597507,26307,49725,1330,2044,8238,11299,226,292,1789,3017,369532,600045,26694,50450,2467,4028,8718,12009,441,668,390886,639843,353842,574893,25840,48873,1155,1817,8169,11187,190,248,1690,2825,355286,577270,26186,49512,2253,3714,8620,11852,389,590,15009,24041,14163,22614,467,852,175,227,69,112,36,44,99,192,14246,22775,508,938,214,314,98,157,52,78
