  DATE;LATVIAI;LATVIAR;
  14NOV1999; 1.705410; 1.705410;
  13NOV1999; 1.705410; 1.705410;
  12NOV1999; 1.705410; 1.705410;
  11NOV1999; 1.710956; 1.710956;
  10NOV1999; 1.713969; 1.713969;
  09NOV1999; 1.711301; 1.711301;
  08NOV1999; 1.707242; 1.707242;
  07NOV1999; 1.710989; 1.710989;
  06NOV1999; 1.710989; 1.710989;
  05NOV1999; 1.710989; 1.710989;
  04NOV1999; 1.717205; 1.717205;
  03NOV1999; 1.716030; 1.716030;
  02NOV1999; 1.717713; 1.717713;
  01NOV1999; 1.715987; 1.715987;
  31OCT1999; 1.716064; 1.716064;
  30OCT1999; 1.716064; 1.716064;
  29OCT1999; 1.716064; 1.716064;
  28OCT1999; 1.715167; 1.715167;
  27OCT1999; 1.718519; 1.718519;
  26OCT1999; 1.724533; 1.724533;
  25OCT1999; 1.734662; 1.734662;
  24OCT1999; 1.736326; 1.736326;
  23OCT1999; 1.736326; 1.736326;
  22OCT1999; 1.736326; 1.736326;
  21OCT1999; 1.742566; 1.742566;
  20OCT1999; 1.741097; 1.741097;
  19OCT1999; 1.743239; 1.743239;
  18OCT1999; 1.746861; 1.746861;
  17OCT1999; 1.708329; 1.708329;
  16OCT1999; 1.708329; 1.708329;
  15OCT1999; 1.708329; 1.708329;
  14OCT1999; 1.733912; 1.733912;
  13OCT1999; 1.731797; 1.731797;
  12OCT1999; 1.729591; 1.729591;
  11OCT1999; 1.721863; 1.721863;
  10OCT1999; 1.719813; 1.719813;
  09OCT1999; 1.719813; 1.719813;
  08OCT1999; 1.719813; 1.719813;
  07OCT1999; 1.724285; 1.724285;
  06OCT1999; 1.720785; 1.720785;
  05OCT1999; 1.720441; 1.720441;
  04OCT1999; 1.724203; 1.724203;
  03OCT1999; 1.730532; 1.730532;
  02OCT1999; 1.730532; 1.730532;
  01OCT1999; 1.730532; 1.730532;
  30SEP1999; 1.722879; 1.722879;
  29SEP1999; 1.719456; 1.719456;
  28SEP1999; 1.712906; 1.712906;
  27SEP1999; 1.707464; 1.707464;
  26SEP1999; 1.714703; 1.714703;
  25SEP1999; 1.714703; 1.714703;
  24SEP1999; 1.714703; 1.714703;
  23SEP1999; 1.713853; 1.713853;
  22SEP1999; 1.717986; 1.717986;
  21SEP1999; 1.713625; 1.713625;
  20SEP1999; 1.705480; 1.705480;
  19SEP1999; 1.705685; 1.705685;
  18SEP1999; 1.705685; 1.705685;
  17SEP1999; 1.705685; 1.705685;
  16SEP1999; 1.707751; 1.707751;
  15SEP1999; 1.706636; 1.706636;
  14SEP1999; 1.704615; 1.704615;
  13SEP1999; 1.700772; 1.700772;
  12SEP1999; 1.701037; 1.701037;
  11SEP1999; 1.701037; 1.701037;
  10SEP1999; 1.701037; 1.701037;
  09SEP1999; 1.705052; 1.705052;
  08SEP1999; 1.699004; 1.699004;
  07SEP1999; 1.695799; 1.695799;
  06SEP1999; 1.697608; 1.697608;
  05SEP1999; 1.697271; 1.697271;
  04SEP1999; 1.697271; 1.697271;
  03SEP1999; 1.697271; 1.697271;
  02SEP1999; 1.706387; 1.706387;
  01SEP1999; 1.699258; 1.699258;
  31AUG1999; 1.697635; 1.697635;
  30AUG1999; 1.686139; 1.686139;
  29AUG1999; 1.685026; 1.685026;
  28AUG1999; 1.685026; 1.685026;
  27AUG1999; 1.685026; 1.685026;
  26AUG1999; 1.683898; 1.683898;
  25AUG1999; 1.687055; 1.687055;
  24AUG1999; 1.689655; 1.689655;
  23AUG1999; 1.693375; 1.693375;
  22AUG1999; 1.697921; 1.697921;
  21AUG1999; 1.697921; 1.697921;
  20AUG1999; 1.697921; 1.697921;
  19AUG1999; 1.697189; 1.697189;
  18AUG1999; 1.689263; 1.689263;
  17AUG1999; 1.684709; 1.684709;
  16AUG1999; 1.687612; 1.687612;
  15AUG1999; 1.684260; 1.684260;
  14AUG1999; 1.684260; 1.684260;
  13AUG1999; 1.684260; 1.684260;
  12AUG1999; 1.686544; 1.686544;
  11AUG1999; 1.687382; 1.687382;
  10AUG1999; 1.693188; 1.693188;
  09AUG1999; 1.688526; 1.688526;
  08AUG1999; 1.695648; 1.695648;
  07AUG1999; 1.695648; 1.695648;
  06AUG1999; 1.695648; 1.695648;
  05AUG1999; 1.698531; 1.698531;
  04AUG1999; 1.695852; 1.695852;
  03AUG1999; 1.689003; 1.689003;
  02AUG1999; 1.692606; 1.692606;
  01AUG1999; 1.692790; 1.692790;
  31JUL1999; 1.692790; 1.692790;
  30JUL1999; 1.692790; 1.692790;
  29JUL1999; 1.692130; 1.692130;
  28JUL1999; 1.680135; 1.680135;
  27JUL1999; 1.681703; 1.681703;
  26JUL1999; 1.683303; 1.683303;
  25JUL1999; 1.671226; 1.671226;
  24JUL1999; 1.671226; 1.671226;
  23JUL1999; 1.671226; 1.671226;
  22JUL1999; 1.670607; 1.670607;
  21JUL1999; 1.667797; 1.667797;
  20JUL1999; 1.661556; 1.661556;
  19JUL1999; 1.650000; 1.650000;
  18JUL1999; 1.649773; 1.649773;
  17JUL1999; 1.649773; 1.649773;
  16JUL1999; 1.649773; 1.649773;
  15JUL1999; 1.653040; 1.653040;
  14JUL1999; 1.649599; 1.649599;
  13JUL1999; 1.646878; 1.646878;
  12JUL1999; 1.644299; 1.644299;
  11JUL1999; 1.646485; 1.646485;
  10JUL1999; 1.646485; 1.646485;
  09JUL1999; 1.646485; 1.646485;
  08JUL1999; 1.646443; 1.646443;
  07JUL1999; 1.649355; 1.649355;
  06JUL1999; 1.655092; 1.655092;
  05JUL1999; 1.655564; 1.655564;
  04JUL1999; 1.658183; 1.658183;
  03JUL1999; 1.658183; 1.658183;
  02JUL1999; 1.658183; 1.658183;
  01JUL1999; 1.661295; 1.661295;
  30JUN1999; 1.662588; 1.662588;
  29JUN1999; 1.664875; 1.664875;
  28JUN1999; 1.666245; 1.666245;
  27JUN1999; 1.670733; 1.670733;
  26JUN1999; 1.670733; 1.670733;
  25JUN1999; 1.670733; 1.670733;
  24JUN1999; 1.662671; 1.662671;
  23JUN1999; 1.661190; 1.661190;
  22JUN1999; 1.663454; 1.663454;
  21JUN1999; 1.663766; 1.663766;
  20JUN1999; 1.671283; 1.671283;
  19JUN1999; 1.671283; 1.671283;
  18JUN1999; 1.671283; 1.671283;
  17JUN1999; 1.667819; 1.667819;
  16JUN1999; 1.668276; 1.668276;
  15JUN1999; 1.674228; 1.674228;
  14JUN1999; 1.677366; 1.677366;
  13JUN1999; 1.685340; 1.685340;
  12JUN1999; 1.685340; 1.685340;
  11JUN1999; 1.685340; 1.685340;
  10JUN1999; 1.684487; 1.684487;
  09JUN1999; 1.679295; 1.679295;
  08JUN1999; 1.677160; 1.677160;
  07JUN1999; 1.674394; 1.674394;
  06JUN1999; 1.672881; 1.672881;
  05JUN1999; 1.672881; 1.672881;
  04JUN1999; 1.672881; 1.672881;
  03JUN1999; 1.677190; 1.677190;
  02JUN1999; 1.679361; 1.679361;
  01JUN1999; 1.685529; 1.685529;
  31MAY1999; 1.682548; 1.682548;
  30MAY1999; 1.683016; 1.683016;
  29MAY1999; 1.683016; 1.683016;
  28MAY1999; 1.683016; 1.683016;
  27MAY1999; 1.679356; 1.679356;
  26MAY1999; 1.678579; 1.678579;
  25MAY1999; 1.684476; 1.684476;
  24MAY1999; 1.681670; 1.681670;
  23MAY1999; 1.681613; 1.681613;
  22MAY1999; 1.681613; 1.681613;
  21MAY1999; 1.681613; 1.681613;
  20MAY1999; 1.685009; 1.685009;
  19MAY1999; 1.688256; 1.688256;
  18MAY1999; 1.693666; 1.693666;
  17MAY1999; 1.691199; 1.691199;
  16MAY1999; 1.695357; 1.695357;
  15MAY1999; 1.695357; 1.695357;
  14MAY1999; 1.695357; 1.695357;
  13MAY1999; 1.693015; 1.693015;
  12MAY1999; 1.696782; 1.696782;
  11MAY1999; 1.693617; 1.693617;
  10MAY1999; 1.697045; 1.697045;
  09MAY1999; 1.697911; 1.697911;
  08MAY1999; 1.697911; 1.697911;
  07MAY1999; 1.697911; 1.697911;
  06MAY1999; 1.696499; 1.696499;
  05MAY1999; 1.691124; 1.691124;
  04MAY1999; 1.687637; 1.687637;
  03MAY1999; 1.686145; 1.686145;
  02MAY1999; 1.689861; 1.689861;
  01MAY1999; 1.689861; 1.689861;
  30APR1999; 1.689861; 1.689861;
  29APR1999; 1.692114; 1.692114;
  28APR1999; 1.686789; 1.686789;
  27APR1999; 1.690160; 1.690160;
  26APR1999; 1.691380; 1.691380;
  25APR1999; 1.695930; 1.695930;
  24APR1999; 1.695930; 1.695930;
  23APR1999; 1.695930; 1.695930;
  22APR1999; 1.695643; 1.695643;
  21APR1999; 1.695620; 1.695620;
  20APR1999; 1.700473; 1.700473;
  19APR1999; 1.697021; 1.697021;
  18APR1999; 1.697550; 1.697550;
  17APR1999; 1.697550; 1.697550;
  16APR1999; 1.697550; 1.697550;
  15APR1999; 1.695657; 1.695657;
  14APR1999; 1.698016; 1.698016;
  13APR1999; 1.693057; 1.693057;
  12APR1999; 1.697110; 1.697110;
  11APR1999; 1.692527; 1.692527;
  10APR1999; 1.692527; 1.692527;
  09APR1999; 1.692527; 1.692527;
  08APR1999; 1.696829; 1.696829;
  07APR1999; 1.696258; 1.696258;
  06APR1999; 1.695893; 1.695893;
  05APR1999; 1.693496; 1.693496;
  04APR1999; 1.692770; 1.692770;
  03APR1999; 1.692770; 1.692770;
  02APR1999; 1.692770; 1.692770;
  01APR1999; 1.696797; 1.696797;
  31MAR1999; 1.698727; 1.698727;
  30MAR1999; 1.694529; 1.694529;
  29MAR1999; 1.692919; 1.692919;
  28MAR1999; 1.694206; 1.694206;
  27MAR1999; 1.694206; 1.694206;
  26MAR1999; 1.694206; 1.694206;
  25MAR1999; 1.705477; 1.705477;
  24MAR1999; 1.710211; 1.710211;
  23MAR1999; 1.707200; 1.707200;
  22MAR1999; 1.701830; 1.701830;
  21MAR1999; 1.698499; 1.698499;
  20MAR1999; 1.698499; 1.698499;
  19MAR1999; 1.698499; 1.698499;
  18MAR1999; 1.700501; 1.700501;
  17MAR1999; 1.704959; 1.704959;
  16MAR1999; 1.700838; 1.700838;
  15MAR1999; 1.709752; 1.709752;
  14MAR1999; 1.712429; 1.712429;
  13MAR1999; 1.712429; 1.712429;
  12MAR1999; 1.712429; 1.712429;
  11MAR1999; 1.702816; 1.702816;
  10MAR1999; 1.708736; 1.708736;
  09MAR1999; 1.704095; 1.704095;
  08MAR1999; 1.704230; 1.704230;
  07MAR1999; 1.700866; 1.700866;
  06MAR1999; 1.700866; 1.700866;
  05MAR1999; 1.700866; 1.700866;
  04MAR1999; 1.738327; 1.738327;
  03MAR1999; 1.709500; 1.709500;
  02MAR1999; 1.710746; 1.710746;
  01MAR1999; 1.711154; 1.711154;
  28FEB1999; 1.711356; 1.711356;
  27FEB1999; 1.711356; 1.711356;
  26FEB1999; 1.711356; 1.711356;
  25FEB1999; 1.712395; 1.712395;
  24FEB1999; 1.710129; 1.710129;
  23FEB1999; 1.712327; 1.712327;
  22FEB1999; 1.723343; 1.723343;
  21FEB1999; 1.722516; 1.722516;
  20FEB1999; 1.722516; 1.722516;
  19FEB1999; 1.722516; 1.722516;
  18FEB1999; 1.729670; 1.729670;
  17FEB1999; 1.732288; 1.732288;
  16FEB1999; 1.730586; 1.730586;
  15FEB1999; 1.738365; 1.738365;
  14FEB1999; 1.741929; 1.741929;
  13FEB1999; 1.741929; 1.741929;
  12FEB1999; 1.741929; 1.741929;
  11FEB1999; 1.740737; 1.740737;
  10FEB1999; 1.736304; 1.736304;
  09FEB1999; 1.741277; 1.741277;
  08FEB1999; 1.744444; 1.744444;
  07FEB1999; 1.750534; 1.750534;
  06FEB1999; 1.750534; 1.750534;
  05FEB1999; 1.750534; 1.750534;
  04FEB1999; 1.746827; 1.746827;
  03FEB1999; 1.748132; 1.748132;
  02FEB1999; 1.744383; 1.744383;
  01FEB1999; 1.736898; 1.736898;
  31JAN1999; 1.738597; 1.738597;
  30JAN1999; 1.738597; 1.738597;
  29JAN1999; 1.738597; 1.738597;
  28JAN1999; 1.736171; 1.736171;
  27JAN1999; 1.741987; 1.741987;
  26JAN1999; 1.748130; 1.748130;
  25JAN1999; 1.752564; 1.752564;
  24JAN1999; 1.754003; 1.754003;
  23JAN1999; 1.754003; 1.754003;
  22JAN1999; 1.754003; 1.754003;
  21JAN1999; 1.753982; 1.753982;
  20JAN1999; 1.754233; 1.754233;
  19JAN1999; 1.755398; 1.755398;
  18JAN1999; 1.754621; 1.754621;
  17JAN1999; 1.753609; 1.753609;
  16JAN1999; 1.753609; 1.753609;
  15JAN1999; 1.753609; 1.753609;
  14JAN1999; 1.752008; 1.752008;
  13JAN1999; 1.750636; 1.750636;
  12JAN1999; 1.744970; 1.744970;
  11JAN1999; 1.754493; 1.754493;
  10JAN1999; 1.749840; 1.749840;
  09JAN1999; 1.749840; 1.749840;
  08JAN1999; 1.749840; 1.749840;
  07JAN1999; 1.752018; 1.752018;
  06JAN1999; 1.761646; 1.761646;
  05JAN1999; 1.771643; 1.771643;
  04JAN1999; 1.769994; 1.769994;
  03JAN1999; 1.763434; 1.763434;
  02JAN1999; 1.763434; 1.763434;
  01JAN1999; 1.763434; 1.763434;
