       2      10       6      99       0      15       0     -999.000
      Alt            U            V       U_quality    V_quality
      805.000     -1.92441      12.5628    0.0291576    0.0263903
      815.000     -1.78418      12.5911    0.0285254    0.0258529
      825.000     -1.61408      12.6440    0.0293239    0.0264798
      835.000     -1.47350      12.6571    0.0324625    0.0293922
      845.000     -1.36565      12.7852    0.0312625    0.0284943
      855.000     -1.24026      12.8820    0.0317053    0.0291330
      865.000     -1.08351      12.9927    0.0297324    0.0273559
      875.000    -0.886804      13.0479    0.0296324    0.0270851
      885.000    -0.625616      13.0631    0.0341436    0.0313051
      895.000    -0.488907      13.1682    0.0350080    0.0322748
      905.000    -0.374436      13.3745    0.0302131    0.0279106
      915.000    -0.186186      13.4559    0.0313202    0.0290630
      925.000    0.0897341      13.5201    0.0348421    0.0321822
      935.000     0.303783      13.6546    0.0364502    0.0339578
      945.000     0.588750      13.8481    0.0310041    0.0287778
      955.000     0.814142      13.9612    0.0308381    0.0290811
      965.000      1.08410      14.0510    0.0348616    0.0330140
      975.000      1.24006      14.0797    0.0378096    0.0358878
      985.000      1.43531      14.1877    0.0392613    0.0367009
      995.000      1.61120      14.3347    0.0498556    0.0460618
       2      10       6      99      21      45       0     -999.000
      Alt            U            V       U_quality    V_quality
      15.0000     -3.76590      7.75979    0.0349834    0.0245728
      25.0000     -3.81094      8.28778    0.0245900    0.0172629
      35.0000     -3.87344      8.71605    0.0201203    0.0139333
      45.0000     -3.98386      9.01908    0.0209487    0.0139755
      55.0000     -4.09698      9.23219    0.0232351    0.0150261
      65.0000     -4.19290      9.40488    0.0239975    0.0153051
      75.0000     -4.29141      9.56070    0.0240722    0.0153241
      85.0000     -4.20935      9.76851    0.0226031    0.0149515
      95.0000     -3.94600      10.0906    0.0217145    0.0149702
      105.000     -3.88372      10.2782    0.0197427    0.0141464
      115.000     -3.94090      10.3872    0.0182589    0.0132140
      125.000     -4.03231      10.4860    0.0168814    0.0123224
      135.000     -4.10833      10.5772    0.0161735    0.0120526
      145.000     -4.17042      10.6469    0.0156635    0.0118205
      155.000     -4.22347      10.7096    0.0148599    0.0112942
      165.000     -4.25672      10.7671    0.0146529    0.0112279
      175.000     -4.26479      10.8177    0.0142841    0.0109224
      185.000     -4.25519      10.8622    0.0140471    0.0107417
      195.000     -4.24742      10.9084    0.0140695    0.0108030
      205.000     -4.21120      10.9500    0.0137321    0.0104863
      215.000     -4.20260      10.9907    0.0136944    0.0104666
      225.000     -4.24639      11.0318    0.0135654    0.0104446
      235.000     -4.27982      11.0713    0.0129865   0.00996374
      245.000     -4.32641      11.1133    0.0129330   0.00995088
      255.000     -4.37865      11.1569    0.0131325    0.0101667
      265.000     -4.40926      11.2081    0.0126438   0.00977779
      275.000     -4.44047      11.2634    0.0120986   0.00937067
      285.000     -4.46397      11.3216    0.0121867   0.00952359
      295.000     -4.47749      11.3553    0.0123500   0.00961308
      305.000     -4.49322      11.3891    0.0123257   0.00962271
      315.000     -4.51756      11.4268    0.0126578   0.00994139
      325.000     -4.51083      11.4723    0.0126964   0.00995083
      335.000     -4.48600      11.5221    0.0129627    0.0101630
      345.000     -4.46444      11.5867    0.0131136    0.0103242
      355.000     -4.47978      11.6213    0.0133813    0.0105049
      365.000     -4.48628      11.6671    0.0133572    0.0105239
      375.000     -4.49408      11.7095    0.0141021    0.0111499
      385.000     -4.49830      11.7291    0.0142760    0.0112659
      395.000     -4.49304      11.7618    0.0147001    0.0116355
      405.000     -4.48353      11.8178    0.0147816    0.0117701
      415.000     -4.46884      11.8615    0.0136387    0.0108680
      425.000     -4.44291      11.9145    0.0134530    0.0107435
      435.000     -4.39860      11.9747    0.0138844    0.0111409
      445.000     -4.33886      12.0078    0.0144414    0.0115765
      455.000     -4.27794      12.0581    0.0150620    0.0120962
      465.000     -4.24482      12.1292    0.0151907    0.0122996
      475.000     -4.20108      12.1837    0.0144754    0.0117244
      485.000     -4.14834      12.2160    0.0146696    0.0119022
      495.000     -4.10871      12.2565    0.0154551    0.0126776
      505.000     -4.08267      12.2836    0.0147657    0.0120531
      515.000     -4.06221      12.2922    0.0147160    0.0120561
      525.000     -4.05115      12.3097    0.0148682    0.0122692
      535.000     -4.00834      12.3250    0.0152559    0.0125782
      545.000     -3.96030      12.3336    0.0158165    0.0130511
      555.000     -3.91684      12.3908    0.0152135    0.0127167
      565.000     -3.87405      12.4095    0.0149769    0.0124827
      575.000     -3.83458      12.4158    0.0151030    0.0126412
      585.000     -3.80138      12.4469    0.0153149    0.0129246
      595.000     -3.77313      12.4384    0.0161926    0.0135970
      605.000     -3.69829      12.4470    0.0171258    0.0144420
      615.000     -3.61939      12.5125    0.0163775    0.0140140
      625.000     -3.57141      12.5480    0.0168084    0.0143420
      635.000     -3.48568      12.5689    0.0173544    0.0148530
      645.000     -3.41504      12.5741    0.0176372    0.0151492
      655.000     -3.36165      12.6029    0.0167977    0.0142644
      665.000     -3.30497      12.6190    0.0167899    0.0142539
      675.000     -3.20293      12.6316    0.0179200    0.0152735
      685.000     -3.14623      12.6492    0.0188442    0.0159974
      695.000     -3.07168      12.6648    0.0196203    0.0166877
      705.000     -2.96852      12.6878    0.0197316    0.0169966
      715.000     -2.92441      12.7670    0.0174326    0.0148893
      725.000     -2.87022      12.8082    0.0178543    0.0151694
      735.000     -2.78633      12.7867    0.0195758    0.0166207
      745.000     -2.73649      12.8186    0.0209670    0.0176669
      755.000     -2.67783      12.8923    0.0210047    0.0176932
      765.000     -2.56852      12.9267    0.0212815    0.0180515
      775.000     -2.45303      13.0178    0.0224568    0.0189481
      785.000     -2.41415      13.0822    0.0213737    0.0180162
      795.000     -2.27380      13.1345    0.0213145    0.0179062
      805.000     -2.16201      13.1866    0.0225554    0.0189311
      815.000     -2.04345      13.1356    0.0251045    0.0210395
      825.000     -1.87993      13.1507    0.0260407    0.0219510
      835.000     -1.71756      13.2552    0.0260284    0.0217888
      845.000     -1.54226      13.2560    0.0274711    0.0230171
      855.000     -1.40117      13.2569    0.0282107    0.0239090
      865.000     -1.23061      13.3950    0.0258880    0.0218464
      875.000     -1.06902      13.4546    0.0261035    0.0220651
      885.000    -0.857867      13.5130    0.0267560    0.0229401
      895.000    -0.679116      13.6122    0.0263129    0.0221949
      905.000    -0.461309      13.6969    0.0261825    0.0220370
      915.000    -0.228403      13.7454    0.0273323    0.0235141
      925.000    0.0798366      13.8988    0.0268598    0.0229732
      935.000     0.292955      14.0160    0.0262474    0.0227708
      945.000     0.540112      14.0981    0.0251022    0.0221100
      955.000     0.830882      14.1632    0.0294957    0.0257161
      965.000      1.11015      14.2069    0.0341995    0.0297082
      975.000      1.32579      14.3405    0.0325038    0.0286030
      985.000      1.56500      14.4899    0.0332493    0.0287006
      995.000      1.85480      14.6632    0.0399660    0.0354265
       2      10       6      99      21      60       0     -999.000
      Alt            U            V       U_quality    V_quality
      15.0000     -999.000     -999.000     -999.000     -999.000
      25.0000     -999.000     -999.000     -999.000     -999.000
      35.0000     -999.000     -999.000     -999.000     -999.000
      45.0000     -999.000     -999.000     -999.000     -999.000
      55.0000     -999.000     -999.000     -999.000     -999.000
      65.0000     -999.000     -999.000     -999.000     -999.000
      75.0000     -999.000     -999.000     -999.000     -999.000
      85.0000     -2.93759      9.58819    0.0687320    0.0195174
      95.0000     -2.97720      9.79541    0.0543713    0.0175348
      105.000     -3.02801      9.94924    0.0410554    0.0155988
      115.000     -3.12372      10.0827    0.0375997    0.0148119
      125.000     -3.29129      10.1947    0.0325296    0.0135640
      135.000     -3.56227      10.2769    0.0281704    0.0132887
      145.000     -3.75361      10.3543    0.0260989    0.0131254
      155.000     -3.84107      10.4310    0.0236441    0.0122086
      165.000     -3.88432      10.4975    0.0225401    0.0120278
      175.000     -3.93925      10.5575    0.0221097    0.0115196
      185.000     -3.94892      10.5974    0.0216563    0.0113087
      195.000     -3.91674      10.6458    0.0210865    0.0113521
      205.000     -3.84885      10.7177    0.0205832    0.0108062
      215.000     -3.80621      10.7832    0.0200518    0.0105696
      225.000     -3.82836      10.8341    0.0197735    0.0107818
      235.000     -3.89976      10.8814    0.0194740    0.0103715
      245.000     -4.02035      10.9249    0.0195560    0.0104873
      255.000     -4.13796      10.9874    0.0194649    0.0107864
      265.000     -4.23605      11.0643    0.0191914    0.0104295
      275.000     -4.30142      11.1445    0.0180440   0.00987782
      285.000     -4.34047      11.2244    0.0178625    0.0100882
      295.000     -4.37290      11.2800    0.0182516    0.0101364
      305.000     -4.39854      11.3408    0.0180957    0.0101019
      315.000     -4.41769      11.4025    0.0182531    0.0104620
      325.000     -4.42417      11.4523    0.0183575    0.0103747
      335.000     -4.41590      11.5022    0.0184604    0.0104978
      345.000     -4.41582      11.5595    0.0181779    0.0105320
      355.000     -4.45199      11.5850    0.0186448    0.0106739
      365.000     -4.50793      11.6198    0.0185826    0.0106699
      375.000     -4.57738      11.6490    0.0189734    0.0110717
      385.000     -4.61968      11.6600    0.0193349    0.0112116
      395.000     -4.64315      11.6971    0.0188921    0.0110456
      405.000     -4.67939      11.7497    0.0183979    0.0109435
      415.000     -4.65778      11.8009    0.0175012    0.0104054
      425.000     -4.63154      11.8580    0.0174925    0.0104840
      435.000     -4.59861      11.9210    0.0179823    0.0110149
      445.000     -4.50938      11.9719    0.0193923    0.0118332
      455.000     -4.42892      12.0443    0.0202838    0.0124794
      465.000     -4.38592      12.1150    0.0200976    0.0127063
      475.000     -4.29949      12.1743    0.0187074    0.0117294
      485.000     -4.21819      12.2105    0.0190226    0.0120098
