cd_name,file_path,file_compressed_name,file_name,woce_date,latitude,longitude,depth_min,depth_max,temperature_min,temperature_max,salinity_min,salinity_max
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920760.nc,19970315,46.5333,-47.5333,87.0000,227.000,0.200000,0.900000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,1141192.nc,19970329,43.0000,-53.8300,0.00000,300.000,0.100000,5.40000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,1141193.nc,19970329,42.4800,-53.0800,0.00000,300.000,0.500000,5.30000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,925652.nc,19970329,42.4600,-52.4000,0.00000,300.000,2.00000,4.80000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,925645.nc,19970329,41.2600,-51.0500,0.00000,300.000,13.4000,15.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,925647.nc,19970329,41.4500,-51.0500,0.00000,300.000,10.8000,15.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,925648.nc,19970329,41.9500,-51.0500,0.00000,300.000,0.300000,5.10000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,925649.nc,19970329,42.2000,-51.0500,0.00000,300.000,2.20000,4.70000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,1141194.nc,19970329,42.4300,-51.0300,0.00000,300.000,0.100000,6.20000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,925651.nc,19970329,42.9333,-51.0167,204.000,300.000,,,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,903291.nc,19970205,30.2000,-79.9800,0.00000,311.000,8.20000,25.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,903289.nc,19970206,31.9667,-77.7000,0.00000,450.000,14.0000,21.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,903290.nc,19970206,32.0333,-78.0833,0.00000,450.000,10.7000,25.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,904965.nc,19970207,33.6833,-76.5333,0.00000,450.000,10.0000,21.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,904743.nc,19970207,33.1500,-75.7500,0.00000,450.000,18.0000,23.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,1141108.nc,19970207,32.7000,-76.6000,0.00000,450.000,15.9000,25.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,904966.nc,19970209,34.0667,-76.0167,0.00000,400.000,8.50000,23.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,904967.nc,19970210,32.6500,-77.0167,0.00000,450.000,9.40000,25.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,904968.nc,19970210,32.2333,-77.1500,0.00000,450.000,16.8000,24.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,904969.nc,19970210,32.4333,-77.8333,0.00000,300.000,9.00000,22.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,904970.nc,19970211,32.1667,-78.6500,0.00000,450.000,7.60000,21.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,904971.nc,19970211,32.0500,-79.0000,0.00000,389.000,7.80000,23.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919535.nc,19970309,32.5600,-77.1300,0.00000,450.000,9.50000,25.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919530.nc,19970310,32.9500,-76.4100,0.00000,450.000,12.6000,25.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919526.nc,19970310,33.2000,-75.4000,0.00000,450.000,16.6000,24.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919522.nc,19970310,34.4667,-74.4333,0.00000,450.000,17.5000,22.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920468.nc,19970310,35.4833,-73.8500,0.00000,450.000,16.8000,23.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919519.nc,19970311,35.4500,-73.4000,0.00000,450.000,17.8000,24.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919520.nc,19970311,35.5333,-73.4667,0.00000,450.000,17.5000,24.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919521.nc,19970311,35.9000,-73.6667,0.00000,450.000,13.1000,24.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920469.nc,19970311,35.2833,-73.4667,0.00000,450.000,17.5000,24.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920471.nc,19970312,34.2167,-74.4167,0.00000,150.000,17.4000,23.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920474.nc,19970312,33.5500,-75.0333,0.00000,450.000,17.1000,23.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920475.nc,19970312,33.2167,-75.4333,0.00000,450.000,17.3000,25.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920476.nc,19970312,33.6000,-75.3833,0.00000,450.000,17.5000,25.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920477.nc,19970313,33.5333,-75.4000,0.00000,450.000,17.5000,25.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920491.nc,19970313,33.1500,-76.6667,0.00000,450.000,8.00000,23.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920492.nc,19970313,33.1333,-76.5667,0.00000,450.000,8.50000,25.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920808.nc,19970313,33.6600,-76.5600,0.00000,450.000,8.80000,25.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920801.nc,19970314,33.7800,-75.8800,0.00000,450.000,12.6000,25.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920804.nc,19970314,34.7600,-75.4300,0.00000,450.000,8.60000,22.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920802.nc,19970315,33.6800,-75.7000,0.00000,450.000,15.7000,25.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920803.nc,19970315,33.1167,-75.9667,0.00000,450.000,17.0000,25.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920809.nc,19970315,33.1167,-76.3000,0.00000,450.000,15.9000,24.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920806.nc,19970316,32.8167,-76.6833,0.00000,450.000,11.6000,24.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920810.nc,19970316,31.7000,-77.3500,0.00000,450.000,16.0000,24.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922474.nc,19970316,32.4300,-76.6000,0.00000,450.000,17.6000,24.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922475.nc,19970316,32.6667,-76.3167,0.00000,305.000,19.7000,25.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922476.nc,19970316,32.5300,-76.5000,0.00000,450.000,17.0000,24.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922477.nc,19970317,32.5600,-76.4600,0.00000,450.000,17.5000,24.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922488.nc,19970317,31.7600,-77.2500,0.00000,450.000,16.3000,24.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922473.nc,19970317,31.5167,-76.2833,0.00000,450.000,18.0000,23.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922478.nc,19970317,32.7167,-76.3333,0.00000,305.000,19.3000,24.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922479.nc,19970317,32.2167,-76.4500,0.00000,450.000,17.5000,23.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922480.nc,19970318,32.6833,-76.6500,0.00000,450.000,15.5000,23.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922481.nc,19970318,32.5000,-76.8500,0.00000,450.000,14.5000,25.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922489.nc,19970318,33.4833,-77.6500,0.00000,450.000,7.90000,21.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922810.nc,19970318,32.6000,-77.3100,0.00000,450.000,8.60000,24.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922807.nc,19970319,32.8300,-76.9600,0.00000,450.000,10.3000,24.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922808.nc,19970319,33.4600,-76.0300,0.00000,450.000,15.9000,24.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922809.nc,19970320,33.4833,-76.5667,0.00000,387.000,8.60000,23.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,922811.nc,19970320,33.2833,-77.0833,0.00000,220.000,10.9000,23.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923739.nc,19970321,33.5833,-76.4167,0.00000,418.000,8.40000,22.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923741.nc,19970321,33.1833,-77.1000,0.00000,450.000,10.0000,22.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,928698.nc,19970315,34.2500,-75.7667,0.00000,499.000,5.90000,24.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,918686.nc,19970206,35.5167,-7.68330,0.00000,402.000,12.8000,17.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,916862.nc,19970207,32.3000,-15.3000,0.00000,366.000,12.5000,17.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919156.nc,19970208,30.2167,-24.8500,0.00000,244.000,16.3000,18.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919132.nc,19970209,29.9833,-34.2000,0.00000,446.000,,,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905936.nc,19970209,24.9333,-32.5167,0.00000,457.000,14.2000,19.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,916525.nc,19970210,30.0000,-40.6500,0.00000,480.000,16.5000,20.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919486.nc,19970211,30.0000,-43.1500,0.00000,433.000,17.0000,19.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919488.nc,19970211,29.9800,-45.0167,0.00000,450.000,15.5000,20.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919490.nc,19970211,30.4333,-46.7333,0.00000,450.000,14.1000,21.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,916817.nc,19970212,30.0000,-48.4333,0.00000,435.000,16.7000,20.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920427.nc,19970213,29.9833,-57.5833,0.00000,500.000,14.9000,21.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,917120.nc,19970213,30.1100,-60.1300,0.00000,310.000,18.0000,21.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,920430.nc,19970214,31.0667,-62.2500,0.00000,440.000,16.5000,21.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,904952.nc,19970211,35.8167,-7.61670,2.00000,760.000,10.3000,16.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,904953.nc,19970212,35.6167,-9.36670,2.00000,760.000,12.1000,16.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,904954.nc,19970212,35.3833,-11.4167,2.00000,760.000,10.6000,16.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905336.nc,19970212,34.8667,-15.3833,2.00000,760.000,10.6000,16.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905337.nc,19970212,34.5833,-17.3167,2.00000,760.000,10.2000,17.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905338.nc,19970213,34.2833,-19.4167,2.00000,760.000,10.6000,17.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905339.nc,19970213,34.0167,-21.2500,2.00000,760.000,9.90000,17.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905340.nc,19970213,33.7333,-23.2167,2.00000,760.000,10.3000,18.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905341.nc,19970213,33.4833,-25.1333,2.00000,760.000,10.1000,18.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905342.nc,19970214,33.1833,-27.2833,2.00000,760.000,10.6000,18.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905665.nc,19970214,32.9333,-29.1167,2.00000,760.000,10.1000,18.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905666.nc,19970214,32.6833,-30.9000,2.00000,760.000,9.40000,17.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,1141147.nc,19970214,32.3500,-32.9333,2.00000,760.000,10.5000,19.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905669.nc,19970215,32.0833,-34.7000,2.00000,760.000,10.6000,19.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905674.nc,19970215,31.5167,-38.5167,2.00000,760.000,10.3000,18.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,916526.nc,19970215,31.2167,-40.4667,2.00000,760.000,14.2000,19.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,916527.nc,19970216,30.9833,-42.2667,2.00000,760.000,10.8000,19.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,916530.nc,19970216,30.7167,-44.2667,2.00000,760.000,11.3000,20.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905680.nc,19970217,30.1667,-48.2167,2.00000,760.000,10.4000,20.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905683.nc,19970217,29.6167,-52.0167,2.00000,760.000,10.8000,20.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905938.nc,19970217,29.3333,-53.8667,2.00000,760.000,9.90000,21.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905939.nc,19970217,29.0333,-55.8500,2.00000,760.000,10.4000,21.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905940.nc,19970218,28.7500,-57.5833,2.00000,760.000,11.2000,22.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905941.nc,19970218,28.1000,-61.2167,2.00000,760.000,10.3000,22.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905942.nc,19970218,27.8833,-63.1333,2.00000,760.000,10.5000,22.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905943.nc,19970219,27.6167,-64.9667,2.00000,760.000,11.6000,22.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,905945.nc,19970219,27.3167,-66.8833,2.00000,760.000,11.5000,23.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,916535.nc,19970219,27.0500,-68.6833,2.00000,760.000,10.5000,23.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,916537.nc,19970219,26.7667,-70.6167,2.00000,760.000,11.8000,23.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,916538.nc,19970220,26.5167,-72.4500,2.00000,760.000,11.5000,23.9000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,916540.nc,19970220,26.2333,-74.4500,2.00000,760.000,11.3000,24.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,916541.nc,19970220,26.0833,-75.5833,2.00000,760.000,9.60000,24.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,925613.nc,19970330,36.1300,-8.30000,2.00000,760.000,10.7000,17.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,925616.nc,19970330,36.2800,-10.5000,2.00000,760.000,11.2000,17.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,1141206.nc,19970330,36.4000,-12.5500,2.00000,760.000,11.1000,17.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,925620.nc,19970331,36.6167,-14.9333,2.00000,760.000,10.9000,17.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,925622.nc,19970331,36.5333,-16.6667,2.00000,760.000,17.1000,17.2000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,926075.nc,19970331,35.9600,-18.8600,2.00000,760.000,10.4000,17.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,878079.nc,19970103,40.6833,-74.1500,2.00000,18.0000,5.20000,5.30000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,918944.nc,19970307,40.0000,-74.1500,2.00000,47.0000,5.70000,7.70000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919157.nc,19970308,39.2500,-72.4667,2.00000,459.000,8.80000,14.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,917076.nc,19970222,62.1300,17.8600,0.00000,60.0000,-0.600000,0.400000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,892182.nc,19970106,44.5000,-61.9167,0.00000,65.0000,3.10000,10.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,892188.nc,19970108,36.7667,-69.1833,0.00000,760.000,4.70000,15.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,892189.nc,19970108,39.4500,-69.3167,0.00000,760.000,4.60000,16.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,892497.nc,19970109,39.7833,-69.1833,0.00000,760.000,4.80000,14.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,892498.nc,19970109,39.8833,-69.3500,0.00000,760.000,4.80000,15.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,892495.nc,19970109,39.9500,-68.6833,0.00000,760.000,6.30000,14.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,892496.nc,19970109,39.9500,-68.8333,0.00000,760.000,4.70000,14.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,892489.nc,19970110,49.6500,-30.6333,0.00000,722.000,5.90000,12.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923581.nc,19970204,46.0800,-5.38000,0.00000,515.800,10.4000,12.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923582.nc,19970204,46.2600,-5.85000,0.00000,440.000,11.0000,12.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,902369.nc,19970204,43.7333,-63.3500,0.00000,113.700,1.20000,8.50000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,903285.nc,19970204,44.5000,-62.9500,5.20000,118.900,0.700000,2.50000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,918733.nc,19970205,32.4500,-77.7300,0.00000,159.000,16.7000,24.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,903288.nc,19970205,43.8300,-63.7500,0.00000,217.100,0.700000,9.30000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923095.nc,19970205,70.7300,23.5300,0.00000,196.400,2.60000,4.50000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923610.nc,19970206,47.6000,-7.58000,0.00000,454.000,11.2000,11.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,903283.nc,19970206,28.9500,-55.7333,2.00000,760.000,10.3000,21.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,903284.nc,19970206,28.8833,-56.2333,2.00000,760.000,10.3000,20.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923634.nc,19970206,41.5300,-9.91000,0.00000,513.700,11.1000,14.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923631.nc,19970207,39.8100,-9.91000,0.00000,515.800,11.2000,15.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923628.nc,19970207,37.9800,-9.60000,0.00000,515.800,11.6000,16.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923621.nc,19970207,36.6300,-8.58000,0.00000,434.100,12.8000,16.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923632.nc,19970207,40.1600,-9.91000,0.00000,496.100,11.5000,15.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923655.nc,19970207,27.2600,-15.4300,0.00000,485.800,12.0000,20.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923590.nc,19970207,35.9800,-6.78000,0.00000,474.400,11.4000,16.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923630.nc,19970208,38.6300,-9.85000,0.00000,506.500,10.7000,16.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923652.nc,19970208,28.8600,-14.8500,0.00000,413.400,12.3000,18.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923629.nc,19970208,37.1500,-9.31000,0.00000,450.000,12.9000,16.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923653.nc,19970208,30.4000,-14.6100,0.00000,413.400,13.2000,19.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,1141124.nc,19970208,33.5833,-76.0667,0.00000,450.000,13.0000,25.4000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923654.nc,19970208,31.8100,-14.4000,0.00000,413.400,12.8000,18.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,919532.nc,19970208,33.3500,-76.4600,0.00000,244.000,11.3000,21.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923650.nc,19970208,33.7500,-13.9100,0.00000,413.400,12.3000,17.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,1141127.nc,19970208,33.7500,-76.2667,0.00000,450.000,7.80000,23.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923651.nc,19970209,35.1000,-13.4500,0.00000,465.100,12.0000,16.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,904584.nc,19970209,33.4833,-76.6833,0.00000,450.000,10.1000,21.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923647.nc,19970209,36.6300,-12.8600,0.00000,413.400,12.2000,16.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923648.nc,19970209,38.2500,-12.2600,0.00000,413.400,12.3000,15.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,904585.nc,19970209,33.0667,-76.4500,0.00000,450.000,16.7000,25.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923646.nc,19970209,39.9500,-11.6000,0.00000,413.400,11.5000,14.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923645.nc,19970210,41.3800,-10.9800,0.00000,413.400,11.7000,14.6000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923637.nc,19970210,44.1500,-9.06000,0.00000,413.400,11.7000,13.8000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923609.nc,19970210,45.4100,-7.66000,0.00000,400.000,11.0000,12.5000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923306.nc,19970211,65.2300,9.91000,0.00000,202.000,7.00000,7.60000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923153.nc,19970214,67.4600,12.5800,0.00000,202.000,3.50000,7.50000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923199.nc,19970215,67.7800,11.4100,0.00000,202.000,4.40000,7.20000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923604.nc,19970217,35.8300,-7.35000,0.00000,507.500,11.2000,16.7000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923591.nc,19970217,35.9500,-6.55000,0.00000,496.100,11.6000,18.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923605.nc,19970217,35.8000,-7.66000,0.00000,510.600,11.5000,16.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923606.nc,19970217,35.2800,-7.78000,0.00000,456.000,11.6000,17.0000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923200.nc,19970217,68.0500,11.9300,0.00000,202.000,5.30000,7.10000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923616.nc,19970217,35.8300,-8.20000,0.00000,314.200,12.6000,16.3000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923625.nc,19970218,34.2500,-9.25000,0.00000,513.700,12.2000,17.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923617.nc,19970218,35.0600,-8.80000,0.00000,346.000,12.6000,17.1000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923100.nc,19970218,70.3800,18.0800,0.00000,152.000,4.80000,5.70000,,
woce-uot,./data/basins/sc/atlantic/1997/q1/,atq11997.tgz,923618.nc,19970218,35.0500,-8.11000,0.00000,506.500,11.4000,17.2000,,
