"uscode","sic","empflag","emp","qp1","ap","est","f1_4","e1_4","q1_4","a1_4","n1_4","f5_9","e5_9","q5_9","a5_9","n5_9","f10_19","e10_19","q10_19","a10_19","n10_19","f20_49","e20_49","q20_49","a20_49","n20_49","f50_99","e50_99","q50_99","a50_99","n50_99","f100_249","e100_249","q100_249","a100_249","n100_249","f250_499","e250_499","q250_499","a250_499","n250_499","f500_999","e500_999","q500_999","a500_999","n500_999","f1000","e1000","q1000","a1000","n1000"
"98","7330",,232655,1207427,5124045,26181,,29484,154505,712775,16506,,30784,159237,674313,4712,,36082,194525,807786,2693,,45680,250103,1048494,1549,,30013,156383,668561,428,,34838,171335,712367,232,,15719,81111,331968,47,"D",0,0,0,12,"D",0,0,0,2
"98","7331",,84100,402267,1689519,3503,,2822,15915,77006,1592,,3751,18434,77867,560,,6887,32895,142172,503,,13403,64339,266776,441,,14843,71135,305613,206,,23500,107713,446385,153,,12730,66635,273494,38,,6164,25201,100206,10,,0,0,0,0
"98","7334",,49625,215704,914537,4278,,4274,17148,76852,1980,,7018,27397,112305,1064,,9484,36738,152524,706,,11253,49154,206647,388,,6109,29068,122574,88,,6343,34552,146145,44,,1253,6620,29915,4,"D",0,0,0,2,"D",0,0,0,2
"98","7335",,16844,98567,420490,3328,,4507,26615,119780,2469,,2955,16825,73725,472,,3069,19028,74082,233,,3919,22876,93314,127,"D",0,0,0,20,"D",0,0,0,7,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","7336",,51720,355863,1519484,9009,,10582,64401,301937,6030,,11300,71548,303630,1732,,10483,78199,323479,791,,10584,80874,346010,364,"D",0,0,0,72,"D",0,0,0,15,,1736,7856,28559,5,,0,0,0,0,,0,0,0,0
"98","7338",,25395,111083,476072,5088,,6092,24844,111627,3738,,4652,19671,82575,717,,5354,24177,100569,395,,5474,27583,114131,193,,2392,9640,46118,34,,1431,5168,21052,11,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","7340",,802218,1974061,8322877,48534,,45805,114886,608584,26314,,61953,153050,654367,9372,,88415,231391,984018,6534,,113461,289563,1209236,3867,,80521,185294,753218,1178,,128072,276790,1144258,817,,94154,206204,869091,274,,76476,179051,734698,115,,113361,337832,1365407,63
"98","7342",,68858,303865,1345215,9073,,9208,32096,157482,4862,,13133,51788,231789,1969,,19760,87265,384878,1464,,18996,90501,393177,700,,4206,22186,90603,66,,985,5615,25231,8,"D",0,0,0,2,"D",0,0,0,1,"D",0,0,0,1
"98","7349",,729515,1663882,6950057,38557,,35697,81188,441983,20811,,47837,99801,416411,7246,,67694,142639,592997,4997,,93685,197971,812055,3138,,76094,162435,660443,1108,,127087,271175,1119027,809,"D",0,0,0,272,"D",0,0,0,114,"D",0,0,0,62
"98","7350",,209088,1160770,4896259,22578,,23051,113917,531002,11222,,38916,184655,793357,5933,,42853,230466,974484,3215,,48371,293050,1232646,1676,,24868,151709,630362,370,,19312,112462,448177,132,"D",0,0,0,26,"D",0,0,0,3,"D",0,0,0,1
"98","7352",,20841,124131,498019,1959,"D",0,0,0,904,,3446,16995,72082,530,,4071,21501,89938,305,,4950,28006,115671,171,,2434,13376,54445,35,,989,8031,27918,8,,1830,14829,52565,5,,0,0,0,0,"D",0,0,0,1
"98","7353",,39577,265348,1143186,3764,"D",0,0,0,1797,,5658,31987,145099,838,,8431,54184,230262,627,,11389,81248,337850,384,,6129,44151,185724,89,,3880,27688,119906,27,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","7359",,145610,755461,3179777,16213,"D",0,0,0,8047,,29235,133016,564595,4474,,29724,151981,641033,2237,,31261,179938,762400,1097,,15820,90925,376574,239,,14443,76743,300353,97,,6519,35835,139887,19,"D",0,0,0,3,,0,0,0,0
"98","7360",,1517893,4764109,20570672,27032,,15725,100889,867762,9723,,21954,129181,552910,3305,,36240,189877,822726,2651,,121840,483307,2069702,3713,,240191,791000,3309298,3374,,484991,1445312,6008519,3154,,262852,714620,3028710,781,,163012,437608,1840994,237,,171088,472315,2070051,94
"98","7361",,246949,950177,4255866,12846,,11450,73417,518936,6755,,15100,96331,397654,2292,,19297,117361,488236,1455,,34776,163975,673439,1123,,44711,151049,636126,643,,67706,196012,818435,456,,32789,82015,397713,99,"D",0,0,0,17,"D",0,0,0,6
"98","7363",,1210312,3654642,15600072,13306,,3936,25536,326866,2752,,6339,30207,143216,937,,15844,68006,316649,1119,,80845,296831,1293086,2405,,184196,608175,2537327,2572,,398440,1200917,4977976,2573,,219684,610545,2533822,653,"D",0,0,0,211,"D",0,0,0,84
"98","7370",,772736,6845782,28483440,40472,,35732,298407,1557655,22821,,41451,321302,1375137,6293,,62540,523050,2178683,4624,,114845,1009962,4173962,3721,,108358,955209,3981237,1558,,158271,1393351,5610456,1035,,85855,744818,3007706,253,,75568,711070,2868589,112,,90116,888613,3730015,55
"98","7371",,217239,2146777,8906826,12443,,11201,98904,523160,7146,"D",0,0,0,1875,,18979,176167,738214,1393,,34953,343445,1423022,1119,,34568,349007,1422463,490,,48218,479555,1950291,313,,22285,222204,894595,66,,19476,202893,802340,31,"D",0,0,0,10
"98","7372",,76343,815835,3516810,3755,,3276,30654,162319,1920,,4334,37344,164120,662,,6427,61000,253512,477,,12706,134587,572935,408,,10425,113130,544290,152,,14834,158749,637952,100,,6961,72441,331360,19,,8650,104561,413549,12,,8730,103369,436773,5
"98","7373",,81584,832092,3506538,3273,,2587,21323,110879,1399,,4601,35651,149982,684,,7321,62228,257744,545,,11303,100686,419786,375,,9583,93105,392327,137,,13458,137167,538599,90,,9521,98607,397561,26,,5135,58926,234116,9,,18075,224399,1005544,8
"98","7374",,228884,1591711,6442741,6773,,5132,35473,186279,2881,,7265,47600,197704,1089,,12756,81013,329691,934,,28149,184277,743676,907,,31993,205422,810257,456,,52860,356697,1422917,344,,33677,235498,925565,103,,25674,188357,768786,38,,31378,257374,1057866,21
"98","7375",,16654,132815,515701,508,,387,2982,13770,204,,564,4250,19740,87,,928,7030,28350,67,,2146,14692,61148,72,,2947,20623,83066,44,,3385,26888,102046,24,"D",0,0,0,7,"D",0,0,0,2,"D",0,0,0,1
"98","7376",,24310,182062,753263,639,,392,3943,23419,229,"D",0,0,0,86,,1355,9986,42445,101,,3879,31352,128932,123,,3674,28326,116497,54,,4652,32070,137219,31,,2603,18105,79565,7,,4466,39613,155618,6,"D",0,0,0,2
"98","7377",,15216,157574,645877,808,,783,9569,36701,449,,956,8817,40439,144,,1368,15455,60575,103,,2256,27763,109642,75,,1553,20689,97087,21,,1748,24178,97221,11,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,3
"98","7378",,53249,461861,1874572,3294,,3151,23887,105533,1722,,4217,30229,122280,638,,6251,49488,197549,474,,8525,71337,284011,279,,6291,53400,219518,95,,10385,95944,378587,62,,4421,36668,136854,13,,5458,59586,262073,7,,4550,41322,168167,4
"98","7379",,51208,465010,2017417,6823,,6710,57681,305609,5111,,5102,39146,173369,788,,6005,52262,229279,445,,9154,87042,365694,303,,6781,67850,280427,101,,8433,81007,341540,58,"D",0,0,0,10,,4255,38202,149053,6,"D",0,0,0,1
"98","7380",,1092785,4075144,17201039,62654,,59057,282653,1465312,34515,,71548,311929,1306408,10845,,100764,436224,1831770,7469,,171597,710956,2932950,5612,,144168,557668,2278040,2080,,222537,772845,3206253,1457,,170362,559849,2257328,496,,90547,275190,1167210,136,,62205,167830,755768,44
"98","7381",,467331,1251170,5185726,9417,,5439,24226,147488,3334,,8743,27782,117685,1314,,16697,48190,202016,1226,,44175,119589,499338,1396,,61253,165013,675941,871,,127681,333168,1358525,832,,115191,304022,1216938,333,,60707,153715,638892,91,,27445,75465,328903,20
"98","7382",,48898,266002,1078001,2264,,1538,7993,42166,785,,2800,14031,59233,407,,5993,31713,128781,437,,12830,73444,295009,410,,10607,64484,252009,152,,8370,50926,200845,57,"D",0,0,0,12,"D",0,0,0,4,,0,0,0,0
"98","7383",,10034,95121,375961,576,,526,5005,20162,302,"D",0,0,0,92,,1029,7888,32969,75,,1871,18158,70802,60,,2135,19481,76017,30,"D",0,0,0,13,"D",0,0,0,3,"D",0,0,0,1,,0,0,0,0
"98","7384",,76038,291434,1217773,6190,,6533,21835,100706,3216,,9900,28489,120255,1517,,9451,32689,135634,721,,14314,50701,208943,460,,9906,43393,179187,146,,16438,75491,314470,106,"D",0,0,0,19,"D",0,0,0,5,,0,0,0,0
"98","7389",,489578,2169646,9331803,44079,,44963,223371,1151088,26792,,49404,236543,988689,7499,,67397,315438,1330374,4997,,98083,448246,1855695,3275,,60267,265297,1094886,881,,67630,293625,1251861,447,,44034,199753,815144,129,,23040,95008,417201,35,,34760,92365,426865,24
"98","7500",,876852,3653600,15152154,156648,,193952,734489,3265166,101268,,225370,954692,3883981,34756,,189029,837283,3423903,14497,,139508,559200,2278314,4874,,57963,217738,884656,867,,48981,244133,975409,324,,17674,82607,338264,55,,4375,23458,102461,7,,0,0,0,0
"98","7510",,146515,716752,2933941,10460,"D",0,0,0,4967,,16974,70820,290143,2576,,20078,89782,379163,1492,,24984,124114,496168,832,,21646,104349,424578,316,,35315,193678,772081,230,,13002,63799,256637,41,"D",0,0,0,6,,0,0,0,0
"98","7513",,51405,303351,1228876,4008,,3594,19260,86482,1678,,7512,31049,134472,1123,,9593,47542,197750,711,,9451,58372,231280,330,,4722,31301,124038,70,,13378,95255,374878,86,"D",0,0,0,9,"D",0,0,0,1,,0,0,0,0
"98","7514",,78301,313618,1314513,4463,,4973,20395,92433,2108,,6654,24318,95581,1027,,7431,26806,119255,548,,12578,47527,191634,406,,14768,59688,246178,214,,18907,77579,326533,125,,9706,41975,173816,30,,3284,15330,69083,5,,0,0,0,0
"98","7515",,10848,72397,279480,1144,"D",0,0,0,667,,1574,10737,39963,244,,1745,10564,42002,133,,2000,12960,53303,65,,1309,8155,33869,19,,2260,16715,56733,14,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","7519",,3703,17063,70617,537,"D",0,0,0,312,,804,2908,12990,119,,962,3590,15077,74,,652,4119,15448,21,,637,4062,16078,10,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","7520",,52827,163460,669280,8868,,11007,35755,153364,6124,,9599,32101,129607,1481,,10508,33296,133322,796,,9803,26918,109410,335,,6519,16742,69442,101,"D",0,0,0,27,"D",0,0,0,4,,0,0,0,0,,0,0,0,0
"98","7530",,507361,2314525,9594569,112744,,147952,572982,2489298,75852,,162763,739657,3007524,25206,,120565,606303,2474640,9377,,56646,295244,1213754,2086,,12170,60742,243578,184,,4778,24591,100941,32,"D",0,0,0,6,"D",0,0,0,1,,0,0,0,0
"98","7532",,163625,793759,3233252,30502,,36360,142186,618547,18568,,47646,225291,894912,7231,,49112,265425,1061665,3754,,23449,126271,513797,870,,4152,20954,81572,62,"D",0,0,0,15,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","7533",,21772,101915,452537,4651,,6046,26589,119918,2612,,10541,51217,226239,1670,,3956,18820,84457,323,"D",0,0,0,44,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","7534",,12853,57252,246710,1681,,1694,5946,26848,864,,2790,11581,48036,420,,3479,16272,69906,263,,3285,15686,69567,115,,925,4237,18252,14,,680,3530,14101,5,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","7536",,20120,105671,446957,3529,,4322,19890,90005,2026,,6436,32884,135265,979,,5056,28096,117107,393,"D",0,0,0,114,"D",0,0,0,17,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","7537",,23802,109871,447483,5523,,7682,31384,132199,3568,,9821,46237,182877,1542,,4496,22963,93878,360,"D",0,0,0,50,"D",0,0,0,2,,0,0,0,0,"D",0,0,0,1,,0,0,0,0,,0,0,0,0
"98","7538",,214445,928179,3847950,54796,,75437,285221,1233361,39845,,68942,300461,1219053,10791,,42928,200979,823591,3366,,19420,98992,405275,710,,4659,23947,93817,70,"D",0,0,0,10,,997,5226,20875,3,"D",0,0,0,1,,0,0,0,0
"98","7539",,41062,177218,749740,9521,,13356,50630,216910,6542,,13469,58291,244329,2098,,8895,41707,177295,706,,4249,20657,86381,160,"D",0,0,0,13,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","7540",,145073,366547,1526811,18064,,17371,49136,243742,9735,,27131,78077,314735,4102,,32387,87745,353284,2411,,45484,104892,424936,1525,,16810,34072,140087,254,,4590,10378,40046,33,,1300,2247,9981,4,,0,0,0,0,,0,0,0,0
"98","7542",,88302,176376,728794,9545,,9339,22251,110503,5307,,11265,26643,105562,1716,,16039,33618,133604,1162,,34562,65870,266006,1130,,13664,23121,93541,208,"D",0,0,0,20,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","7549",,54181,185008,775212,7856,,7363,25237,123791,3914,,15312,50171,204199,2297,,15875,53130,215990,1214,,10248,38020,155260,373,,3044,10795,45865,44,"D",0,0,0,12,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","7600",,403351,2086485,8742856,67418,,82697,298994,1367254,45215,,82084,367770,1524094,12616,,81607,434355,1817421,6144,,77563,466031,1936314,2679,,37612,243435,994374,573,,21646,154799,632133,153,,8403,56970,227667,27,,4998,34654,134485,7,,6741,29477,109114,4
"98","7620",,115478,637183,2640111,17156,,20648,77853,342309,11121,,21191,100819,414212,3258,,23306,133014,551539,1743,,22468,144468,595171,774,,12165,85755,351847,187,,8948,66434,279230,61,"D",0,0,0,10,"D",0,0,0,1,"D",0,0,0,1
"98","7622",,33860,152920,617434,5548,,7318,24426,102986,3939,"D",0,0,0,882,,5873,28848,117321,443,,6319,35728,144196,214,,3054,18263,77044,49,,2615,16582,72285,19,"D",0,0,0,1,,0,0,0,0,"D",0,0,0,1
"98","7623",,22610,143955,613191,3309,,3759,15585,71344,2015,,4457,23391,97279,680,,5159,33128,142313,383,,4924,36762,154314,176,,2691,22738,94461,42,,1620,12351,53480,13,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","7629",,58593,338966,1403391,8133,,9370,37193,164714,5028,,10966,53414,219723,1677,,12194,70740,290656,910,,11204,71898,296346,383,,6420,44754,180342,96,,4713,37501,153465,29,"D",0,0,0,9,"D",0,0,0,1,,0,0,0,0
"98","7630",,5294,19301,77989,1529,,2263,7231,29731,1214,,1453,4804,19171,232,,835,3611,14118,63,"D",0,0,0,17,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","7640",,23689,80680,331451,6514,,9057,26107,110671,5022,,6729,22700,91748,1053,,4444,17434,70576,340,,2283,8947,37603,83,"D",0,0,0,14,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","7690",,237133,1265257,5291387,35625,,43527,160902,728436,22753,,46063,212942,884039,7039,,48556,262062,1102526,3650,,49718,299692,1248798,1710,,23674,150568,615841,359,,12205,86830,346284,88,"D",0,0,0,17,"D",0,0,0,6,"D",0,0,0,3
"98","7692",,27923,125168,537026,5278,,6809,23801,108160,3578,,6698,27505,113875,1030,,6066,28490,119936,463,,5009,25082,111729,174,,1745,10904,39199,26,"D",0,0,0,6,,0,0,0,0,"D",0,0,0,1,,0,0,0,0
"98","7694",,28126,174485,726365,2489,,2468,10194,46403,1109,,4064,20444,84369,606,,5786,32700,137397,427,,7205,48468,198727,247,,4769,34473,141932,74,"D",0,0,0,24,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","7699",,180996,965297,4026599,27822,,34189,126726,573099,18033,,35288,164971,685662,5401,,36690,200768,844703,2759,,37504,226142,938342,1289,,17160,105191,434710,259,,8120,57272,217091,58,,4628,33396,128108,15,"D",0,0,0,5,"D",0,0,0,3
"98","7800",,429843,2001673,8600203,35444,,32384,278086,1588201,19747,,45853,145725,596247,6884,,69888,199035,814292,5175,,85707,258101,1086281,2940,,30311,144724,647924,463,,23263,169014,679127,159,,12944,136158,482911,39,,9876,96756,546105,13,,119617,574074,2159115,24
"98","7810",,189349,1385193,5900847,9153,,8587,209729,1166915,6480,,7886,72180,293415,1213,,9412,86337,356574,696,,14056,116503,497905,458,,10814,92214,443528,162,,12541,123929,495500,86,,9091,111312,393002,27,"D",0,0,0,9,"D",0,0,0,22
"98","7812",,67473,761722,3169020,5527,,5389,115350,619819,3933,,4809,47512,188521,750,,5836,55876,231819,428,,8049,67422,279741,263,,5491,50551,271571,83,,6852,79474,315141,47,"D",0,0,0,12,"D",0,0,0,2,,25913,261999,992547,9
"98","7819",,113122,589635,2572588,2984,,2494,86729,502053,2045,,2528,21074,89959,380,,3179,27035,110179,237,,5446,45301,202894,177,,5073,40312,165437,76,,5525,44392,180253,38,,4879,45513,173143,14,,3932,15715,87270,5,,80066,263564,1061400,12
"98","7820",,24278,210590,896839,1008,,959,10530,57054,550,,1103,8911,41479,162,,1872,14613,58989,130,,3517,26568,109832,114,,2140,19891,73440,30,,2182,23926,92799,14,"D",0,0,0,4,"D",0,0,0,2,"D",0,0,0,2
"98","7822",,22702,200742,854630,816,,763,9309,49253,435,,824,7147,34250,122,,1609,12937,51750,110,,3103,23291,98013,101,,1942,19077,70420,27,"D",0,0,0,13,"D",0,0,0,4,"D",0,0,0,2,"D",0,0,0,2
"98","7829",,1344,8385,35984,164,,179,1099,6980,97,,251,1550,6229,36,"D",0,0,0,18,,321,2444,8705,10,"D",0,0,0,2,"D",0,0,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","7830",,106995,174163,766191,6967,,2964,6695,57512,1748,,8249,12549,54655,1170,,29415,43791,181679,2099,,50299,78127,328207,1729,,12175,20477,84463,194,"D",0,0,0,25,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","7832",,101356,165115,721548,6150,,2308,5055,46186,1227,,7382,11325,48615,1042,,28070,41384,171333,2000,,48740,75809,317581,1674,,11456,19506,80173,184,"D",0,0,0,21,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","7833",,4313,6830,33382,629,,550,1213,7588,423,"D",0,0,0,91,,919,1693,7458,66,,1015,1591,7490,35,,719,971,4290,10,"D",0,0,0,4,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","7840",,102673,186522,766968,16442,,18445,31523,145289,9372,,27555,46070,179372,4182,,28203,49436,196961,2176,,16942,31723,130468,608,,4648,11429,43508,70,,4529,10312,46511,28,"D",0,0,0,5,"D",0,0,0,1,,0,0,0,0
"98","7900",,1032442,3435868,16128594,75221,,60270,286975,2242050,42176,,79850,228722,1056027,12053,,126036,325260,1489869,9233,,239650,636733,2778698,7851,,176663,651687,2850550,2597,,145393,603707,2835980,989,,70525,236503,991053,210,,47151,157560,604453,71,,86904,308721,1279914,41
"98","7910",,20585,37353,148019,4022,,4864,9218,40811,2557,,6136,10319,38375,934,,5289,9506,37009,419,,2642,5297,20690,93,"D",0,0,0,14,"D",0,0,0,5,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","7920",,126048,670890,3251504,9701,,8985,125100,1023421,6377,"D",0,0,0,1329,,11438,64786,299527,847,,18846,105186,390497,616,,19146,74924,295024,272,,30543,125145,519913,200,,14634,61112,259012,45,,7859,31369,126504,12,"D",0,0,0,3
"98","7922",,63928,344536,1499359,4470,,4169,40095,280298,2692,"D",0,0,0,669,,6443,33706,146554,476,,11057,73621,238093,355,,10594,47466,181920,154,,15052,69424,311449,96,,6614,25584,121490,21,,4397,20483,81211,6,"D",0,0,0,1
"98","7929",,61192,322189,1730165,5038,,4681,84422,732680,3538,,4184,28985,136289,637,,4894,30895,152050,362,,7443,29927,147027,250,"D",0,0,0,115,,15491,55721,208464,104,,8020,35528,137522,24,,3462,10886,45293,6,"D",0,0,0,2
"98","7930",,97392,204370,785673,5982,,3022,8179,39642,1500,,7285,15225,58097,1060,,20150,41227,151614,1431,,53554,111851,428997,1792,,11863,24971,95191,188,,1518,2917,12132,11,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","7940",,78923,613704,2998594,3264,,2849,15688,112502,1945,"D",0,0,0,490,,4590,19529,105043,339,,6433,45879,197721,213,,6545,177703,752682,95,,18380,207603,1201812,106,,19557,70211,356271,56,,11911,37104,117057,16,"D",0,0,0,4
"98","7941",,26857,432505,2193709,913,,739,5892,36867,499,"D",0,0,0,110,"D",0,0,0,101,,2348,26856,106803,72,,4203,168606,708075,59,,8305,171798,1037824,53,,4479,32162,186844,14,,3224,8774,27057,4,"D",0,0,0,1
"98","7948",,52017,181053,804359,2339,,2092,9752,75427,1438,"D",0,0,0,377,"D",0,0,0,237,,4085,19023,90918,141,,2342,9097,44607,36,,10075,35805,163988,53,,15078,38049,169427,42,,8687,28330,90000,12,,3978,19090,51731,3
"98","7990",,678029,1824084,8439575,45638,,35392,106358,806806,24909,,49155,119293,577777,7423,,77186,172171,816567,5640,,149563,348692,1640996,4845,,135087,364484,1672327,1980,,92611,263382,1083931,656,,36029,104438,372670,108,,27381,89087,360892,43,,75625,256179,1107609,34
"98","7991",,115024,223300,893257,7723,,5940,12587,64203,3511,,8610,16641,65284,1285,,16418,28275,110917,1172,,37054,66475,257544,1214,,27896,53588,211888,414,,16195,34444,137893,118,,2911,11290,45528,9,,0,0,0,0,,0,0,0,0
"98","7992",,29420,78572,438041,2789,,1993,7814,74351,1380,,3609,9998,62433,537,,5967,14136,80912,440,,10053,25229,126789,337,,5030,13131,59282,76,"D",0,0,0,17,"D",0,0,0,2,,0,0,0,0,,0,0,0,0
"98","7993",,25158,85073,364770,3932,,5300,16484,79398,2323,"D",0,0,0,1051,,4770,16767,70892,366,,4473,15626,66857,157,,1580,6894,31546,23,"D",0,0,0,8,,1374,4659,17085,4,,0,0,0,0,,0,0,0,0
"98","7996",,68593,196438,1059912,695,,345,1113,19106,324,"D",0,0,0,93,,1387,4400,33851,95,,2769,6244,60760,91,,2520,6681,44653,36,,3225,9624,57059,20,,3520,10373,57796,9,,4865,12436,82832,8,"D",0,0,0,19
"98","7997",,242143,706039,3444489,13089,,8034,23816,218549,6375,,11252,27239,152829,1683,,21940,53883,280106,1582,,62298,165285,822724,1925,,79769,240385,1148338,1162,,44846,147458,633560,329,"D",0,0,0,23,,5588,21423,85315,9,"D",0,0,0,1
"98","7999",,192315,521577,2170135,16611,,13256,43268,334443,10424,,17804,40788,187299,2670,,25924,52834,230976,1927,,31574,66589,291965,1077,,17306,40425,163176,254,,24547,60882,211048,160,,19739,53300,152926,59,,16928,55228,192745,26,,25237,108263,405557,14
"98","8000",,8811000,48316939,213840257,436734,,513630,3546428,19823517,246994,,683332,4453036,21912948,105741,,548988,3955779,19404270,41929,,563390,3482345,16574980,18754,,725116,2776126,12105217,10097,,1253992,4792186,20070776,8465,,688396,3328820,13739215,1986,,917231,4952891,20292131,1291,,2916925,17029328,69917203,1477
"98","8010",,1387189,12370459,62970660,193620,,239278,2380772,13711131,115366,,304296,2623996,13493247,47102,,272477,2558478,13060293,20614,,232132,2126029,10688767,8193,,95473,783068,3719019,1410,,101312,736249,3312468,671,,62126,467664,2047563,182,,39961,368663,1554986,60,,40134,325540,1383186,22
"98","8020",,533248,2506125,11618169,104654,,135441,540205,2552607,57532,,230955,1101744,5069328,35750,,124159,648949,3025035,9971,,33953,173829,791124,1290,,6262,29612,131511,94,,2478,11786,48564,17,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","8030",,37874,258732,1242986,7087,,9051,61793,331029,4074,,13661,84943,413706,2100,,9485,73516,324076,734,,4505,29866,141493,163,"D",0,0,0,14,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","8040",,249731,1074123,5014045,62452,,89528,344746,1695399,46695,,73399,332585,1532412,11633,,40003,196114,898704,3128,,22104,108333,486677,783,,9304,40268,177354,137,"D",0,0,0,67,,2804,10412,37549,8,,0,0,0,0,"D",0,0,0,1
"98","8041",,73020,285374,1317941,22899,,35752,120306,564306,18126,,24158,104019,479055,3907,,9022,42162,193919,726,,3529,16235,68311,133,"D",0,0,0,5,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","8042",,62604,249875,1116009,15320,,22898,78768,358881,10625,,22777,90115,394348,3612,,11797,53113,237798,926,,3812,21139,93386,140,"D",0,0,0,15,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0
"98","8043",,24863,118517,576300,7132,,11029,45101,223023,5418,,8677,44647,219280,1379,,3595,19219,92599,289,,1063,6061,26728,41,"D",0,0,0,3,"D",0,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0
