Ophelia                  20050909I1
 
  TIME       Lat       Lon     Head   Track      GnSpd     TAS    GeoAl    Press     WndDr     WndSp   Tempr    Dewpt   D Val     PrAlt      JW    VtWnd     Pitch     Roll                                      
 HHMMSS     Deg N     Deg W     Deg    Deg        m/s       m/s      m       mb       Deg       m/s      C        C       m         m       g/m3      m/s      Deg      Deg                             
 125840     30.402   80.423   128.40   135.80    122.7    117.4   1523.0    846.3    25.80    19.60    18.27    17.50     29.5   1493.0    0.100     0.40     2.50    -0.40                              
 125850     30.393   80.415   128.40   136.00    123.5    120.1   1522.0    846.4    30.70    17.70    18.37    17.20     29.5   1492.0    0.000     0.00     2.30    -0.60                              
 125900     30.385   80.405   128.40   135.90    124.0    121.1   1522.0    846.5    32.90    19.10    18.77    16.30     30.3   1491.0    0.000    -0.10     2.40    -1.10                              
 125910     30.377   80.397   127.00   135.60    124.0    118.5   1522.0    846.3    25.00    19.70    18.48    18.70     28.6   1493.0    0.400     2.00     2.00    -0.70                              
 125920     30.368   80.388   128.60   135.70    124.6    121.7   1522.0    846.4    31.40    15.40    17.87    17.60     29.7   1492.0    0.100    -2.30     2.30    -2.00                              
 125930     30.362   80.378   128.00   135.70    123.9    121.8   1517.0    846.7    34.70    17.20    18.02    17.00     27.8   1489.0    0.000    -0.40     2.50    -0.40                              
 125940     30.353   80.370   128.50   135.50    123.0    121.8   1518.0    846.6    37.10    17.00    18.06    17.00     27.6   1490.0    0.100    -1.60     2.90    -1.90                              
 125950     30.345   80.360   128.50   135.70    122.4    118.5   1518.0    846.6    29.20    18.30    18.27    17.40     27.6   1490.0    0.000    -0.50     2.70    -1.50                              
 130000     30.337   80.352   128.40   135.30    122.1    118.9   1518.0    846.6    31.10    17.80    18.43    16.60     28.1   1490.0    0.000     0.20     2.70    -1.40                              
 130010     30.330   80.343   128.70   135.10    121.7    117.9   1519.0    846.5    27.90    16.30    18.98    16.30     28.0   1491.0    0.000    -0.40     2.80    -2.00                              
 130020     30.322   80.333   127.70   135.00    121.5    117.4   1517.0    846.7    28.00    18.50    18.74    16.10     27.7   1489.0    0.000    -0.40     2.80    -0.90                              
 130030     30.315   80.325   128.30   134.90    121.2    117.5   1517.0    846.6    28.40    17.10    18.98    16.30     26.3   1490.0    0.000    -0.20     2.70    -1.40                              
 130040     30.307   80.317   127.40   134.90    121.1    117.3   1518.0    846.4    28.70    18.60    19.07    15.60     25.5   1492.0    0.000    -0.30     2.70    -0.60                              
 130050     30.298   80.307   128.00   135.00    121.2    117.2   1518.0    846.4    27.70    17.40    18.83    16.50     25.5   1492.0    0.000     0.00     2.50    -1.00                              
 130100     30.292   80.298   127.90   134.80    121.0    115.4   1514.0    846.7    22.40    17.70    18.88    16.50     24.9   1489.0    0.000    -0.40     2.90    -0.90                              
 130110     30.283   80.290   127.20   134.90    120.8    115.4   1515.0    846.7    24.00    19.00    18.75    16.40     25.2   1489.0    0.000    -0.10     3.00    -0.30                              
 130120     30.275   80.280   127.50   135.00    121.1    115.4   1516.0    846.5    22.90    18.90    18.49    16.20     24.6   1491.0    0.000    -0.50     3.00    -1.00                              
 130130     30.268   80.272   127.90   135.00    121.8    116.7   1517.0    846.4    24.80    18.40    18.54    16.00     24.5   1492.0    0.000    -0.40     2.80    -1.00                              
 130140     30.260   80.263   127.70   135.10    122.5    117.1   1517.0    846.3    24.10    18.80    18.31    16.50     23.5   1493.0    0.000     0.00     2.60    -0.70                              
 130150     30.252   80.253   127.90   135.10    123.4    117.0   1516.0    846.4    20.50    18.50    18.58    16.30     23.5   1492.0    0.000     0.10     2.50    -0.70                              
 130200     30.245   80.245   127.90   135.10    124.3    118.0   1516.0    846.4    21.80    19.00    18.63    16.10     23.8   1492.0    0.000    -0.20     2.60    -0.70                              
 130210     30.237   80.235   127.80   135.10    125.0    118.9   1516.0    846.3    22.30    19.10    18.61    16.10     22.5   1493.0    0.000     0.20     2.40    -0.80                              
 130220     30.228   80.227   127.80   135.10    125.9    120.2   1516.0    846.2    23.50    19.00    18.53    16.30     21.6   1494.0    0.000     0.00     2.10    -0.90                              
 130230     30.220   80.217   127.80   135.00    126.7    121.5   1516.0    846.3    24.80    18.90    18.48    16.50     22.6   1493.0    0.000     0.30     2.10    -1.00                              
 130240     30.213   80.208   127.90   134.90    127.4    122.1   1516.0    846.4    24.40    18.70    18.49    16.30     23.6   1492.0    0.000    -0.20     2.20    -1.10                              
 130250     30.205   80.198   127.80   134.80    127.6    122.5   1515.0    846.4    24.80    18.60    18.43    16.00     23.0   1492.0    0.000    -0.30     2.30    -0.90                              
 130300     30.197   80.188   127.80   134.80    127.6    122.4   1514.0    846.5    24.60    18.60    18.57    16.00     22.3   1491.0    0.000    -0.40     2.30    -1.10                              
 130310     30.188   80.180   127.70   134.80    127.6    121.8   1513.0    846.5    23.20    19.10    18.48    15.80     21.4   1491.0    0.000    -0.40     2.30    -1.00                              
 130320     30.180   80.170   127.50   135.00    127.7    122.1   1514.0    846.3    24.00    19.50    18.81    16.00     21.2   1492.0    0.000     0.20     2.10    -0.80                              
 130330     30.172   80.162   127.30   135.00    127.9    122.9   1514.0    846.4    26.00    19.70    18.45    15.70     21.5   1492.0    0.000    -0.30     2.10    -0.80                              
 130340     30.163   80.152   128.50   134.90    128.1    121.8   1514.0    846.4    20.90    18.10    18.84    16.10     21.7   1492.0    0.000    -0.10     2.10    -1.30                              
 130350     30.155   80.142   127.80   135.00    127.8    122.4   1511.0    846.5    24.00    18.60    18.94    15.70     19.5   1491.0    0.000    -0.30     2.20    -0.60                              
