Isabel                   20030916H1
 
  TIME       Lat       Lon     Head   Track      GnSpd     TAS    GeoAl    Press     WndDr     WndSp   Tempr    Dewpt   D Val     PrAlt      JW    VtWnd     Pitch     Roll                                      
 HHMMSS     Deg N     Deg W     Deg    Deg        m/s       m/s      m       mb       Deg       m/s      C        C       m         m       g/m3      m/s      Deg      Deg                             
 102810     19.110   65.817   319.30   319.00    148.9    147.5   5162.0    548.9   189.90     2.10    -2.95   -11.00    282.2   4880.0    0.000     0.30     2.20    -0.90                              
 102820     19.120   65.827   319.20   318.90    149.0    147.5   5161.0    549.0   190.60     2.50    -2.89   -10.30    281.9   4879.0    0.000     0.30     2.30    -0.70                              
 102830     19.130   65.835   319.20   318.80    149.2    148.3   5160.0    548.9   203.90     2.20    -3.13    -9.30    280.6   4880.0    0.000     0.20     2.30    -0.70                              
 102840     19.140   65.845   319.30   318.80    149.2    148.0   5160.0    548.9   194.80     2.20    -3.16    -9.40    280.7   4880.0    0.000     0.10     2.30    -0.90                              
 102850     19.150   65.855   319.30   318.70    149.4    148.4   5158.0    549.0   188.60     1.60    -3.25    -9.40    279.9   4878.0    0.000    -0.20     2.40    -0.90                              
 102900     19.160   65.863   319.50   318.50    149.4    148.5   5161.0    549.0   149.10     0.80    -3.12    -9.20    282.2   4879.0    0.000     0.40     2.30    -1.10                              
 102910     19.170   65.873   319.10   318.40    149.8    148.7   5162.0    548.9   176.90     1.40    -3.54    -9.10    281.4   4881.0    0.000     0.80     2.00    -0.70                              
 102920     19.182   65.883   319.30   318.30    150.3    149.2   5159.0    549.0   152.20     1.10    -3.61    -8.70    279.9   4879.0    0.000     0.30     2.10    -0.80                              
 102930     19.192   65.892   319.00   318.20    150.6    149.7   5160.0    548.9   175.70     1.20    -3.57    -8.30    280.4   4880.0    0.000     0.10     2.10    -0.60                              
 102940     19.202   65.902   318.60   318.20    150.8    149.9   5159.0    549.1   203.50     2.30    -3.37    -8.70    281.7   4878.0    0.000    -0.30     2.30    -0.20                              
 102950     19.212   65.912   318.80   318.50    150.6    149.4   5158.0    549.0   198.20     2.50    -3.28    -9.90    279.5   4879.0    0.000     0.30     2.20    -0.30                              
 103000     19.222   65.922   318.80   318.80    150.7    149.1   5159.0    549.0   200.60     3.50    -3.13   -11.10    280.3   4879.0    0.000     0.00     2.40     0.20                              
 103010     19.232   65.930   319.50   319.20    149.6    148.0   5176.0    547.8   196.10     3.00    -2.74   -12.50    281.4   4895.0    0.000    -0.50     4.10    -0.30                              
 103020     19.242   65.940   319.90   319.60    146.4    146.1   5237.0    543.9   218.80     2.50    -2.94   -13.90    288.1   4949.0    0.000     0.20     5.00     0.90                              
 103030     19.252   65.948   321.00   320.30    143.0    142.9   5306.0    539.3   221.80     1.30    -3.22   -12.90    293.9   5012.0    0.000     0.50     5.70     1.70                              
 103040     19.262   65.957   321.30   321.00    138.8    138.7   5381.0    534.2   218.90     1.60    -4.00   -12.60    297.1   5084.0    0.000     0.40     6.30     0.10                              
 103050     19.272   65.965   320.80   320.90    134.7    134.6   5462.0    528.7   222.80     2.70    -4.66   -12.90    301.8   5161.0    0.000     0.80     6.40    -0.70                              
 103100     19.282   65.973   321.10   320.90    132.8    133.4   5517.0    525.1   247.10     1.90    -4.80   -12.00    306.0   5211.0    0.000     0.40     5.90     0.10                              
 103110     19.290   65.982   321.70   321.40    131.4    132.0   5563.0    522.2   252.60     1.60    -5.16   -13.20    310.7   5252.0    0.000     0.40     5.40     1.70                              
 103120     19.300   65.988   322.60   322.20    130.4    130.6   5593.0    520.3   236.80     1.50    -5.37   -12.10    313.2   5280.0    0.000    -0.20     5.50     1.10                              
 103130     19.308   65.997   324.00   323.10    130.2    129.5   5614.0    518.9   194.00     1.10    -5.71   -11.20    314.6   5299.0    0.000    -0.20     5.10     1.50                              
 103140     19.318   66.003   324.30   323.70    130.3    129.4   5629.0    517.7   193.80     1.40    -5.95   -10.70    312.1   5317.0    0.000     0.20     4.40     1.20                              
 103150     19.328   66.012   324.90   324.80    132.0    131.4   5631.0    517.8   219.10     2.00    -5.71   -12.00    315.9   5315.0    0.000     0.00     4.10     1.90                              
 103200     19.338   66.018   326.00   325.70    132.5    131.4   5641.0    517.1   208.70     2.30    -5.57   -12.50    314.6   5326.0    0.000     0.00     4.20     2.20                              
 103210     19.348   66.025   327.50   326.70    132.9    131.8   5657.0    516.1   193.40     1.60    -5.77   -11.80    316.6   5340.0    0.000     0.20     4.30     0.40                              
 103220     19.358   66.032   329.10   327.90    134.0    132.6   5664.0    515.6   181.90     1.70    -5.89   -11.60    317.2   5347.0    0.000     0.10     4.00     1.40                              
 103230     19.368   66.038   330.50   329.40    133.9    132.3   5678.0    514.7   185.10     2.00    -6.01   -12.40    318.2   5360.0    0.000     0.10     4.60     0.00                              
 103240     19.378   66.045   330.00   329.00    134.4    131.7   5689.0    513.9   176.60     3.00    -6.21   -13.50    317.6   5371.0    0.000    -0.40     4.50    -1.10                              
 103250     19.390   66.052   329.80   328.80    135.1    131.9   5695.0    513.6   162.20     3.20    -6.38   -13.50    318.3   5376.0    0.000    -0.10     4.30    -1.40                              
 103300     19.400   66.058   329.00   328.30    135.5    132.3   5706.0    512.8   168.50     3.50    -6.27   -13.30    318.3   5387.0    0.000    -0.10     3.90    -1.00                              
 103310     19.410   66.065   328.50   327.90    136.3    133.1   5716.0    512.4   181.90     3.80    -6.15   -12.80    321.6   5394.0    0.000     0.40     4.20    -1.50                              
 103320     19.420   66.072   327.50   327.20    136.5    133.6   5728.0    511.5   188.30     4.00    -6.19   -12.50    321.9   5406.0    0.000     0.20     4.60    -1.60                              
 103330     19.432   66.080   326.90   326.50    136.2    133.0   5744.0    510.3   181.40     4.00    -6.14   -13.80    319.2   5424.0    0.000     0.10     4.20    -1.30                              
 103340     19.442   66.087   326.20   325.90    137.3    134.0   5750.0    510.1   185.30     4.30    -6.24   -12.40    322.6   5427.0    0.000     0.40     4.10    -1.90                              
 103350     19.452   66.095   324.90   324.90    138.1    134.7   5757.0    509.6   189.30     4.80    -6.22   -11.60    322.9   5434.0    0.000     0.30     4.00    -1.50                              
 103400     19.462   66.102   324.90   324.70    139.0    134.5   5762.0    509.5   178.90     5.50    -5.98   -13.50    325.7   5436.0    0.000     0.30     4.30    -0.60                              
 103410     19.472   66.110   324.60   324.50    139.1    134.5   5774.0    508.5   180.60     5.80    -6.00   -13.30    324.2   5450.0    0.000     0.40     4.10    -1.00                              
 103420     19.482   66.117   323.70   323.80    139.1    134.8   5788.0    507.5   184.60     5.70    -6.11   -13.30    324.6   5464.0    0.000     0.40     4.10    -2.10                              
 103430     19.492   66.125   322.70   322.90    140.2    136.8   5792.0    507.3   192.40     5.40    -6.31   -11.80    324.9   5467.0    0.000     0.40     3.40    -1.70                              
 103440     19.502   66.133   322.40   322.40    140.5    137.4   5797.0    506.9   194.00     5.10    -6.30   -11.20    324.5   5473.0    0.000     0.20     4.00    -1.70                              
 103450     19.512   66.142   321.80   321.80    142.1    139.4   5793.0    507.1   194.80     4.70    -6.38   -11.00    323.5   5470.0    0.000     0.50     3.20    -0.30                              
 103500     19.522   66.150   320.70   320.60    143.2    141.5   5793.0    507.2   201.70     3.70    -6.50   -10.90    323.9   5470.0    0.000     0.20     3.30    -2.30                              
 103510     19.532   66.158   320.20   319.70    144.0    142.4   5792.0    507.1   196.80     2.80    -6.53   -10.80    322.4   5470.0    0.000     0.00     3.30    -1.80                              
 103520     19.542   66.168   319.80   319.10    144.7    143.6   5794.0    507.0   192.20     1.90    -6.55   -10.90    323.1   5471.0    0.000     0.10     3.00    -1.40                              
 103530     19.552   66.177   319.80   318.60    145.6    144.9   5794.0    507.0   177.80     0.80    -6.68   -11.00    322.4   5472.0    0.000     0.00     2.80    -1.40                              
 103540     19.562   66.187   319.70   318.30    146.4    145.5   5793.0    507.0   136.70     1.00    -6.61   -11.10    321.6   5472.0    0.000     0.20     2.70    -1.20                              
 103550     19.572   66.195   319.70   318.00    146.9    145.4   5793.0    507.0   111.30     1.70    -6.22   -12.20    322.4   5471.0    0.000     0.70     2.70    -1.30                              
 103600     19.582   66.205   319.40   317.80    147.2    145.4   5793.0    507.1   141.70     1.80    -6.35   -12.30    322.7   5471.0    0.000     0.50     2.80    -1.00                              
 103610     19.592   66.215   318.70   318.00    147.3    145.3   5791.0    507.2   184.80     2.90    -6.57   -13.40    322.2   5469.0    0.000     0.00     2.90    -0.70                              
 103620     19.602   66.223   318.90   318.20    147.1    145.6   5792.0    507.1   186.00     2.30    -6.57   -13.60    322.0   5470.0    0.000     0.20     2.80    -0.40                              
 103630     19.612   66.233   318.80   318.50    147.0    145.8   5791.0    507.2   204.20     2.90    -6.47   -14.70    322.4   5469.0    0.000     0.20     3.00    -0.40                              
 103640     19.622   66.242   318.80   318.70    146.8    144.8   5791.0    507.2   193.50     3.50    -6.33   -15.70    322.3   5469.0    0.000     0.20     2.90    -0.40                              
