UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
N,3,2005,17,4102989,2087268,2015721,1622470,1550513,310021,315416,26351,25933,80290,76027,4437,4225,43699,43607,1660981,1588832,327008,332847,40754,40416,97205,92658,9100,8730,1748795,1689866,1312701,1253225,296366,301803,20386,19865,77879,73739,3418,3278,38045,37956,1346239,1286610,311058,316889,32492,31939,92981,88623,7346,7084,338473,325855,309769,297288,13655,13613,5965,6068,2411,2288,1019,947,5654,5651,314742,302222,15950,15958,8262,8477,4224,4035,1754,1646
N,3,2005,18,4024610,2037882,1986728,1592382,1534731,294826,304989,25758,25416,78599,75475,4210,4106,42107,42011,1629445,1571461,310559,321532,40160,39907,94931,91337,8759,8478,1706646,1668577,1289110,1244396,281515,291721,19800,19459,76320,73272,3246,3167,36655,36562,1321342,1276343,295123,306000,31895,31603,90932,87489,7088,6858,331236,318151,303272,290335,13311,13268,5958,5957,2279,2203,964,939,5452,5449,308103,295118,15436,15532,8265,8304,3999,3848,1671,1620
N,3,2005,19,4037496,2034340,2003156,1599117,1550821,284566,303992,25631,25431,80434,77608,4256,4170,40336,41134,1634474,1586656,299241,319627,39909,40130,96206,93219,8685,8619,1697656,1685698,1289492,1260587,271883,291064,19650,19621,78256,75420,3297,3231,35078,35775,1320218,1291736,284530,304548,31585,32007,92405,89365,7036,7034,336684,317458,309625,290234,12683,12928,5981,5810,2178,2188,959,939,5258,5359,314256,294920,14711,15079,8324,8123,3801,3854,1649,1585
N,3,2005,20,3982782,2001097,1981685,1579840,1537664,271655,295562,25255,25226,81445,79287,4367,4143,38535,39803,1613573,1572309,285165,310172,39126,39766,96808,94685,8635,8489,1658109,1664713,1263612,1247124,259283,283145,19168,19449,79187,77134,3350,3232,33509,34629,1292951,1277246,270885,295723,30776,31663,92999,90947,6954,6880,342988,316972,316228,290540,12372,12417,6087,5777,2258,2153,1017,911,5026,5174,320622,295063,14280,14449,8350,8103,3809,3738,1681,1609
N,3,2005,21,3952888,1988623,1964265,1573531,1522639,265418,291880,24843,24937,83078,81977,4397,4234,37356,38598,1606136,1555981,278186,305687,38596,39234,97839,97086,8773,8632,1628195,1644101,1240058,1228730,253004,279461,18578,19192,80943,79852,3352,3293,32260,33573,1268157,1257694,263825,291330,30056,31213,94160,93414,7079,7016,360428,320164,333473,293909,12414,12419,6265,5745,2135,2125,1045,941,5096,5025,337979,298287,14361,14357,8540,8021,3679,3672,1694,1616
N,3,2005,22,4030230,2030257,1999973,1610804,1552332,265781,294435,25894,25042,86987,85565,4321,4270,36470,38329,1642460,1585337,278208,308040,39466,39336,101334,100607,8553,8739,1637630,1664652,1246382,1243877,252917,281586,18951,19274,84675,83346,3168,3289,31537,33280,1273680,1272441,263373,293229,30363,31318,97602,96866,6799,7131,392627,335321,364422,308455,12864,12849,6943,5768,2312,2219,1153,981,4933,5049,368780,312896,14835,14811,9103,8018,3732,3741,1754,1608
N,3,2005,23,4047221,2023161,2024060,1607300,1567094,260110,299157,24319,23661,91440,91657,4702,4705,35290,37786,1637460,1599012,271621,312759,37446,37395,106031,106919,9203,9521,1614939,1680271,1228287,1251196,246453,285390,17287,17902,89156,89367,3440,3683,30316,32733,1254084,1278749,255980,296872,28188,29494,102312,103075,7333,7823,408222,343789,379013,315898,13657,13767,7032,5759,2284,2290,1262,1022,4974,5053,383376,320263,15641,15887,9258,7901,3719,3844,1870,1698
N,3,2005,24,4146175,2066680,2079495,1642881,1606651,263736,308845,24728,23921,95929,98208,5037,4852,34369,37018,1671853,1637630,275014,322317,37206,36988,110367,113360,9751,9791,1637808,1724109,1244344,1280266,249504,294383,17378,18059,93452,95684,3686,3807,29444,31910,1268980,1306807,258669,305611,27781,28998,106547,109339,7838,8093,428872,355386,398537,326385,14232,14462,7350,5862,2477,2524,1351,1045,4925,5108,402873,330823,16345,16706,9425,7990,3820,4021,1913,1698
N,3,2005,25,4052731,2023795,2028936,1609843,1564520,256111,301801,23611,22624,97461,100182,5067,4793,31702,35016,1636435,1593693,266717,314605,35225,34920,110639,114702,9412,9403,1589924,1673876,1206237,1238159,241751,287229,16324,16877,94964,97736,3721,3786,26927,30089,1228590,1263064,250201,297823,25963,27139,106901,110849,7536,7807,433871,355060,403606,326361,14360,14572,7287,5747,2497,2446,1346,1007,4775,4927,407845,330629,16516,16782,9262,7781,3738,3853,1876,1596
N,3,2005,26,3871815,1932777,1939038,1541970,1493747,236515,285299,22492,21325,97215,101857,5015,4641,29570,32169,1566836,1520475,246344,296940,33301,32831,109640,115243,8988,8855,1509167,1592476,1147573,1175168,222751,270786,15456,15874,94757,99441,3702,3664,24928,27543,1168341,1197888,230483,280321,24330,25416,105981,111549,7121,7380,423610,346562,394397,318579,13764,14513,7036,5451,2458,2416,1313,977,4642,4626,398495,322587,15861,16619,8971,7415,3659,3694,1867,1475
N,3,2005,27,3807405,1898903,1908502,1521443,1472636,224670,276018,21897,21021,98172,103892,4867,4525,27854,30410,1544812,1497944,233811,286887,32126,31728,109968,116798,8579,8510,1474608,1558284,1125972,1149922,211005,261524,14927,15683,95785,101536,3516,3530,23403,26089,1145411,1171471,218103,270371,23263,24661,106511,113244,6729,6981,424295,350218,395471,322714,13665,14494,6970,5338,2387,2356,1351,995,4451,4321,399401,326473,15708,16516,8863,7067,3457,3554,1850,1529
N,3,2005,28,3716013,1849939,1866074,1481361,1435981,212373,266474,21399,20334,103581,109989,4806,4452,26419,28844,1503432,1459906,220762,276725,31169,30573,114973,122359,8381,8197,1432372,1514318,1091153,1111208,199806,252435,14502,15090,101272,107648,3530,3409,22109,24528,1109437,1131413,206271,260618,22457,23577,111545,118809,6650,6643,417567,351756,390208,324773,12567,14039,6897,5244,2309,2341,1276,1043,4310,4316,393995,328493,14491,16107,8712,6996,3428,3550,1731,1554
N,3,2005,29,3701206,1837396,1863810,1468124,1429367,208654,264906,20699,19942,110225,117495,4610,4348,25084,27752,1489092,1452376,216581,274516,30002,29809,121032,129403,7989,8000,1423047,1511463,1080586,1103634,196175,250855,13952,14889,108017,115194,3314,3368,21003,23523,1097952,1122995,202206,258531,21605,23071,117791,125938,6241,6500,414349,352347,387538,325733,12479,14051,6747,5053,2208,2301,1296,980,4081,4229,391140,329381,14375,15985,8397,6738,3241,3465,1748,1500
N,3,2005,30,3785851,1880814,1905037,1502922,1463726,211108,266643,20261,19520,117107,123659,4568,4203,24848,27286,1523455,1486359,218929,275989,29479,29325,127992,135397,7894,7748,1469797,1552552,1117951,1137469,198917,252800,13851,14495,114892,121359,3332,3270,20854,23159,1134991,1156510,204867,260184,21416,22626,124788,132058,6230,6365,411017,352485,384971,326257,12191,13843,6410,5025,2215,2300,1236,933,3994,4127,388464,329849,14062,15805,8063,6699,3204,3339,1664,1383
N,3,2005,31,3672691,1815163,1857528,1445688,1422452,204899,261532,19458,19209,117348,124264,4266,4074,23504,25997,1465131,1443933,212062,270338,28391,28662,127702,135601,7412,7388,1428477,1517395,1083238,1107514,193462,247994,13476,14441,115203,122130,3200,3189,19898,22127,1099461,1125596,198908,254941,20928,22374,124689,132460,5990,6049,386686,340133,362450,314938,11437,13538,5982,4768,2145,2134,1066,885,3606,3870,365670,318337,13154,15397,7463,6288,3013,3141,1422,1339
N,3,2005,32,3849991,1902723,1947268,1511497,1490992,219761,276092,20261,19794,122654,129929,4310,4081,24240,26380,1531456,1512717,227046,285009,29577,29678,133293,141317,7571,7420,1509662,1600818,1143406,1170401,207929,262225,14214,14914,120417,127667,3195,3183,20501,22428,1160044,1188684,213483,269224,21990,23228,130163,138002,6068,6089,393061,346450,368091,320591,11832,13867,6047,4880,2237,2262,1115,898,3739,3952,371412,324033,13563,15785,7587,6450,3130,3315,1503,1331
N,3,2005,33,4022835,1985532,2037303,1592673,1575728,224000,283418,20062,20206,120386,127426,4189,4056,24222,26469,1612634,1597512,231174,292074,29664,30222,130920,138873,7415,7539,1606885,1697708,1238188,1261872,212516,269648,14245,15294,118256,125138,3146,3137,20534,22619,1254875,1280288,217963,276499,22319,23796,127937,135561,6002,6196,378647,339595,354485,313856,11484,13770,5817,4912,2130,2288,1043,919,3688,3850,357759,317224,13211,15575,7345,6426,2983,3312,1413,1343
N,3,2005,34,4263902,2101699,2162203,1695556,1682591,235268,299635,20792,20828,120776,127834,4244,4265,25063,27050,1716238,1704884,242655,308616,30843,31420,131525,139157,7655,7816,1719946,1820850,1338735,1367632,223334,285348,14803,15970,118567,125530,3229,3315,21278,23055,1356108,1386439,228945,292432,23279,24973,128391,135770,6225,6420,381753,341353,356821,314959,11934,14287,5989,4858,2209,2304,1015,950,3785,3995,360130,318445,13710,16184,7564,6447,3134,3387,1430,1396
N,3,2005,35,4248970,2106501,2142469,1705247,1674650,233326,291547,20227,20213,119358,125513,4282,4208,24061,26338,1725048,1696161,240371,299944,30032,30950,129587,136529,7619,7742,1729501,1807870,1352896,1365629,221399,277834,14404,15386,117204,123249,3308,3332,20290,22440,1369357,1383790,226664,284443,22704,24509,126498,133202,6246,6401,377000,334599,352351,309021,11927,13713,5823,4827,2154,2264,974,876,3771,3898,355691,312371,13707,15501,7328,6441,3089,3327,1373,1341
N,3,2005,36,3990319,1964863,2025456,1593719,1587447,214942,271588,19364,19170,111263,119318,3743,3819,21832,24114,1611692,1607157,221055,279132,28703,29377,120322,129130,6798,7064,1618766,1713533,1270534,1299258,203931,258975,13745,14498,109327,117186,2829,3020,18400,20596,1285438,1315909,208432,264870,21670,23261,117571,126096,5559,5898,346097,311923,323185,288189,11011,12613,5619,4672,1936,2132,914,799,3432,3518,326254,291248,12623,14262,7033,6116,2751,3034,1239,1166
N,3,2005,37,3969402,1951063,2018339,1586224,1582104,216041,276703,18908,19429,105144,113239,3735,3849,21011,23015,1603515,1600815,221928,283791,28088,29297,113720,122521,6663,7061,1612307,1710908,1269722,1298226,205200,264076,13631,14872,103233,111177,2842,3037,17679,19520,1284051,1313937,209501,269477,21441,23342,111061,119560,5448,5863,338756,307431,316502,283878,10841,12627,5277,4557,1911,2062,893,812,3332,3495,319464,286878,12427,14314,6647,5955,2659,2961,1215,1198
N,3,2005,38,4000554,1962483,2038071,1600253,1607207,218905,278011,18936,19704,100014,106507,3688,3769,20687,22873,1617248,1625752,224562,285116,28131,29918,108421,115510,6603,6886,1635374,1739452,1294641,1331432,208372,265879,13722,15166,98236,104563,2873,2962,17530,19450,1308859,1347060,212519,271327,21623,23984,105911,112672,5428,5689,327109,298619,305612,275775,10533,12132,5214,4538,1778,1944,815,807,3157,3423,308389,278692,12043,13789,6508,5934,2510,2838,1175,1197
N,3,2005,39,4182227,2056808,2125419,1670715,1671083,237033,296008,20243,20536,103523,110058,3853,3851,21441,23883,1688151,1690501,242896,303141,30031,31322,112101,119374,6879,7198,1725122,1824075,1361522,1393229,226064,283464,14831,15893,101666,108092,2939,3032,18100,20365,1376063,1409585,230324,288875,23212,25306,109471,116511,5627,5974,331686,301344,309193,277854,10969,12544,5412,4643,1857,1966,914,819,3341,3518,312088,280916,12572,14266,6819,6016,2630,2863,1252,1224
N,3,2005,40,4481340,2206458,2274882,1802324,1800806,251895,312087,20897,21968,105343,111491,3931,4030,22068,24500,1820427,1820533,257513,319123,31339,33669,114032,120823,7102,7449,1875073,1971388,1492956,1520285,241196,299979,15466,17284,103447,109452,3096,3227,18912,21161,1508327,1537139,245427,305512,24528,27549,111368,117923,5892,6256,331385,303494,309368,280521,10699,12108,5431,4684,1896,2039,835,803,3156,3339,312100,283394,12086,13611,6811,6120,2664,2900,1210,1193
N,3,2005,41,4465273,2185397,2279876,1792271,1815282,243580,303821,20949,21881,102610,110570,3867,3923,22120,24399,1810380,1834923,249214,310734,31760,33667,111085,119835,6980,7324,1874579,1987764,1502598,1545650,233178,292110,15785,17196,100908,108618,3094,3134,19016,21056,1517976,1562393,237417,297511,25227,27575,108662,117020,5870,6123,310818,292112,289673,269632,10402,11711,5164,4685,1702,1952,773,789,3104,3343,292404,272530,11797,13223,6533,6092,2423,2815,1110,1201
N,3,2005,42,4476314,2193545,2282769,1801897,1823886,244323,301691,20646,21410,100950,107405,3749,3889,21980,24488,1819827,1843671,249714,308413,31615,33806,109410,116429,6781,7219,1895644,2000238,1524186,1563096,234509,290203,15649,16971,99229,105502,2996,3199,19075,21267,1539601,1580126,238592,295496,25322,27966,106985,113703,5734,6137,297901,282531,277711,260790,9814,11488,4997,4439,1721,1903,753,690,2905,3221,280226,263545,11122,12917,6293,5840,2425,2726,1047,1082
N,3,2005,43,4500118,2205714,2294404,1828182,1846625,240162,298536,20481,21505,91590,100151,3686,3634,21613,23953,1845840,1865998,245300,305098,31578,33883,99728,108776,6664,6847,1921615,2025704,1563145,1598502,231089,287919,15686,17131,89940,98343,2923,2928,18832,20881,1578363,1615214,235013,293132,25486,28119,97435,106190,5602,5770,284099,268700,265037,248123,9073,10617,4795,4374,1650,1808,763,706,2781,3072,267477,250784,10287,11966,6092,5764,2293,2586,1062,1077
N,3,2005,44,4580324,2242727,2337597,1853254,1878464,250449,305309,20333,21942,93154,103863,3680,3793,21857,24226,1871043,1897895,255728,311866,31565,34731,101429,112539,6686,6995,1964070,2070042,1593510,1631223,241292,294693,15647,17744,91533,102054,2964,3107,19124,21221,1608932,1648086,245382,299949,25640,29167,99141,109931,5661,5967,278657,267555,259744,247241,9157,10616,4686,4198,1621,1809,716,686,2733,3005,262111,249809,10346,11917,5925,5564,2288,2608,1025,1028
N,3,2005,45,4630582,2280891,2349691,1883744,1887554,256791,308663,20476,21908,94152,103620,3724,3741,22004,24205,1901664,1906972,262093,315252,31994,34845,102355,112186,6603,6855,2008199,2090306,1629718,1648220,247669,298207,15919,17713,92516,101821,3055,3101,19322,21244,1645275,1665101,251783,303470,26216,29329,100098,109604,5631,5866,272692,259385,254026,239334,9122,10456,4557,4195,1636,1799,669,640,2682,2961,256389,241871,10310,11782,5778,5516,2257,2582,972,989
N,3,2005,46,4412821,2159408,2253413,1789947,1818709,237968,288926,19029,20339,88393,99016,3338,3258,20733,23165,1806804,1837363,242946,295092,30009,33165,96039,106829,6044,6281,1918752,2017523,1566145,1601068,229862,279377,14847,16509,86928,97396,2740,2723,18230,20450,1580825,1617393,233760,284353,24673,28094,93958,104512,5181,5378,240656,235890,223802,217641,8106,9549,4182,3830,1465,1620,598,535,2503,2715,225979,219970,9186,10739,5336,5071,2081,2317,863,903
N,3,2005,47,4486203,2200407,2285796,1827083,1852205,241749,288863,19305,20546,88232,98235,3279,3114,20759,22833,1843908,1870509,246578,294863,30578,33354,95758,105944,6092,6023,1962063,2052770,1605379,1636950,233657,279573,15168,16856,86773,96695,2712,2582,18374,20114,1620137,1652909,237484,284393,25335,28365,93710,103734,5262,5194,238344,233026,221704,215255,8092,9290,4137,3690,1459,1540,567,532,2385,2719,223771,217600,9094,10470,5243,4989,2048,2210,830,829
N,3,2005,48,4343894,2121682,2222212,1764338,1799560,231590,280800,18306,19827,84359,96676,3053,3146,20036,22203,1780707,1817365,236232,286682,29425,32565,91500,103915,5591,5859,1900465,2001607,1558685,1595962,223980,271818,14414,16306,83025,95236,2555,2615,17806,19670,1573090,1611579,227643,276568,24492,27873,89630,101837,4872,5031,221217,220605,205653,203598,7610,8982,3892,3521,1334,1440,498,531,2230,2533,207617,205786,8589,10114,4933,4692,1870,2078,719,828
N,3,2005,49,4244929,2074586,2170343,1727581,1759513,223846,270667,17727,19073,83298,96514,2943,3021,19191,21555,1743131,1776805,228364,276326,28584,31537,90036,103538,5343,5671,1861888,1957921,1530022,1563487,216270,262025,14045,15781,82008,95048,2451,2505,17092,19075,1543747,1578651,219861,266564,23881,27058,88289,101479,4610,4897,212698,212422,197559,196026,7576,8642,3682,3292,1290,1466,492,516,2099,2480,199384,198154,8503,9762,4703,4479,1747,2059,733,774
N,3,2005,50,4260767,2088271,2172496,1740193,1765095,224774,269229,17649,18756,83601,95342,2975,3060,19079,21014,1755629,1781893,229282,274711,28360,31145,90165,101979,5481,5697,1881370,1966352,1548202,1574731,217286,260824,14130,15607,82339,93923,2484,2593,16929,18674,1561773,1589546,220818,265211,23832,26891,88405,100030,4760,4975,206901,206144,191991,190364,7488,8405,3519,3149,1262,1419,491,467,2150,2340,193856,192347,8464,9500,4528,4254,1760,1949,721,722
N,3,2005,51,4006945,1949128,2057817,1634984,1683638,201952,246498,16338,17720,75728,87722,2632,2830,17494,19409,1649243,1699269,205969,251397,26442,29402,81658,93710,4867,5231,1764823,1869032,1464130,1509315,195203,238927,13100,14742,74589,86439,2222,2394,15579,17215,1476694,1523046,198390,242869,22291,25354,80059,91916,4256,4568,184305,188785,170854,174323,6749,7571,3238,2978,1139,1283,410,436,1915,2194,172549,176223,7579,8528,4151,4048,1599,1794,611,663
N,3,2005,52,3947534,1921015,2026519,1613833,1660404,195906,239302,15670,16955,75896,88221,2605,2664,17105,18973,1627697,1675595,199735,244118,25796,28432,81590,94088,4803,5027,1746499,1845716,1452006,1493301,189467,232097,12690,14088,74824,87001,2193,2247,15319,16982,1464331,1506765,192503,236026,21941,24628,80108,92376,4211,4408,174516,180803,161827,167103,6439,7205,2980,2867,1072,1220,412,417,1786,1991,163366,168830,7232,8092,3855,3804,1482,1712,592,619
N,3,2005,53,3789303,1843231,1946072,1556829,1601053,184774,228552,14710,15953,68831,80150,2411,2543,15676,17821,1569622,1615382,188322,233173,24195,27109,73744,85236,4324,4693,1680600,1777817,1405753,1445381,178964,221910,12036,13398,67847,79034,2021,2203,13979,15891,1417071,1458029,181780,225687,20700,23632,72375,83656,3753,4144,162631,168255,151076,155672,5810,6642,2674,2555,984,1116,390,340,1697,1930,152551,157353,6542,7486,3495,3477,1369,1580,571,549
N,3,2005,54,3686098,1789903,1896195,1499286,1549402,187519,227619,14735,15543,70363,83751,2512,2480,15488,17400,1511873,1563313,191099,232181,24050,26329,75209,88840,4505,4597,1630035,1729270,1350870,1395186,181721,220900,12099,13035,69344,82590,2117,2090,13884,15469,1362071,1407428,184537,224573,20669,22910,73830,87211,3953,4001,159868,166925,148416,154216,5798,6719,2636,2508,1019,1161,395,390,1604,1931,149802,155885,6562,7608,3381,3419,1379,1629,552,596
N,3,2005,55,3701882,1800545,1901337,1511722,1557312,185203,224967,14365,15326,71785,84168,2442,2470,15028,17094,1523913,1570961,188690,229487,23508,26043,76406,89070,4446,4505,1645966,1738804,1368095,1406771,179582,218549,11879,12949,70831,83125,2105,2134,13474,15276,1378946,1418855,182366,222232,20284,22816,75072,87583,3938,3972,154579,162533,143627,150541,5621,6418,2486,2377,954,1043,337,336,1554,1818,144967,152106,6324,7255,3224,3227,1334,1487,508,533
N,3,2005,56,3524313,1706051,1818262,1445253,1505188,166085,204042,13155,14031,65065,76543,2125,2257,14368,16201,1457045,1518362,169283,208197,22209,24300,69262,80999,3864,4140,1568860,1670995,1317745,1368712,161111,198314,11011,11969,64246,75593,1814,1918,12933,14489,1328275,1380400,163669,201710,19390,21440,68104,79626,3412,3598,137191,147267,127508,136476,4974,5728,2144,2062,819,950,311,339,1435,1712,128770,137962,5614,6487,2819,2860,1158,1373,452,542
N,3,2005,57,3617683,1753026,1864657,1505136,1566712,157294,194086,13088,13934,61401,71650,2077,2042,14030,16233,1516706,1579935,160334,198032,21983,24426,65443,76045,3800,3937,1620366,1721765,1381680,1433969,152701,188735,10976,11897,60583,70759,1789,1736,12637,14669,1392031,1445830,155128,191997,19229,21627,64289,74774,3358,3464,132660,142892,123456,132743,4593,5351,2112,2037,818,891,288,306,1393,1564,124675,134105,5206,6035,2754,2799,1154,1271,442,473
N,3,2005,58,3430221,1659433,1770788,1435389,1500210,140457,174510,12269,12844,56080,65838,1817,1940,13421,15446,1446619,1513015,143270,178260,20951,23048,59721,69746,3443,3584,1538050,1638647,1322388,1377669,136246,169407,10323,10960,55393,65011,1566,1636,12134,13964,1332486,1389165,138519,172481,18356,20479,58727,68592,3065,3133,121383,132141,113001,122541,4211,5103,1946,1884,687,827,251,304,1287,1482,114133,123850,4751,5779,2595,2569,994,1154,378,451
