UW DIC Data - RB-98-04 Leg1 (TAO),,,,,,,,,
,,,,,,,,,
Julian Date,Date,Lat (dec),Long (dec),DIC,Chl,SST(TSG),Sal(TSG),"fCO2w, in situ",fCO2a
305.2905787,11/01/98,-7.9985,-103.055023,2013.6,13.501,24.66,35.17,367.98,353.52
305.3049074,11/01/98,-7.999613,-102.982758,2015.0,13.393,24.65,35.16,372.95,353.45
305.319294,11/01/98,-8.000658,-102.908691,2014.9,13.300,24.64,35.15,375.02,353.45
305.3336458,11/01/98,-8.00192,-102.832863,2015.1,13.281,24.65,35.18,375.68,353.45
305.3480324,11/01/98,-8.001737,-102.76046,2015.6,13.201,24.66,35.17,373.13,353.15
305.3631019,11/01/98,-8.001594,-102.688385,2033.9,13.276,24.6,35.18,377.87,353.15
305.3787616,11/01/98,-8.002604,-102.613106,2042.8,13.385,24.51,35.11,424.91,353.15
305.3931134,11/01/98,-8.004367,-102.539352,2040.2,13.284,24.56,35.12,422.54,353.07
305.4075,11/01/98,-8.003078,-102.466316,2036.2,13.102,24.59,35.13,415.36,353.07
305.4218287,11/01/98,-8.00174,-102.405487,2029.8,12.953,24.61,35.13,404.24,353.07
305.4361111,11/01/98,-8.00012,-102.330811,2020.8,12.813,24.63,35.13,386.97,353
305.4504977,11/01/98,-7.998796,-102.256981,2024.3,12.780,24.57,35.13,387.98,353
305.4647801,11/01/98,-7.999377,-102.181381,2045.9,12.702,24.42,35.09,409.06,353
305.4790741,11/01/98,-8.001039,-102.104416,2047.3,12.669,24.26,35.03,418.01,353.37
305.4933333,11/01/98,-8.001389,-102.045975,2037.3,12.599,24.24,35.01,419.96,353.37
305.5075694,11/01/98,-8.000845,-101.971176,2038.5,12.494,24.2,34.98,418.08,353.37
305.5217593,11/01/98,-7.999853,-101.895363,2038.8,12.453,24.11,34.95,424.24,353.58
305.5360417,11/01/98,-7.998638,-101.823669,2040.4,12.430,24.12,34.97,430.32,353.58
305.5502894,11/01/98,-7.999085,-101.751144,2041.0,12.394,24.14,35.01,428.74,353.58
305.5646296,11/01/98,-7.99965,-101.688782,2046.2,12.384,24.05,34.97,433.04,353.91
305.578912,11/01/98,-8.000175,-101.615562,2044.6,12.307,24.04,34.95,437.68,353.91
305.5930903,11/01/98,-8.000685,-101.541786,2044.6,12.343,24.04,34.95,435.97,353.91
305.6072685,11/01/98,-8.00131,-101.464607,2043.3,12.284,24.04,34.97,431.89,354.16
305.6216435,11/01/98,-8.002408,-101.40493,2042.7,12.279,24.05,34.98,430.8,354.16
305.6358796,11/01/98,-8.00364,-101.330261,2050.7,12.241,24.06,34.98,429.1,354.16
305.6502431,11/01/98,-8.004541,-101.251823,2041.9,12.223,24.11,34.99,426.76,354.17
305.6645486,11/01/98,-8.005167,-101.175323,2042.4,12.193,24.19,35.11,422.82,354.17
305.7907292,11/01/98,-7.994699,-100.54718,2048.1,4.348,24.4,35.14,416.93,352
305.8181597,11/01/98,-7.99445,-100.400307,2059.5,1.412,24.38,35.09,427.74,351.55
305.861088,11/01/98,-7.995717,-100.195076,2067.0,0.761,24.43,35.05,428.55,351.08
305.8757176,11/01/98,-7.99663,-100.120354,2065.1,0.764,24.27,34.98,442.12,351.08
305.890162,11/01/98,-7.997505,-100.047729,2067.4,0.729,24.32,35.01,448.02,350.96
305.9045949,11/01/98,-7.99908,-99.97496,2067.8,0.749,24.29,34.99,446.08,350.96
305.9190162,11/01/98,-7.999902,-99.912758,2066.6,0.785,24.21,35.04,443.13,350.96
305.9339236,11/01/98,-7.999758,-99.840553,2067.4,0.821,24.3,35.03,441.65,350.86
305.9483681,11/01/98,-7.999907,-99.768059,2066.6,0.839,24.33,35.01,440.34,350.86
305.9627546,11/01/98,-8.000855,-99.691734,2070.5,0.921,24.19,34.91,441.34,350.86
305.9771528,11/01/98,-8.001404,-99.616814,2071.1,1.009,24.04,34.88,444.29,350.9
305.9991204,11/01/98,-8.036834,-99.523514,2039.3,1.038,24.05,34.86,448.59,350.9
306.0060532,11/02/98,-8.061182,-99.487724,2072.3,1.071,24.06,34.85,448.72,350.9
306.0211574,11/02/98,-8.09393,-99.423073,2083.9,1.075,24.07,34.88,449.68,351.2
306.0369444,11/02/98,-8.083885,-99.350449,2070.6,1.265,23.99,34.86,448.29,351.2
306.0678704,11/02/98,-8.063975,-99.201782,2084.3,1.587,23.88,34.85,451.86,351.54
306.0822569,11/02/98,-8.055045,-99.126839,2087.3,1.690,23.81,34.85,453.05,351.54
306.0966782,11/02/98,-8.046641,-99.052811,2092.2,1.556,23.97,34.92,454.02,351.65
306.1110648,11/02/98,-8.039083,-98.977791,2081.4,1.477,24.03,34.92,449.16,351.65
306.1254745,11/02/98,-8.032177,-98.901176,2080.9,1.437,24.02,34.89,446.89,351.65
306.1398611,11/02/98,-8.025322,-98.828003,2071.4,1.448,23.9,34.85,450.39,352.05
306.1543056,11/02/98,-8.018253,-98.754707,2063.3,1.557,23.9,34.82,452.86,352.05
306.1694213,11/02/98,-8.011171,-98.678185,2071.0,1.626,23.75,34.76,456.8,352.05
306.1838194,11/02/98,-8.005683,-98.619156,2075.4,1.593,23.74,34.75,459.79,352.19
306.198206,11/02/98,-8.000883,-98.545502,2077.6,1.601,23.7,34.77,459.05,352.19
306.2126157,11/02/98,-8.000535,-98.467903,2075.9,1.644,23.64,34.77,458.09,352.19
306.2270023,11/02/98,-7.999826,-98.392639,2077.4,1.568,23.95,34.95,459.7,351.94
306.2421065,11/02/98,-7.999623,-98.320793,2078.0,1.761,23.72,34.91,456.96,351.94
306.2565046,11/02/98,-7.999307,-98.247116,2068.0,1.849,23.55,34.88,453.91,351.94
306.2709028,11/02/98,-7.998273,-98.170639,2069.5,1.804,23.43,34.87,456.62,352.1
306.2853356,11/02/98,-7.998837,-98.096924,2073.1,1.924,23.65,35.02,450.19,352.1
306.2997222,11/02/98,-8.000459,-98.037193,2068.3,2.043,23.58,35.01,446.79,352.1
306.3141319,11/02/98,-8.001045,-97.959618,2070.7,1.920,23.5,34.95,451.91,351.67
306.3285301,11/02/98,-8.003464,-97.885063,2071.4,1.751,23.62,35.04,454.55,351.67
306.3429745,11/02/98,-8.001772,-97.810654,2071.0,1.838,23.72,35.09,442.63,351.67
306.3575116,11/02/98,-7.999182,-97.732399,2075.6,1.749,23.69,35.08,445.2,351.69
306.3720949,11/02/98,-7.998423,-97.656052,2072.8,1.564,23.97,35.25,420.66,351.69
306.3865046,11/02/98,-7.99876,-97.581917,2051.7,1.632,23.91,35.27,387.21,351.74
306.4008912,11/02/98,-7.99818,-97.520355,2052.2,1.539,23.93,35.26,388.75,351.74
306.4154977,11/02/98,-7.997066,-97.44458,2049.3,1.535,23.98,35.26,385.67,351.74
306.4298958,11/02/98,-7.996485,-97.370567,2048.3,1.544,23.99,35.27,386.67,352.18
306.444294,11/02/98,-7.998138,-97.296082,2053.0,1.515,23.97,35.26,386.94,352.18
306.4586921,11/02/98,-7.99805,-97.218971,2056.6,1.407,23.97,35.28,385.52,352.18
306.4730787,11/02/98,-7.996238,-97.145271,2055.0,1.377,23.91,35.27,384.2,352.71
306.4881597,11/02/98,-7.99448,-97.071281,2054.6,1.146,23.9,35.28,381.69,352.71
306.5025579,11/02/98,-7.996265,-97.008224,2044.2,1.098,24.01,35.37,349.27,352.71
306.5170833,11/02/98,-7.985953,-96.934807,2044.8,1.062,23.98,35.36,354.06,353.11
306.5316204,11/02/98,-7.975217,-96.861214,2046.9,1.062,23.96,35.33,357.37,353.11
306.5461574,11/02/98,-7.973248,-96.783257,2054.3,1.019,23.98,35.33,368.86,353.11
306.5620833,11/02/98,-7.97612,-96.707657,2059.8,1.026,23.96,35.33,367.58,353.26
306.5773148,11/02/98,-7.979848,-96.617088,2062.5,0.995,23.9,35.33,365.92,353.26
306.5925,11/02/98,-7.98244,-96.542343,2063.9,0.867,23.85,35.33,365.85,353.26
306.6077083,11/02/98,-7.986843,-96.464096,2067.0,0.790,23.74,35.35,373.85,353.64
306.6229051,11/02/98,-7.990987,-96.387512,2068.1,0.842,23.71,35.34,373.95,353.64
306.6374421,11/02/98,-7.995032,-96.312187,2071.1,0.800,23.72,35.34,375.84,353.78
306.877338,11/02/98,-7.811957,-95.161362,2075.0,0.751,23.76,35.39,385.18,352.2
306.8917361,11/02/98,-7.73784,-95.165298,2085.6,0.777,23.83,35.39,388.2,351.91
306.9061343,11/02/98,-7.800633,-95.172165,2097.2,0.831,23.8,35.39,388.33,351.91
306.9204977,11/02/98,-7.80128,-95.165863,2098.9,0.921,23.69,35.39,386.94,351.91
306.9348843,11/02/98,-7.80391,-95.163139,2096.6,0.932,23.8,35.4,388.68,352.08
306.9492593,11/02/98,-7.805737,-95.165314,2086.1,0.936,23.78,35.4,388.65,352.08
306.9636111,11/02/98,-7.80383,-95.167679,2079.0,0.938,23.75,35.41,386.88,352.08
306.9779861,11/02/98,-7.801074,-95.170113,2070.0,0.958,23.72,35.41,385.82,352.3
306.9915509,11/02/98,-7.800333,-95.154739,2069.6,0.978,23.69,35.41,387.51,352.3
307.0068634,11/03/98,-7.805133,-95.111511,2065.6,1.009,23.7,35.4,386.74,352.3
307.0212384,11/03/98,-7.806218,-95.127899,2067.9,1.102,23.69,35.41,385.67,352.72
307.0356366,11/03/98,-7.804338,-95.143974,2070.2,1.309,23.65,35.41,386,352.72
307.1350926,11/03/98,-7.807642,-95.149933,2068.0,1.521,23.61,35.41,385.77,353.33
307.149456,11/03/98,-7.800714,-95.1464,2068.4,1.546,23.6,35.42,385.24,353.44
307.1638773,11/03/98,-7.807313,-95.155258,2079.9,1.522,23.58,35.42,385.2,353.44
307.1803472,11/03/98,-7.815136,-95.151993,2069.6,1.514,23.59,35.42,386.55,353.59
307.1947222,11/03/98,-7.860301,-95.13147,2069.0,1.486,23.59,35.43,384.7,353.59
307.2091204,11/03/98,-7.905927,-95.107307,2068.2,1.465,23.58,35.44,382.72,353.59
307.2235185,11/03/98,-7.947323,-95.100761,2067.6,1.415,23.56,35.44,381.14,353.52
307.2379051,11/03/98,-7.990437,-95.101295,2067.5,1.402,23.55,35.44,380.55,353.52
307.2522917,11/03/98,-8.027139,-95.102158,2067.2,1.381,23.49,35.44,379.65,353.52
307.2666782,11/03/98,-8.069728,-95.102844,2067.2,1.409,23.48,35.44,379.44,353.46
307.281088,11/03/98,-8.068242,-95.108284,2068.2,1.394,23.48,35.45,379.05,353.46
307.2954745,11/03/98,-8.025623,-95.109329,2069.6,1.326,23.45,35.44,380,353.46
307.3099769,11/03/98,-8.008427,-95.097687,2075.7,1.347,23.48,35.44,380.53,353.09
307.3250463,11/03/98,-8.008325,-95.097549,2077.3,1.324,23.48,35.44,380.97,353.09
307.339537,11/03/98,-8.007437,-95.097252,2079.7,1.337,23.47,35.45,379.53,353.09
307.353912,11/03/98,-8.007598,-95.097282,2083.8,1.308,23.47,35.44,379.38,352.94
307.3682755,11/03/98,-8.00772,-95.09726,2083.9,1.293,23.46,35.45,380.61,352.94
307.3826273,11/03/98,-8.007798,-95.097298,2083.6,1.266,23.46,35.45,379.75,352.94
307.3970139,11/03/98,-8.00782,-95.097282,2084.9,1.240,23.46,35.45,379.73,352.98
307.4127546,11/03/98,-8.007872,-95.09729,2086.1,1.194,23.46,35.45,380.06,352.98
307.4278241,11/03/98,-8.00784,-95.097305,2084.5,1.166,23.46,35.44,379.35,352.98
307.4421991,11/03/98,-8.007227,-95.097244,2086.2,1.106,23.45,35.45,379.65,353.17
307.4565856,11/03/98,-8.007334,-95.097282,2087.1,1.074,23.46,35.45,380.67,353.17
307.4711227,11/03/98,-8.007325,-95.097229,2088.2,1.025,23.45,35.45,381.57,353.5
307.486331,11/03/98,-8.007445,-95.097282,2091.2,0.980,23.45,35.45,380.46,353.5
307.5015394,11/03/98,-8.007215,-95.097168,2090.6,0.967,23.45,35.46,379.77,353.5
307.5175,11/03/98,-8.006875,-95.097336,2090.4,0.939,23.45,35.45,380.6,353.67
307.5320255,11/03/98,-8.00691,-95.097305,2089.1,0.931,23.45,35.45,381.13,353.67
307.5465278,11/03/98,-8.007638,-95.097313,2091.7,0.937,23.45,35.45,380.12,353.67
307.5617477,11/03/98,-8.009004,-95.097557,2093.9,0.837,23.45,35.45,379.77,354.09
307.576956,11/03/98,-8.009363,-95.09742,2093.6,0.913,23.46,35.45,380.72,354.09
307.5921644,11/03/98,-8.01056,-95.096428,2093.4,0.925,23.46,35.46,380.44,354.09
307.6066898,11/03/98,-8.009307,-95.099297,2092.6,0.904,23.46,35.46,379.77,-999.99
307.6288657,11/03/98,-8.007043,-95.100327,2094.6,0.768,23.48,35.46,379.74,-999.99
307.6468403,11/03/98,-8.005092,-95.106514,2099.6,0.781,23.48,35.46,379.14,-999.99
307.6634259,11/03/98,-8.005631,-95.105705,2099.4,0.799,23.48,35.46,379.92,-999.99
307.6779398,11/03/98,-8.0056,-95.106354,2099.3,0.768,23.48,35.46,379.7,-999.99
307.694537,11/03/98,-8.004256,-95.111786,2101.7,0.738,23.51,35.46,380.13,353.98
307.8306713,11/03/98,-8.035829,-95.078621,2045.9,0.765,23.61,35.47,379.84,352.94
307.8446875,11/03/98,-8.033664,-95.090286,2042.0,0.833,23.62,35.47,379.94,352.94
307.8593981,11/03/98,-8.029946,-95.101868,2041.2,0.899,23.59,35.47,379.96,352.57
307.8740509,11/03/98,-8.013822,-95.061378,2042.5,0.855,23.66,35.47,380.1,352.57
307.8886343,11/03/98,-7.999685,-95.054199,2042.6,0.869,23.68,35.47,382.6,352.64
307.9032176,11/03/98,-8.0283,-95.088699,2042.8,0.938,23.62,35.47,380.03,352.64
307.9177894,11/03/98,-7.988953,-95.097458,2043.8,0.934,23.64,35.47,383.05,352.64
307.9323264,11/03/98,-7.90989,-95.095848,2042.4,0.981,23.67,35.47,382.92,352.47
307.9469097,11/03/98,-7.830165,-95.095116,2044.6,1.022,23.68,35.47,384.28,352.47
307.9614005,11/03/98,-7.747132,-95.094788,2043.6,1.008,23.77,35.45,386.01,352.47
307.9759491,11/03/98,-7.666785,-95.094208,2043.3,1.022,23.73,35.43,388.46,352.45
307.9923611,11/03/98,-7.58811,-95.092926,2067.0,0.997,23.81,35.45,389.75,352.45
308.0049537,11/04/98,-7.522481,-95.092163,2044.3,1.072,23.84,35.45,387.17,352.45
308.0194676,11/04/98,-7.441912,-95.091736,2042.6,1.212,23.87,35.44,385.48,352.9
308.0340046,11/04/98,-7.363793,-95.091469,2041.0,1.380,23.91,35.44,386.65,352.9
308.0485301,11/04/98,-7.283255,-95.090607,2040.6,1.485,23.92,35.42,385,352.9
308.0630324,11/04/98,-7.201396,-95.089378,2041.9,1.563,23.87,35.38,389.08,353.08
308.0775579,11/04/98,-7.123765,-95.088371,2042.4,1.651,23.83,35.36,395.69,353.08
308.0920833,11/04/98,-7.045777,-95.087708,2045.6,1.716,23.83,35.34,397.89,353.08
308.1065856,11/04/98,-7.001672,-95.086578,2046.7,1.673,23.85,35.36,400.11,353.11
308.1210648,11/04/98,-7.001266,-95.086502,2047.9,1.678,23.83,35.35,399.49,353.11
308.1355093,11/04/98,-7.00034,-95.086166,2049.9,1.525,23.92,35.36,400.35,353.11
308.1498958,11/04/98,-6.99457,-95.088837,2047.1,1.539,23.98,35.38,397.85,353.16
308.1643981,11/04/98,-6.98936,-95.095604,2054.8,1.540,23.96,35.37,397.53,353.16
308.178831,11/04/98,-6.964607,-95.099045,2049.6,1.656,23.89,35.37,400.55,353.16
308.1933102,11/04/98,-6.884161,-95.09967,2045.7,1.687,23.93,35.38,397.26,353.16
308.2078009,11/04/98,-6.81901,-95.100365,2045.6,1.774,23.95,35.35,397.98,353.16
308.2222801,11/04/98,-6.740447,-95.101921,2048.4,1.745,23.89,35.29,405.22,352.96
308.2367593,11/04/98,-6.660807,-95.103462,2053.5,1.735,23.88,35.27,409.36,352.96
308.2512616,11/04/98,-6.581553,-95.104935,2050.5,1.733,23.88,35.27,412.57,352.96
308.2657523,11/04/98,-6.506068,-95.105545,2048.9,1.821,23.92,35.27,410.53,352.56
308.2802662,11/04/98,-6.43052,-95.105492,2051.2,1.861,23.93,35.26,409.87,352.56
308.2947685,11/04/98,-6.352555,-95.101791,2051.5,1.808,23.83,35.17,420.11,352.56
308.3092824,11/04/98,-6.277755,-95.09819,2055.9,1.745,23.84,35.15,427.91,352.32
308.32375,11/04/98,-6.22116,-95.095238,2057.2,1.751,23.84,35.14,428.52,352.32
308.3383102,11/04/98,-6.146467,-95.091202,2055.8,1.807,23.77,35.1,436.56,352.32
308.3527894,11/04/98,-6.073795,-95.086327,2055.7,1.566,23.75,35.07,438.11,352.12
308.3672685,11/04/98,-6.002398,-95.080963,2058.6,1.554,23.79,35.12,444,352.12
308.3817708,11/04/98,-6.000003,-95.076996,2059.2,1.554,23.79,35.11,441.96,352.12
308.3962037,11/04/98,-6.000021,-95.076965,2063.0,1.542,23.78,35.11,440.46,351.96
308.4106597,11/04/98,-6.000031,-95.07692,2056.3,1.532,23.78,35.12,442.36,351.96
308.4251042,11/04/98,-5.965223,-95.07505,2056.2,1.630,23.77,35.12,441.37,351.96
308.4395949,11/04/98,-5.900098,-95.076477,2060.2,1.693,23.83,35.16,446.4,351.99
308.4541088,11/04/98,-5.823373,-95.078415,2061.9,1.589,23.79,35.16,448.84,351.99
308.4686111,11/04/98,-5.745697,-95.078789,2065.5,1.545,23.77,35.15,446.96,351.99
308.4840856,11/04/98,-5.664516,-95.077843,2063.1,1.488,23.77,35.15,446.9,352.2
308.4985532,11/04/98,-5.585667,-95.076004,2060.1,1.372,23.89,35.13,444.7,352.2
308.5130556,11/04/98,-5.508252,-95.073555,2057.3,1.175,23.93,35.09,447.88,352.55
308.5275694,11/04/98,-5.429803,-95.0728,2051.8,1.207,23.81,34.99,438.03,352.55
308.5420949,11/04/98,-5.348797,-95.073143,2056.7,1.228,23.7,34.94,433.47,352.55
308.5565278,11/04/98,-5.271771,-95.073982,2053.1,1.246,23.69,34.93,433.73,353.09
308.5709722,11/04/98,-5.19372,-95.07476,2050.4,1.229,23.67,34.92,433,353.09
308.5854398,11/04/98,-5.126295,-95.075256,2049.0,1.295,23.54,34.84,430.08,353.09
308.5999074,11/04/98,-5.04764,-95.073189,2050.9,1.348,23.61,34.89,436.77,353.36
308.6144097,11/04/98,-5.014578,-95.072037,2050.9,1.306,23.6,34.88,434.28,353.36
308.6289236,11/04/98,-5.015372,-95.070618,2054.6,1.225,23.61,34.89,436.95,353.36
308.6433449,11/04/98,-5.015395,-95.070618,2048.3,1.160,23.62,34.9,437.53,353.34
308.6577894,11/04/98,-5.015403,-95.070503,2050.4,1.103,23.64,34.91,440.04,353.34
308.6722801,11/04/98,-5.015419,-95.070404,2050.9,1.152,23.64,34.9,437.16,353.34
308.6867245,11/04/98,-5.015367,-95.070343,2049.9,1.101,23.66,34.9,438.61,353.07
308.7011806,11/04/98,-5.01603,-95.067368,2054.1,1.021,23.68,34.91,441.28,353.07
308.8695023,11/04/98,-4.343128,-95.159691,2044.0,1.432,23.18,34.67,425.61,352.42
308.8839236,11/04/98,-4.263237,-95.170158,2059.1,1.496,23.17,34.7,426.26,352.42
308.8983912,11/04/98,-4.196867,-95.179047,2064.1,1.744,22.92,34.65,442.05,352.18
308.9129051,11/04/98,-4.120632,-95.189934,2072.6,1.956,22.81,34.67,454.77,352.18
308.9272917,11/04/98,-4.04484,-95.199982,2072.8,2.450,22.72,34.61,455.66,352.18
308.941713,11/04/98,-4.00732,-95.206116,2062.6,2.931,22.72,34.51,443.98,352.24
308.956088,11/04/98,-4.0087,-95.20607,2069.4,3.155,22.63,34.51,442.07,352.24
308.9704745,11/04/98,-4.008527,-95.206085,2065.4,3.382,22.59,34.5,444.35,352.68
308.984838,11/04/98,-3.978007,-95.210464,2070.3,3.603,22.53,34.48,439.53,352.68
308.9904282,11/04/98,-3.963768,-95.212624,2044.9,3.435,22.53,34.48,439.53,352.68
309.0136574,11/05/98,-3.839795,-95.230339,2080.6,3.919,22.47,34.44,444.43,353.2
309.0280324,11/05/98,-3.761915,-95.241478,2091.2,4.462,22.29,34.45,438.24,353.2
309.0424074,11/05/98,-3.682365,-95.252235,2094.5,4.776,22.12,34.47,445.59,353.2
309.0567824,11/05/98,-3.608395,-95.262062,2100.8,4.929,22.25,34.47,455.61,353.61
309.0711343,11/05/98,-3.534945,-95.272308,2103.4,5.328,22.19,34.47,456.48,353.61
309.0855324,11/05/98,-3.484866,-95.27918689,2112.0,5.162,21.94,34.47,457.12,353.61
309.0999074,11/05/98,-3.401361,-95.29076633,2114.9,5.162,21.97,34.47,463.95,353.89
309.1151273,11/05/98,-3.322417,-95.301605,2116.2,5.095,21.98,34.47,464.59,353.89
309.129537,11/05/98,-3.242437,-95.312492,2117.8,5.071,21.61,34.46,474.14,353.89
309.1439005,11/05/98,-3.16421,-95.321945,2127.8,5.006,21.53,34.47,484.57,354.29
309.158287,11/05/98,-3.08634,-95.331032,2139.8,4.878,21.46,34.47,492.02,354.29
309.1733218,11/05/98,-3.00696,-95.337891,2152.1,4.878,21.61,34.47,489.97,354.29
309.1876736,11/05/98,-3.00061,-95.339958,2157.7,4.829,21.49,34.62,490.49,354.57
309.2019907,11/05/98,-3.000515,-95.340454,2156.7,4.717,21.57,34.62,499.21,354.57
309.2163657,11/05/98,-3.000332,-95.341232,2154.2,4.647,21.58,34.62,493.48,354.57
309.2306713,11/05/98,-2.948255,-95.346458,2148.4,4.519,21.61,34.62,493.7,354.25
309.2450116,11/05/98,-2.869773,-95.354828,2144.9,4.393,21.48,34.62,497.63,354.25
309.259294,11/05/98,-2.791055,-95.362991,2146.7,4.118,21.7,34.63,499.67,354.25
309.2742824,11/05/98,-2.709845,-95.375267,2148.6,4.021,21.34,34.62,497.97,354.43
309.2886343,11/05/98,-2.631512,-95.387596,2150.5,3.999,21.51,34.63,500.72,354.43
309.302963,11/05/98,-2.571345,-95.395264,2154.7,3.932,21.42,34.64,500.76,354.43
309.3172917,11/05/98,-2.490915,-95.405029,2160.4,3.824,21.42,34.65,509.22,354.14
309.3316088,11/05/98,-2.411708,-95.415474,2170.6,3.965,21.06,34.67,510.63,354.14
309.3459028,11/05/98,-2.33316,-95.425362,2180.7,4.121,20.84,34.62,521.36,353.76
309.3602083,11/05/98,-2.254043,-95.435379,2187.3,3.815,21.24,34.67,513.34,353.76
309.3745023,11/05/98,-2.191193,-95.44313,2194.0,3.519,21.48,34.7,523.36,353.76
309.3894907,11/05/98,-2.099123,-95.455025,2208.9,3.596,21.38,34.72,527.38,353.74
309.4046412,11/05/98,-2.022142,-95.464325,2205.5,3.608,21.38,34.72,526.76,353.74
309.4191088,11/05/98,-1.980998,-95.469978,2211.2,3.732,21,34.78,524.63,353.74
309.4342361,11/05/98,-1.98029,-95.470818,2214.9,3.663,20.88,34.78,522.8,353.67
309.4486574,11/05/98,-1.980288,-95.470863,2218.5,3.509,21.3,34.74,533.13,353.67
309.4630671,11/05/98,-1.980318,-95.470901,2223.0,3.375,21.26,34.75,529.46,353.67
309.4775231,11/05/98,-1.980268,-95.470833,2226.3,3.315,21.13,34.77,527.39,353.83
309.4933681,11/05/98,-1.980235,-95.470848,2230.4,3.243,21.1,34.77,534.52,353.83
309.5078241,11/05/98,-1.980293,-95.47084,2234.5,3.138,21.19,34.76,527.88,353.83
309.5222569,11/05/98,-1.980257,-95.470856,2235.9,3.074,21.18,34.75,528.4,354.43
309.536713,11/05/98,-1.980298,-95.47084,2237.7,2.997,21.16,34.76,531.04,354.43
309.5513079,11/05/98,-1.980293,-95.470848,2240.2,2.939,21.16,34.76,528.64,354.43
309.5664583,11/05/98,-1.980327,-95.47081,2244.0,2.861,21.17,34.76,527.29,354.11
309.5809028,11/05/98,-1.969453,-95.473587,2244.1,2.849,21.09,34.76,528.78,354.11
309.5960764,11/05/98,-1.94155,-95.480919,2246.3,2.838,21.17,34.76,540.03,354.19
309.6112616,11/05/98,-1.940875,-95.516579,2253.7,2.803,21.1,34.77,530.19,354.19
309.7408912,11/05/98,-1.999492,-95.01992,2116.5,2.893,21.22,34.77,532.74,353.66
309.7553125,11/05/98,-1.998718,-94.957603,2113.6,2.894,21.08,34.75,532.89,353.66
309.7698264,11/05/98,-1.99862,-94.960861,2106.6,2.843,21.5,34.73,545.18,352.89
309.7842593,11/05/98,-1.993658,-94.963753,2108.1,2.643,21.73,34.76,548.12,352.89
309.7987153,11/05/98,-1.987838,-94.968193,2102.4,2.739,21.36,34.77,535.18,352.89
309.8131481,11/05/98,-1.98856,-94.989632,2103.9,2.747,21.57,34.78,536.35,352.73
309.827662,11/05/98,-1.986752,-94.995888,2104.1,2.762,21.46,34.78,538.13,352.73
309.8421296,11/05/98,-1.989787,-95.013557,2103.8,2.678,21.62,34.78,539.35,352.73
309.8565741,11/05/98,-1.98017,-95.019524,2103.7,2.855,21.32,34.78,537.58,352.39
309.87125,11/05/98,-1.977573,-94.979446,2103.1,2.971,21.15,34.77,533.3,352.39
309.8856944,11/05/98,-1.991845,-95.010796,2100.8,3.027,21.72,34.74,542.33,352.39
309.9001505,11/05/98,-1.936798,-95.00634,2102.3,3.039,21.84,34.74,542.28,352.5
309.9147222,11/05/98,-1.854662,-95.00605,2103.1,3.189,20.55,34.81,521.91,352.5
309.9292245,11/05/98,-1.774337,-95.006058,2105.3,3.246,21.06,34.76,536.78,352.58
309.9437384,11/05/98,-1.69119,-95.007385,2104.2,3.150,21.41,34.81,531.6,352.58
309.9583796,11/05/98,-1.605515,-95.008858,2104.5,3.078,21.45,34.8,534.02,352.58
309.9731019,11/05/98,-1.524067,-95.008995,2103.8,3.122,21.3,34.85,540.42,352.37
309.9877199,11/05/98,-1.501045,-95.008049,2103.4,3.052,21.16,34.78,533.34,352.37
310.0021759,11/06/98,-1.500998,-95.008034,2103.3,3.080,21.58,34.8,538.27,352.37
310.0166204,11/06/98,-1.501088,-95.008064,2103.8,3.081,21.59,34.81,541.74,352.81
310.0310764,11/06/98,-1.47926,-95.007675,2104.4,3.248,21.43,34.81,535.41,352.81
310.045544,11/06/98,-1.395942,-95.007233,2103.6,3.478,21.26,34.8,529.23,352.81
310.06,11/06/98,-1.314463,-95.007408,2103.3,3.598,21.51,34.77,532.12,353.47
310.074456,11/06/98,-1.234232,-95.009018,2091.1,4.011,21.11,34.71,502.46,353.47
310.088912,11/06/98,-1.153752,-95.011185,2084.7,4.036,21.57,34.7,489.4,353.47
310.1033796,11/06/98,-1.090812,-95.012276,2079.9,3.646,21.59,34.6,483.98,354.1
310.1178125,11/06/98,-1.018358,-95.007332,2057.6,3.614,21.72,34.44,468.5,354.1
310.1322569,11/06/98,-1.000198,-95.00087,2054.2,3.548,21.72,34.44,457.74,354.1
310.1466667,11/06/98,-0.99999,-95.00074,2055.7,3.523,21.69,34.44,458.28,354.47
310.1610995,11/06/98,-0.999992,-95.000725,2054.4,3.536,21.65,34.44,460.72,354.47
310.1754861,11/06/98,-0.999995,-95.000748,2057.0,3.467,21.64,34.44,459.26,354.47
310.1898264,11/06/98,-0.977825,-95.003555,2060.8,3.464,21.65,34.42,456.85,354.73
310.2041782,11/06/98,-0.926077,-95.005363,2060.3,3.647,21.44,34.36,446.46,354.73
310.2185185,11/06/98,-0.877572,-95.007141,2059.5,3.708,21.47,34.34,443.98,354.73
310.2328472,11/06/98,-0.827138,-95.008148,2074.7,3.667,21.44,34.32,439.15,354.88
310.2471528,11/06/98,-0.77913,-95.009254,2087.7,3.704,21.36,34.28,436.56,354.88
310.2614468,11/06/98,-0.731577,-95.009949,2095.2,3.631,21.34,34.27,437.26,355
310.2757523,11/06/98,-0.687323,-95.009911,2101.6,3.604,21.36,34.27,433.06,355
310.2901042,11/06/98,-0.629383,-95.009583,2107.4,3.540,21.35,34.26,432.41,355
