
 Processing inputs for a 50 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "50 MAS Configuration for 06-612 26 Jul 2006  CCVEX"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 03 03 16  0 0.059405 0.0000  0.628  0.648  0.679  0.1000 1576.93
 14 14 16  0 0.003326 0.0000  1.803  1.828  1.852  0.0100  157.40
 30 30 16  1 0.945000 0.0000  3.679  3.750  3.809  0.0010   11.76
 45 45 16  1 0.957000 0.0000 10.807 11.063 11.331  0.0100    0.16

 Record ScanLine -2006207-  INU_Lat    INU_Lon    Roll   Rad_03  Rad_14  Tmp_30  Tmp_45
 000832 00035313 15.201522 +34.56934 -108.58612  -0.396  46.370  1.9324  290.08  276.11
 000833 00035333 15.202414 +34.56900 -108.57960  -0.330  52.360  2.0488  289.73  276.04
 000834 00035353 15.203305 +34.56848 -108.57291  -0.418  51.761  2.3116  289.20  271.40
 000835 00035373 15.204200 +34.56814 -108.56638  -0.330  54.517  2.4579  289.46  271.81
 000836 00035393 15.205094 +34.56779 -108.56003  -0.286  52.061  2.1985  291.50  273.02
 000837 00035413 15.205986 +34.56728 -108.55128  -0.308  51.282  1.9790  293.03  275.85
 000838 00035433 15.206881 +34.56694 -108.54475  -0.308  52.720  1.9956  292.81  276.96
 000839 00035453 15.207775 +34.56659 -108.53789  -0.242  56.075  2.0987  294.33  277.07
 000840 00035473 15.208667 +34.56608 -108.53119  -0.286  57.393  2.0754  296.75  280.92
 000841 00035493 15.209561 +34.56573 -108.52467  -0.374  54.218  1.9324  297.26  283.31
 000842 00035513 15.210456 +34.56522 -108.51574  -0.374  56.674  1.9224  297.04  281.96
 000843 00035533 15.211348 +34.56488 -108.50939  -0.308  53.439  1.8692  296.52  282.03
 000844 00035553 15.212239 +34.56453 -108.50287  -0.440  47.208  1.7528  294.41  283.77
 000845 00035573 15.213133 +34.56402 -108.49617  -0.396  43.075  1.7096  293.49  282.73
 000846 00035593 15.214027 +34.56350 -108.48708  -0.396  42.296  1.6996  292.26  282.19
 000847 00035613 15.214919 +34.56316 -108.48055  -0.220  42.595  1.7561  291.72  279.27
 000848 00035633 15.215814 +34.56282 -108.47385  -0.330  41.277  1.7827  290.42  279.07
 000849 00035653 15.216708 +34.56247 -108.46733  -0.330  43.674  1.9224  290.03  276.43
 000850 00035673 15.217600 +34.56196 -108.46064  -0.264  40.379  1.7661  290.61  278.22
 000851 00035693 15.218494 +34.56144 -108.45188  -0.396  38.162  1.6863  291.06  280.56
 000852 00035713 15.219386 +34.56110 -108.44519  -0.264  37.982  1.7029  290.95  279.53
 000853 00035733 15.220281 +34.56076 -108.43884  -0.418  39.600  1.8027  290.71  284.47
 000854 00035753 15.221172 +34.56041 -108.43231  -0.286  39.899  1.8858  290.19  279.40
 000855 00035773 15.222067 +34.55990 -108.42562  -0.418  37.563  1.8592  288.80  276.56
 000856 00035793 15.222959 +34.55938 -108.41652  -0.286  37.862  1.8725  288.03  277.57
 000857 00035813 15.223853 +34.55904 -108.41000  -0.440  40.379  1.9158  301.83  277.01
 000858 00035833 15.224748 +34.55870 -108.40331  -0.330  42.595  1.9058  290.08  277.28
 000859 00035853 15.225639 +34.55818 -108.39678  -0.396  47.448  2.1054  291.51  276.66
 000860 00035873 15.226531 +34.55767 -108.38786  -0.352  51.282  2.2983  292.35  274.15
 000861 00035893 15.227425 +34.55732 -108.38133  -0.352  52.061  2.4612  292.03  271.78
 000862 00035913 15.228316 +34.55698 -108.37463  -0.374  55.236  2.6808  289.66  265.44
 000863 00035933 15.229211 +34.55664 -108.36829  -0.286  62.725  3.0400  286.84  257.86
 000864 00035953 15.230105 +34.55612 -108.36176  -0.440  71.711  3.7717  288.12  253.92
 000865 00035973 15.231000 +34.55561 -108.35284  -0.286  70.693  3.8282  290.06  252.66
 000866 00035993 15.231892 +34.55526 -108.34614  -0.352  68.057  3.6420  289.48  256.48
 000867 00036013 15.232783 +34.55475 -108.33927  -0.396  63.743  3.3792  290.59  256.27
 000868 00036033 15.233678 +34.55441 -108.33258  -0.308  66.319  3.5987  290.13  252.78
 000869 00036053 15.234572 +34.55406 -108.32606  -0.308  68.236  3.9014  290.30  255.64
 000870 00036073 15.235464 +34.55355 -108.31730  -0.374  74.766  4.4502  292.26  251.15
 000871 00036093 15.236359 +34.55303 -108.31061  -0.374  74.227  4.3072  291.27  250.50
 000872 00036113 15.237250 +34.55269 -108.30391  -0.352  91.182  5.7141  292.12  249.79
 000873 00036133 15.238145 +34.55235 -108.29739  -0.352  83.154  5.1819  296.03  250.67
 000874 00036153 15.239038 +34.55183 -108.28880  -0.374  77.522  4.6298  297.66  259.88
 000875 00036173 15.239930 +34.55149 -108.28211  -0.242  72.610  4.1276  295.59  259.83
 000876 00036193 15.240825 +34.55097 -108.27541  -0.352  73.748  3.8482  296.67  255.80
 000877 00036213 15.241719 +34.55063 -108.26855  -0.462  75.186  3.7684  297.58  262.61
 000878 00036233 15.242611 +34.55011 -108.26186  -0.286  75.545  3.8149  297.19  261.92
 000879 00036253 15.243505 +34.54960 -108.25310  -0.374  70.633  3.5222  298.53  265.34
 000880 00036273 15.244400 +34.54926 -108.24675  -0.330  67.757  3.2129  298.00  269.95
 000881 00036293 15.245292 +34.54891 -108.24005  -0.418  69.255  3.1331  298.81  270.68
 000882 00036313 15.246186 +34.54840 -108.23353  -0.308  60.149  2.3648  297.28  275.54
 000883 00036333 15.247078 +34.54788 -108.22460  -0.374  58.411  2.4080  297.85  273.81
 000884 00036353 15.247970 +34.54754 -108.21808  -0.418  56.314  2.3947  298.09  278.08
 000885 00036373 15.248864 +34.54720 -108.21156  -0.396  63.144  2.9069  300.25  271.06
 000886 00036393 15.249759 +34.54668 -108.20486  -0.308  66.499  2.9934  313.43  270.26
 000887 00036413 15.250650 +34.54634 -108.19817  -0.440  64.941  2.8171  302.91  273.41
 000888 00036433 15.251544 +34.54582 -108.18924  -0.330  59.250  2.3116  301.85  277.61
 000889 00036453 15.252439 +34.54531 -108.18272  -0.352  58.651  2.4313  302.36  279.14
 000890 00036473 15.253330 +34.54496 -108.17619  -0.330  58.831  2.5843  301.63  275.45
 000891 00036493 15.254225 +34.54462 -108.16985  -0.484  62.305  2.8770  302.38  272.68
 000892 00036513 15.255116 +34.54428 -108.16332  -0.330  68.955  3.3094  300.97  266.40
 000893 00036533 15.256011 +34.54359 -108.15440  -0.264  69.554  3.3526  302.85  266.83
 000894 00036553 15.256903 +34.54325 -108.14770  -0.374  68.356  3.0998  302.44  267.72
 000895 00036573 15.257797 +34.54290 -108.14101  -0.330  72.310  2.9202  301.92  265.90
 000896 00036593 15.258689 +34.54239 -108.13448  -0.440  77.103  2.4978  296.74  266.91
 000897 00036613 15.259583 +34.54187 -108.12572  -0.308  71.531  1.9291  290.64  271.42
 000898 00036633 15.260478 +34.54153 -108.11903  -0.308  58.771  1.3337  286.71  275.47
 000899 00036653 15.261370 +34.54102 -108.11251  -0.418  55.176  1.1574  286.09  276.95
 000900 00036673 15.262264 +34.54067 -108.10581  -0.374  66.080  1.3005  290.00  276.30
 000901 00036693 15.263156 +34.54033 -108.09963  -0.308  77.402  1.4501  288.95  273.97
 000902 00036713 15.264050 +34.53981 -108.09071  -0.242  78.061  1.4235  285.17  271.01
 000903 00036733 15.264941 +34.53930 -108.08418  -0.308  72.130  1.3104  281.50  268.96
 000904 00036753 15.265836 +34.53896 -108.07766  -0.396  68.656  1.2805  282.22  273.58
 000905 00036773 15.266727 +34.53861 -108.07114  -0.418  72.430  1.5466  284.81  271.56
 000906 00036793 15.267622 +34.53810 -108.06461  -0.308  80.398  1.9923  287.45  267.51
 000907 00036813 15.268517 +34.53758 -108.05586  -0.440  91.900  2.5843  289.69  262.06
 000908 00036833 15.269408 +34.53724 -108.04916  -0.418  85.191  2.3581  291.17  264.77
 000909 00036853 15.270303 +34.53672 -108.04247  -0.198  73.508  2.0987  290.75  265.01
 000910 00036873 15.271197 +34.53638 -108.03595  -0.154  62.605  1.8293  290.63  274.00
 000911 00036893 15.272089 +34.53587 -108.02737  -0.330  61.347  2.0521  293.28  269.56
 000912 00036913 15.272984 +34.53535 -108.02084  -0.022  46.010  1.4202  291.28  278.29
 000913 00036933 15.273875 +34.53501 -108.01432  -0.462  48.227  1.7861  294.59  277.06
 000914 00036953 15.274770 +34.53466 -108.00780  -0.440  53.798  2.3016  298.11  269.56
 000915 00036973 15.275661 +34.53415 -108.00162  -0.528  38.641  1.2173  291.29  274.17
 000916 00036993 15.276556 +34.53363 -107.99286  -0.374  34.328  1.0410  289.64  279.85
 000917 00037013 15.277447 +34.53329 -107.98634  -0.198  42.955  1.5000  326.64  276.40
 000918 00037033 15.278341 +34.53278 -107.97947  -0.352  65.361  2.3980  294.48  265.87
 000919 00037053 15.279233 +34.53243 -107.97295  -0.330  97.652  3.6553  296.20  256.85
 000920 00037073 15.280128 +34.53209 -107.96642  -0.198  134.97  4.4435  288.86  252.96
 000921 00037093 15.281022 +34.53157 -107.95802  -0.286  165.11  5.1353  289.34  253.21
 000922 00037113 15.281914 +34.53106 -107.95149  -0.440  170.80  4.2806  285.38  255.51
 000923 00037133 15.282808 +34.53072 -107.94479  -0.462  163.19  3.0300  278.75  256.14
 000924 00037153 15.283700 +34.53020 -107.93827  -0.220  163.43  2.6941  273.22  258.19
 000925 00037173 15.284595 +34.52969 -107.92934  -0.286  162.41  2.7373  270.60  256.05
 000926 00037193 15.285489 +34.52934 -107.92265  -0.462  132.88  2.4047  273.13  258.01
 000927 00037213 15.286381 +34.52883 -107.91613  -0.352  104.54  1.9823  278.83  263.42
 000928 00037233 15.287278 +34.52848 -107.90961  -0.286  127.91  3.1264  286.53  257.80
 000929 00037253 15.288170 +34.52797 -107.90291  -0.374  149.77  4.4535  293.33  256.81
 000930 00037273 15.289066 +34.52745 -107.89416  -0.330  153.55  4.8859  295.62  256.36
 000931 00037293 15.289961 +34.52711 -107.88763  -0.484  123.29  3.3193  290.97  259.50
 000932 00037313 15.290853 +34.52660 -107.88145  -0.286  115.38  3.5621  292.17  260.81
 000933 00037333 15.291747 +34.52625 -107.87493  -0.308  116.58  4.2772  297.99  258.49
 000934 00037353 15.292639 +34.52574 -107.86600  -0.440  85.191  2.2085  293.31  273.39
 000935 00037373 15.293533 +34.52522 -107.85931  -0.308  109.81  2.6309  288.70  263.76
 000936 00037393 15.294428 +34.52488 -107.85262  -0.330  124.91  3.0499  292.04  268.21
 000937 00037413 15.295320 +34.52436 -107.84609  -0.330  134.92  3.0466  284.15  261.83
 000938 00037433 15.296211 +34.52402 -107.83939  -0.396  143.48  3.8814  303.58  264.19
 000939 00037453 15.297106 +34.52351 -107.83099  -0.462  72.430  2.1686  303.09  278.93
 000940 00037473 15.297997 +34.52299 -107.82446  -0.308  52.960  1.5133  296.56  286.51
 000941 00037493 15.298892 +34.52265 -107.81794  -0.330  52.960  1.5067  296.57  284.39
 000942 00037513 15.299784 +34.52213 -107.81142  -0.242  46.609  1.1907  295.88  288.50
 000943 00037533 15.300675 +34.52179 -107.80472  -0.396  43.793 0.92130  297.55  293.44
 000944 00037553 15.301569 +34.52127 -107.79597  -0.242  46.010 0.95456  299.92  295.35
 000945 00037573 15.302464 +34.52076 -107.78910  -0.308  45.531  1.0078  299.39  290.52
 000946 00037593 15.303355 +34.52042 -107.78240  -0.440  38.462 0.84148  312.63  293.20
 000947 00037613 15.304250 +34.51990 -107.77588  -0.286  41.517 0.82152  299.34  292.18
 000948 00037633 15.305144 +34.51939 -107.76713  -0.484  41.517 0.75168  301.54  297.30
 000949 00037653 15.306036 +34.51887 -107.76060  -0.506  38.462 0.72174  300.49  295.98
 000950 00037673 15.306928 +34.51853 -107.75391  -0.462  43.614 0.77496  301.81  295.89
 000951 00037693 15.307822 +34.51801 -107.74738  -0.308  43.314 0.76831  300.85  293.86
 000952 00037713 15.308717 +34.51767 -107.74120  -0.506  40.558 0.73505  298.93  294.25
 000953 00037733 15.309608 +34.51715 -107.73245  -0.484  40.678 0.78826  298.13  290.50
 000954 00037753 15.310500 +34.51664 -107.72575  -0.330  45.770 0.90467  300.27  291.83
 000955 00037773 15.311395 +34.51630 -107.71906  -0.286  50.743 0.77496  301.23  293.56
 000956 00037793 15.312289 +34.51578 -107.71220  -0.374  47.987 0.74170  301.14  292.93
 000957 00037813 15.313181 +34.51527 -107.70344  -0.264  43.494 0.67850  301.17  294.83
 000958 00037833 15.314075 +34.51475 -107.69675  -0.418  43.614 0.72839  304.08  295.23
 000959 00037853 15.314966 +34.51441 -107.69039  -0.506  46.070 0.71509  304.96  298.31
 000960 00037873 15.315861 +34.51389 -107.68370  -0.308  49.305 0.91132  304.57  295.17
 000961 00037893 15.316752 +34.51355 -107.67718  -0.352  49.545 0.96121  305.19  293.83
 000962 00037913 15.317647 +34.51286 -107.66825  -0.396  53.139 0.70844  307.62  299.01
 000963 00037933 15.318542 +34.51252 -107.66173  -0.286  53.678 0.66520  307.00  298.62
 000964 00037953 15.319433 +34.51200 -107.65503  -0.352  50.503 0.63527  305.48  299.06
 000965 00037973 15.320328 +34.51166 -107.64834  -0.418  44.872 0.61864  302.62  296.57
 000966 00037993 15.321219 +34.51115 -107.64164  -0.242  53.079 0.63859  305.67  297.37
 000967 00038013 15.322114 +34.51063 -107.63271  -0.396  34.567 0.50223  299.62  296.68
 000968 00038033 15.323009 +34.51012 -107.62619  -0.352  28.217 0.56875  296.03  293.48
 000969 00038053 15.323900 +34.50977 -107.61950  -0.374  26.719 0.60866  293.91  291.75
 000970 00038073 15.324795 +34.50926 -107.61280  -0.506  25.162 0.53549  293.19  293.21
 000971 00038093 15.325689 +34.50891 -107.60628  -0.330  22.945 0.46231  292.68  290.58
 000972 00038113 15.326583 +34.50840 -107.59753  -0.396  23.005 0.46564  293.39  292.67
 000973 00038133 15.327475 +34.50788 -107.59083  -0.286  24.383 0.47562  294.84  292.89
 000974 00038153 15.328366 +34.50737 -107.58430  -0.418  27.558 0.52883  295.42  293.02
 000975 00038173 15.329261 +34.50703 -107.57761  -0.330  29.895 0.61531  296.60  291.45
 000976 00038193 15.330155 +34.50634 -107.56851  -0.352  33.369 0.76498  300.28  294.27
 000977 00038213 15.331047 +34.50600 -107.56182  -0.396  33.429 0.82485  300.51  291.29
 000978 00038233 15.331942 +34.50548 -107.55512  -0.330  41.098 0.93793  326.27  291.26
 000979 00038253 15.332833 +34.50514 -107.54843  -0.308  73.748  2.3914  302.25  272.86
 000980 00038273 15.333728 +34.50462 -107.54208  -0.440  113.17  3.8914  300.57  259.47
 000981 00038293 15.334622 +34.50411 -107.53315  -0.352  138.27  4.8659  302.69  260.15
 000982 00038313 15.335514 +34.50359 -107.52646  -0.396  146.48  5.1453  305.60  260.98
 000983 00038333 15.336409 +34.50325 -107.51994  -0.506  133.66  4.6165  305.75  261.68
 000984 00038353 15.337300 +34.50274 -107.51324  -0.396  115.80  3.8149  301.21  262.46
 000985 00038373 15.338195 +34.50222 -107.50431  -0.242  128.38  4.2806  302.34  258.65
 000986 00038393 15.339087 +34.50171 -107.49744  -0.352  109.27  3.5056  306.92  269.42
 000987 00038413 15.339980 +34.50119 -107.49075  -0.462  66.499  1.5433  307.93  290.11
 000988 00038433 15.340872 +34.50085 -107.48389  -0.286  53.978  1.2339  305.51  293.44
 000989 00038453 15.341766 +34.50033 -107.47719  -0.440  61.467  1.5965  304.45  286.17
 000990 00038473 15.342661 +34.49982 -107.46861  -0.352  92.799  3.0167  303.51  267.23
 000991 00038493 15.343553 +34.49930 -107.46191  -0.330  104.90  3.5821  303.62  265.31
 000992 00038513 15.344447 +34.49896 -107.45522  -0.462  71.292  2.1619  306.95  280.82
 000993 00038533 15.345339 +34.49844 -107.44818  -0.352  50.144  1.2606  303.80  289.79
 000994 00038553 15.346233 +34.49793 -107.44148  -0.220  44.393  1.0344  301.59  290.49
 000995 00038573 15.347125 +34.49741 -107.43256  -0.286  40.978 0.87474  299.61  294.38
 000996 00038593 15.348020 +34.49690 -107.42587  -0.418  38.042 0.77828  299.21  295.86
 000997 00038613 15.348914 +34.49638 -107.41934  -0.264  36.784 0.68848  298.42  295.84
 000998 00038633 15.349806 +34.49604 -107.41264  -0.484  36.664 0.74835  299.87  294.67
 000999 00038653 15.350700 +34.49535 -107.40372  -0.528  47.029  1.2273  302.58  286.00
 001000 00038673 15.351594 +34.49501 -107.39737  -0.440  40.918 0.93793  301.78  290.60
 001001 00038693 15.352486 +34.49450 -107.39067  -0.286  38.821 0.81154  300.46  292.12
 001002 00038713 15.353377 +34.49415 -107.38398  -0.220  53.139  1.4169  302.96  284.28
 001003 00038733 15.354272 +34.49364 -107.37728  -0.286  67.218  1.9424  304.24  277.17
 001004 00038753 15.355166 +34.49295 -107.36801  -0.418  59.669  1.0776  304.49  292.16
 001005 00038773 15.356061 +34.49261 -107.36132  -0.440  66.799  1.4601  304.01  283.67
 001006 00038793 15.356956 +34.49209 -107.35462  -0.264  87.168  2.6209  299.85  267.63
 001007 00038813 15.357847 +34.49158 -107.34793  -0.308  102.98  3.2961  298.46  261.51
 001008 00038833 15.358742 +34.49106 -107.33900  -0.440  95.195  2.9236  333.63  265.31
 001009 00038853 15.359633 +34.49055 -107.33231  -0.330  110.65  3.4491  297.48  260.73
 001010 00038873 15.360528 +34.49020 -107.32596  -0.330  131.32  4.0810  296.08  257.98
 001011 00038893 15.361420 +34.48969 -107.31926  -0.462  159.90  4.9358  298.61  258.67
 001012 00038913 15.362314 +34.48917 -107.31239  -0.374  127.79  4.0511  302.40  261.66
 001013 00038933 15.363206 +34.48866 -107.30347  -0.440  72.071  1.8426  297.98  270.91
 001014 00038953 15.364100 +34.48814 -107.29660  -0.330  54.397  1.1142  293.86  277.37
 001015 00038973 15.364992 +34.48763 -107.29008  -0.506  49.485 0.89802  295.43  279.86
 001016 00038993 15.365886 +34.48729 -107.28339  -0.440  51.701 0.79159  297.56  285.50
 001017 00039013 15.366777 +34.48677 -107.27686  -0.330  55.236 0.78161  302.07  286.08
 001018 00039033 15.367672 +34.48626 -107.26810  -0.484  56.434 0.80822  301.94  286.16
 001019 00039053 15.368567 +34.48574 -107.26141  -0.308  59.430 0.87141  301.06  283.71
 001020 00039073 15.369458 +34.48523 -107.25489  -0.264  62.245 0.84148  299.30  278.63
 001021 00039093 15.370353 +34.48488 -107.24854  -0.352  63.563 0.80157  296.28  275.04
 001022 00039113 15.371247 +34.48420 -107.23978  -0.462  69.315 0.94126  294.61  274.70
 001023 00039133 15.372139 +34.48385 -107.23309  -0.352  91.361  2.5976  298.51  262.11
 001024 00039153 15.373034 +34.48334 -107.22639  -0.264  103.46  3.4125  303.98  261.83
 001025 00039173 15.373925 +34.48282 -107.21987  -0.462  90.103  2.1153  300.12  270.68
 001026 00039193 15.374820 +34.48248 -107.21317  -0.330  89.145  2.3016  301.27  274.92
 001027 00039213 15.375711 +34.48179 -107.20477  -0.264  88.605  2.2351  305.61  278.23
 001028 00039233 15.376606 +34.48145 -107.19824  -0.418  80.937  1.6297  307.21  287.12
 001029 00039253 15.377498 +34.48093 -107.19154  -0.484  68.656  1.0776  310.74  297.86
 001030 00039273 15.378391 +34.48042 -107.18502  -0.308  63.683 0.96454  311.69  299.58
 001031 00039293 15.379286 +34.48008 -107.17850  -0.352  66.679 0.84813  314.96  304.65
 001032 00039313 15.380177 +34.47939 -107.16975  -0.330  68.955  1.0344  314.14  302.04
 001033 00039333 15.381072 +34.47905 -107.16322  -0.440  62.485 0.89137  309.44  303.11
 001034 00039353 15.381964 +34.47853 -107.15636  -0.396  59.490  1.1541  309.28  296.54
 001035 00039373 15.382858 +34.47802 -107.14983  -0.286  42.595 0.72839  304.72  301.26
 001036 00039393 15.383750 +34.47750 -107.14108  -0.462  52.600 0.78494  307.55  302.55
 001037 00039413 15.384645 +34.47699 -107.13455  -0.264  56.854 0.82817  308.06  298.81
 001038 00039433 15.385539 +34.47647 -107.12820  -0.440  58.891 0.82152  333.10  304.73
 001039 00039453 15.386431 +34.47613 -107.12168  -0.308  62.006 0.86143  315.51  305.71
 001040 00039473 15.387325 +34.47561 -107.11516  -0.418  60.209 0.84148  315.85  306.82
 001041 00039493 15.388217 +34.47510 -107.10640  -0.352  56.914 0.80822  314.36  306.23
 001042 00039513 15.389112 +34.47458 -107.09988  -0.396  50.503 0.77828  312.51  304.88
 001043 00039533 15.390003 +34.47407 -107.09335  -0.418  46.729 0.79159  310.76  302.71
 001044 00039553 15.390897 +34.47372 -107.08666  -0.264  55.775 0.95124  312.56  303.10
 001045 00039573 15.391788 +34.47321 -107.07996  -0.440  61.826  1.1408  314.43  297.31
 001046 00039593 15.392683 +34.47252 -107.07121  -0.352  60.209 0.89469  313.15  304.01
 001047 00039613 15.393575 +34.47218 -107.06469  -0.308  57.213 0.86143  312.72  303.84
 001048 00039633 15.394469 +34.47166 -107.05817  -0.374  57.273 0.85478  313.03  301.64
 001049 00039653 15.395364 +34.47115 -107.05164  -0.440  59.070 0.82485  313.11  303.44
 001050 00039673 15.396258 +34.47063 -107.04288  -0.308  39.360 0.62196  306.14  301.65
 001051 00039693 15.397150 +34.47012 -107.03671  -0.418  44.992 0.64524  307.42  302.75
 001052 00039713 15.398045 +34.46960 -107.03001  -0.418  45.411 0.63527  307.74  302.64
 001053 00039733 15.398936 +34.46926 -107.02349  -0.308  40.498 0.58538  306.73  302.60
