
 Processing inputs for a 50 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "50 MAS Configuration for 05-922  20 Jun 2005  TCSP"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 07 07 16  0 0.054580 0.0000  0.843  0.864  0.884  0.1000  980.98
 15 15 16  0 0.003276 0.0000  1.853  1.878  1.902  0.0100  140.08
 30 30 16  1 0.945000 0.0000  3.671  3.740  3.800  0.0010   11.86
 45 45 16  1 0.957000 0.0000 10.774 11.003 11.274  0.0100    0.16

 Record ScanLine -2005171-  INU_Lat    INU_Lon    Roll   Rad_07  Rad_15  Tmp_30  Tmp_45
 001646 00053005 19.601959 +42.93749 -120.36913  -0.330 0.00000 0.00000   error   error
 001647 00053025 19.602852 +42.93612 -120.37669  -0.242 0.00000 0.00000   error   error
 001648 00053045 19.603746 +42.93440 -120.38733  -0.440 0.00000 0.00000   error   error
 001649 00053065 19.604641 +42.93320 -120.39488  -0.330 0.00000 0.00000   error   error
 001650 00053085 19.605536 +42.93182 -120.40244  -0.330 0.00000 0.00000   error   error
 001651 00053105 19.606430 +42.93062 -120.41016  -0.352 0.00000 0.00000   error   error
 001652 00053125 19.607325 +42.92925 -120.41788  -0.330 0.00000 0.00000   error   error
 001653 00053145 19.608223 +42.92753 -120.42784  -0.352 0.00000 0.00000   error   error
 001654 00053165 19.609118 +42.92633 -120.43556  -0.330 0.00000 0.00000   error   error
 001655 00053185 19.610012 +42.92513 -120.44295  -0.374 0.00000 0.00000   error   error
 001656 00053205 19.610905 +42.92376 -120.45050  -0.374 0.00000 0.00000   error   error
 001657 00053225 19.611799 +42.92204 -120.46062  -0.264 0.00000 0.00000   error   error
 001658 00053245 19.612694 +42.92084 -120.46886  -0.330 0.00000 0.00000   error   error
 001659 00053265 19.613588 +42.91946 -120.47642  -0.396 0.00000 0.00000   error   error
 001660 00053285 19.614483 +42.91809 -120.48397  -0.242 0.00000 0.00000   error   error
 001661 00053305 19.615381 +42.91689 -120.49152  -0.374 0.00000 0.00000   error   error
 001662 00053325 19.616276 +42.91517 -120.50200  -0.396 0.00000 0.00000   error   error
 001663 00053345 19.617170 +42.91397 -120.50955  -0.330 0.00000 0.00000   error   error
 001664 00053365 19.618063 +42.91260 -120.51711  -0.308 0.00000 0.00000   error   error
 001665 00053385 19.618958 +42.91140 -120.52466  -0.396 0.00000 0.00000   error   error
 001666 00053405 19.619852 +42.90968 -120.53461  -0.330 0.00000 0.00000   error   error
 001667 00053425 19.620747 +42.90831 -120.54234  -0.264 0.00000 0.00000   error   error
 001668 00053445 19.621645 +42.90710 -120.55041  -0.396 0.00000 0.00000   error   error
 001669 00053465 19.622540 +42.90573 -120.55796  -0.440 0.00000 0.00000   error   error
 001670 00053485 19.623434 +42.90453 -120.56551  -0.242 0.00000 0.00000   error   error
 001671 00053505 19.624329 +42.90264 -120.57564  -0.286 0.00000 0.00000   error   error
 001672 00053525 19.625223 +42.90161 -120.58302  -0.418 0.00000 0.00000   error   error
 001673 00053545 19.626116 +42.90024 -120.59058  -0.286 0.00000 0.00000   error   error
 001674 00053565 19.627010 +42.89886 -120.59813  -0.286 0.00000 0.00000   error   error
 001675 00053585 19.627905 +42.89715 -120.60877  -0.396 0.00000 0.00000   error   error
 001676 00053605 19.628803 +42.89577 -120.61649  -0.374 0.00000 0.00000   error   error
 001677 00053625 19.629698 +42.89457 -120.62405  -0.264 0.00000 0.00000   error   error
 001678 00053645 19.630592 +42.89320 -120.63160  -0.264 0.00000 0.00000   error   error
 001679 00053665 19.631487 +42.89200 -120.63933  -0.418 0.00000 0.00000   error   error
 001680 00053685 19.632381 +42.89028 -120.64945  -0.352 0.00000 0.00000   error   error
 001681 00053705 19.633274 +42.88891 -120.65684  -0.330 0.00000 0.00000   error   error
 001682 00053725 19.634169 +42.88771 -120.66439  -0.418 0.00000 0.00000   error   error
 001683 00053745 19.635067 +42.88651 -120.67194  -0.330 0.00000 0.00000   error   error
 001684 00053765 19.635962 +42.88462 -120.68190  -0.352 0.00000 0.00000   error   error
 001685 00053785 19.636856 +42.88342 -120.68996  -0.242 0.00000 0.00000   error   error
 001686 00053805 19.637751 +42.88204 -120.69752  -0.396 0.00000 0.00000   error   error
 001687 00053825 19.638645 +42.88084 -120.70490  -0.330 0.00000 0.00000   error   error
 001688 00053845 19.639540 +42.87947 -120.71246  -0.264 0.00000 0.00000   error   error
 001689 00053865 19.640434 +42.87775 -120.72276  -0.418 0.00000 0.00000   error   error
 001690 00053885 19.641327 +42.87655 -120.73013  -0.308 0.00000 0.00000   error   error
 001691 00053905 19.642225 +42.87518 -120.73769  -0.330 0.00000 0.00000   error   error
 001692 00053925 19.643120 +42.87397 -120.74507  -0.330 0.00000 0.00000   error   error
 001693 00053945 19.644014 +42.87277 -120.75262  -0.396 0.00000 0.00000   error   error
 001694 00053965 19.644909 +42.87088 -120.76258  -0.242 0.00000 0.00000   error   error
 001695 00053985 19.645803 +42.86968 -120.77013  -0.330 0.00000 0.00000   error   error
 001696 00054005 19.646698 +42.86848 -120.77785  -0.396 0.00000 0.00000   error   error
 001697 00054025 19.647593 +42.86711 -120.78541  -0.286 0.00000 0.00000   error   error
 001698 00054045 19.648485 +42.86539 -120.79536  -0.352 0.00000 0.00000   error   error
 001699 00054065 19.649384 +42.86402 -120.80344  -0.308 0.00000 0.00000   error   error
 001700 00054085 19.650278 +42.86264 -120.81081  -0.352 0.00000 0.00000   error   error
 001701 00054105 19.651173 +42.86144 -120.81837  -0.330 0.00000 0.00000   error   error
 001702 00054125 19.652067 +42.86007 -120.82592  -0.264 0.00000 0.00000   error   error
 001703 00054145 19.652962 +42.85852 -120.83588  -0.418 0.00000 0.00000   error   error
 001704 00054165 19.653856 +42.85715 -120.84343  -0.286 0.00000 0.00000   error   error
 001705 00054185 19.654751 +42.85578 -120.85081  -0.374 0.00000 0.00000   error   error
 001706 00054205 19.655645 +42.85458 -120.85871  -0.352 0.00000 0.00000   error   error
 001707 00054225 19.656542 +42.85286 -120.86867  -0.374 0.00000 0.00000   error   error
 001708 00054245 19.657436 +42.85149 -120.87622  -0.264 0.00000 0.00000   error   error
 001709 00054265 19.658331 +42.85011 -120.88428  -0.286 0.00000 0.00000   error   error
 001710 00054285 19.659225 +42.84874 -120.89184  -0.396 0.00000 0.00000   error   error
 001711 00054305 19.660120 +42.84754 -120.89939  -0.396 0.00000 0.00000   error   error
 001712 00054325 19.661015 +42.84565 -120.90935  -0.242 0.00000 0.00000   error   error
 001713 00054345 19.661909 +42.84445 -120.91690  -0.352 0.00000 0.00000   error   error
 001714 00054365 19.662804 +42.84325 -120.92429  -0.374 0.00000 0.00000   error   error
 001715 00054385 19.663696 +42.84187 -120.93184  -0.264 0.00000 0.00000   error   error
 001716 00054405 19.664595 +42.84016 -120.94248  -0.352 0.00000 0.00000   error   error
 001717 00054425 19.665489 +42.83878 -120.95004  -0.352 0.00000 0.00000   error   error
 001718 00054445 19.666384 +42.83741 -120.95741  -0.352 0.00000 0.00000   error   error
 001719 00054465 19.667278 +42.83604 -120.96497  -0.286 0.00000 0.00000   error   error
 001720 00054485 19.668173 +42.83484 -120.97269  -0.330 0.00000 0.00000   error   error
 001721 00054505 19.669067 +42.83312 -120.98265  -0.396 0.00000 0.00000   error   error
 001722 00054525 19.669962 +42.83175 -120.99020  -0.286 0.00000 0.00000   error   error
 001723 00054545 19.670858 +42.83054 -120.99776  -0.374 0.00000 0.00000   error   error
 001724 00054565 19.671753 +42.82917 -121.00513  -0.440 0.00000 0.00000   error   error
 001725 00054585 19.672647 +42.82745 -121.01509  -0.220 0.00000 0.00000   error   error
 001726 00054605 19.673542 +42.82608 -121.02316  -0.352 0.00000 0.00000   error   error
 001727 00054625 19.674437 +42.82488 -121.03072  -0.352 0.00000 0.00000   error   error
 001728 00054645 19.675331 +42.82351 -121.03827  -0.374 0.00000 0.00000   error   error
 001729 00054665 19.676226 +42.82213 -121.04565  -0.242 0.00000 0.00000   error   error
 001730 00054685 19.677120 +42.82042 -121.05595  -0.440 0.00000 0.00000   error   error
 001731 00054705 19.678017 +42.81904 -121.06350  -0.352 0.00000 0.00000   error   error
 001732 00054725 19.678911 +42.81784 -121.07088  -0.242 0.00000 0.00000   error   error
 001733 00054745 19.679806 +42.81647 -121.07878  -0.418 0.00000 0.00000   error   error
 001734 00054765 19.680700 +42.81475 -121.08874  -0.286 0.00000 0.00000   error   error
 001735 00054785 19.681595 +42.81338 -121.09612  -0.352 0.00000 0.00000   error   error
 001736 00054805 19.682489 +42.81200 -121.10367  -0.242 0.00000 0.00000   error   error
 001737 00054825 19.683384 +42.81080 -121.11140  -0.396 0.00000 0.00000   error   error
 001738 00054845 19.684278 +42.80943 -121.11895  -0.330 0.00000 0.00000   error   error
 001739 00054865 19.685175 +42.80771 -121.12891  -0.264 0.00000 0.00000   error   error
 001740 00054885 19.686069 +42.80651 -121.13663  -0.418 0.00000 0.00000   error   error
 001741 00054905 19.686964 +42.80514 -121.14401  -0.286 0.00000 0.00000   error   error
 001742 00054925 19.687859 +42.80376 -121.15139  -0.352 0.00000 0.00000   error   error
 001743 00054945 19.688753 +42.80205 -121.16135  -0.308 0.00000 0.00000   error   error
 001744 00054965 19.689648 +42.80085 -121.16873  -0.352 0.00000 0.00000   error   error
 001745 00054985 19.690542 +42.79947 -121.17611  -0.352 0.00000 0.00000   error   error
 001746 00055005 19.691437 +42.79810 -121.18366  -0.242 0.00000 0.00000   error   error
 001747 00055025 19.692333 +42.79673 -121.19173  -0.418 0.00000 0.00000   error   error
 001748 00055045 19.693228 +42.79501 -121.20169  -0.264 0.00000 0.00000   error   error
 001749 00055065 19.694122 +42.79364 -121.20907  -0.352 0.00000 0.00000   error   error
 001750 00055085 19.695017 +42.79243 -121.21645  -0.308 0.00000 0.00000   error   error
 001751 00055105 19.695911 +42.79106 -121.22401  -0.286 0.00000 0.00000   error   error
 001752 00055125 19.696806 +42.78934 -121.23396  -0.330 0.00000 0.00000   error   error
 001753 00055145 19.697701 +42.78797 -121.24134  -0.308 0.00000 0.00000   error   error
 001754 00055165 19.698595 +42.78677 -121.24907  -0.462 0.00000 0.00000   error   error
 001755 00055185 19.699490 +42.78540 -121.25662  -0.242 0.00000 0.00000   error   error
 001756 00055205 19.700386 +42.78402 -121.26400  -0.352 0.00000 0.00000   error   error
 001757 00055225 19.701281 +42.78231 -121.27464  -0.308 0.00000 0.00000   error   error
 001758 00055245 19.702175 +42.78093 -121.28203  -0.418 0.00000 0.00000   error   error
 001759 00055265 19.703070 +42.77956 -121.28958  -0.264 0.00000 0.00000   error   error
 001760 00055285 19.703964 +42.77819 -121.29696  -0.220 0.00000 0.00000   error   error
 001761 00055305 19.704859 +42.77647 -121.30692  -0.352 0.00000 0.00000   error   error
 001762 00055325 19.705753 +42.77510 -121.31447  -0.374 0.00000 0.00000   error   error
 001763 00055345 19.706648 +42.77372 -121.32185  -0.198 0.00000 0.00000   error   error
 001764 00055365 19.707544 +42.77252 -121.32975  -0.462 0.00000 0.00000   error   error
 001765 00055385 19.708439 +42.77115 -121.33730  -0.308 0.00000 0.00000   error   error
 001766 00055405 19.709333 +42.76943 -121.34726  -0.352 0.00000 0.00000   error   error
 001767 00055425 19.710228 +42.76806 -121.35532  -0.286 0.00000 0.00000   error   error
 001768 00055445 19.711123 +42.76669 -121.36288  -0.352 0.00000 0.00000   error   error
 001769 00055465 19.712017 +42.76531 -121.37026  -0.308 0.00000 0.00000   error   error
 001770 00055485 19.712912 +42.76342 -121.38022  -0.330 0.00000 0.00000   error   error
 001771 00055505 19.713806 +42.76222 -121.38777  -0.396 0.00000 0.00000   error   error
 001772 00055525 19.714703 +42.76085 -121.39515  -0.352 0.00000 0.00000   error   error
 001773 00055545 19.715597 +42.75948 -121.40270  -0.242 0.00000 0.00000   error   error
 001774 00055565 19.716492 +42.75827 -121.41043  -0.396 0.00000 0.00000   error   error
 001775 00055585 19.717386 +42.75639 -121.42056  -0.308 0.00000 0.00000   error   error
 001776 00055605 19.718281 +42.75501 -121.42794  -0.308 0.00000 0.00000   error   error
 001777 00055625 19.719175 +42.75364 -121.43549  -0.330 0.00000 0.00000   error   error
 001778 00055645 19.720070 +42.75244 -121.44356  -0.330 0.00000 0.00000   error   error
 001779 00055665 19.720964 +42.75055 -121.45351  -0.418 0.00000 0.00000   error   error
 001780 00055685 19.721859 +42.74918 -121.46107  -0.242 0.00000 0.00000   error   error
 001781 00055705 19.722755 +42.74797 -121.46862  -0.440 0.00000 0.00000   error   error
 001782 00055725 19.723650 +42.74660 -121.47617  -0.330 0.00000 0.00000   error   error
 001783 00055745 19.724545 +42.74523 -121.48356  -0.242 0.00000 0.00000   error   error
 001784 00055765 19.725439 +42.74334 -121.49437  -0.264 0.00000 0.00000   error   error
 001785 00055785 19.726334 +42.74197 -121.50175  -0.440 0.00000 0.00000   error   error
 001786 00055805 19.727228 +42.74059 -121.50931  -0.286 0.00000 0.00000   error   error
 001787 00055825 19.728123 +42.73922 -121.51686  -0.330 0.00000 0.00000   error   error
 001788 00055845 19.729017 +42.73750 -121.52716  -0.352 0.00000 0.00000   error   error
 001789 00055865 19.729912 +42.73613 -121.53454  -0.374 0.00000 0.00000   error   error
 001790 00055885 19.730806 +42.73476 -121.54209  -0.374 0.00000 0.00000   error   error
 001791 00055905 19.731703 +42.73355 -121.54964  -0.330 0.00000 0.00000   error   error
 001792 00055925 19.732597 +42.73218 -121.55703  -0.308 0.00000 0.00000   error   error
 001793 00055945 19.733492 +42.73029 -121.56715  -0.440 0.00000 0.00000   error   error
 001794 00055965 19.734386 +42.72892 -121.57454  -0.286 0.00000 0.00000   error   error
 001795 00055985 19.735281 +42.72755 -121.58278  -0.176 0.00000 0.00000   error   error
 001796 00056005 19.736176 +42.72617 -121.59033  -0.308 0.00000 0.00000   error   error
 001797 00056025 19.737072 +42.72429 -121.60029  -0.330 0.00000 0.00000   error   error
 001798 00056045 19.737967 +42.72308 -121.60818  -0.418 0.00000 0.00000   error   error
 001799 00056065 19.738861 +42.72154 -121.61574  -0.308 0.00000 0.00000   error   error
 001800 00056085 19.739756 +42.72017 -121.62329  -0.220 0.00000 0.00000   error   error
 001801 00056105 19.740650 +42.71879 -121.63084  -0.396 0.00000 0.00000   error   error
 001802 00056125 19.741545 +42.71708 -121.64080  -0.308 0.00000 0.00000   error   error
 001803 00056145 19.742439 +42.71570 -121.64835  -0.330 0.00000 0.00000   error   error
 001804 00056165 19.743334 +42.71433 -121.65591  -0.264 0.00000 0.00000   error   error
 001805 00056185 19.744228 +42.71296 -121.66415  -0.440 0.00000 0.00000   error   error
 001806 00056205 19.745123 +42.71107 -121.67427  -0.242 0.00000 0.00000   error   error
 001807 00056225 19.746019 +42.70969 -121.68182  -0.308 0.00000 0.00000   error   error
 001808 00056245 19.746914 +42.70832 -121.68972  -0.352 0.00000 0.00000   error   error
 001809 00056265 19.747808 +42.70695 -121.69727  -0.374 0.00000 0.00000   error   error
 001810 00056285 19.748703 +42.70557 -121.70483  -0.330 0.00000 0.00000   error   error
 001811 00056305 19.749598 +42.70369 -121.71478  -0.242 0.00000 0.00000   error   error
 001812 00056325 19.750492 +42.70248 -121.72251  -0.440 0.00000 0.00000   error   error
 001813 00056345 19.751387 +42.70111 -121.72989  -0.418 0.00000 0.00000   error   error
 001814 00056365 19.752281 +42.69974 -121.73744  -0.330 0.00000 0.00000   error   error
 001815 00056385 19.753176 +42.69836 -121.74568  -0.330 0.00000 0.00000   error   error
 001816 00056405 19.754072 +42.69648 -121.75581  -0.308 0.00000 0.00000   error   error
 001817 00056425 19.754967 +42.69510 -121.76337  -0.352 0.00000 0.00000   error   error
 001818 00056445 19.755861 +42.69356 -121.77092  -0.374 0.00000 0.00000   error   error
 001819 00056465 19.756756 +42.69236 -121.77847  -0.352 0.00000 0.00000   error   error
 001820 00056485 19.757650 +42.69047 -121.78843  -0.396 0.00000 0.00000   error   error
 001821 00056505 19.758545 +42.68909 -121.79598  -0.330 0.00000 0.00000   error   error
 001822 00056525 19.759439 +42.68772 -121.80388  -0.418 0.00000 0.00000   error   error
 001823 00056545 19.760334 +42.68635 -121.81143  -0.308 0.00000 0.00000   error   error
 001824 00056565 19.761229 +42.68497 -121.81898  -0.242 0.00000 0.00000   error   error
 001825 00056585 19.762123 +42.68309 -121.82980  -0.418 0.00000 0.00000   error   error
 001826 00056605 19.763016 +42.68171 -121.83735  -0.352 0.00000 0.00000   error   error
 001827 00056625 19.763914 +42.68034 -121.84490  -0.308 0.00000 0.00000   error   error
 001828 00056645 19.764809 +42.67879 -121.85246  -0.198 0.00000 0.00000   error   error
 001829 00056665 19.765703 +42.67708 -121.86241  -0.440 0.00000 0.00000   error   error
 001830 00056685 19.766598 +42.67570 -121.86996  -0.330 0.00000 0.00000   error   error
 001831 00056705 19.767492 +42.67433 -121.87752  -0.374 0.00000 0.00000   error   error
 001832 00056725 19.768387 +42.67296 -121.88541  -0.352 0.00000 0.00000   error   error
 001833 00056745 19.769281 +42.67159 -121.89297  -0.418 0.00000 0.00000   error   error
 001834 00056765 19.770176 +42.66970 -121.90292  -0.264 0.00000 0.00000   error   error
 001835 00056785 19.771072 +42.66832 -121.91048  -0.264 0.00000 0.00000   error   error
 001836 00056805 19.771967 +42.66695 -121.91821  -0.440 0.00000 0.00000   error   error
 001837 00056825 19.772861 +42.66558 -121.92576  -0.264 0.00000 0.00000   error   error
 001838 00056845 19.773756 +42.66369 -121.93571  -0.330 0.00000 0.00000   error   error
 001839 00056865 19.774651 +42.66232 -121.94361  -0.286 0.00000 0.00000   error   error
 001840 00056885 19.775545 +42.66094 -121.95116  -0.396 0.00000 0.00000   error   error
 001841 00056905 19.776440 +42.65957 -121.95872  -0.352 0.00000 0.00000   error   error
