
 Processing inputs for a 50 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "50 MAS Configuration for 06-613 28 Jul 2006  CCVEX"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 002597 00066819 19.567808 +28.04226  -82.26683  -0.418  698.84  16.936  243.35  214.07
 002598 00066839 19.568703 +28.03762  -82.27026  -0.396  692.19  15.858  268.07  217.01
 002599 00066859 19.569595 +28.03127  -82.27507  -0.418  691.65  14.997  265.51  221.60
 002600 00066879 19.570488 +28.02681  -82.27850  -0.374  684.64  15.426  270.20  220.48
 002601 00066899 19.571381 +28.02217  -82.28210  -0.220  681.85  15.642  270.90  220.66
 002602 00066919 19.572275 +28.01737  -82.28554  -0.176  674.37  14.767  270.06  222.07
 002603 00066939 19.573170 +28.01273  -82.28915  -0.242  676.92  14.861  269.13  223.58
 002604 00066959 19.574060 +28.00621  -82.29430  -0.352  675.02  15.632  267.55  224.03
 002605 00066979 19.574955 +28.00140  -82.29773  -0.176  678.11  16.766  265.58  221.48
 002606 00066999 19.575850 +27.99660  -82.30133  -0.220  683.81  17.325  264.79  222.67
 002607 00067019 19.576742 +27.99213  -82.30494  -0.484  682.15  17.076  264.11  222.82
 002608 00067039 19.577637 +27.98578  -82.30957  -0.330  680.54  17.139  263.76  221.67
 002609 00067059 19.578527 +27.98115  -82.31318  -0.286  682.21  17.505  263.37  222.00
 002610 00067079 19.579420 +27.97651  -82.31661  -0.242  688.50  17.548  262.16  222.07
 002611 00067099 19.580315 +27.97188  -82.32039  -0.264  687.73  17.375  262.19  219.59
 002612 00067119 19.581205 +27.96724  -82.32382  -0.264  686.84  17.678  262.28  220.59
 002613 00067139 19.582100 +27.96089  -82.32845  -0.264  685.47  17.817  263.99  219.84
 002614 00067159 19.582994 +27.95609  -82.33223  -0.462  686.25  17.837  265.31  219.92
 002615 00067179 19.583885 +27.95145  -82.33566  -0.352  686.66  17.395  261.94  219.93
 002616 00067199 19.584778 +27.94682  -82.33927  -0.330  693.26  17.881  260.74  219.62
 002617 00067219 19.585672 +27.94218  -82.34270  -0.418  702.82  18.293  262.88  221.99
 002618 00067239 19.586563 +27.93634  -82.34734  -0.220  700.15  17.967  262.19  219.09
 002619 00067259 19.587458 +27.93154  -82.35077  -0.308  689.57  17.874  263.03  218.11
 002620 00067279 19.588350 +27.92690  -82.35438  -0.044  692.60  18.240  262.63  216.56
 002621 00067299 19.589245 +27.92227  -82.35798  -0.242  696.94  17.708  263.04  218.90
 002622 00067319 19.590139 +27.91574  -82.36279  -0.242  711.08  19.710  266.10  212.40
 002623 00067339 19.591030 +27.91094  -82.36639  -0.220  718.44  18.433  263.94  218.53
 002624 00067359 19.591925 +27.90613  -82.37017  -0.242  694.86  17.764  266.78  214.48
 002625 00067379 19.592817 +27.90133  -82.37377  -0.264  702.05  18.739  271.06  213.97
 002626 00067399 19.593708 +27.89652  -82.37738  -0.242  704.01  19.460  271.73  213.42
 002627 00067419 19.594603 +27.89017  -82.38201  -0.242  720.58  19.001  267.50  214.80
 002628 00067439 19.595495 +27.88570  -82.38562  -0.352  705.08  18.679  267.32  213.66
 002629 00067459 19.596390 +27.88090  -82.38922  -0.308  714.05  19.607  267.20  212.14
 002630 00067479 19.597282 +27.87609  -82.39283  -0.198  729.02  19.846  266.20  212.91
 002631 00067499 19.598175 +27.87111  -82.39677  -0.242  742.21  20.601  267.44  213.02
 002632 00067519 19.599070 +27.86476  -82.40141  -0.264  757.59  20.967  269.00  214.11
 002633 00067539 19.599960 +27.85995  -82.40501  -0.220  751.77  20.086  268.59  214.49
 002634 00067559 19.600855 +27.85515  -82.40862  -0.242  730.09  19.610  269.77  213.31
 002635 00067579 19.601748 +27.85034  -82.41240  -0.264  717.67  20.106  270.92  211.99
 002636 00067599 19.602642 +27.84399  -82.41703  -0.242  720.17  19.687  272.65  212.46
 002637 00067619 19.603533 +27.83936  -82.42064  -0.264  720.29  18.862  270.61  213.10
 002638 00067639 19.604427 +27.83455  -82.42442  -0.440  716.90  19.437  269.39  215.10
 002639 00067659 19.605320 +27.82991  -82.42785  -0.352  733.18  19.597  270.86  213.46
 002640 00067679 19.606215 +27.82511  -82.43145  -0.176  737.45  19.194  267.88  214.27
 002641 00067699 19.607109 +27.81893  -82.43626  -0.352  743.81  19.707  267.11  214.28
 002642 00067719 19.608000 +27.81412  -82.43969  -0.330  776.84  21.246  267.63  215.17
 002643 00067739 19.608894 +27.80949  -82.44330  -0.374  793.23  21.436  268.41  215.73
 002644 00067759 19.609787 +27.80468  -82.44690  -0.242  795.49  20.016  268.33  216.94
 002645 00067779 19.610680 +27.79970  -82.45068  -0.418  768.11  20.142  268.12  212.53
 002646 00067799 19.611572 +27.79335  -82.45548  -0.330  802.92  22.198  267.35  214.14
 002647 00067819 19.612467 +27.78872  -82.45892  -0.264  806.24  21.223  266.98  214.90
 002648 00067839 19.613358 +27.78425  -82.46252  -0.352  782.30  18.090  265.83  215.64
 002649 00067859 19.614250 +27.77945  -82.46596  -0.374  768.11  16.627  266.09  216.70
 002650 00067879 19.615145 +27.77327  -82.47076  -0.440  758.13  16.257  265.64  211.22
 002651 00067899 19.616035 +27.76863  -82.47420  -0.264  746.90  17.215  264.33  212.94
 002652 00067919 19.616930 +27.76382  -82.47797  -0.418  735.26  17.648  263.82  211.50
 002653 00067939 19.617825 +27.75902  -82.48141  -0.352  725.99  16.823  263.07  211.45
 002654 00067959 19.618717 +27.75438  -82.48501  -0.110  723.97  18.536  263.71  209.25
 002655 00067979 19.619612 +27.74803  -82.48981  -0.352  731.04  19.670  264.87  207.84
 002656 00067999 19.620502 +27.74323  -82.49342  -0.286  741.20  19.926  263.48  208.43
 002657 00068019 19.621397 +27.73859  -82.49686  -0.330  748.03  20.618  265.89  211.52
 002658 00068039 19.622290 +27.73378  -82.50046  -0.308  759.43  20.980  262.48  209.30
 002659 00068059 19.623184 +27.72932  -82.50407  -0.286  764.48  20.352  263.70  210.20
 002660 00068079 19.624075 +27.72297  -82.50870  -0.264  758.25  19.623  263.79  210.33
 002661 00068099 19.624969 +27.71816  -82.51231  -0.242  736.44  19.470  260.69  209.25
 002662 00068119 19.625864 +27.71336  -82.51608  -0.352  737.81  20.032  262.05  208.89
 002663 00068139 19.626755 +27.70855  -82.51968  -0.352  742.74  20.052  263.41  210.39
 002664 00068159 19.627649 +27.70220  -82.52432  -0.374  742.27  19.966  301.51  209.63
 002665 00068179 19.628542 +27.69756  -82.52792  -0.462  740.78  19.973  263.09  209.26
 002666 00068199 19.629433 +27.69276  -82.53153  -0.374  740.36  20.432  264.10  208.63
 002667 00068219 19.630327 +27.68812  -82.53497  -0.220  735.49  20.372  262.84  208.86
 002668 00068239 19.631222 +27.68332  -82.53857  -0.176  732.29  20.056  263.70  208.54
 002669 00068259 19.632114 +27.67731  -82.54321  -0.242  727.06  19.953  264.66  207.37
 002670 00068279 19.633009 +27.67250  -82.54681  -0.242  721.77  19.444  263.83  207.69
 002671 00068299 19.633900 +27.66769  -82.55042  -0.264  724.68  20.023  265.38  210.31
 002672 00068319 19.634794 +27.66272  -82.55419  -0.418  728.72  20.146  265.95  207.76
 002673 00068339 19.635687 +27.65636  -82.55900  -0.396  730.33  20.491  262.84  207.22
 002674 00068359 19.636581 +27.65173  -82.56243  -0.330  740.48  21.333  264.12  207.50
 002675 00068379 19.637472 +27.64709  -82.56586  -0.264  747.08  20.831  263.81  207.81
 002676 00068399 19.638367 +27.64246  -82.56947  -0.044  742.50  20.458  263.58  207.88
 002677 00068419 19.639257 +27.63783  -82.57307  -0.066  739.30  20.724  264.93  207.68
 002678 00068439 19.640152 +27.63165  -82.57754  -0.176  740.13  20.977  264.11  211.46
 002679 00068459 19.641045 +27.62718  -82.58114  -0.242  743.33  20.635  265.87  207.17
 002680 00068479 19.641939 +27.62255  -82.58457  -0.154  734.36  20.372  265.18  206.64
 002681 00068499 19.642834 +27.61774  -82.58818  -0.110  735.67  20.931  264.77  206.60
 002682 00068519 19.643724 +27.61293  -82.59161  -0.198  741.26  20.758  266.15  202.67
 002683 00068539 19.644619 +27.60641  -82.59676  -0.308  748.44  19.806  265.24  208.16
 002684 00068559 19.645512 +27.60160  -82.60036  -0.198  750.52  19.663  265.91  209.14
 002685 00068579 19.646406 +27.59680  -82.60397  -0.264  749.93  19.381  266.28  210.38
 002686 00068599 19.647297 +27.59216  -82.60741  -0.440  743.81  19.567  265.04  210.58
 002687 00068619 19.648191 +27.58581  -82.61221  -0.418  742.21  19.913  267.91  210.19
 002688 00068639 19.649084 +27.58101  -82.61581  -0.352  738.76  19.996  267.93  210.47
 002689 00068659 19.649979 +27.57620  -82.61959  -0.506  731.75  19.840  267.26  210.81
 002690 00068679 19.650869 +27.57139  -82.62302  -0.418  729.61  19.923  267.04  210.08
 002691 00068699 19.651764 +27.56676  -82.62663  -0.418  732.34  20.588  267.18  208.60
 002692 00068719 19.652655 +27.56041  -82.63144  -0.396  736.03  20.748  266.67  208.86
 002693 00068739 19.653549 +27.55543  -82.63522  -0.418  735.49  19.856  266.58  208.95
 002694 00068759 19.654442 +27.55062  -82.63865  -0.352  732.52  19.148  265.41  210.42
 002695 00068779 19.655336 +27.54599  -82.64225  -0.308  728.78  19.281  265.82  208.97
 002696 00068799 19.656227 +27.54135  -82.64586  -0.440  731.81  19.381  268.58  209.04
 002697 00068819 19.657122 +27.53500  -82.65049  -0.462  728.31  19.351  267.04  211.01
 002698 00068839 19.658016 +27.53019  -82.65410  -0.352  717.97  19.125  265.78  208.79
 002699 00068859 19.658911 +27.52539  -82.65770  -0.308  706.92  18.732  262.37  208.77
 002700 00068879 19.659803 +27.52075  -82.66131  -0.374  706.38  19.028  264.26  207.77
 002701 00068899 19.660694 +27.51423  -82.66594  -0.418  699.97  19.377  261.78  206.85
 002702 00068919 19.661589 +27.50959  -82.66955  -0.308  705.55  19.667  262.06  206.81
 002703 00068939 19.662481 +27.50462  -82.67332  -0.352  714.88  20.292  261.66  207.94
 002704 00068959 19.663376 +27.49981  -82.67693  -0.484  699.97  18.838  260.75  207.28
 002705 00068979 19.664267 +27.49517  -82.68036  -0.352  717.26  19.710  261.24  206.98
 002706 00068999 19.665161 +27.48899  -82.68500  -0.418  722.66  20.744  259.52  206.57
 002707 00069019 19.666052 +27.48419  -82.68860  +0.264  714.40  19.108  261.96  206.87
 002708 00069039 19.666946 +27.47938  -82.69203  +8.756  683.87  17.239  260.80  206.16
 002709 00069059 19.667839 +27.47475  -82.69564 +17.314  730.68  19.507  261.67  205.83
 002710 00069079 19.668730 +27.47011  -82.69958 +21.208  774.94  22.427  262.04  204.93
 002711 00069099 19.669624 +27.46410  -82.70508 +20.746  788.24  21.113  260.87  206.07
 002712 00069119 19.670519 +27.45981  -82.70954 +20.460  743.81  21.323  260.73  204.98
 002713 00069139 19.671417 +27.45586  -82.71418 +20.262  733.59  20.914  262.05  207.91
 002714 00069159 19.672312 +27.45192  -82.71915 +20.152  714.82  19.949  262.73  204.36
 002715 00069179 19.673203 +27.44728  -82.72602 +18.832  713.81  19.969  263.28  204.10
 002716 00069199 19.674095 +27.44385  -82.73151 +15.488  716.36  19.863  265.41  204.17
 002717 00069219 19.674990 +27.44076  -82.73701 +12.848  726.29  19.870  267.45  204.84
 002718 00069239 19.675884 +27.43801  -82.74268 +10.846  731.75  19.983  266.97  205.49
 002719 00069259 19.676775 +27.43509  -82.74834  +9.108  739.71  20.305  267.34  206.64
 002720 00069279 19.677668 +27.43166  -82.75607  +7.502  743.51  20.950  269.08  205.60
 002721 00069299 19.678558 +27.42926  -82.76190  +6.358  750.29  21.709  267.81  206.61
 002722 00069319 19.679453 +27.42685  -82.76791  +5.434  761.45  21.506  268.88  208.62
 002723 00069339 19.680347 +27.42445  -82.77392  +4.730  758.19  20.575  268.03  209.84
 002724 00069359 19.681238 +27.42153  -82.78181  +4.136  748.56  20.501  268.82  209.40
 002725 00069379 19.682133 +27.41930  -82.78799  +3.432  743.04  21.027  268.30  209.05
 002726 00069399 19.683025 +27.41707  -82.79400  +2.728  747.31  20.355  269.46  210.29
 002727 00069419 19.683920 +27.41501  -82.80070  +2.178  741.55  20.342  270.50  211.38
 002728 00069439 19.684811 +27.41295  -82.80688  +1.628  737.93  20.418  271.80  211.72
 002729 00069459 19.685705 +27.41020  -82.81512  +1.342  737.22  20.635  273.01  212.07
 002730 00069479 19.686598 +27.40814  -82.82164  +1.012  734.90  20.395  274.18  212.33
 002731 00069499 19.687492 +27.40608  -82.82782  +0.792  732.29  20.501  273.26  213.02
 002732 00069519 19.688387 +27.40419  -82.83400  +0.572  719.28  19.657  274.23  213.40
 002733 00069539 19.689278 +27.40213  -82.84018  +0.440  707.10  19.517  274.26  213.34
 002734 00069559 19.690170 +27.39973  -82.84842  +0.286  706.03  20.013  273.58  213.33
 002735 00069579 19.691065 +27.39784  -82.85460  +0.132  701.87  19.317  272.90  213.30
 002736 00069599 19.691957 +27.39578  -82.86078  +0.066  697.53  19.603  274.45  212.99
 002737 00069619 19.692850 +27.39407  -82.86713  -0.044  701.04  20.049  275.21  213.21
 002738 00069639 19.693745 +27.39132  -82.87537  -0.176  699.97  19.610  274.34  214.93
 002739 00069659 19.694635 +27.38943  -82.88155  -0.198  693.14  19.743  275.70  212.48
 002740 00069679 19.695530 +27.38754  -82.88790  -0.308  701.34  20.501  276.57  213.13
 002741 00069699 19.696423 +27.38548  -82.89442  -0.396  717.85  20.704  273.96  214.91
 002742 00069719 19.697317 +27.38359  -82.90060  -0.330  714.82  19.733  274.34  216.52
 002743 00069739 19.698208 +27.38102  -82.90901  -0.374  703.95  19.221  271.78  217.42
 002744 00069759 19.699102 +27.37913  -82.91519  -0.572  691.30  18.652  270.47  217.30
 002745 00069779 19.699995 +27.37724  -82.92137  -0.528  679.36  18.260  270.80  220.08
 002746 00069799 19.700890 +27.37535  -82.92755  -0.418  672.82  18.193  272.46  216.63
 002747 00069819 19.701780 +27.37329  -82.93373  -0.682  667.36  18.030  274.54  213.58
 002748 00069839 19.702675 +27.37089  -82.94180  -0.418  667.77  18.536  276.73  216.20
 002749 00069859 19.703568 +27.36900  -82.94798  -0.418  668.60  18.373  275.13  216.59
 002750 00069879 19.704462 +27.36712  -82.95416  -0.264  672.35  18.426   -0.41  217.80
 002751 00069899 19.705355 +27.36523  -82.96034  -0.418  665.57  17.432  274.68  220.05
 002752 00069919 19.706247 +27.36248  -82.96858  -0.484  657.38  16.963  273.82  219.07
 002753 00069939 19.707138 +27.36059  -82.97493  -0.484  641.69  15.566  273.18  218.78
 002754 00069959 19.708033 +27.35870  -82.98111  -0.484  635.46  15.719  271.12  217.79
 002755 00069979 19.708925 +27.35664  -82.98746  -0.374  643.30  17.318  271.94  216.46
 002756 00069999 19.709820 +27.35476  -82.99364  -0.418  656.54  17.119  273.01  217.81
 002757 00070019 19.710714 +27.35201  -83.00188  -0.440  651.32  15.865  272.37  217.17
 002758 00070039 19.711605 +27.35012  -83.00823  -0.352  640.03  14.681  272.91  220.08
 002759 00070059 19.712500 +27.34823  -83.01441  -0.330  628.27  14.900  273.68  218.80
 002760 00070079 19.713392 +27.34617  -83.02077  -0.418  637.48  14.910  275.26  220.49
 002761 00070099 19.714287 +27.34428  -83.02729  -0.506  630.64  12.043  276.99  226.55
 002762 00070119 19.715178 +27.34154  -83.03553  -0.374  676.15  6.5023  288.91  253.14
 002763 00070139 19.716070 +27.33965  -83.04171  -0.506  703.89  4.0943  294.09  266.61
 002764 00070159 19.716965 +27.33759  -83.04789  -0.264  686.19  3.6054  292.72  268.41
 002765 00070179 19.717855 +27.33570  -83.05389  -0.528  697.47  3.6952  294.94  268.06
 002766 00070199 19.718750 +27.33313  -83.06213  -0.330  748.92  2.9668  303.65  276.09
 002767 00070219 19.719641 +27.33107  -83.06831  -0.352  732.82  2.7140  305.44  275.16
 002768 00070239 19.720535 +27.32918  -83.07467  -0.330  664.27  2.5411  302.61  278.70
 002769 00070259 19.721430 +27.32712  -83.08085  -0.440  641.57  2.6076  305.81  277.95
 002770 00070279 19.722322 +27.32523  -83.08720  -0.264  573.79  2.4114  307.64  279.30
 002771 00070299 19.723217 +27.32265  -83.09561  -0.330  571.30  2.3681  305.76  278.94
 002772 00070319 19.724108 +27.32059  -83.10179  -0.506  572.25  2.4945  307.72  277.95
 002773 00070339 19.725002 +27.31853  -83.10797  -0.308  539.64  2.3249  309.34  280.14
 002774 00070359 19.725895 +27.31647  -83.11432  -0.198  475.24  2.0455  307.58  280.79
 002775 00070379 19.726789 +27.31459  -83.12067  -0.418  521.40  2.1619  311.02  279.82
 002776 00070399 19.727680 +27.31184  -83.12891  -0.440  416.67  1.6730  310.95  284.14
 002777 00070419 19.728575 +27.30995  -83.13509  -0.374  372.71  1.3869  305.42  287.31
 002778 00070439 19.729467 +27.30789  -83.14144  -0.396  376.39  1.3736  305.10  286.53
 002779 00070459 19.730362 +27.30600  -83.14762  -0.418  344.43  1.1009  301.81  289.57
 002780 00070479 19.731253 +27.30326  -83.15586  -0.462  339.56  1.0410  301.33  289.76
 002781 00070499 19.732147 +27.30120  -83.16204  -0.374  337.90  1.0710  301.67  289.20
 002782 00070519 19.733042 +27.29931  -83.16856  -0.242  336.41  1.0976  301.56  288.67
 002783 00070539 19.733932 +27.29725  -83.17474  -0.220  334.75  1.0976  300.68  288.51
 002784 00070559 19.734825 +27.29519  -83.18092  -0.176  333.86  1.1308  300.48  287.99
 002785 00070579 19.735720 +27.29261  -83.18934  -0.286  331.78  1.0843  300.95  288.41
 002786 00070599 19.736610 +27.29073  -83.19552  -0.264  329.76  1.0277  301.33  288.80
 002787 00070619 19.737505 +27.28867  -83.20170  -0.374  328.75  1.0277  302.05  288.47
 002788 00070639 19.738400 +27.28661  -83.20788  -0.264  328.51  1.0344  301.96  288.32
 002789 00070659 19.739292 +27.28403  -83.21629  -0.176  328.27  1.0211  301.88  287.83
 002790 00070679 19.740187 +27.28197  -83.22247  -0.418  327.32 0.99115  302.00  289.37
 002791 00070699 19.741077 +27.27991  -83.22865  -0.308  326.25 0.92130  302.00  288.66
 002792 00070719 19.741972 +27.27802  -83.23483  -0.352  325.30 0.92795  302.14  288.47
 002793 00070739 19.742865 +27.27596  -83.24100  -0.352  324.11 0.92795  301.76  289.85
 002794 00070759 19.743759 +27.27339  -83.24924  -0.418  322.93 0.89469  301.32  288.90
 002795 00070779 19.744650 +27.27150  -83.25508  -0.330  322.39 0.90135  301.93  289.58
 002796 00070799 19.745543 +27.26961  -83.26126  -0.242  322.69 0.95124  301.14  287.97
 002797 00070819 19.746435 +27.26755  -83.26744  -0.374  322.87 0.96121  301.66  287.53
 002798 00070839 19.747330 +27.26549  -83.27362  -0.088  321.68 0.88804  301.37  288.19
 002799 00070859 19.748222 +27.26274  -83.28220  -0.198  320.79 0.80157  301.48  289.15
 002800 00070879 19.749117 +27.26086  -83.28838  -0.352  321.26 0.80822  301.61  288.01
 002801 00070899 19.750008 +27.25880  -83.29456  -0.352  320.55 0.71842  301.38  289.68
 002802 00070919 19.750902 +27.25691  -83.30092  -0.286  320.01 0.66520  301.22  289.93
 002803 00070939 19.751795 +27.25485  -83.30692  -0.352  320.43 0.68848  301.89  289.64
 002804 00070959 19.752689 +27.25210  -83.31516  -0.396  320.31 0.69181  300.75  289.30
 002805 00070979 19.753580 +27.25021  -83.32134  -0.374  320.61 0.70511  300.48  288.81
 002806 00070999 19.754475 +27.24833  -83.32735  -0.198  321.14 0.72839  300.19  287.61
 002807 00071019 19.755369 +27.24627  -83.33336  -0.264  320.37 0.70844  300.27  288.40
 002808 00071039 19.756262 +27.24369  -83.34160  -0.374  319.48 0.68848  300.35  289.01
 002809 00071059 19.757156 +27.24163  -83.34795  -0.242  319.90 0.72839  300.61  288.56
 002810 00071079 19.758047 +27.23974  -83.35413  -0.286  320.79 0.77828  299.93  287.58
 002811 00071099 19.758942 +27.23768  -83.36031  -0.132  321.56 0.83815  300.39  286.16
