
 Processing inputs for a 4 channel scanner,
 using 2 visual and 2 IR nadir pixel bands
 The first line of the config.asc file is:
 "4 MASTER Configuration for 07-927  05 Aug 2007  TC4 Deployment"

 Ch Sb Nb Vi Slp/Emis Intcpt   Left   Peak  Right   Fctr    Ssi
 05 05 16  0 0.068890 0.0000  0.633  0.656  0.692  0.1000 1546.61
 17 17 16  0 0.003870 0.0000  1.855  1.876  1.900  0.0100  140.11
 30 30 16  1 0.956340 0.0000  3.659  3.740  3.804  0.0060   11.90
 48 48 16  1 0.966670 0.0000 11.027 11.304 11.724  0.0100    0.15

 Record ScanLine -2007217-  INU_Lat    INU_Lon    Roll   Rad_05  Rad_17  Tmp_30  Tmp_48
 002201 00057688 15.318008  +6.19492  -81.35668 +17.864  99.202  1.6447  302.03  266.22
 002202 00057708 15.318897  +6.19732  -81.36183 +17.902  107.26  1.5983  300.83  265.10
 002203 00057728 15.319786  +6.19989  -81.36698 +17.869  97.548  1.5673  302.15  267.53
 002204 00057748 15.320675  +6.20264  -81.37196 +21.593  87.697  1.5248  303.56  269.50
 002205 00057768 15.321564  +6.20659  -81.37831 +21.791  80.808  1.4203  302.70  272.07
 002206 00057788 15.322455  +6.21002  -81.38294 +21.582  84.735  1.4899  300.33  271.70
 002207 00057808 15.323344  +6.21363  -81.38724 +21.730  87.559  1.4125  301.61  272.28
 002208 00057828 15.324233  +6.21740  -81.39153 +21.681  92.244  1.6138  299.09  270.02
 002209 00057848 15.325122  +6.22135  -81.39530 +21.582  116.36  1.4822  297.31  273.49
 002210 00057868 15.326011  +6.22719  -81.40011 +21.620  175.88  1.3390  299.24  274.40
 002211 00057888 15.326902  +6.23165  -81.40337 +21.665  159.27  1.4319  305.02  271.78
 002212 00057908 15.327791  +6.23629  -81.40646 +21.620  160.03  1.5286  309.09  266.97
 002213 00057928 15.328681  +6.24109  -81.40921 +20.658  157.83  1.5673  307.87  265.36
 002214 00057948 15.329570  +6.24762  -81.41230 +21.268  156.38  1.5712  306.63  265.19
 002215 00057968 15.330462  +6.25277  -81.41453 +19.156  145.84  1.5364  306.17  265.36
 002216 00057988 15.331350  +6.25792  -81.41624 +19.558  148.39  1.6022  306.44  264.99
 002217 00058008 15.332239  +6.26307  -81.41779 +20.718  139.09  1.5983  305.41  264.93
 002218 00058028 15.333128  +6.26839  -81.41917 +15.422  94.999  1.5635  301.02  270.79
 002219 00058048 15.334017  +6.27371  -81.42002  -0.610  91.073  1.5751  299.93  270.08
 002220 00058068 15.334908  +6.28075  -81.42123  -1.963  109.67  1.7608  301.84  266.25
 002221 00058088 15.335797  +6.28607  -81.42208  -0.649  130.13  1.8112  303.81  263.80
 002222 00058108 15.336686  +6.29139  -81.42294  +1.089  124.35  1.7879  302.60  263.76
 002223 00058128 15.337575  +6.29671  -81.42380  +5.027  127.03  1.9930  301.05  261.99
 002224 00058148 15.338464  +6.30392  -81.42500  +4.614  112.64  1.9853  298.99  263.61
 002225 00058168 15.339355  +6.30873  -81.42466  +6.341  92.726  1.9389  293.85  268.96
 002226 00058188 15.340244  +6.31405  -81.42535 +11.572  113.46  1.8615  294.96  268.18
 002227 00058208 15.341133  +6.31954  -81.42586 +15.015  125.59  1.9273  294.65  268.22
 002228 00058228 15.342022  +6.32486  -81.42620 +16.390  126.96  1.8692  294.48  268.47
 002229 00058248 15.342911  +6.33207  -81.42620 +16.280  131.79  1.8808  291.46  269.55
 002230 00058268 15.343802  +6.33757  -81.42603 +16.747  116.70  1.8576  291.64  269.27
 002231 00058288 15.344691  +6.34306  -81.42551 +14.234  83.081  1.8034  294.63  271.25
 002232 00058308 15.345580  +6.34838  -81.42483 +14.096  78.879  1.7454  295.02  272.37
 002233 00058328 15.346470  +6.35370  -81.42380 +15.438  87.697  1.7608  298.80  272.35
 002234 00058348 15.347362  +6.36074  -81.42226 +15.988  69.028  1.6718  297.56  274.58
 002235 00058368 15.348250  +6.36589  -81.42088 +12.738  72.541  1.6099  297.30  273.04
 002236 00058388 15.349139  +6.37104  -81.41933 +13.062  51.392  1.4938  294.88  277.87
 002237 00058408 15.350028  +6.37602  -81.41762 +13.629  59.314  1.5248  295.28  276.11
 002238 00058428 15.350917  +6.38100  -81.41556 +15.086  52.563  1.4435  293.63  277.54
 002239 00058448 15.351809  +6.38752  -81.41281 +14.740  64.894  1.5054  291.47  274.64
 002240 00058468 15.352697  +6.39215  -81.41041 +15.570  78.810  1.5170  290.73  273.87
 002241 00058488 15.353586  +6.39679  -81.40784 +16.357  101.20  1.5519  291.05  272.42
 002242 00058508 15.354475  +6.40142  -81.40509 +17.149  144.39  1.5364  291.69  271.66
 002243 00058528 15.355364  +6.40572  -81.40217 +17.116  189.52  1.5906  292.58  271.28
 002244 00058548 15.356256  +6.41138  -81.39788 +17.006  177.19  1.5209  288.91  272.27
 002245 00058568 15.357144  +6.41550  -81.39445 +19.101  155.42  1.5132  285.54  272.87
 002246 00058588 15.358033  +6.41928  -81.39084 +19.828  144.26  1.4899  287.60  271.76
 002247 00058608 15.358922  +6.42305  -81.38706 +19.602  135.23  1.4667  284.85  271.04
 002248 00058628 15.359814  +6.42649  -81.38312 +19.575  130.55  1.6061  283.59  268.72
 002249 00058648 15.360703  +6.43078  -81.37745 +19.640  127.72  1.8344  282.04  263.23
 002250 00058668 15.361591  +6.43370  -81.37316 +18.733  146.25  2.2098  278.05  254.85
 002251 00058688 15.362480  +6.43627  -81.36852 +17.550  190.07  2.9915  274.06  246.59
 002252 00058708 15.363369  +6.43885  -81.36389 +17.655  222.79  3.2701  270.80  245.34
 002253 00058728 15.364261  +6.44108  -81.35909 +21.466  257.37  3.5836  267.62  243.18
 002254 00058748 15.365150  +6.44365  -81.35256 +21.686  283.21  3.8197  269.65  242.41
 002255 00058768 15.366039  +6.44520  -81.34758 +21.686  267.43  2.9915  270.10  247.77
 002256 00058788 15.366928  +6.44640  -81.34243 +20.966  247.52  2.5387  272.83  252.51
 002257 00058808 15.367817  +6.44743  -81.33711 +18.826  198.54  2.2601  281.96  256.92
 002258 00058828 15.368709  +6.44812  -81.33196  +3.861  192.13  2.2910  282.24  257.98
 002259 00058848 15.369597  +6.44880  -81.32492  +1.248  226.03  2.4110  278.51  255.26
 002260 00058868 15.370486  +6.44932  -81.31960  +1.216  265.23  2.5852  278.97  253.38
 002261 00058888 15.371375  +6.44983  -81.31428  +1.364  267.09  2.5348  274.61  252.76
 002262 00058908 15.372267  +6.45018  -81.30896  +1.248  291.13  2.8251  277.99  251.58
 002263 00058928 15.373156  +6.45035  -81.30226  +1.111  283.00  2.8948  277.67  251.21
 002264 00058948 15.374044  +6.45086  -81.29523  +1.023  298.50  2.9335  280.73  251.06
 002265 00058968 15.374933  +6.45121  -81.28990  +0.852  285.07  2.8444  279.51  252.31
 002266 00058988 15.375822  +6.45155  -81.28475  +0.880  305.80  2.9102  281.01  252.10
 002267 00059008 15.376714  +6.45172  -81.27943  +0.643  297.95  2.9373  281.57  253.36
 002268 00059028 15.377603  +6.45206  -81.27411  +0.621  282.52  2.9722  281.33  251.97
 002269 00059048 15.378491  +6.45241  -81.26707  +0.467  275.42  3.0534  281.84  253.24
 002270 00059068 15.379380  +6.45258  -81.26141  +0.412  227.75  3.0302  285.76  253.57
 002271 00059088 15.380269  +6.45292  -81.25609  +0.280  185.73  3.0883  289.47  254.02
 002272 00059108 15.381161  +6.45309  -81.25076  +0.286  158.38  3.2005  289.69  255.18
 002273 00059128 15.382050  +6.45344  -81.24545  +0.176  154.18  3.2469  289.49  254.27
 002274 00059148 15.382939  +6.45361  -81.23806  +0.038  153.49  3.3050  289.30  253.96
 002275 00059168 15.383828  +6.45395  -81.23274  +0.077  148.39  3.2856  288.54  255.05
 002276 00059188 15.384717  +6.45412  -81.22742  +0.005  168.78  3.2624  288.58  253.78
 002277 00059208 15.385609  +6.45430  -81.22210  -0.071  171.67  3.3553  289.53  252.16
 002278 00059228 15.386497  +6.45447  -81.21677  -0.154  170.16  3.4211  288.48  252.95
 002279 00059248 15.387386  +6.45464  -81.20974  -0.077  176.01  3.3746  288.78  251.32
 002280 00059268 15.388275  +6.45481  -81.20390  -0.115  183.94  3.3708  288.99  250.44
 002281 00059288 15.389167  +6.45498  -81.19858  -0.275  197.58  3.5294  290.37  249.09
 002282 00059308 15.390056  +6.45533  -81.19326  -0.165  187.52  3.5062  290.66  249.09
 002283 00059328 15.390944  +6.45550  -81.18793  -0.236  178.01  3.4946  291.83  250.12
 002284 00059348 15.391833  +6.45567  -81.18073  -0.324  159.55  3.3630  291.27  252.56
 002285 00059368 15.392722  +6.45584  -81.17541  -0.220  158.58  3.3630  291.77  252.29
 002286 00059388 15.393614  +6.45601  -81.16991  -0.231  158.65  3.4288  292.89  251.66
 002287 00059408 15.394503  +6.45618  -81.16476  -0.231  153.21  3.3398  292.02  252.80
 002288 00059428 15.395391  +6.45636  -81.15927  -0.330  156.66  3.1424  292.88  254.68
 002289 00059448 15.396280  +6.45653  -81.15223  -0.225  153.14  3.1115  291.97  254.56
 002290 00059468 15.397169  +6.45670  -81.14674  -0.236  203.64  3.0031  291.63  254.45
 002291 00059488 15.398061  +6.45687  -81.14108  -0.335  178.01  2.9489  291.14  255.69
 002292 00059508 15.398950  +6.45704  -81.13575  -0.264  199.30  2.9180  289.42  255.91
 002293 00059528 15.399838  +6.45721  -81.13026  -0.363  212.66  3.0302  287.49  254.41
 002294 00059548 15.400728  +6.45739  -81.12305  -0.314  194.06  2.9335  287.86  254.60
 002295 00059568 15.401617  +6.45756  -81.11773  -0.390  159.89  2.7941  290.03  259.82
 002296 00059588 15.402509  +6.45773  -81.11240  -0.280  163.61  2.7206  291.02  260.31
 002297 00059608 15.403398  +6.45790  -81.10709  -0.319  233.61  2.8715  288.26  255.25
 002298 00059628 15.404286  +6.45807  -81.10176  -0.335  190.55  2.9257  288.02  256.46
 002299 00059648 15.405175  +6.45824  -81.09473  -0.302  167.20  2.8870  291.80  257.96
 002300 00059668 15.406064  +6.45842  -81.08940  -0.330  161.20  2.8057  290.39  258.34
 002301 00059688 15.406956  +6.45859  -81.08374  -0.385  158.79  2.6896  292.49  259.11
 002302 00059708 15.407845  +6.45876  -81.07841  -0.357  175.74  2.6471  292.93  258.81
 002303 00059728 15.408733  +6.45893  -81.07310  -0.308  175.26  2.5155  291.00  259.72
 002304 00059748 15.409622  +6.45910  -81.06606  -0.308  196.61  2.5658  284.34  257.27
 002305 00059768 15.410511  +6.45927  -81.06074  -0.429  292.30  2.6858  288.13  257.05
 002306 00059788 15.411403  +6.45945  -81.05559  -0.314  216.52  2.6858  291.29  257.85
 002307 00059808 15.412292  +6.45962  -81.05026  -0.346  205.43  2.5348  288.31  258.84
 002308 00059828 15.413180  +6.45962  -81.04477  -0.429  224.79  2.4381  290.02  259.80
 002309 00059848 15.414069  +6.45996  -81.03773  -0.286  121.94  2.5968  290.52  262.50
 002310 00059868 15.414961  +6.46013  -81.03241  -0.385  188.28  2.8328  291.74  256.13
 002311 00059888 15.415850  +6.46013  -81.02675  -0.324  170.78  2.4574  289.47  259.68
 002312 00059908 15.416739  +6.46048  -81.02160  -0.418  201.71  2.4613  291.44  260.20
 002313 00059928 15.417627  +6.46065  -81.01627  -0.352  181.04  2.2407  285.93  261.67
 002314 00059948 15.418517  +6.46082  -81.00924  -0.352  267.36  2.4188  291.00  260.43
 002315 00059968 15.419409  +6.46082  -81.00409  -0.374  204.40  2.3646  289.49  260.88
 002316 00059988 15.420298  +6.46099  -80.99876  -0.380  268.12  2.5697  291.64  258.20
 002317 00060008 15.421186  +6.46133  -80.99361  -0.247  158.58  2.3646  296.68  261.81
 002318 00060028 15.422075  +6.46133  -80.98640  -0.390  106.85  2.2910  297.70  266.48
 002319 00060048 15.422964  +6.46151  -80.98109  -0.407  146.94  2.2253  295.29  263.24
 002320 00060068 15.423856  +6.46185  -80.97576  -0.264  102.71  2.0627  298.11  269.07
 002321 00060088 15.424745  +6.46202  -80.97061  -0.407  94.379  1.9582  300.12  269.98
 002322 00060108 15.425633  +6.46202  -80.96495  -0.302  103.68  2.0047  299.42  268.08
 002323 00060128 15.426522  +6.46219  -80.95963  -0.407  109.40  2.1556  299.54  266.49
 002324 00060148 15.427411  +6.46254  -80.95259  -0.308  156.52  2.2485  293.79  261.88
 002325 00060168 15.428303  +6.46254  -80.94744  -0.341  86.319  2.0937  297.85  271.51
 002326 00060188 15.429192  +6.46271  -80.94212  -0.423  82.048  2.0356  297.84  271.90
 002327 00060208 15.430080  +6.46288  -80.93697  -0.330  72.817  2.0201  297.23  275.46
 002328 00060228 15.430969  +6.46305  -80.92976  -0.314  169.95  2.1943  292.20  262.68
 002329 00060248 15.431858  +6.46322  -80.92461  -0.462  196.06  2.2562  292.62  261.61
 002330 00060268 15.432750  +6.46339  -80.91929  -0.302  125.93  2.2407  298.27  264.68
 002331 00060288 15.433639  +6.46357  -80.91414  -0.269  138.88  2.2833  298.85  262.95
 002332 00060308 15.434527  +6.46374  -80.90847  -0.506  132.54  2.3143  300.64  263.21
 002333 00060328 15.435416  +6.46391  -80.90144  -0.429  156.66  2.4381  297.79  261.63
 002334 00060348 15.436308  +6.46408  -80.89629  -0.269  172.09  2.4110  297.86  260.92
 002335 00060368 15.437198  +6.46408  -80.89079  -0.390  190.41  2.4110  295.48  260.30
 002336 00060388 15.438087  +6.46425  -80.88564  -0.412  207.84  2.4265  292.47  259.99
 002337 00060408 15.438975  +6.46460  -80.88032  -0.335  246.70  2.5000  290.06  259.41
 002338 00060428 15.439864  +6.46477  -80.87345  -0.286  247.18  2.5581  291.43  259.38
 002339 00060448 15.440756  +6.46477  -80.86796  -0.456  263.16  2.6471  291.08  258.88
 002340 00060468 15.441645  +6.46494  -80.86281  -0.319  268.05  2.5542  288.49  258.74
 002341 00060488 15.442533  +6.46511  -80.85749  -0.319  281.55  2.6200  290.77  259.17
 002342 00060508 15.443422  +6.46528  -80.85234  -0.335  245.59  2.4768  290.62  260.09
 002343 00060528 15.444311  +6.46545  -80.84530  -0.412  212.59  2.4149  291.96  260.84
 002344 00060548 15.445203  +6.46563  -80.84015  -0.259  205.98  2.3530  291.07  261.19
 002345 00060568 15.446092  +6.46580  -80.83483  -0.368  281.21  2.5387  291.39  259.77
 002346 00060588 15.446980  +6.46597  -80.82951  -0.380  301.46  2.5426  290.32  259.69
 002347 00060608 15.447869  +6.46614  -80.82419  -0.429  297.95  2.5619  289.87  259.29
 002348 00060628 15.448758  +6.46631  -80.81715  -0.314  231.47  2.4691  291.26  260.41
 002349 00060648 15.449650  +6.46648  -80.81165  -0.401  211.08  2.3646  292.18  260.99
 002350 00060668 15.450539  +6.46666  -80.80634  -0.335  275.08  2.4033  292.44  261.21
 002351 00060688 15.451427  +6.46683  -80.80119  -0.368  231.54  2.3297  296.15  261.76
 002352 00060708 15.452316  +6.46700  -80.79586  -0.297  164.72  2.2098  300.68  265.23
 002353 00060728 15.453205  +6.46717  -80.78865  -0.418  159.27  2.1556  301.03  266.01
 002354 00060748 15.454097  +6.46734  -80.78350  -0.324  137.57  2.0279  300.36  266.74
 002355 00060768 15.454987  +6.46751  -80.77818  -0.264  142.88  2.1053  304.09  267.61
 002356 00060788 15.455875  +6.46751  -80.77303  -0.401  106.30  1.9698  299.47  270.73
 002357 00060808 15.456764  +6.46769  -80.76771  -0.429  129.65  1.9350  297.93  267.66
 002358 00060828 15.457656  +6.46803  -80.76067  -0.341  184.83  1.9582  296.30  264.81
 002359 00060848 15.458545  +6.46803  -80.75518  -0.319  142.33  1.7957  301.64  270.16
 002360 00060868 15.459434  +6.46820  -80.74986  -0.451  80.877  1.7531  300.46  276.13
 002361 00060888 15.460322  +6.46837  -80.74471  -0.330  78.121  1.7802  300.36  276.65
 002362 00060908 15.461211  +6.46854  -80.73939  -0.368  97.686  1.8034  303.64  272.16
 002363 00060928 15.462103  +6.46872  -80.73235  -0.423  80.739  1.9543  299.41  273.72
 002364 00060948 15.462992  +6.46889  -80.72703  -0.319  109.19  1.9892  298.56  268.55
 002365 00060968 15.463881  +6.46906  -80.72188  -0.275  84.184  1.9737  299.77  273.17
 002366 00060988 15.464769  +6.46906  -80.71673  -0.346  73.299  1.8073  299.25  275.90
 002367 00061008 15.465658  +6.46940  -80.71140  -0.451  57.454  1.7531  296.67  279.12
 002368 00061028 15.466550  +6.46957  -80.70454  -0.275  63.654  1.7492  298.68  277.81
 002369 00061048 15.467439  +6.46975  -80.69922  -0.264  82.186  1.6989  302.84  274.85
 002370 00061068 15.468328  +6.46975  -80.69373  -0.385  87.284  1.7725  302.71  272.93
 002371 00061088 15.469216  +6.46992  -80.68858  -0.418  102.03  1.8615  301.77  270.80
 002372 00061108 15.470105  +6.47026  -80.68325  -0.297  83.564  1.7763  301.00  273.30
 002373 00061128 15.470997  +6.47026  -80.67656  -0.374  79.775  1.8847  298.61  272.80
 002374 00061148 15.471886  +6.47043  -80.67123  -0.352  75.366  1.8653  296.15  273.42
 002375 00061168 15.472775  +6.47060  -80.66608  -0.380  103.68  2.0356  296.45  268.00
 002376 00061188 15.473664  +6.47078  -80.66093  -0.269  135.99  1.9776  298.66  265.03
 002377 00061208 15.474553  +6.47095  -80.65562  -0.456  115.94  1.9698  298.69  265.96
 002378 00061228 15.475445  +6.47112  -80.64875  -0.429  109.12  2.2485  297.31  264.33
 002379 00061248 15.476334  +6.47129  -80.64360  -0.259  138.88  2.3065  297.02  261.03
 002380 00061268 15.477222  +6.47146  -80.63793  -0.440  127.79  2.3413  297.42  260.84
 002381 00061288 15.478111  +6.47163  -80.63278  -0.341  136.88  2.3413  298.45  261.05
 002382 00061308 15.479000  +6.47181  -80.62763  -0.396  145.43  2.3646  297.00  260.74
 002383 00061328 15.479892  +6.47181  -80.62077  -0.385  118.49  2.3568  295.06  262.49
 002384 00061348 15.480781  +6.47198  -80.61562  -0.319  131.17  2.4691  295.02  259.15
 002385 00061368 15.481669  +6.47215  -80.61047  -0.380  181.04  2.4265  292.55  257.42
 002386 00061388 15.482558  +6.47232  -80.60532  -0.319  162.17  2.4729  289.92  257.24
 002387 00061408 15.483450  +6.47249  -80.60000  -0.445  217.55  2.5310  288.77  255.91
 002388 00061428 15.484339  +6.47266  -80.59296  -0.280  224.58  2.5232  288.41  255.96
 002389 00061448 15.485228  +6.47284  -80.58781  -0.302  189.79  2.4884  287.94  256.57
 002390 00061468 15.486116  +6.47301  -80.58215  -0.385  203.91  2.4226  290.45  256.56
 002391 00061488 15.487005  +6.47318  -80.57700  -0.385  254.82  2.5155  288.18  256.48
 002392 00061508 15.487897  +6.47335  -80.57185  -0.401  229.61  2.5929  288.52  255.96
 002393 00061528 15.488786  +6.47352  -80.56480  -0.308  190.14  2.5581  287.59  257.65
 002394 00061548 15.489675  +6.47369  -80.55965  -0.484  226.99  2.6393  284.89  254.94
 002395 00061568 15.490564  +6.47387  -80.55450  -0.390  216.04  2.8677  287.61  253.41
 002396 00061588 15.491453  +6.47404  -80.54919  -0.247  240.84  2.8444  281.20  252.17
 002397 00061608 15.492345  +6.47404  -80.54386  -0.401  306.08  2.9296  282.97  252.76
 002398 00061628 15.493234  +6.47421  -80.53699  -0.368  283.41  2.9644  288.72  252.27
 002399 00061648 15.494123  +6.47438  -80.53168  -0.314  243.94  2.7671  292.17  254.67
 002400 00061668 15.495011  +6.47472  -80.52653  -0.324  201.16  2.5542  295.41  257.30
 002401 00061688 15.495900  +6.47472  -80.52086  -0.506  151.42  2.7477  294.22  258.09
 002402 00061708 15.496792  +6.47490  -80.51571  -0.314  145.15  2.8831  292.48  258.31
 002403 00061728 15.497681  +6.47507  -80.50884  -0.363  180.22  2.8715  289.56  256.41
 002404 00061748 15.498569  +6.47524  -80.50369  -0.418  135.71  2.8212  289.84  258.37
 002405 00061768 15.499458  +6.47541  -80.49837  -0.324  181.25  2.9799  287.84  254.81
 002406 00061788 15.500350  +6.47558  -80.49323  -0.335  223.69  2.9644  288.93  254.56
 002407 00061808 15.501239  +6.47558  -80.48602  -0.380  195.10  2.7593  290.08  256.66
 002408 00061828 15.502128  +6.47575  -80.48087  -0.429  189.86  2.6161  288.10  257.68
 002409 00061848 15.503016  +6.47610  -80.47554  -0.308  224.86  2.6509  289.60  257.17
 002410 00061868 15.503905  +6.47627  -80.47039  -0.352  231.75  2.6471  288.67  258.05
 002411 00061888 15.504797  +6.47627  -80.46473  -0.429  150.66  2.5426  292.77  261.33
 002412 00061908 15.505686  +6.47644  -80.45940  -0.302  134.54  2.4962  291.89  261.37
 002413 00061928 15.506575  +6.47678  -80.45254  -0.335  181.87  2.4536  290.19  259.90
 002414 00061948 15.507463  +6.47678  -80.44722  -0.319  197.03  2.5426  287.03  258.23
 002415 00061968 15.508353  +6.47696  -80.44207  -0.429  235.33  2.7438  285.89  256.71
 002416 00061988 15.509245  +6.47713  -80.43674  -0.291  181.94  3.1192  287.24  253.50
