UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
N,7,2006,45,4558910,2232924,2325986,1849077,1872883,245353,300360,20183,21705,92763,103320,3622,3743,21926,23975,1866947,1892152,250599,306931,31481,34288,101056,111893,6637,6909,1954009,2058636,1589163,1625805,236265,289790,15444,17516,91067,101534,2892,3056,19178,20935,1604662,1642444,240332,295039,25466,28724,98687,109323,5596,5871,278915,267350,259914,247078,9088,10570,4739,4189,1696,1786,730,687,2748,3040,262285,249708,10267,11892,6015,5564,2369,2570,1041,1038
N,7,2006,46,4646666,2288700,2357966,1883732,1888442,260306,311250,20772,22120,97862,107774,3824,3854,22204,24526,1901817,1908042,265748,317959,32264,35089,106187,116555,6755,7069,2005722,2089817,1619894,1640947,250844,300425,16115,17832,96228,105936,3130,3176,19511,21501,1635595,1657971,255058,305798,26433,29459,103943,113911,5762,6034,282978,268149,263838,247495,9462,10825,4657,4288,1634,1838,694,678,2693,3025,266222,250071,10690,12161,5831,5630,2244,2644,993,1035
N,7,2006,47,4459115,2184745,2274370,1808566,1832968,242691,293210,19273,20801,89867,100602,3467,3349,20881,23440,1825511,1851879,247707,299461,30218,33641,97652,108585,6241,6383,1932981,2029604,1574316,1607056,234221,283403,14991,16828,88307,98921,2840,2786,18306,20610,1589013,1623544,238121,288398,24734,28367,95469,106182,5353,5453,251764,244766,234250,225912,8470,9807,4282,3973,1560,1681,627,563,2575,2830,236498,228335,9586,11063,5484,5274,2183,2403,888,930
N,7,2006,48,4464295,2188737,2275558,1814922,1841751,239692,286735,19329,20426,90480,100562,3317,3173,20997,22911,1831951,1860162,244623,292843,30600,33175,98172,108344,6139,6079,1949745,2041716,1592773,1625932,231554,277297,15116,16688,89052,98962,2725,2647,18525,20190,1607668,1641996,235413,282192,25248,28168,96143,106057,5268,5254,238992,233842,222149,215819,8138,9438,4213,3738,1428,1600,592,526,2472,2721,224283,218166,9210,10651,5352,5007,2029,2287,871,825
N,7,2006,49,4413210,2157555,2255655,1793804,1828249,235329,283881,18624,20043,86310,97870,3158,3126,20330,22486,1810373,1846276,240047,289783,29784,32840,93632,105278,5765,5927,1929097,2029084,1581394,1618963,227397,274740,14645,16473,84921,96415,2645,2596,18095,19897,1595986,1634728,231177,279533,24780,28051,91682,103195,5023,5092,228458,226571,212410,209286,7932,9141,3979,3570,1389,1455,513,530,2235,2589,214387,211548,8870,10250,5004,4789,1950,2083,742,835
N,7,2006,50,4242252,2071211,2171041,1723472,1758748,223414,270688,17670,19290,84330,97508,2991,3104,19334,21703,1739156,1776049,227891,276467,28585,31787,91139,104609,5445,5791,1855697,1955576,1523154,1559831,215875,262035,13923,15896,83042,96034,2504,2580,17199,19200,1536985,1575000,219392,266664,23794,27219,89387,102508,4726,4998,215514,215465,200318,198917,7539,8653,3747,3394,1288,1474,487,524,2135,2503,202171,201049,8499,9803,4791,4568,1752,2101,719,793
N,7,2006,51,4262219,2087623,2174596,1737928,1764914,224444,269199,17819,18791,85244,97466,2945,3070,19243,21156,1753466,1781889,229066,274614,28594,31153,91962,104288,5425,5745,1875332,1963965,1540932,1570485,216767,260524,14172,15573,83959,96024,2445,2582,17057,18777,1554572,1585437,220401,264850,23905,26797,90190,102301,4687,4995,212291,210631,196996,194429,7677,8675,3647,3218,1285,1442,500,488,2186,2379,198894,196452,8665,9764,4689,4356,1772,1987,738,750
N,7,2006,52,4075815,1984656,2091159,1661006,1706375,207667,252768,16612,18033,78913,91115,2760,2917,17698,19951,1675397,1722400,211762,257919,26732,30005,84935,97258,5069,5386,1793486,1896578,1483756,1526735,200615,244924,13331,14998,77713,89780,2331,2470,15740,17671,1496431,1540812,203854,249037,22528,25862,83243,95412,4432,4688,191170,194581,177250,179640,7052,7844,3281,3035,1200,1335,429,447,1958,2280,178966,181588,7908,8882,4204,4143,1692,1846,637,698
N,7,2006,53,3938225,1914069,2024156,1607445,1659146,194855,238027,15652,17044,76137,88140,2597,2742,17383,19057,1621593,1674429,198784,242857,25804,28471,82004,94130,4769,5090,1736612,1839834,1442887,1488702,188384,230697,12559,14205,75045,86890,2188,2311,15549,17029,1455440,1502212,191480,234632,21834,24699,80490,92358,4178,4460,177457,184322,164558,170444,6471,7330,3093,2839,1092,1250,409,431,1834,2028,166153,172217,7304,8225,3970,3772,1514,1772,591,630
N,7,2006,54,3809066,1852652,1956414,1561456,1606338,185430,229161,14952,16156,72394,84187,2516,2573,15904,17999,1574290,1620778,189017,233798,24468,27267,77563,89507,4590,4805,1686518,1784138,1407303,1447002,179345,222343,12177,13459,71372,83032,2107,2221,14214,16081,1418671,1459779,182213,226131,20868,23631,76154,87903,3992,4268,166134,172276,154153,159336,6085,6818,2775,2697,1022,1155,409,352,1690,1918,155619,160999,6804,7667,3600,3636,1409,1604,598,537
N,7,2006,55,3706758,1797272,1909486,1511538,1565814,184171,226495,14555,15490,69035,81770,2426,2471,15547,17446,1524311,1579790,187754,231114,23929,26391,73849,86748,4300,4523,1637044,1742753,1362656,1411708,178455,219842,11952,12982,68047,80673,2042,2091,13892,15457,1373989,1423958,181283,223561,20543,22954,72493,85173,3763,3918,160228,166733,148882,154106,5716,6653,2603,2508,988,1097,384,380,1655,1989,150322,155832,6471,7553,3386,3437,1356,1575,537,605
N,7,2006,56,3690606,1792201,1898405,1500525,1550855,185969,225667,14496,15341,73628,86692,2499,2517,15084,17333,1512676,1564640,189492,230206,23656,26100,78308,91764,4539,4649,1634167,1731517,1353770,1396378,180163,219012,11923,12925,72635,85557,2135,2166,13541,15479,1364589,1408565,182949,222703,20370,22812,76955,90173,4015,4102,158034,166888,146755,154477,5806,6655,2573,2416,993,1135,364,351,1543,1854,148087,156075,6543,7503,3286,3288,1353,1591,524,547
N,7,2006,57,3541153,1712530,1828623,1448990,1510264,166961,206776,13360,14373,66608,78576,2235,2339,14376,16295,1460739,1523464,170205,211008,22268,24691,70904,83095,4040,4244,1570827,1677871,1317265,1370620,161853,200875,11129,12181,65767,77626,1903,1999,12910,14570,1327738,1382321,164436,204318,19340,21700,69713,81724,3545,3709,141703,150752,131725,139644,5108,5901,2231,2192,841,950,332,340,1466,1725,133001,141143,5769,6690,2928,2991,1191,1371,495,535
N,7,2006,58,3502968,1692347,1810621,1444067,1510863,156673,193984,12843,13842,62795,73856,2098,2087,13871,15989,1455462,1523809,159768,197958,21576,24077,66811,78247,3785,3976,1558610,1665720,1319731,1376241,151965,188540,10705,11815,61984,72951,1799,1777,12426,14396,1329864,1387812,154429,191819,18771,21280,65655,76953,3327,3484,133737,144901,124336,134622,4708,5444,2138,2027,811,905,299,310,1445,1593,125598,135997,5339,6139,2805,2797,1156,1294,458,492
N,7,2006,59,3674506,1776622,1897884,1541068,1613095,147901,184273,13019,13554,58505,68615,1878,2009,14251,16338,1552975,1626659,150808,188243,22328,24365,62354,72712,3613,3696,1649635,1759472,1422903,1484677,143490,179005,10958,11584,57736,67739,1629,1708,12919,14759,1433638,1496858,145836,182249,19598,21663,61273,71481,3230,3237,126987,138412,118165,128418,4411,5268,2061,1970,769,876,249,301,1332,1579,119337,129801,4972,5994,2730,2702,1081,1231,383,459
N,7,2006,60,2730004,1309805,1420199,1118896,1185508,117728,150713,9992,10723,50564,58756,1783,1797,10842,12702,1127823,1195849,120166,153910,16666,18673,53743,62362,3199,3387,1199265,1297618,1015891,1071641,113888,145969,8291,9056,49979,58048,1528,1539,9688,11365,1023797,1080808,115793,148545,14437,16398,52890,61346,2841,2988,110540,122581,103005,113867,3840,4744,1701,1667,585,708,255,258,1154,1337,104026,115041,4373,5365,2229,2275,853,1016,358,399
N,7,2006,61,2716001,1300873,1415128,1112919,1183572,117198,150353,9620,10625,48806,56612,1640,1815,10690,12151,1121716,1193505,119466,153263,16323,18391,51878,59916,3078,3277,1195394,1298898,1014394,1075252,113690,146139,8051,9012,48189,55935,1427,1551,9643,11009,1022272,1084186,115503,148532,14241,16248,51029,58967,2751,2903,105479,116230,98525,108320,3508,4214,1569,1613,617,677,213,264,1047,1142,99444,109319,3963,4731,2082,2143,849,949,327,374
N,7,2006,62,2663185,1268677,1394508,1093350,1177502,109260,141143,9111,9912,45657,52541,1503,1586,9796,11824,1101415,1187298,111326,143934,15326,17588,48447,55682,2805,3038,1173194,1284865,1004107,1075054,106015,137334,7701,8500,45172,51893,1318,1382,8881,10702,1011385,1083872,107681,139627,13486,15644,47748,54760,2493,2710,95483,109643,89243,102448,3245,3809,1410,1412,485,648,185,204,915,1122,90030,103426,3645,4307,1840,1944,699,922,312,328
N,7,2006,63,2747525,1305391,1442134,1135805,1229683,106868,140816,8756,9667,42529,48962,1421,1499,10012,11507,1144219,1239244,108970,143574,15307,17304,45179,51811,2675,2806,1215283,1337564,1051622,1132214,103736,136951,7492,8270,42053,48341,1245,1322,9135,10466,1059268,1140863,105446,139231,13621,15405,44498,50978,2399,2526,90108,104570,84183,97469,3132,3865,1264,1397,476,621,176,177,877,1041,84951,98381,3524,4343,1686,1899,681,833,276,280
N,7,2006,64,2411914,1138231,1273683,984551,1078498,94838,127631,7937,8680,40820,47457,1291,1369,8794,10048,991861,1086812,96692,129972,13680,15235,43206,50115,2348,2524,1056440,1178218,907878,989257,92167,124208,6816,7484,40396,46912,1136,1182,8047,9175,914531,996794,93707,126178,12205,13635,42598,49356,2102,2254,81791,95465,76673,89241,2671,3423,1121,1196,424,545,155,187,747,873,77330,90018,2985,3794,1475,1600,608,759,246,270
N,7,2006,65,2229682,1046814,1182868,902222,997853,89447,121574,7319,8085,38525,44717,1246,1280,8055,9359,908954,1005556,91068,123793,12548,14146,40753,47193,2219,2432,969486,1092790,829808,913619,86805,118323,6280,7008,38125,44249,1101,1095,7367,8496,835952,920553,88123,120160,11177,12663,40177,46528,1999,2158,77328,90078,72414,84234,2642,3251,1039,1077,400,468,145,185,688,863,73002,85003,2945,3633,1371,1483,576,665,220,274
N,7,2006,66,2158138,1010141,1147997,865308,963717,90115,122142,7128,7775,38637,43995,1221,1322,7732,9046,871763,971154,91715,124311,12008,13490,40889,46491,2131,2429,934175,1058233,794188,879755,87494,118891,6123,6752,38216,43498,1054,1137,7100,8200,800096,886454,88801,120688,10712,12055,40323,45800,1892,2168,75966,89764,71120,83962,2621,3251,1005,1023,421,497,167,185,632,846,71667,84700,2914,3623,1296,1435,566,691,239,261
N,7,2006,67,2038681,951940,1086741,822081,921146,80181,109416,6397,7155,35050,39780,1105,1172,7126,8072,828002,927806,81707,111292,11003,12259,37033,42031,1916,2138,882175,1003593,756708,843375,77803,106328,5504,6204,34668,39329,973,1012,6519,7345,762113,849391,79063,107855,9803,10981,36501,41408,1733,1906,69765,83148,65373,77771,2378,3088,893,951,382,451,132,160,607,727,65889,78415,2644,3437,1200,1278,532,623,183,232
N,7,2006,68,1989103,922191,1066912,796829,903186,78221,108694,6054,6846,33254,39067,1030,1186,6803,7933,802542,909688,79635,110623,10447,11822,35149,41250,1858,2142,855882,986638,734675,828228,75959,105674,5227,5833,32915,38636,889,1037,6217,7230,739878,834111,77121,107256,9350,10543,34668,40652,1640,1917,66309,80274,62154,74958,2262,3020,827,1013,339,431,141,149,586,703,62664,75577,2514,3367,1097,1279,481,598,218,225
N,7,2006,69,1857785,855171,1002614,738654,849433,72870,101436,5561,6358,31048,37094,940,1025,6098,7268,743700,855363,74182,103145,9450,10925,32801,39170,1652,1929,793955,926676,681253,778407,70771,98645,4784,5426,30741,36672,825,912,5581,6614,685856,783764,71865,100067,8428,9705,32354,38579,1483,1739,61216,75938,57401,71026,2099,2791,777,932,307,422,115,113,517,654,57844,71599,2317,3078,1022,1220,447,591,169,190
N,7,2006,70,1806427,824614,981813,713164,831697,70517,100138,5210,6054,28994,36004,843,969,5886,6951,718071,837417,71806,101822,8956,10458,30655,37953,1505,1736,766298,908540,658414,763109,68488,97411,4507,5237,28733,35614,742,854,5414,6315,662903,768279,69584,98829,8034,9337,30276,37403,1361,1565,58316,73273,54750,68588,2029,2727,703,817,261,390,101,115,472,636,55168,69138,2222,2993,922,1121,379,550,144,171
N,7,2006,71,1794400,812880,981520,704269,833176,69424,99247,4955,5987,27819,35284,839,996,5574,6830,708915,838736,70572,100903,8438,10251,29454,37250,1538,1811,755372,908635,650158,764777,67534,96696,4296,5134,27537,34939,757,860,5090,6229,654373,769804,68457,98103,7583,9120,29048,36749,1399,1618,57508,72885,54111,68399,1890,2551,659,853,282,345,82,136,484,601,54542,68932,2115,2800,855,1131,406,501,139,193
N,7,2006,72,1620760,727560,893200,632057,759447,60368,88893,4371,5200,24900,32615,794,883,5070,6162,636358,764555,61405,90366,7586,9031,26326,34384,1367,1588,677028,828352,584545,698679,58701,86573,3777,4453,24646,32284,712,753,4647,5610,588479,703304,59562,87797,6810,8042,25946,33914,1241,1394,50532,64848,47512,60768,1667,2320,594,747,254,331,82,130,423,552,47879,61251,1843,2569,776,989,380,470,126,194
N,7,2006,73,1605722,713804,891918,622890,760732,57612,86982,4130,5140,23697,32276,721,819,4754,5969,626874,765614,58628,88421,7034,8837,25103,33948,1303,1585,666770,829733,578707,702414,56058,84746,3561,4441,23454,31964,629,723,4361,5445,582343,706831,56909,85955,6290,7902,24762,33523,1166,1429,47034,62185,44183,58318,1554,2236,569,699,243,312,92,96,393,524,44531,58783,1719,2466,744,935,341,425,137,156
N,7,2006,74,1564892,689500,875392,606706,753938,52263,80495,3846,4848,21621,29744,643,777,4421,5590,610395,758592,53199,81847,6634,8365,22872,31273,1198,1397,644170,815420,563879,697550,50882,78436,3353,4196,21417,29441,565,671,4074,5126,567259,701807,51684,79574,5962,7518,22590,30851,1083,1235,45330,59972,42827,56388,1381,2059,493,652,204,303,78,106,347,464,43136,56785,1515,2273,672,847,282,422,115,162
N,7,2006,75,1525112,664845,860267,589552,746158,46879,74814,3542,4293,20202,28930,614,725,4056,5347,592955,750580,47762,76088,6035,7561,21408,30463,1123,1387,621428,802353,548582,691636,45544,72850,3031,3691,20030,28644,533,622,3708,4910,551675,695687,46280,73948,5370,6753,21145,30053,1001,1237,43417,57914,40970,54522,1335,1964,511,602,172,286,81,103,348,437,41280,54893,1482,2140,665,808,263,410,122,150
N,7,2006,76,1525262,656453,868809,580196,751541,47833,77949,3572,4351,20271,28882,582,720,3999,5366,583569,755973,48651,79258,6084,7690,21456,30396,1052,1329,613618,810537,539786,696656,46470,76022,3093,3722,20082,28594,516,620,3671,4923,542871,700685,47165,77125,5432,6864,21187,30022,947,1182,42835,58272,40410,54885,1363,1927,479,629,189,288,66,100,328,443,40698,55288,1486,2133,652,826,269,374,105,147
N,7,2006,77,1408207,599270,808937,533587,704453,40754,69233,3054,3842,17740,25937,505,646,3630,4826,536668,708391,41545,70435,5355,6860,18735,27292,944,1241,561501,756338,497916,654989,39618,67440,2619,3273,17583,25658,439,559,3326,4419,500723,658594,40276,68469,4783,6108,18504,26889,851,1106,37769,52599,35671,49464,1136,1793,435,569,157,279,66,87,304,407,35945,49797,1269,1966,572,752,231,403,93,135
N,7,2006,78,1372933,575988,796945,514355,696471,38320,66840,2797,3649,16658,24681,453,581,3405,4723,517289,700355,38962,68023,4930,6578,17648,25987,858,1156,540862,747354,481080,649797,37321,65114,2422,3155,16493,24432,406,512,3140,4344,483774,653364,37869,66120,4429,5915,17412,25646,773,1032,35126,49591,33275,46674,999,1726,375,494,165,249,47,69,265,379,33515,46991,1093,1903,501,663,236,341,85,124
N,7,2006,79,1305550,540038,765512,482804,671011,35896,63549,2576,3424,15315,22469,375,622,3072,4437,485423,674669,36485,64597,4566,6285,16147,23678,720,1174,508457,720275,452901,628390,34954,62029,2234,2961,15186,22255,339,545,2843,4095,455313,631750,35459,62936,4123,5657,15955,23392,650,1056,31581,45237,29903,42621,942,1520,342,463,129,214,36,77,229,342,30110,42919,1026,1661,443,628,192,286,70,118
N,7,2006,80,1215691,491891,723800,440121,635603,32765,59276,2252,3155,13592,21070,349,517,2812,4179,442532,639029,33344,60329,4054,5807,14378,22184,649,989,463042,681263,412787,595496,31893,57895,1982,2715,13486,20862,291,457,2603,3838,415023,598645,32393,58781,3674,5224,14211,21885,568,892,28849,42537,27334,40107,872,1381,270,440,106,208,58,60,209,341,27509,40384,951,1548,380,583,167,299,81,97
N,7,2006,81,1169317,463831,705486,414958,621646,30445,56964,2131,3036,13386,19451,312,450,2599,3939,417158,624924,30974,57976,3764,5552,14140,20459,614,900,437397,665295,389883,583785,29731,55586,1850,2632,13268,19253,281,396,2384,3643,391899,586807,30181,56451,3364,5018,13965,20192,557,811,26434,40191,25075,37861,714,1378,281,404,118,198,31,54,215,296,25259,38117,793,1525,400,534,175,267,57,89
N,7,2006,82,1072918,417854,655064,374849,581271,26642,49816,1964,2699,11883,17249,303,411,2213,3618,376744,584327,27141,50632,3365,5072,12484,18180,541,812,394063,619655,352295,547840,25960,48667,1710,2346,11781,17098,265,358,2052,3346,354053,550673,26368,49365,3046,4602,12351,17950,486,714,23791,35409,22554,33431,682,1149,254,353,102,151,38,53,161,272,22691,33654,773,1267,319,470,133,230,55,98
N,7,2006,83,966040,373081,592959,334666,526004,23758,45446,1625,2440,10776,15415,238,384,2018,3270,336339,528708,24182,46286,2895,4591,11346,16253,503,717,351623,561762,314276,496527,23205,44407,1404,2146,10688,15293,204,342,1846,3047,315807,499047,23569,45124,2576,4197,11216,16074,445,655,21458,31197,20390,29477,553,1039,221,294,88,122,34,42,172,223,20532,29661,613,1162,319,394,130,179,58,62
N,7,2006,84,891641,338105,553536,303715,493168,21153,40959,1526,2186,9653,13840,199,324,1859,3059,305314,495728,21570,41688,2677,4224,10179,14570,427,688,319433,524763,285982,466021,20623,40028,1354,1910,9583,13690,173,281,1718,2833,287462,468382,20973,40661,2450,3854,10068,14362,380,607,18672,28773,17733,27147,530,931,172,276,70,150,26,43,141,226,17852,27346,597,1027,227,370,111,208,47,81
N,7,2006,85,792958,295547,497411,267364,445791,17287,34864,1203,2004,7951,11853,178,250,1564,2649,268704,448024,17620,35535,2175,3760,8421,12505,355,535,279923,472171,252563,421970,16832,34012,1030,1774,7905,11765,151,218,1442,2432,253802,424019,17117,34566,1943,3438,8337,12360,311,469,15624,25240,14801,23821,455,852,173,230,46,88,27,32,122,217,14902,24005,503,969,232,322,84,145,44,66
N,7,2006,86,701733,255109,446624,228520,395824,16634,34827,1067,1908,7352,11322,164,244,1372,2499,229649,397851,16945,35495,1924,3580,7764,11926,349,529,241407,423488,215514,374074,16261,33966,926,1692,7303,11222,137,216,1266,2318,216556,375956,16518,34551,1728,3280,7688,11776,314,481,13702,23136,13006,21750,373,861,141,216,49,100,27,28,106,181,13093,21895,427,944,196,300,76,150,35,48
N,7,2006,87,549037,195809,353228,175747,314768,12367,26183,834,1465,5689,8576,132,211,1040,2025,176623,316475,12605,26646,1498,2820,5984,9056,247,452,185562,335764,166077,298314,12058,25586,707,1302,5635,8502,115,178,970,1882,166894,299913,12267,25980,1344,2589,5909,8946,218,394,10247,17464,9670,16454,309,597,127,163,54,74,17,33,70,143,9729,16562,338,666,154,231,75,110,29,58
N,7,2006,88,498885,175755,323130,159427,289521,10139,22818,739,1332,4462,7497,123,213,865,1749,160175,290967,10313,23259,1302,2517,4689,7892,238,432,166726,307259,150840,274523,9903,22265,641,1207,4424,7433,110,198,808,1633,151542,275876,10059,22658,1174,2327,4630,7804,217,397,9029,15871,8587,14998,236,553,98,125,38,64,13,15,57,116,8633,15091,254,601,128,190,59,88,21,35
N,7,2006,89,399353,137553,261800,123985,233620,8216,18925,570,1096,3878,6447,115,147,789,1565,124651,234938,8402,19325,1060,2177,4111,6794,199,306,130643,249137,117457,221673,8004,18509,500,986,3860,6400,88,123,734,1446,118080,222895,8166,18857,970,2016,4072,6710,158,262,6910,12663,6528,11947,212,416,70,110,18,47,27,24,55,119,6571,12043,236,468,90,161,39,84,41,44
N,7,2006,90,336643,111968,224675,101036,200833,6769,15803,464,974,3044,5520,86,146,569,1399,101538,202011,6885,16151,814,1912,3204,5836,176,303,106140,213455,95512,190219,6598,15443,412,903,3017,5462,75,121,526,1307,95977,191323,6702,15740,737,1798,3168,5757,151,265,5828,11220,5524,10614,171,360,52,71,27,58,11,25,43,92,5561,10688,183,411,77,114,36,79,25,38
N,7,2006,91,287117,93283,193834,83695,171961,6008,15166,383,882,2603,4519,45,101,549,1205,84150,172953,6142,15519,737,1726,2748,4763,107,225,88290,183988,78975,162653,5867,14836,326,801,2583,4485,30,100,509,1113,79397,163565,5981,15144,668,1606,2714,4701,84,210,4993,9846,4720,9308,141,330,57,81,20,34,15,1,40,92,4753,9388,161,375,69,120,34,62,23,15
N,7,2006,92,229838,72240,157598,64398,139248,4933,12710,281,840,2128,3715,62,93,438,992,64766,140092,5039,12907,565,1542,2258,3932,115,194,67988,148804,60347,130929,4825,12409,253,761,2111,3688,54,79,398,938,60683,131728,4914,12590,512,1435,2230,3887,102,172,4252,8794,4051,8319,108,301,28,79,17,27,8,14,40,54,4083,8364,125,317,53,107,28,45,13,22
N,7,2006,93,183849,55648,128201,49457,112731,3934,10934,293,624,1601,2932,35,62,328,918,49736,113507,4027,11190,483,1242,1702,3116,66,161,52312,120812,46297,105747,3843,10701,256,570,1582,2899,28,48,306,847,46559,106467,3924,10917,438,1163,1674,3062,52,136,3336,7389,3160,6984,91,233,37,54,19,33,7,14,22,71,3177,7040,103,273,45,79,28,54,14,25
N,7,2006,94,140838,41630,99208,36722,87405,3071,8259,245,586,1280,2226,43,89,269,643,36951,87938,3150,8409,427,1022,1348,2370,72,169,38951,93291,34206,81811,2999,8065,209,540,1267,2211,37,79,233,585,34407,82298,3056,8186,375,945,1323,2344,60,144,2679,5917,2516,5594,72,194,36,46,13,15,6,10,36,58,2544,5640,94,223,52,77,25,26,12,25
N,7,2006,95,107948,30242,77706,26330,68023,2473,6814,159,457,1008,1807,28,48,244,557,26520,68497,2542,6968,286,841,1091,1931,78,119,28183,72998,24391,63561,2416,6669,141,409,998,1792,20,45,217,522,24563,64007,2469,6805,258,778,1069,1904,62,106,2059,4708,1939,4462,57,145,18,48,10,15,8,3,27,35,1957,4490,73,163,28,63,22,27,16,13
N,7,2006,96,81852,22508,59344,19387,51310,2047,5948,146,343,762,1270,17,41,149,432,19516,51670,2094,6076,228,634,812,1360,43,94,20883,55666,17851,47844,2005,5813,124,321,757,1257,13,32,133,399,17967,48176,2048,5920,199,595,798,1342,34,79,1625,3678,1536,3466,42,135,22,22,5,13,4,9,16,33,1549,3494,46,156,29,39,14,18,9,15
N,7,2006,97,55826,14624,41202,12716,36120,1160,3607,102,273,509,844,18,29,119,329,12816,36396,1189,3692,173,480,550,928,36,78,13534,38597,11677,33653,1138,3530,88,249,508,840,15,22,108,303,11767,33907,1161,3608,155,449,545,911,31,65,1090,2605,1039,2467,22,77,14,24,1,4,3,7,11,26,1049,2489,28,84,18,31,5,17,5,13
N,7,2006,98,44543,11155,33388,9576,29222,1049,3110,62,178,371,616,9,23,88,239,9647,29418,1076,3190,114,330,400,673,25,55,10222,31358,8717,27314,1021,3046,47,170,358,601,6,16,73,211,8778,27490,1040,3115,96,309,379,644,20,39,933,2030,859,1908,28,64,15,8,13,15,3,7,15,28,869,1928,36,75,18,21,21,29,5,16
N,7,2006,99,27782,6773,21009,5751,17996,650,2149,37,173,255,483,13,23,67,185,5805,18151,676,2202,74,310,277,519,23,47,6230,19579,5246,16645,634,2111,27,158,252,477,12,19,59,169,5294,16788,654,2158,61,286,271,508,18,40,543,1430,505,1351,16,38,10,15,3,6,1,4,8,16,511,1363,22,44,13,24,6,11,5,7
